name,t_l1,t_rmse,t_pred_mean,t_gt_mean,t_pred_std,t_gt_std,spearman_tpred_tgt,spearman_depth_neglogt,rank_loss,tv_loss,proxy_loss,confidence_mean,airlight,stage2_gate_mean,stage2_gate_max,stage2_conf_mean,stage2_conf_min,stage2_gamma_abs_mean,stage2_beta_abs_mean,stage2_delta_abs_mean,stage3_gate_mean,stage3_gate_max,stage3_conf_mean,stage3_conf_min,stage3_gamma_abs_mean,stage3_beta_abs_mean,stage3_delta_abs_mean,output_delta_abs_mean
1001_0.89_1.66.png,0.1707286685705185,0.1939464807510376,0.2891251742839813,0.45859789848327637,0.1834581196308136,0.19351816177368164,0.870265566313773,-0.6824058051100308,0.7878233194351196,0.02125675231218338,0.5214704275131226,0.9443755149841309,0.8899999856948853,0.01116825919598341,0.019843822345137596,0.9209632873535156,0.209120512008667,0.06963058561086655,0.04478735104203224,0.0007056004833430052,0.054007772356271744,0.05980980023741722,0.9146385788917542,0.2539750039577484,0.08418083190917969,0.04662537947297096,0.00268908916041255,0.0001509867433924228
1003_0.9_1.06.png,0.18216097354888916,0.20888614654541016,0.3385922610759735,0.5177175402641296,0.18714465200901031,0.1961594969034195,0.8495032354240845,-0.6745014456804351,0.7776911854743958,0.024327686056494713,0.48131483793258667,0.9480475187301636,0.8999999761581421,0.011188850738108158,0.019209958612918854,0.9245791435241699,0.20927034318447113,0.0696524828672409,0.04479731246829033,0.0007270727655850351,0.05419405177235603,0.059797193855047226,0.9180158972740173,0.2541171908378601,0.08417848497629166,0.046624865382909775,0.0027048930060118437,0.00015049897774588317
1006_0.89_1.55.png,0.049997467547655106,0.06322701275348663,0.27297720313072205,0.29597070813179016,0.20740067958831787,0.24085621535778046,0.8686921164646871,0.12490290982251305,0.6911268830299377,0.023019939661026,0.31973975896835327,0.926028847694397,0.8899999856948853,0.015285581350326538,0.023172635585069656,0.9090660214424133,0.2091754823923111,0.0725492462515831,0.04575737193226814,0.00100567820481956,0.051340214908123016,0.05985034629702568,0.8665497303009033,0.2639176845550537,0.0852675586938858,0.047025829553604126,0.0026030205190181732,0.00022567341511603445
1010_0.91_1.13.png,0.08396957814693451,0.09353884309530258,0.39178863167762756,0.4087565541267395,0.2157142162322998,0.2794443666934967,0.9766429962907722,-0.6180905195712829,0.7908058166503906,0.022854268550872803,0.3770714998245239,0.9532468914985657,0.9100000262260437,0.012944169342517853,0.02039325051009655,0.9324249029159546,0.2157592624425888,0.07097013294696808,0.04524555057287216,0.000883786822669208,0.05437160283327103,0.05981626361608505,0.918874204158783,0.2680124044418335,0.0847034752368927,0.04682072997093201,0.0027384639251977205,0.00021018901315983385
1012_0.85_1.28.png,0.08147460967302322,0.09013865888118744,0.37350890040397644,0.39701446890830994,0.2174079865217209,0.2772408723831177,0.9785911913443035,-0.3034272113661489,0.7454062700271606,0.021660415455698967,0.35909217596054077,0.9297406077384949,0.8500000238418579,0.011633623391389847,0.01953696832060814,0.9078502655029297,0.21022585034370422,0.07017481327056885,0.04497171938419342,0.0007700904970988631,0.05213156342506409,0.05977253243327141,0.883004367351532,0.2566303610801697,0.08412961661815643,0.04660872742533684,0.002608743030577898,0.0002188432408729568
1013_0.63_1.83.png,0.07505461573600769,0.1002773642539978,0.2593567371368408,0.3249821364879608,0.189302459359169,0.24858742952346802,0.9789046224182795,-0.18136582711228671,0.7153826951980591,0.018540138378739357,0.4662953317165375,0.9558860659599304,0.6299999952316284,0.01221782248467207,0.020792925730347633,0.9343404769897461,0.20871128141880035,0.07062561064958572,0.0451374351978302,0.0007544911932200193,0.05466815456748009,0.05976737290620804,0.9234868288040161,0.25326934456825256,0.08458157628774643,0.046777185052633286,0.002741005038842559,0.0001986340939765796
1017_0.91_1.44.png,0.060688357800245285,0.09523267298936844,0.32575246691703796,0.34812086820602417,0.26752641797065735,0.311161071062088,0.9142416500440607,-0.5521663863658806,0.77894127368927,0.019034817814826965,0.48701000213623047,0.9602310061454773,0.9100000262260437,0.011355401948094368,0.020618237555027008,0.9367433190345764,0.2106494903564453,0.06982018798589706,0.04486307129263878,0.0006897476268932223,0.05525757744908333,0.05980418622493744,0.9354468584060669,0.25790971517562866,0.0842900425195694,0.04666808247566223,0.0027496141847223043,0.00013554145698435605
1019_0.82_1.87.png,0.05966029316186905,0.09499067813158035,0.2987167537212372,0.3222693204879761,0.2598225176334381,0.2996896207332611,0.9141486167872641,-0.7858275166293449,0.8508471250534058,0.01740315556526184,0.559301495552063,0.9433640837669373,0.8199999928474426,0.010742652229964733,0.019019627943634987,0.9195323586463928,0.2078009396791458,0.06943284720182419,0.04472483694553375,0.0006450070068240166,0.053883180022239685,0.059747807681560516,0.9119848012924194,0.25555405020713806,0.08411236852407455,0.04660145193338394,0.002651613438501954,0.00015892447845544666
1035_0.76_1.14.png,0.056042563170194626,0.07285261154174805,0.31526097655296326,0.33713653683662415,0.25025662779808044,0.3019190728664398,0.9711367397178546,0.4135376500557848,0.6392380595207214,0.018512757495045662,0.3851549029350281,0.9580327272415161,0.7599999904632568,0.012963532470166683,0.023703373968601227,0.9371441006660461,0.2102486938238144,0.0710437148809433,0.04527526721358299,0.0007980205118656158,0.05479421094059944,0.05988409370183945,0.9262384176254272,0.25918927788734436,0.08472035825252533,0.046828512102365494,0.002774316119030118,0.0002650298993103206
1038_0.87_1.29.png,0.10927004367113113,0.12900565564632416,0.3554717004299164,0.2546892762184143,0.20788456499576569,0.20392154157161713,0.9492656117951624,0.1083856593405522,0.7122180461883545,0.026053018867969513,0.3522757291793823,0.9570515751838684,0.8700000047683716,0.012984689325094223,0.02371867746114731,0.9362050890922546,0.21023589372634888,0.07105211168527603,0.04527711495757103,0.0008815270266495645,0.05473259836435318,0.05987570062279701,0.9251570701599121,0.25916871428489685,0.08472481369972229,0.046829983592033386,0.0027579786255955696,0.0001624373544473201
