low_size,K,mapper,family,candidate_scale,split,index,name,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,target_abs_mean,pred_abs_mean,pred_abs_max,pred_coeff_norm,pred_coeff_l1,pred_low_energy,scaled_pred_abs_mean,weighted_residual_norm,residual_mean,residual_std,residual_positive_frac,residual_negative_frac,weighted_den,initial_l1_num,final_l1_num,weighted_field_l1,nn_distance,confidence_proxy,feature_set,rank_group,open_rank_group,eval_target_split,knn_mean_distance,kenel_confidence
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,fit,1,1001_0.89_1.66.png,35.02719497680664,35.460655212402344,36.46269226074219,0.4334602355957031,1.4354972839355469,0.6801334023475647,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.01121760904788971,0.028077444061636925,0.5354220271110535,0.09389322996139526,0.00016785357729531825,0.005608804523944855,0.005677689203192946,-0.011086635291576385,0.006703739985823631,0.04756874963641167,0.9524312615394592,75318.3828125,1029.483154296875,705.1453857421875,0.009362194983628353,0.015625,0.9846153846153847,spatial_priors,middle50,open_middle50,False,,
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,fit,1,1001_0.89_1.66.png,35.02719497680664,35.68183135986328,36.46269226074219,0.6546363830566406,1.4354972839355469,0.6801334023475647,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.01121760904788971,0.028077444061636925,0.5354220271110535,0.09389322996139526,0.00016785357729531825,0.008413205854594707,0.008516533602198915,-0.011086635291576385,0.006703739985823631,0.04756874963641167,0.9524312615394592,75318.3828125,1029.483154296875,600.4652099609375,0.007972359303780523,0.015625,0.9846153846153847,spatial_priors,middle50,open_middle50,False,,
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,fit,1,1001_0.89_1.66.png,35.02719497680664,35.90579605102539,36.46269226074219,0.87860107421875,1.4354972839355469,0.6801334023475647,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.01121760904788971,0.028077444061636925,0.5354220271110535,0.09389322996139526,0.00016785357729531825,0.01121760904788971,0.011355378406385891,-0.011086635291576385,0.006703739985823631,0.04756874963641167,0.9524312615394592,75318.3828125,1029.483154296875,538.5108032226562,0.007149792429336173,0.015625,0.9846153846153847,spatial_priors,middle50,open_middle50,False,,
32,16,spatial_priors_kenel_knn_9,spatial_priors_kenel_knn,0.25,fit,1,1001_0.89_1.66.png,35.02719497680664,35.18122100830078,36.46269226074219,0.15402603149414062,1.4354972839355469,0.3405669033527374,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.010095064528286457,0.01950044557452202,0.3369087874889374,0.06838023662567139,0.00011795990576501936,0.0025237661320716143,0.002527521141891095,-0.00937036331743002,0.005491464864462614,0.053854167461395264,0.9461458325386047,75318.3828125,1029.483154296875,911.4912109375,0.012101842563542495,0.015625,0.9846153846153847,spatial_priors,middle50,open_middle50,False,10.006814956665039,0.13991713523864746
32,16,spatial_priors_kenel_knn_9,spatial_priors_kenel_knn,0.5,fit,1,1001_0.89_1.66.png,35.02719497680664,35.33544921875,36.46269226074219,0.3082542419433594,1.4354972839355469,0.3405669033527374,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.010095064528286457,0.01950044557452202,0.3369087874889374,0.06838023662567139,0.00011795990576501936,0.0050475322641432285,0.00505504228378219,-0.00937036331743002,0.005491464864462614,0.053854167461395264,0.9461458325386047,75318.3828125,1029.483154296875,816.301025390625,0.010838005210796293,0.015625,0.9846153846153847,spatial_priors,middle50,open_middle50,False,10.006814956665039,0.13991713523864746
32,16,spatial_priors_kenel_knn_9,spatial_priors_kenel_knn,0.75,fit,1,1001_0.89_1.66.png,35.02719497680664,35.489707946777344,36.46269226074219,0.4625129699707031,1.4354972839355469,0.3405669033527374,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.010095064528286457,0.01950044557452202,0.3369087874889374,0.06838023662567139,0.00011795990576501936,0.0075712972320616245,0.007582563830854291,-0.00937036331743002,0.005491464864462614,0.053854167461395264,0.9461458325386047,75318.3828125,1029.483154296875,753.5264892578125,0.010004549501994295,0.015625,0.9846153846153847,spatial_priors,middle50,open_middle50,False,10.006814956665039,0.13991713523864746
32,16,spatial_priors_kenel_knn_9,spatial_priors_kenel_knn,1.0,fit,1,1001_0.89_1.66.png,35.02719497680664,35.643795013427734,36.46269226074219,0.6166000366210938,1.4354972839355469,0.3405669033527374,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.010095064528286457,0.01950044557452202,0.3369087874889374,0.06838023662567139,0.00011795990576501936,0.010095064528286457,0.01011008456756438,-0.00937036331743002,0.005491464864462614,0.053854167461395264,0.9461458325386047,75318.3828125,1029.483154296875,723.549072265625,0.009606540199712616,0.015625,0.9846153846153847,spatial_priors,middle50,open_middle50,False,10.006814956665039,0.13991713523864746
32,16,convir_spatial_kenel_knn_9,convir_spatial_kenel_knn,0.25,fit,1,1001_0.89_1.66.png,35.02719497680664,35.16046142578125,36.46269226074219,0.13326644897460938,1.4354972839355469,0.41865620017051697,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.008218158967792988,0.017279740422964096,0.2835492491722107,0.056689295917749405,8.200063894037157e-05,0.002054539741948247,0.002061954794921102,-0.007785235531628132,0.004625013098120689,0.049420833587646484,0.9505791664123535,75318.3828125,1029.483154296875,926.731201171875,0.012304183475087474,0.022097086533904076,0.9783806383708236,convir_spatial,middle50,open_middle50,False,24.846357345581055,0.1391017585992813
32,16,convir_spatial_kenel_knn_9,convir_spatial_kenel_knn,0.5,fit,1,1001_0.89_1.66.png,35.02719497680664,35.29417419433594,36.46269226074219,0.2669792175292969,1.4354972839355469,0.41865620017051697,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.008218158967792988,0.017279740422964096,0.2835492491722107,0.056689295917749405,8.200063894037157e-05,0.004109079483896494,0.004123909589842204,-0.007785235531628132,0.004625013098120689,0.049420833587646484,0.9505791664123535,75318.3828125,1029.483154296875,836.0687255859375,0.01110046039712873,0.022097086533904076,0.9783806383708236,convir_spatial,middle50,open_middle50,False,24.846357345581055,0.1391017585992813
32,16,convir_spatial_kenel_knn_9,convir_spatial_kenel_knn,0.75,fit,1,1001_0.89_1.66.png,35.02719497680664,35.42824172973633,36.46269226074219,0.4010467529296875,1.4354972839355469,0.41865620017051697,1.0,0.9999926090240479,0.15691329538822174,1.0,0.013408035039901733,0.008218158967792988,0.017279740422964096,0.2835492491722107,0.056689295917749405,8.200063894037157e-05,0.00616361852735281,0.0061858639795823005,-0.007785235531628132,0.004625013098120689,0.049420833587646484,0.9505791664123535,75318.3828125,1029.483154296875,764.1993408203125,0.01014625264489195,0.022097086533904076,0.9783806383708236,convir_spatial,middle50,open_middle50,False,24.846357345581055,0.1391017585992813
