bidirectional_fraction,global_mean_gain_db,groups,mixed_fraction,negative_area_fraction,noop_area_fraction,operator,positive_area_fraction,region_mean_gain_db,shape,shuffle_mean_gain_db
0.6294416243654822,0.19098206421339048,197,0.8223350253807107,0.1828997461928934,0.3754758883248731,D_ref,0.4416243654822335,0.25490745281067795,400x400,0.10616631295203742
0.6294416243654822,0.18951133365800618,197,0.8223350253807107,0.1828997461928934,0.3754758883248731,D_rep,0.4416243654822335,0.2539942904976814,400x400,0.10536929264429298
0.9090909090909091,0.11007719854402624,187,0.9946524064171123,0.25142045454545453,0.4572192513368984,D_ref,0.2913602941176471,0.22297980868963013,480x640,0.006874948314283528
0.9090909090909091,0.10936334746463346,187,0.9946524064171123,0.25142045454545453,0.4572192513368984,D_rep,0.2913602941176471,0.22308140252608408,480x640,0.006521084737212826
