name,bucket,original_psnr,delta_psnr,input_brightness_mean,input_gray_std,input_local_contrast_mean,input_dark_channel_mean,input_dark_channel_p95,input_saturation_mean,input_saturation_std,baseline_residual_abs_mean,baseline_residual_abs_p95,baseline_multiscale_consistency_mean
111_0.98_0.89.png,hard_bottom_25pct,21.160593032836914,2.8297977447509766,0.6519625782966614,0.2720996141433716,0.03140184283256531,0.6352545022964478,0.9529411792755127,0.07191862910985947,0.0626211166381836,0.0923401340842247,0.22185342013835907,0.02380383014678955
112_0.54_0.98.png,medium_middle_50pct,23.02325439453125,1.8424797058105469,0.5539225339889526,0.2787545919418335,0.03783675283193588,0.5314058661460876,0.8549019694328308,0.11962875723838806,0.09711173921823502,0.03374459594488144,0.07425213605165482,0.032515786588191986
113_0.71_1.48.png,medium_middle_50pct,25.893505096435547,2.9312286376953125,0.6074510216712952,0.19829611480236053,0.04046311601996422,0.5962347388267517,0.8588235378265381,0.04299687221646309,0.0528748482465744,0.18772481381893158,0.3823848366737366,0.027499135583639145
114_0.7_0.91.png,medium_middle_50pct,27.22858428955078,2.1906700134277344,0.5475484728813171,0.21676667034626007,0.04815400764346123,0.5331615805625916,0.8627451062202454,0.0582769513130188,0.058896634727716446,0.1325370818376541,0.2869970500469208,0.022322827950119972
115_0.52_0.82.png,easy_top_25pct,29.223003387451172,2.511157989501953,0.4871428310871124,0.20633679628372192,0.0503949336707592,0.4716271460056305,0.7882353067398071,0.06881484389305115,0.06362446397542953,0.0984424352645874,0.2197643667459488,0.022577626630663872
116_0.73_1.62.png,medium_middle_50pct,25.54218292236328,3.103748321533203,0.6285133361816406,0.19716687500476837,0.03880750387907028,0.6180347800254822,0.8705882430076599,0.03939264267683029,0.050904531031847,0.20102448761463165,0.402666300535202,0.02952338568866253
117_0.69_1.13.png,medium_middle_50pct,23.949281692504883,-0.46497154235839844,0.526685357093811,0.22495274245738983,0.047348205000162125,0.49433520436286926,0.7529411911964417,0.11088240891695023,0.07288539409637451,0.05597807839512825,0.14244791865348816,0.028325017541646957
118_0.68_1.96.png,hard_bottom_25pct,20.634708404541016,-0.7114181518554688,0.5271553993225098,0.18673254549503326,0.040156155824661255,0.5018140077590942,0.7058823704719543,0.08731912076473236,0.06395189464092255,0.08767581731081009,0.2187710851430893,0.029111327603459358
119_0.81_0.75.png,easy_top_25pct,28.3840389251709,-0.7639713287353516,0.5495882630348206,0.2556460499763489,0.05184374749660492,0.5129061341285706,0.8313725590705872,0.12163844704627991,0.07825528085231781,0.04724821820855141,0.12127219140529633,0.028526687994599342
11_0.98_0.72.png,medium_middle_50pct,26.24176788330078,2.2239036560058594,0.732634425163269,0.20278042554855347,0.04359329864382744,0.6987372040748596,0.9137254953384399,0.09431825578212738,0.06245160475373268,0.06896384060382843,0.19506177306175232,0.02879699505865574
120_0.8_0.89.png,easy_top_25pct,27.33005714416504,-0.6663055419921875,0.5523787140846252,0.24749909341335297,0.05028282850980759,0.5172793865203857,0.8235294222831726,0.11537521332502365,0.07493992894887924,0.053532879799604416,0.13743720948696136,0.02771708369255066
121_0.86_1.21.png,hard_bottom_25pct,21.085309982299805,0.5659675598144531,0.5692791938781738,0.19668430089950562,0.028660424053668976,0.503840982913971,0.7333333492279053,0.22951442003250122,0.1289025843143463,0.14871838688850403,0.3170875310897827,0.03795531392097473
122_0.94_1.72.png,hard_bottom_25pct,16.087934494018555,0.7703495025634766,0.6854963898658752,0.1979396492242813,0.02516239322721958,0.6397753953933716,0.843137264251709,0.14607714116573334,0.10745429247617722,0.19836565852165222,0.41155609488487244,0.04322247579693794
123_0.59_0.7.png,easy_top_25pct,28.382057189941406,-0.6180686950683594,0.41565704345703125,0.17063847184181213,0.0323212593793869,0.3252406716346741,0.5686274766921997,0.36962640285491943,0.1387464702129364,0.06742291897535324,0.1516851782798767,0.03264588490128517
124_1.0_0.82.png,hard_bottom_25pct,20.617998123168945,-0.232940673828125,0.5519896149635315,0.21977245807647705,0.03263816982507706,0.4684697091579437,0.7411764860153198,0.28613999485969543,0.1396307498216629,0.12427917867898941,0.2575175166130066,0.03646175190806389
125_0.57_1.94.png,medium_middle_50pct,22.68207359313965,1.2603797912597656,0.6415886878967285,0.14288172125816345,0.04264608025550842,0.6268227100372314,0.8352941274642944,0.04460487514734268,0.029590284451842308,0.18740755319595337,0.36767101287841797,0.03204331919550896
126_0.64_1.73.png,medium_middle_50pct,23.288673400878906,1.265035629272461,0.6423465609550476,0.15124589204788208,0.043965332210063934,0.627100944519043,0.8588235378265381,0.046311285346746445,0.03038555197417736,0.18976742029190063,0.36586424708366394,0.030819734558463097
127_0.57_0.92.png,medium_middle_50pct,25.847131729125977,-0.5401420593261719,0.51507169008255,0.1957107037305832,0.05923623591661453,0.49317026138305664,0.8313725590705872,0.08992724120616913,0.0626467913389206,0.07747981697320938,0.1890287846326828,0.025112183764576912
128_0.65_0.67.png,medium_middle_50pct,27.166473388671875,-0.5790424346923828,0.49590957164764404,0.21215051412582397,0.0629962608218193,0.47249311208724976,0.8549019694328308,0.10340788215398788,0.07417532056570053,0.05839869752526283,0.14832527935504913,0.02550693042576313
129_0.76_1.71.png,medium_middle_50pct,26.40951919555664,-1.7240142822265625,0.6110724210739136,0.23341520130634308,0.03164951875805855,0.5842506289482117,0.8392156958580017,0.08296006917953491,0.06859268993139267,0.19253528118133545,0.4099588394165039,0.029290469363331795
12_0.75_1.95.png,medium_middle_50pct,27.25054931640625,1.0272979736328125,0.7729489207267761,0.12213518470525742,0.030865252017974854,0.756238579750061,0.8705882430076599,0.045383382588624954,0.039286915212869644,0.14400894939899445,0.36542612314224243,0.028747903183102608
130_0.9_0.92.png,medium_middle_50pct,26.369342803955078,0.56451416015625,0.546707272529602,0.278509259223938,0.04038623720407486,0.504773736000061,0.8392156958580017,0.13067077100276947,0.08796500414609909,0.12195651978254318,0.2740733325481415,0.025188155472278595
131_0.72_0.59.png,easy_top_25pct,28.999675750732422,1.765096664428711,0.4561765789985657,0.28409186005592346,0.04694856330752373,0.4018324911594391,0.7568627595901489,0.19170817732810974,0.11321593075990677,0.059055764228105545,0.1298610419034958,0.02638685330748558
132_1.0_1.29.png,medium_middle_50pct,23.663928985595703,-0.72503662109375,0.6328707933425903,0.2689845860004425,0.03441992029547691,0.6017460823059082,0.9098039269447327,0.09013582766056061,0.0698164775967598,0.18809282779693604,0.4075319766998291,0.03196113929152489
133_0.67_1.65.png,medium_middle_50pct,23.541362762451172,3.133251190185547,0.6114816665649414,0.1208348274230957,0.029587553814053535,0.5976460576057434,0.7333333492279053,0.042006585747003555,0.031789734959602356,0.13976261019706726,0.2838803231716156,0.03242195397615433
134_0.53_0.77.png,medium_middle_50pct,23.901798248291016,0.15395355224609375,0.5108740329742432,0.1569959670305252,0.04107573628425598,0.4853249490261078,0.686274528503418,0.0888521671295166,0.06440096348524094,0.053778670728206635,0.11625804752111435,0.02894170768558979
135_0.54_1.58.png,hard_bottom_25pct,20.579303741455078,1.5116310119628906,0.5361188650131226,0.10880333930253983,0.029975509271025658,0.521307647228241,0.6431372761726379,0.050853557884693146,0.037561994045972824,0.10911542177200317,0.2310577929019928,0.028782911598682404
136_0.75_0.8.png,medium_middle_50pct,24.495962142944336,4.4736785888671875,0.588822066783905,0.17247651517391205,0.040795713663101196,0.5642114281654358,0.7882353067398071,0.07427983731031418,0.05371249094605446,0.08331800997257233,0.18822893500328064,0.025547491386532784
137_0.99_1.98.png,hard_bottom_25pct,14.923965454101562,0.9343128204345703,0.7689539790153503,0.20435844361782074,0.017421012744307518,0.7611115574836731,0.9764705896377563,0.021765701472759247,0.023305818438529968,0.21008646488189697,0.4132319986820221,0.03461872786283493
138_1.0_1.48.png,hard_bottom_25pct,18.765676498413086,0.9003009796142578,0.7085124254226685,0.22337087988853455,0.018663741648197174,0.6975664496421814,0.9607843160629272,0.031744975596666336,0.027059826999902725,0.21497462689876556,0.42129427194595337,0.03287522494792938
139_0.85_0.96.png,hard_bottom_25pct,21.553613662719727,1.7639045715332031,0.6045380234718323,0.24940639734268188,0.02159177139401436,0.5869805216789246,0.929411768913269,0.05750597268342972,0.03575219586491585,0.15503144264221191,0.32092756032943726,0.02481096237897873
13_0.52_1.9.png,hard_bottom_25pct,19.863014221191406,0.3375988006591797,0.48043930530548096,0.09654099494218826,0.049138858914375305,0.4478670358657837,0.5803921818733215,0.11908416450023651,0.06766737997531891,0.11460365355014801,0.2611021101474762,0.028277067467570305
140_0.94_1.55.png,hard_bottom_25pct,18.59716796875,0.7921962738037109,0.7131128311157227,0.2209031581878662,0.018774844706058502,0.7021339535713196,0.9607843160629272,0.031693607568740845,0.02729276567697525,0.21496373414993286,0.42165419459342957,0.033070631325244904
141_0.79_1.1.png,medium_middle_50pct,25.704570770263672,1.0970706939697266,0.5142877697944641,0.202979177236557,0.04764104634523392,0.48603376746177673,0.8784313797950745,0.11565300077199936,0.0995982214808464,0.13910073041915894,0.2800430953502655,0.022639567032456398
142_0.96_1.88.png,hard_bottom_25pct,19.030162811279297,1.660898208618164,0.6688394546508789,0.19646456837654114,0.03812805563211441,0.6487228274345398,0.9725490212440491,0.06620965152978897,0.06959765404462814,0.23372779786586761,0.4455832242965698,0.03164852410554886
