name,bucket,original_psnr,candidate_psnr,delta_psnr,original_ssim,candidate_ssim,delta_ssim,gamma_mean,gamma_abs_mean,gamma_std,gamma_min,gamma_max,gamma_abs_gt_0.05,gamma_abs_gt_0.10,gamma_abs_gt_0.09,gate_mean,gate_std,gate_min,gate_max,gamma_base_abs_mean,effective_gamma_abs_mean,beta_present,beta_mean,beta_abs_mean,beta_std,beta_min,beta_max,beta_abs_gt_0.02,beta_abs_gt_0.05,beta_abs_gt_0.1
590_0.71_1.38.png,easy_top_25pct,29.546356201171875,24.7757568359375,-4.770599365234375,0.8169240355491638,0.7443270087242126,-0.07259702682495117,-1.4641570178497432e-09,4.0139877199862894e-08,5.69118796533985e-08,-2.824955060987122e-07,2.792759516978549e-07,0.0,0.0,0.0,2.8320860110397916e-06,0.0,2.8320860110397916e-06,2.8320860110397916e-06,0.014173253439366817,4.0139877199862894e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591_0.6_1.21.png,easy_top_25pct,28.740680694580078,24.253042221069336,-4.487638473510742,0.8462294936180115,0.7532925605773926,-0.0929369330406189,-6.331585811203411e-10,2.104259699819977e-08,2.972890200680922e-08,-1.4472630027739797e-07,1.4348030674682377e-07,0.0,0.0,0.0,1.449716023671499e-06,0.0,1.449716023671499e-06,1.449716023671499e-06,0.014514978975057602,2.104259699819977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592_0.66_1.53.png,easy_top_25pct,28.29983139038086,23.36155128479004,-4.93828010559082,0.8119672536849976,0.7285736799240112,-0.08339357376098633,-2.051464553787241e-09,5.46287886038499e-08,7.792856138166826e-08,-3.942524813282944e-07,3.901174068232649e-07,0.0,0.0,0.0,3.9515011849289294e-06,0.0,3.9515011849289294e-06,3.9515011849289294e-06,0.01382481586188078,5.46287886038499e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593_0.87_1.5.png,easy_top_25pct,27.377029418945312,29.266111373901367,1.8890819549560547,0.9440116286277771,0.9293332099914551,-0.014678418636322021,-4.0112087262844653e-11,1.6355936605094712e-09,2.1218873325068444e-09,-8.303505438789216e-09,8.332275314160142e-09,0.0,0.0,0.0,8.436938259137605e-08,0.0,8.436938259137605e-08,8.436938259137605e-08,0.019386105239391327,1.6355936605094712e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594_0.67_1.12.png,easy_top_25pct,31.811229705810547,29.24538803100586,-2.5658416748046875,0.9599546194076538,0.9387101531028748,-0.021244466304779053,-1.7778022110004343e-11,7.770256105210649e-10,1.0309235687344653e-09,-4.189693925127358e-09,4.1739767198123445e-09,0.0,0.0,0.0,4.2273754274901876e-08,0.0,4.2273754274901876e-08,4.2273754274901876e-08,0.018380803987383842,7.770256105210649e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595_0.66_0.97.png,easy_top_25pct,32.656158447265625,30.26947021484375,-2.386688232421875,0.9614816904067993,0.9420676231384277,-0.019414067268371582,-1.3376859515912276e-11,6.048214151732623e-10,8.043882226971277e-10,-3.26045790366436e-09,3.2438605135354237e-09,0.0,0.0,0.0,3.285295591126669e-08,0.0,3.285295591126669e-08,3.285295591126669e-08,0.018409954383969307,6.048214151732623e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596_0.91_0.52.png,easy_top_25pct,33.3956413269043,32.028648376464844,-1.3669929504394531,0.9591245651245117,0.9485440254211426,-0.01058053970336914,-6.121880780085576e-12,3.115821767263327e-10,4.126159414141739e-10,-1.6202189589975546e-09,1.6072887465412578e-09,0.0,0.0,0.0,1.628648860219073e-08,0.0,1.628648860219073e-08,1.628648860219073e-08,0.019131330773234367,3.115821767263327e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597_0.87_0.61.png,easy_top_25pct,31.984661102294922,31.298444747924805,-0.6862163543701172,0.9713314771652222,0.9679409265518188,-0.0033905506134033203,-1.7656300033142003e-10,4.570714917662144e-09,6.069230451544172e-09,-2.3228949430631474e-08,2.2839079960590425e-08,0.0,0.0,0.0,2.3409089067172317e-07,0.0,2.3409089067172317e-07,2.3409089067172317e-07,0.01952538825571537,4.570714917662144e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598_0.58_1.14.png,medium_middle_50pct,27.109786987304688,26.399520874023438,-0.71026611328125,0.9638959765434265,0.9536564350128174,-0.01023954153060913,-4.76378547720202e-10,1.2168785978872165e-08,1.636589175291192e-08,-6.487822190592851e-08,6.396862772817258e-08,0.0,0.0,0.0,6.548155511154619e-07,0.0,6.548155511154619e-07,6.548155511154619e-07,0.01858353056013584,1.2168785978872165e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599_0.69_1.58.png,medium_middle_50pct,26.194190979003906,23.814449310302734,-2.379741668701172,0.9488701224327087,0.9274470806121826,-0.021423041820526123,-1.3837172518904595e-09,2.8996877787790254e-08,3.985380203630484e-08,-1.6531284074972064e-07,1.6439581429494865e-07,0.0,0.0,0.0,1.6755093383835629e-06,0.0,1.6755093383835629e-06,1.6755093383835629e-06,0.017306305468082428,2.8996877787790254e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
