index,name,zone,pixel_count,d7c_output_change_mean,control_output_change_mean,d7c_gain_l1_mean,control_gain_l1_mean
131,1599_0.71_1.3.png,gate_boundary_r1,25643,0.0008146651741476795,0.001191532733180717,0.00034905082465510505,0.0005100934771281278
131,1599_0.71_1.3.png,exterior_r1,13290,0.000822603083625604,0.001202080283871802,0.0003833583461511754,0.0005573445643761536
131,1599_0.71_1.3.png,exterior_r2,12381,0.0008308491369083677,0.0012226249547548126,0.00041971752788203854,0.0006141389536073853
131,1599_0.71_1.3.png,exterior_r4,20008,0.0008001899490447962,0.0012229748222171092,0.0004915173937444066,0.0007042454891517514
131,1599_0.71_1.3.png,exterior_r8,29241,0.000733661804898469,0.0011921846721066418,0.0005421815747410127,0.0007856700444921888
131,1599_0.71_1.3.png,exterior_far_gt8,176194,0.0005523421141189718,0.000987253715520073,0.0004425147554639701,0.0007107814559885428
132,1602_0.92_0.57.png,gate_interior,5864,0.00016233780374305798,0.0005496495986537751,-1.3900693317959122e-05,-0.00019689432839579667
132,1602_0.92_0.57.png,gate_boundary_r1,12039,0.00015126328025112537,0.0006036367098728044,-4.3710251069958104e-05,-0.0002448034203322843
132,1602_0.92_0.57.png,exterior_r1,6551,0.00014503675277970836,0.00060777539716315,-4.089712969238859e-05,-0.00023925608304634728
132,1602_0.92_0.57.png,exterior_r2,7079,0.00013653815070490563,0.0006148362163096974,-3.8952565762363156e-05,-0.00023505913030799793
132,1602_0.92_0.57.png,exterior_r4,14601,0.0001300205703337187,0.0006155165962369203,-3.900342049333186e-05,-0.00022284137607478057
132,1602_0.92_0.57.png,exterior_r8,26010,0.00010845738161256431,0.0005800550417549928,-1.80139100721184e-05,-0.00015436874266451755
132,1602_0.92_0.57.png,exterior_far_gt8,241607,6.213540243059525e-05,0.0004687199986541936,1.4463356545824586e-05,2.6790901737986553e-05
133,1605_1.0_1.37.png,gate_interior,175290,0.00046636017888548084,0.0005577875629481412,1.2934242599777178e-05,4.3937836093783986e-05
133,1605_1.0_1.37.png,gate_boundary_r1,28513,0.00025015755637560914,0.0004101127341148733,6.472546934801363e-06,3.984688299388656e-05
133,1605_1.0_1.37.png,exterior_r1,14197,0.00023603032926207589,0.00039874300735386574,1.169563246636506e-05,4.065153489123266e-05
133,1605_1.0_1.37.png,exterior_r2,12670,0.00021631994300125713,0.00037200287184380317,6.02110173632615e-06,1.936538678600549e-05
133,1605_1.0_1.37.png,exterior_r4,20366,0.00020251098040172702,0.00034650011520588034,1.2399901122039163e-06,2.1878418104828637e-06
133,1605_1.0_1.37.png,exterior_r8,26143,0.00019881333434052352,0.00033459358607847644,1.5412696859828645e-05,8.343022386660122e-06
133,1605_1.0_1.37.png,exterior_far_gt8,44218,0.0002022788128755143,0.00036039321791058647,5.701555639169741e-05,4.000723122029902e-05
134,1612_0.77_1.4.png,gate_interior,140665,0.0011667913765639995,0.001351109391037105,-0.0004816902428309281,-0.0005820185843318456
134,1612_0.77_1.4.png,gate_boundary_r1,25796,0.0004940405984796615,0.0007556844892603868,-0.0002524709679356174,-0.00031289194402518727
134,1612_0.77_1.4.png,exterior_r1,12776,0.00046413916681584675,0.0007320630527990792,-0.00023256026735586453,-0.00029463434338793576
134,1612_0.77_1.4.png,exterior_r2,11187,0.0003916818505052993,0.0006616754294017199,-0.00018619470177743628,-0.00024416389782456235
134,1612_0.77_1.4.png,exterior_r4,18028,0.0003375807913015707,0.000594454275046163,-0.00016207178707050858,-0.000217416531393738
134,1612_0.77_1.4.png,exterior_r8,25395,0.0003390337919057601,0.0005955196454971413,-0.00015397185438095667,-0.00021860171875913304
134,1612_0.77_1.4.png,exterior_far_gt8,86129,0.0002875842110687076,0.0006807670056903653,-7.622588187250941e-05,-0.00017694645268793985
135,161_0.83_1.56.png,gate_interior,127212,0.0006513514316475954,0.0003866634627383816,-0.00025839680107727714,-0.00024600314317332667
135,161_0.83_1.56.png,gate_boundary_r1,12328,0.0007788762111775214,0.00031300476044513126,0.00041910087342853284,2.22925867916778e-05
135,161_0.83_1.56.png,exterior_r1,5913,0.0008026242719857035,0.0003134453939782692,0.00046266897386369944,3.296507810066542e-05
135,161_0.83_1.56.png,exterior_r2,4478,0.0008681053665931228,0.0003156130097709952,0.0005599057477411812,4.806909618658804e-05
135,161_0.83_1.56.png,exterior_r4,5723,0.0009812493018497438,0.00030910925037811295,0.0007964217035832489,0.00011392933660384222
135,161_0.83_1.56.png,exterior_r8,6201,0.0010797005087266986,0.0003408670925244345,0.0010260314523087568,0.00017506757910608033
135,161_0.83_1.56.png,exterior_far_gt8,4058,0.001286326869477657,0.0004198280915419652,0.00124967104111357,0.0002768834040281278
136,1621_0.5_0.72.png,gate_interior,1501,0.00013771592617670272,0.0002644987681323413,-8.636270261938615e-05,2.2870835306484012e-05
136,1621_0.5_0.72.png,gate_boundary_r1,3240,0.00010530256930692696,0.0002735100410602711,-2.9213310299832144e-05,4.425656372382317e-06
136,1621_0.5_0.72.png,exterior_r1,1697,9.989334543663119e-05,0.00027684229011737957,-2.4698198315812055e-05,6.988964004592468e-06
136,1621_0.5_0.72.png,exterior_r2,1663,9.391862300957675e-05,0.00028843744935146386,-2.5879466257680273e-05,-4.884807624805425e-06
136,1621_0.5_0.72.png,exterior_r4,3043,0.000115732906916954,0.0003615696493669673,-4.0013052956508724e-05,-5.1912550780477786e-05
136,1621_0.5_0.72.png,exterior_r8,4781,9.83946394705917e-05,0.0003702191722066401,1.00269340192192e-05,3.744282500062171e-05
136,1621_0.5_0.72.png,exterior_far_gt8,292972,6.282423796562017e-05,0.00035723444853751757,2.383131929008551e-08,-7.983396138046343e-06
137,162_0.75_0.98.png,gate_interior,68007,0.0004813144787104579,0.00044365971962789677,0.0001402663545113362,0.00012377617610071103
137,162_0.75_0.98.png,gate_boundary_r1,21718,0.0005567731399739883,0.0004997573534267055,0.00025872659898394873,0.0001890024149524363
137,162_0.75_0.98.png,exterior_r1,10928,0.0005719049957800401,0.0005112303036372798,0.0002782494266071571,0.00020645962452644137
137,162_0.75_0.98.png,exterior_r2,9326,0.0005966173638710515,0.0005275702082801474,0.00031570973581391393,0.00023782731329655919
137,162_0.75_0.98.png,exterior_r4,14405,0.0006337218465013911,0.0005564688643164537,0.00039020099394936313,0.00029843110915729875
137,162_0.75_0.98.png,exterior_r8,18779,0.0007152787932788953,0.0006113444929134605,0.0005547922509084387,0.0004407194159816671
137,162_0.75_0.98.png,exterior_far_gt8,27765,0.0009376470921985442,0.000796810227773135,0.0008744674482024427,0.0007007752069369879
138,1631_0.92_1.27.png,gate_interior,15193,0.00047856906290028587,0.0010909903616758644,0.0003025575551319442,0.000839635067755652
138,1631_0.92_1.27.png,gate_boundary_r1,13629,0.00043125640305990656,0.0010422752716805616,0.0002667555080242802,0.00048815116851535703
138,1631_0.92_1.27.png,exterior_r1,7267,0.0004324443208739865,0.0010489346614578855,0.00026646169914706496,0.0004747175720874161
138,1631_0.92_1.27.png,exterior_r2,7321,0.0004074705085082224,0.001000913956861909,0.0002585041964254391,0.0004491196061691745
138,1631_0.92_1.27.png,exterior_r4,13368,0.0003659664550132911,0.0009301299466692995,0.00022991364548692868,0.0003836360397201894
138,1631_0.92_1.27.png,exterior_r8,21339,0.00031232022709540134,0.000864200546455571,0.00017797480461227507,0.00025286228253762184
138,1631_0.92_1.27.png,exterior_far_gt8,236350,0.00033641336633509955,0.0009293010559146592,0.00022405218871269768,0.000417139591211392
139,1635_0.64_0.55.png,gate_interior,1286,0.00035511622347320033,0.0006200267960828719,-9.891162532299155e-05,-0.0005158022810845502
139,1635_0.64_0.55.png,gate_boundary_r1,2089,0.00018347051510005091,0.0007556886294060429,-0.00010850506287661963,-0.0006880773888529061
139,1635_0.64_0.55.png,exterior_r1,1120,0.00015679089618580682,0.0007491806788103921,-8.724970476967948e-05,-0.0006805382136787688
139,1635_0.64_0.55.png,exterior_r2,1171,0.0001153578674762703,0.0006890576889533247,-5.6633600101422085e-05,-0.0006125639586444597
139,1635_0.64_0.55.png,exterior_r4,2341,6.38269374941924e-05,0.0006049076037140088,-1.5103996169205558e-05,-0.0005052983378915897
139,1635_0.64_0.55.png,exterior_r8,4601,4.466541291215943e-05,0.000642605020647022,-7.749274227313957e-06,-0.0005120594225300832
139,1635_0.64_0.55.png,exterior_far_gt8,295712,2.478645382189619e-05,0.0006503885461324067,-1.3362743285372845e-05,-0.00038560171326495985
140,1636_0.96_1.23.png,gate_interior,43225,0.00040163987768116957,0.0007471001417117011,-4.035916336703811e-05,-7.077515504482924e-07
140,1636_0.96_1.23.png,gate_boundary_r1,18188,0.0003247234305890807,0.0005915430789206719,1.0636356772499764e-05,1.0870726443605946e-05
140,1636_0.96_1.23.png,exterior_r1,9252,0.0003234331503710188,0.0005866327792908585,8.560644629400528e-06,1.803117812684847e-06
140,1636_0.96_1.23.png,exterior_r2,8522,0.0003116659031482796,0.0005549255936001981,7.05294235858859e-06,-9.87283936186985e-06
140,1636_0.96_1.23.png,exterior_r4,14655,0.00028129689565741217,0.0005175646479647951,5.195925602608677e-06,-3.543324699909441e-05
140,1636_0.96_1.23.png,exterior_r8,23616,0.00022610173961980557,0.00047267169810246,1.4788892655191706e-05,-5.006699805175709e-05
140,1636_0.96_1.23.png,exterior_far_gt8,198994,0.00013116290799655863,0.00045379668883654706,-4.408530786780111e-05,-0.0001386550363802338
141,1647_0.89_1.55.png,gate_interior,193977,0.000987473434476325,0.0010136584972763362,0.00011598874775107237,0.00014782082189688365
141,1647_0.89_1.55.png,gate_boundary_r1,32794,0.0005493337965421635,0.0007156761287152494,0.00027859573750450253,0.0003670892344965269
141,1647_0.89_1.55.png,exterior_r1,16345,0.0005377892289697012,0.0007022079323074001,0.00027497913830868873,0.0003606415845159727
141,1647_0.89_1.55.png,exterior_r2,13584,0.0004842348739030926,0.0006530289093934184,0.0002384929971503987,0.00030937829483805053
141,1647_0.89_1.55.png,exterior_r4,18509,0.0004176277866741718,0.0005697731299598443,0.00019633542635406177,0.00023879156783009807
141,1647_0.89_1.55.png,exterior_r8,19404,0.00036299440006058725,0.0004631137631647711,0.00019514915796192225,0.00023960391410083728
141,1647_0.89_1.55.png,exterior_far_gt8,28932,0.0003570944676504052,0.0003360487293046687,0.00010316264459606557,0.0001807511306049648
142,1648_0.89_1.41.png,gate_interior,169012,0.0009017664280298422,0.0010497789028802319,6.290056876277646e-05,7.311652246301471e-05
142,1648_0.89_1.41.png,gate_boundary_r1,32308,0.0005494357778897037,0.0007767361462285971,0.00032198043895030474,0.00040487253062276683
142,1648_0.89_1.41.png,exterior_r1,16452,0.0005454914488121161,0.0007713682715863229,0.0003267453877907903,0.00041316258713128414
142,1648_0.89_1.41.png,exterior_r2,14573,0.0005131513524511933,0.0007431213770506272,0.0002981449117511971,0.00038226362623789166
142,1648_0.89_1.41.png,exterior_r4,22190,0.00047419269969195814,0.0006920419549447773,0.00027778551566702873,0.00034274418862245275
142,1648_0.89_1.41.png,exterior_r8,27891,0.00046259683901221356,0.000652970214900647,0.0003315040446409964,0.00041216784322647764
142,1648_0.89_1.41.png,exterior_far_gt8,41226,0.00037806249107849777,0.0004778848906326275,0.0002143336413457555,0.00027597025134403483
143,1657_0.68_1.28.png,gate_interior,41733,0.001371576764731953,0.0014631889137961115,0.0005291219475518802,0.0005819320998636186
143,1657_0.68_1.28.png,gate_boundary_r1,13428,0.0009369343776663109,0.0010004382350809133,0.000392225089085965,0.00043718574087570777
143,1657_0.68_1.28.png,exterior_r1,6899,0.0009117266080883693,0.0009763385614012788,0.0004185110369459894,0.0004508939406581159
143,1657_0.68_1.28.png,exterior_r2,6351,0.0008557454335785272,0.0008981508300954236,0.000417931138802806,0.00046895110049673447
143,1657_0.68_1.28.png,exterior_r4,10872,0.0007226748708594451,0.0008363472880292588,0.00044211528159135226,0.0004655516612520983
143,1657_0.68_1.28.png,exterior_r8,19025,0.0006341226906093442,0.0007727979141215301,0.0004968410095936679,0.0005088914427588083
143,1657_0.68_1.28.png,exterior_far_gt8,215791,0.0005948346077175803,0.0007632056798945146,0.0005220254046472665,0.0005878797604022092
144,1663_0.92_1.8.png,gate_interior,162322,0.0007534107707361997,0.0007644263489000403,0.00028337074964410533,0.00012483264382906256
144,1663_0.92_1.8.png,gate_boundary_r1,26443,0.0003396423637598738,0.0006113452332168485,-9.724371003089377e-05,-0.000224570159052313
144,1663_0.92_1.8.png,exterior_r1,13267,0.0003303834917030096,0.0006054324518630578,-0.00010113904998576873,-0.000229336874517543
144,1663_0.92_1.8.png,exterior_r2,12190,0.000311389646146804,0.0005939042793129975,-0.00010983400211850573,-0.00022760792967723567
144,1663_0.92_1.8.png,exterior_r4,19986,0.00028081137318278557,0.0005816113515789178,-9.069220387254476e-05,-0.00019689960474010275
144,1663_0.92_1.8.png,exterior_r8,26314,0.0002356953304517212,0.0005599775239672353,-6.19426219035873e-05,-0.0001348349572750195
144,1663_0.92_1.8.png,exterior_far_gt8,59945,0.0001599615454842802,0.0005229893314578891,-7.98417028608011e-05,-0.0002299813494808392
145,1664_0.8_2.0.png,gate_interior,154744,0.0013087591685892808,0.0011084771098379621,0.0003908053121392732,0.000256256721187746
145,1664_0.8_2.0.png,gate_boundary_r1,27001,0.0005596080429796545,0.0007019559346606593,-8.103140088956554e-06,-6.200506891931791e-05
145,1664_0.8_2.0.png,exterior_r1,13405,0.0005467515523555518,0.0006935864497991873,1.7842553703254037e-06,-5.06306619441407e-05
145,1664_0.8_2.0.png,exterior_r2,11702,0.0005182542672138543,0.0006835757310808958,1.3109423262179357e-05,-3.132949403525825e-05
145,1664_0.8_2.0.png,exterior_r4,18542,0.0004551486024680666,0.000664646501307631,2.6717449312083557e-05,-6.4721612878350325e-06
145,1664_0.8_2.0.png,exterior_r8,26631,0.00040129093996533354,0.0006725605929601985,3.777257643497638e-05,2.7516983036237358e-05
145,1664_0.8_2.0.png,exterior_far_gt8,68580,0.0002890649151961982,0.0006186671352970527,-1.3235377375396079e-05,-5.321254463229175e-05
146,1666_0.85_0.59.png,gate_interior,4678,0.00014188489428744862,0.0003657445993215521,1.487004968436063e-05,-1.1903939783802496e-05
146,1666_0.85_0.59.png,gate_boundary_r1,5171,0.00010591389201084388,0.0002996958885864187,-1.3045580480251338e-05,5.921961214113134e-05
146,1666_0.85_0.59.png,exterior_r1,2723,9.440237487277431e-05,0.0002948099578341884,-1.803528636507895e-05,6.291197474021225e-05
146,1666_0.85_0.59.png,exterior_r2,2876,8.883621538464648e-05,0.0002896409994703672,-2.537311543095261e-05,7.165803655629695e-05
146,1666_0.85_0.59.png,exterior_r4,5458,7.350917546554291e-05,0.000308438289204811,-1.2670939507699354e-05,0.00010520854289822632
146,1666_0.85_0.59.png,exterior_r8,9646,6.852316431254735e-05,0.0003630777327766711,-5.266360170782391e-06,0.00014427498912949693
146,1666_0.85_0.59.png,exterior_far_gt8,279371,6.636228401335403e-05,0.0005551351198386844,3.196054770878221e-05,0.0002308768811930417
147,1685_0.79_1.99.png,gate_interior,195835,0.0012641264121472236,0.0010930881923428444,0.0006555604633983168,0.0005146167348110335
147,1685_0.79_1.99.png,gate_boundary_r1,16627,0.0004917132615713288,0.000591901316992352,5.605666099842466e-05,-9.822067196617096e-06
147,1685_0.79_1.99.png,exterior_r1,8318,0.0004740128811806204,0.0005878519341188372,4.704025365550176e-05,-2.6192242894559046e-05
147,1685_0.79_1.99.png,exterior_r2,7297,0.00044088238181194835,0.0005812079706828497,3.445402504532929e-05,-5.0584747478604826e-05
147,1685_0.79_1.99.png,exterior_r4,11521,0.00038557257071601756,0.000557459556500786,2.5257381566354524e-05,-7.033396715009061e-05
147,1685_0.79_1.99.png,exterior_r8,14231,0.00029965434135719544,0.0005003199223163265,2.9615424905873077e-05,-6.090398498550167e-05
147,1685_0.79_1.99.png,exterior_far_gt8,61689,0.00015353156271600603,0.00031019062188853184,3.02774164996637e-05,-0.00014397444407578046
148,1686_0.51_0.6.png,gate_interior,11524,0.00043159655008577545,0.0006510301912381226,-5.788530110899089e-05,-0.00010347997343651911
148,1686_0.51_0.6.png,gate_boundary_r1,14348,0.00035831504191134614,0.0007086589803661116,1.2411862395751565e-05,-2.9582506373362653e-05
148,1686_0.51_0.6.png,exterior_r1,7672,0.00034874926269738097,0.0007107541260306604,2.1282342632570157e-05,-2.1244899386285616e-05
148,1686_0.51_0.6.png,exterior_r2,7713,0.0003396078691120264,0.0007180812741228536,2.0102634359453958e-05,-2.9327098411081305e-05
148,1686_0.51_0.6.png,exterior_r4,14587,0.000330178105268075,0.000738657402634302,5.848913651378305e-06,-7.93568158138278e-05
148,1686_0.51_0.6.png,exterior_r8,23680,0.00030397871458852615,0.0007175340845778182,1.3596461330716675e-05,-4.8786094663916405e-05
148,1686_0.51_0.6.png,exterior_far_gt8,235348,0.00013743060076486138,0.0005194904231371934,3.663449352492688e-05,8.662097857709481e-05
149,1687_0.83_1.61.png,gate_interior,179079,0.0010979913740060254,0.0009772559147800167,0.00042185223336422927,0.00034392431551191706
149,1687_0.83_1.61.png,gate_boundary_r1,18119,0.00051052472049139,0.0005624652060197083,0.0001718500169856875,8.374168038716925e-05
149,1687_0.83_1.61.png,exterior_r1,9031,0.0004844099510918555,0.0005528838409298798,0.00015756447916344515,6.681639099290054e-05
149,1687_0.83_1.61.png,exterior_r2,8146,0.00041679767610515743,0.0005265681245477435,0.0001027786977572667,4.046365871143786e-06
149,1687_0.83_1.61.png,exterior_r4,13458,0.0003658662244139428,0.0005067069067397326,8.956952689572347e-05,-1.9265062246692538e-05
149,1687_0.83_1.61.png,exterior_r8,18327,0.0003037521906399119,0.00046898525527568617,0.00011582895458873141,2.3059528653370727e-05
149,1687_0.83_1.61.png,exterior_far_gt8,70071,0.0001421282864432189,0.00029081564081194765,4.041265518239215e-05,-2.945968435863755e-05
150,1689_0.74_0.54.png,gate_interior,5992,0.00019921135600004718,0.0008631812555290191,4.267668194859941e-05,3.676397977110859e-05
150,1689_0.74_0.54.png,gate_boundary_r1,11265,0.00018899340233800678,0.0008672104694554396,1.267562746419623e-05,0.00010883639877867921
150,1689_0.74_0.54.png,exterior_r1,6196,0.00018325846298345832,0.0008606445104403216,1.661839496327493e-05,0.00012972153449073925
150,1689_0.74_0.54.png,exterior_r2,6543,0.00017214772461861003,0.0008593652111008575,2.8157523879760016e-05,0.00016057955896236765
150,1689_0.74_0.54.png,exterior_r4,12838,0.00015560960190228202,0.000836356032728536,3.557113550741514e-05,0.00019701659298700824
150,1689_0.74_0.54.png,exterior_r8,22255,0.00013487347054551142,0.0008189603950810737,4.822714519993532e-05,0.00026798408986530636
150,1689_0.74_0.54.png,exterior_far_gt8,248307,4.5785154724041206e-05,0.00047976772482548693,2.042920388376433e-05,0.00012820729296913935
151,1691_0.77_1.92.png,gate_interior,109022,0.0016630725259114845,0.0014900083934284766,0.0012581907430739324,0.0010185910011282127
151,1691_0.77_1.92.png,gate_boundary_r1,19941,0.00038805828608120765,0.0007067808959771169,0.0001639767686914557,0.0002824566822330342
151,1691_0.77_1.92.png,exterior_r1,10117,0.0003692299478124981,0.0006857977868351904,0.00015910139335548618,0.0002775555650530637
151,1691_0.77_1.92.png,exterior_r2,9430,0.00033967042399110116,0.0006607629587895544,0.0001476739901626603,0.00026213470471120207
151,1691_0.77_1.92.png,exterior_r4,15885,0.00030377351678614726,0.0006409734234256042,0.00015682786900103374,0.0002769750583685904
151,1691_0.77_1.92.png,exterior_r8,24215,0.0002562181038377011,0.000626204177758774,0.00016940573929214242,0.00029581917875590413
151,1691_0.77_1.92.png,exterior_far_gt8,128707,0.00017200291753709037,0.0005372166786430068,0.0001175864938542733,0.0002602915956617125
152,1696_0.74_1.51.png,gate_interior,15073,0.0004321170582401486,0.0010451688420390559,0.00025422323329806336,0.000763977340306472
152,1696_0.74_1.51.png,gate_boundary_r1,8014,0.0003411990018863169,0.0009471416354387634,0.00022782715949031638,0.000664039059175587
152,1696_0.74_1.51.png,exterior_r1,3994,0.0003232124989547309,0.0009136916281404529,0.0002211552443478068,0.0006386056564781865
152,1696_0.74_1.51.png,exterior_r2,3478,0.0002798339188133183,0.0008241737485274698,0.00019828796112516818,0.0005593767380015201
152,1696_0.74_1.51.png,exterior_r4,5188,0.00020161172290352004,0.0006600129852500804,0.0001327320301450025,0.0003859174646776092
152,1696_0.74_1.51.png,exterior_r8,7851,0.0001470405210311087,0.0005834262669579935,8.614135234921681e-05,0.0002744363654329433
152,1696_0.74_1.51.png,exterior_far_gt8,267596,1.4409560751231787e-05,0.0003597747228411428,1.025666376958469e-06,3.426695342562773e-05
153,1701_0.55_0.71.png,gate_interior,2192,0.0003331129840255654,0.0010903964947610006,-7.631125975481786e-05,-0.00035218927111938924
153,1701_0.55_0.71.png,gate_boundary_r1,3297,0.00022449003843817163,0.0007795246217986255,-4.540615671867669e-05,-4.557879234322064e-05
153,1701_0.55_0.71.png,exterior_r1,1817,0.00020518306853945726,0.0007416139806307602,-3.648180274695699e-05,-1.538720804055969e-05
153,1701_0.55_0.71.png,exterior_r2,1998,0.0001715703292174621,0.0006780827248299325,-1.7911068968348077e-05,6.592601865858168e-05
153,1701_0.55_0.71.png,exterior_r4,4445,0.00012751352398146124,0.0006225688921453178,1.170061930963776e-06,9.916666790390444e-05
153,1701_0.55_0.71.png,exterior_r8,9451,0.00010151591153135251,0.000596518037735678,2.2773595540413286e-05,0.00015852017675603008
153,1701_0.55_0.71.png,exterior_far_gt8,285817,4.7801386492254276e-05,0.0005223700692882159,2.7260448520261482e-05,0.00019309780622269615
154,1705_0.66_1.4.png,gate_interior,37312,0.0006240929379471375,0.0008754368302752591,0.0003411549800051629,0.0004970632736310746
154,1705_0.66_1.4.png,gate_boundary_r1,25502,0.0005949885132228446,0.0008502516239056464,0.00036326532466356804,0.0005348065106805731
154,1705_0.66_1.4.png,exterior_r1,13013,0.0005935588550267153,0.0008506508873159968,0.000367182200522772,0.0005350400930105801
154,1705_0.66_1.4.png,exterior_r2,12461,0.0005932217395838492,0.0008488867774781537,0.0003632200002459823,0.000526248255947717
154,1705_0.66_1.4.png,exterior_r4,21754,0.0005781154066168058,0.0008521519722587387,0.0003793585702668681,0.0005315271843835428
154,1705_0.66_1.4.png,exterior_r8,33873,0.0005676154210788276,0.0008706288873626707,0.00037145844082461685,0.0005134853027098694
154,1705_0.66_1.4.png,exterior_far_gt8,176298,0.0005465581086593704,0.0008425102237781519,0.0004321385688168524,0.0006253766635429607
155,1712_0.9_0.74.png,gate_interior,48316,0.0008488569899953076,0.0009747762653999193,4.491332114379388e-05,-3.51952424812459e-05
155,1712_0.9_0.74.png,gate_boundary_r1,17786,0.00038096530223260053,0.0007464006621912951,2.94497984139037e-05,1.775429874279898e-05
155,1712_0.9_0.74.png,exterior_r1,9161,0.0003396735781080506,0.0007074609774583397,3.209968423130288e-05,1.4044148421498343e-05
155,1712_0.9_0.74.png,exterior_r2,8601,0.00029362951402206255,0.0006611180602083537,2.880008632867035e-05,1.1083345443145465e-05
155,1712_0.9_0.74.png,exterior_r4,14805,0.00024118365487791485,0.000589882188131583,1.678960986010169e-05,-3.000327921606165e-06
155,1712_0.9_0.74.png,exterior_r8,22258,0.00018555420258476016,0.0004977901430290251,1.0939805518799966e-05,2.9003010122631853e-06
155,1712_0.9_0.74.png,exterior_far_gt8,195434,8.61787141642427e-05,0.000350964172207753,2.7884440756469214e-05,8.107927411921841e-05
156,1718_0.92_1.01.png,gate_interior,152438,0.0006703278285776174,0.00065477104678995,-1.9500627794096707e-05,-4.3452137167429145e-06
156,1718_0.92_1.01.png,gate_boundary_r1,31850,0.0004307456443223699,0.0005033728391446723,7.345528954426573e-05,1.8524464857260135e-05
156,1718_0.92_1.01.png,exterior_r1,15786,0.0004152476553468065,0.0004948611859358204,7.47448966392286e-05,1.758191652900892e-05
156,1718_0.92_1.01.png,exterior_r2,14019,0.00039200837537832305,0.0004841548857908972,7.719419271070612e-05,1.1371489691576151e-05
156,1718_0.92_1.01.png,exterior_r4,21846,0.00037411779948318987,0.0004729272070073344,6.860942617065575e-05,-1.2617372368583201e-05
156,1718_0.92_1.01.png,exterior_r8,25062,0.0003668958843396502,0.0004870961397569964,9.083502424485323e-05,-2.1886099232478893e-05
156,1718_0.92_1.01.png,exterior_far_gt8,61985,0.0001839223807690999,0.0004384357698253925,4.5324662351565964e-05,-0.00014236107404899182
157,1722_0.85_1.51.png,gate_interior,223711,0.001385498947215241,0.0007206645909833515,0.0006978134782169434,0.00033934389801375297
157,1722_0.85_1.51.png,gate_boundary_r1,21949,0.0007107727858595406,0.0005374550249121543,0.00031468678055181497,0.00017992637332216028
157,1722_0.85_1.51.png,exterior_r1,10596,0.0006892952031574415,0.0005269581617252383,0.0003020216852550283,0.00017670560846152328
157,1722_0.85_1.51.png,exterior_r2,8543,0.0006418179589385075,0.0005030195536943337,0.0002766930916040602,0.00016492227752803432
157,1722_0.85_1.51.png,exterior_r4,11249,0.0006005079632431086,0.000499336971093394,0.0002650223537936445,0.00016829463913977142
157,1722_0.85_1.51.png,exterior_r8,11483,0.0005469796010387553,0.0005345535145438756,0.00030746794656356393,0.0001995373112725784
157,1722_0.85_1.51.png,exterior_far_gt8,30265,0.00026247483648466865,0.00044840792673748423,7.510093072613625e-05,9.222353625332996e-05
158,1726_0.54_0.7.png,gate_interior,19950,0.0003613473418959998,0.0006563076698092888,-9.175433252090799e-05,-0.00018357300818115847
158,1726_0.54_0.7.png,gate_boundary_r1,30314,0.00038663392615300997,0.0007397737935310289,-5.008800446440537e-05,-0.00011491560012627114
158,1726_0.54_0.7.png,exterior_r1,16160,0.00039358956388907857,0.0007490485611528453,-4.664479137057125e-05,-0.000109773984935024
158,1726_0.54_0.7.png,exterior_r2,16332,0.00040679713134055565,0.0007659263129681604,-3.618339887297157e-05,-9.75495776854512e-05
158,1726_0.54_0.7.png,exterior_r4,30881,0.0004198358086800661,0.0007926886812292045,-2.150427341260447e-05,-7.551041667292547e-05
158,1726_0.54_0.7.png,exterior_r8,48820,0.00040836842125529686,0.0008056385895112947,-2.3952960381982562e-05,-8.534244317004349e-05
158,1726_0.54_0.7.png,exterior_far_gt8,160903,0.0002540486007522292,0.0006739214892194851,-2.9216192575060932e-05,-5.4821014096092155e-05
159,1730_0.81_1.53.png,gate_interior,46389,0.0005827519329786224,0.001000393564855421,-0.00012944035506551194,-9.56723302973458e-05
159,1730_0.81_1.53.png,gate_boundary_r1,19213,0.0002890219887211428,0.0006783764421775428,-2.6989862968862967e-05,-3.2258754728834776e-05
159,1730_0.81_1.53.png,exterior_r1,9964,0.0002779243270923028,0.0006654796137095742,-2.163986289228411e-05,-2.630703698579014e-05
159,1730_0.81_1.53.png,exterior_r2,9731,0.000256191629408418,0.000646513812576998,-1.5512222119610573e-05,-1.4236042022019052e-05
159,1730_0.81_1.53.png,exterior_r4,17989,0.00021520389366245328,0.0006056023290817479,7.10580952536358e-06,2.405415369091387e-05
159,1730_0.81_1.53.png,exterior_r8,30547,0.00016607362345891775,0.0005543038478774767,1.9714938219422408e-05,4.9660575562742265e-05
159,1730_0.81_1.53.png,exterior_far_gt8,183331,7.078243176774843e-05,0.00043608836937399087,4.255655764058701e-06,-9.320346288923804e-06
160,1733_0.57_1.6.png,gate_interior,93681,0.0014280845989106316,0.0010151486793759375,0.0010253498723497994,0.0007257164189510146
160,1733_0.57_1.6.png,gate_boundary_r1,26669,0.0011185241937235032,0.0009155113234232629,0.0007363937002024163,0.0005782108535031383
160,1733_0.57_1.6.png,exterior_r1,13488,0.0010965554881067604,0.0009053383433521854,0.0007220532829085561,0.0005679817457074656
160,1733_0.57_1.6.png,exterior_r2,12263,0.0010370234141271635,0.0008840436483590198,0.0006638409252861998,0.0005269788620591134
