check,sample_name,sample_index,base_psnr,before_psnr,after_psnr,psnr_gain_vs_A0,loss_start,loss_end,loss_drop,train_steps,trainable_param_count,max_grad_norm_before_clip,gradient_finite,update_norm,identity_mean_abs_vs_A0_after,pass,positive_psnr_gain,reverse_psnr_gain,positive_loss_drop,reverse_loss_drop
preservation_only,1008_0.52_1.98.png,8,39.63625717163086,41.24489212036133,41.24489212036133,1.6086349487304688,0.0010000000474974513,0.0010000000474974513,0.0,24,50657,0.0,True,0.0,0.0,True,,,,
one_image_gt_overfit,1008_0.52_1.98.png,8,39.63625717163086,41.24489212036133,41.25717544555664,1.6209182739257812,0.008196908049285412,0.008181137032806873,1.5771016478538513e-05,24,50657,0.00012558461457956582,True,0.3924780713582919,4.924037057207897e-05,True,,,,
lowfreq_positive_delta,1008_0.52_1.98.png,8,39.63625717163086,41.24489212036133,41.250919342041016,1.6146621704101562,0.005348064936697483,0.005341036710888147,7.028225809335709e-06,24,50657,4.556875137495808e-05,True,0.35696789943811413,2.303202018083539e-05,True,,,,
lowfreq_sign_flip_control,1008_0.52_1.98.png,8,39.63625717163086,41.24489212036133,41.232994079589844,1.5967369079589844,0.0052335672080516815,0.005219465121626854,1.4102086424827576e-05,24,50657,0.00013114734611008316,True,0.35765571825182413,4.7866178647382185e-05,True,,,,
sign_flip_positive_vs_reverse,1008_0.52_1.98.png,,,,,,,,,,,,,,,True,1.6146621704101562,1.5967369079589844,7.028225809335709e-06,1.4102086424827576e-05
