action_area,active_scene_prevalence,arm,checkpoint_sha256,cvar10_gain,final_epoch_loss,final_expected_utility,final_policy_ce,final_tail,first_epoch_loss,fold,mean_gain,model_id,parameter_count,prediction_sha256,seed,seed_index,severe_harm_prevalence,subset_sha256,train_size
0.12586777777777777,0.975,joint,e1f6edcc9dbccddf2ddb9a0e2111ff24a569c2f27f17ebfda9af2833a95eeddf,-1.5272428043487132,0.5075416181915595,-0.2671171329554151,0.469461921613159,0.08667457869742065,1.2661167745478452,0,-0.07580379495503047,joint_n480_fold_0_seed_1,293971,5225b2997dbd728ad657263e5be7620277b1b80648d8eb66e8fc6d9ce7d9fe0e,20261737,1,0.4083333333333333,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.10931111111111111,0.9666666666666667,joint,5cc9ac50467ca1953831fc93f2532963d585836b618be25aa4bdfc4ab7c6c03f,-1.4437967700454777,0.51573435626633,-0.2633204947351866,0.47465285705699595,0.0872417444781604,1.2308905175266167,0,-0.020990419502578028,joint_n480_fold_0_seed_2,293971,e772638ff27af478a6fcd67be46ccbb1f5a23c773dc0150725e3dfcfba7c50da,20262755,2,0.35833333333333334,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.04781222222222222,0.5583333333333333,separate,246a49cf61edec18d2007bf2a80427315a0d2ec88a881a344bec4cf1e5b9b894,-0.8574317870937636,0.595563585559527,0.47300561983138323,0.0,0.24511593555410702,1.524790025005738,0,0.00836086833098942,separate_n120_fold_0_seed_0,294036,ea65ffd82a4e2faa98fc28b9df19badcd37ee43987b79faa19ad2faa90b19876,20260728,0,0.11666666666666667,0ce6f3e3e51db20a5595f4f7ca8004fb70b96f7488f953c6009410dc0b42a24f,120
0.024958888888888888,0.4583333333333333,separate,29b54299e56bae2f77545b883fa9de9c858f8e89bed3ee63202560913cf01017,-0.6773990395311605,0.5948248015095791,0.47389276313285034,0.0,0.2418640686199069,1.6722179253896077,0,0.0012886790805652617,separate_n120_fold_0_seed_1,294036,4f501bbf418c8db687d11da14bd7bba0a89cab3fe4684dbf2666afcde5e80972,20261737,1,0.041666666666666664,0ce6f3e3e51db20a5595f4f7ca8004fb70b96f7488f953c6009410dc0b42a24f,120
0.019335555555555557,0.425,separate,3c1c05f505355986189d99c40c8e88101cd88b0ca226e870f069653b390210f4,-0.19990330821114574,0.6042761812607448,0.4792104586958885,0.0,0.2501314478926361,1.769136411945025,0,0.027308508692215037,separate_n120_fold_0_seed_2,294036,f564b9b151bbde6f6bb7d94fd7c094af6a09650b8c65d1bae6335033c441550c,20262755,2,0.058333333333333334,0ce6f3e3e51db20a5595f4f7ca8004fb70b96f7488f953c6009410dc0b42a24f,120
0.024624444444444442,0.5916666666666667,separate,a6ad3f953fd98991514edc05e84c7375804c5b3280acb8a2f9bf45058c309930,-0.5178558528566416,0.6483831879993279,0.5145557545823977,0.0,0.26765487120331577,1.306152888139089,0,0.05368176699221913,separate_n240_fold_0_seed_0,294036,df6eec1b4dd297f491cbdb66f1d7a051d12b025d8368f003f0a8a75a700cc760,20260728,0,0.1,95fc50f423bbe3c9d7d3898bcec0b4c3adedcc91b0347f18b8322f7a70d40878,240
0.027134444444444447,0.475,separate,d5fd40021e9fc8f97d5ea07c84ea58e382cab8c4adcd5e82a1f1fcd3a9b759cb,-0.2398115606062111,0.6540901561733335,0.5182772286779558,0.0,0.2716258487664163,1.4137007820109526,0,0.08885522639790698,separate_n240_fold_0_seed_1,294036,96f42b2e11b87556359ed245930172cd13304278a1daf99866909144617e02b6,20261737,1,0.1,95fc50f423bbe3c9d7d3898bcec0b4c3adedcc91b0347f18b8322f7a70d40878,240
0.031482222222222224,0.49166666666666664,separate,2e958b3769b8e945703a486d12dc618637945faec668778c2c72ef473ab2240a,-0.7058886727349819,0.6434365584126984,0.5102136355708353,0.0,0.2664458459126763,1.4435641440252462,0,0.0451055789131489,separate_n240_fold_0_seed_2,294036,b422570a780daedbb4e8dcbce1a4137f68dfeb66d7dec15d7f7964d7d172170e,20262755,2,0.09166666666666666,95fc50f423bbe3c9d7d3898bcec0b4c3adedcc91b0347f18b8322f7a70d40878,240
0.019805555555555555,0.45,separate,e1c29403e83ba559de234d78baa79ecaeadb1ca0ed2db133a969c8140132e0e1,-0.3090451781786001,0.6749900177224643,0.5330553477060878,0.0,0.28386934271289244,1.2185144916176796,0,0.03761805239091549,separate_n360_fold_0_seed_0,294036,f111b55055d31acf9d3f7f1b1b9286518275076efaa940d876d6e5bacba85cbe,20260728,0,0.075,bc02754c43dc99aaa3e58b959f674480433a5da3480b1bb92479d2bcb9c43803,360
0.014388888888888889,0.38333333333333336,separate,a9f2fd141270c832758d9b314506a565796f499159a7fbb8fa0830d13f4e2157,-0.2950892197016728,0.6807074652156896,0.5379802018093566,0.0,0.2854545285821789,1.2973320690294108,0,0.03579985173851806,separate_n360_fold_0_seed_1,294036,36d94154ed62a90078d1ca50834bd9576b96d197aadca5774313e1544423b55e,20261737,1,0.03333333333333333,bc02754c43dc99aaa3e58b959f674480433a5da3480b1bb92479d2bcb9c43803,360
0.02576222222222222,0.49166666666666664,separate,973d26108fd1064f89e7555b0e2159fd1fad38dab1a9896459df5675b2303afd,-0.6381832441422217,0.695716077213486,0.5505244449971036,0.0,0.29038325699511913,1.304650632912914,0,0.03984893586276685,separate_n360_fold_0_seed_2,294036,3352cf3bc94cb3ecb035bf24f948f71e4d26868e6f8919ed918019aa4fc9c240,20262755,2,0.08333333333333333,bc02754c43dc99aaa3e58b959f674480433a5da3480b1bb92479d2bcb9c43803,360
0.009143333333333333,0.23333333333333334,separate,919bc592c46c33460cc80c6743c92bc497506af20978a9241256555bd336e318,-0.1077395219646468,0.698855471269538,0.5514216249110178,0.0,0.2948676865819531,1.1725050653020541,0,0.026393521716294277,separate_n480_fold_0_seed_0,294036,16cfd289d44506e5b36a4193a5cd69fb111e82919cf7fd0516e6ddbb1d7654b0,20260728,0,0.025,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.014233333333333332,0.31666666666666665,separate,be42096e3b8226af3f3c24893d79621906ea0768d15918ba337d28783508f038,-0.2839873863471265,0.7002289067100113,0.5526747822819743,0.0,0.2951082492189016,1.2205366053618492,0,0.053809244922241845,separate_n480_fold_0_seed_1,294036,ea5d5f254b4a6ea7e3eb2fd77ea9f893428a2d871b15d08e0305cfc85ff1db59,20261737,1,0.03333333333333333,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.01889333333333333,0.2833333333333333,separate,5536f4df7d571ce9439941ad95bf501165d9541199f1c7233392ace67b64c47c,-0.26079722166990393,0.7020071368742113,0.5533196293380267,0.0,0.2973750203556847,1.2270742277304332,0,0.061686089373630626,separate_n480_fold_0_seed_2,294036,b79b9709af5f9c1c199e0950fa28c21f099113e4e47173f20d57c2bc0b7db7b7,20262755,2,0.041666666666666664,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.08248444444444444,0.9083333333333333,frozen,47ca001ea5676308e2c8717312f0af8897fac62f5173f765599470aa517328dd,-1.0871646543048168,0.7707127490721177,-0.1250955123619254,0.6199990172613373,0.10768214507067266,1.3304635482219358,0,0.07175200566466731,frozen_n480_fold_0_seed_0,145827,fb1945234d7c27fb56c2f5e96704f1a0a2e3c26560892ff64a491e7bdc0c560c,20260728,0,0.225,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.05872,0.8833333333333333,frozen,37e7f24a396bedf3a3fb8153fa28b8db32a4d4466af88504718613ead1459758,-0.3959547748893151,0.7643528391975755,-0.12544297501735854,0.6172012561854596,0.10599690573192978,1.3178997781438133,0,0.07880665779801097,frozen_n480_fold_0_seed_1,145827,697752deb652ef4c93ba7fbb8a6cd18981543943714b80b3cf9777e31a850e98,20261737,1,0.11666666666666667,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.07001111111111111,0.7666666666666667,frozen,ac418168d0b2fa3ff721dca8b9f8acaa0974aaa37b29a3a0c44b885b813bfb99,-0.7266095943545802,0.7863780500163557,-0.11670216580023407,0.6302791156523502,0.10827506698842626,1.281718302021424,0,0.10947513636951157,frozen_n480_fold_0_seed_2,145827,644b12d2f33eaef165134c11ea63ddd2a2ddae56def825aba6e9abc06cc225a0,20262755,2,0.14166666666666666,287269c1ac813f04efe2f5735a612cbc8d3963c1f5e46d40f8edb46b0ed79470,480
0.18738444444444446,0.9916666666666667,joint,7665382fb26d12252905a269051a8e6c13b4401ee3062dfc778f1d0e0b59a1c5,-3.9877551039510775,0.22047911626286804,-0.41245765932908396,0.2916934536614766,0.06821806605827684,1.568691684305668,1,-0.7716319932819905,joint_n120_fold_1_seed_0,293971,f03d14c6c0bc1eb5247f9775cc7ad4e734c7236e8eba77e972bd9c84419f7cf6,20260729,0,0.675,89b84a69a5c92e97a58a40ffd46b93644e495eddc8ac54b82aecca51e6218a42,120
0.1764166666666667,0.9833333333333333,joint,9b6ef0db99fa9a7b40c19c34f4cfb43d12baf74c1a58f05a40cd0e8a938fc766,-3.6655783067795316,0.23546497957237686,-0.40758454240858555,0.30961605020953964,0.06552808355578842,1.4608526098231474,1,-0.7257119167307657,joint_n120_fold_1_seed_1,293971,654410f20497cdd2be61b2079fcbe3fb98a36c57494c3d5ab96e572dec595b78,20261738,1,0.7083333333333334,89b84a69a5c92e97a58a40ffd46b93644e495eddc8ac54b82aecca51e6218a42,120
0.1465877777777778,0.9916666666666667,joint,b88355f9e73ec3d9c1037bd06afcd65e0d3bc32105b1c01cce415dc6dc3c00ad,-3.105159801044086,0.2217652467933173,-0.4124847364941767,0.29720843664060037,0.06613071085885167,1.4098363630473614,1,-0.5436135409158019,joint_n120_fold_1_seed_2,293971,c43473c53178908d87768a6738260ce0617ce8da7b33ef2cf19dbb729c2398ed,20262756,2,0.65,89b84a69a5c92e97a58a40ffd46b93644e495eddc8ac54b82aecca51e6218a42,120
0.19417,0.9666666666666667,joint,862a50056a6b35d1f01299a2cf618904c2ab05d311c3f8473be385684a39b5b5,-3.1500104153191866,0.3369168930085531,-0.34272825251488637,0.36399553817852087,0.07286579774129981,1.3370909373586377,1,-0.3584652303513689,joint_n240_fold_1_seed_0,293971,9f78fa466616a22495b934dc41eaa847120803291bcb75786273462962f3504a,20260729,0,0.575,034527d0dbfb7286ce3aa4b31116e029d041ea698ac0f7032619dc35a3b341e4,240
0.17261,0.9666666666666667,joint,b2a4f867c75a33c24bde6459fa66aa44b6d63fa35d47a858a2d1acd01d7f3954,-3.4546528469941156,0.3046081215608865,-0.354006929496245,0.3477113883709535,0.06767031217459589,1.2781719099730253,1,-0.46683872101592727,joint_n240_fold_1_seed_1,293971,3ec5b02b43fb69413aa6f2748c1fe6ca209c80285a49e40285e387e6902aceb9,20261738,1,0.6416666666666667,034527d0dbfb7286ce3aa4b31116e029d041ea698ac0f7032619dc35a3b341e4,240
0.17084555555555556,0.9916666666666667,joint,382869b4d0665c4c536fbbe25e66bc9c4de5f43a1a77d09e205235d2f2244217,-3.2060986799230826,0.3202630868346508,-0.34864300318513414,0.3602419221540913,0.0678948192828102,1.257143397256732,1,-0.4800571514981768,joint_n240_fold_1_seed_2,293971,bec1d93d574a0e067d06df57ffc72de499648f05551174ee779389f7edb69aef,20262756,2,0.6583333333333333,034527d0dbfb7286ce3aa4b31116e029d041ea698ac0f7032619dc35a3b341e4,240
0.1554,0.975,joint,556a26b1e6745517a68d27b8b4735153a260d279b3d5e5fe2e8ba76ccf560aed,-3.0870869460088826,0.4418455346358112,-0.2955036750444884,0.42601661434552324,0.08261225374234427,1.3097097194029226,1,-0.3264966315837718,joint_n360_fold_1_seed_0,293971,855b7e337a54dc5d70554992aa6699eaa2a29016951a32751c3b3ec95ffea3ca,20260729,0,0.5,88f5a9a1c88b783e5cd5c3a63c8ba184f09eb9e7f3fd5eb515572152c2a2539b,360
0.11549555555555555,0.9583333333333334,joint,f228705e7c0032e6057f08776f1f1426a92c3cbb9694f664aac7657a8b47010c,-2.0579234995341125,0.42243264005713477,-0.300359537376466,0.4126947467913851,0.08078682945084034,1.2645996330926816,1,-0.10230389545015353,joint_n360_fold_1_seed_1,293971,dd9e8aba962e70ea4f1734dac051cc3a2c7984bbc02353ab364a9b8ee53393cd,20261738,1,0.425,88f5a9a1c88b783e5cd5c3a63c8ba184f09eb9e7f3fd5eb515572152c2a2539b,360
0.14887333333333333,0.9666666666666667,joint,ed8cbb0929d925671d894361935ec3894b33f51ac3052f62f78ef305374ac094,-2.775815639037015,0.43104445910495187,-0.29770628651086656,0.42414844268415536,0.07869876299777792,1.2370578869349427,1,-0.2701377172917519,joint_n360_fold_1_seed_2,293971,d774135a1f9b5b4aa86d55e558163d650f50509722be135e33e74335548db97e,20262756,2,0.49166666666666664,88f5a9a1c88b783e5cd5c3a63c8ba184f09eb9e7f3fd5eb515572152c2a2539b,360
0.14600222222222223,0.9666666666666667,joint,3ddb3a3904f15156168433f10d3c59678f879333df5157b913c6d010611c0db2,-2.359751553924024,0.4991636422414255,-0.2723540944383179,0.46223355769955865,0.0874265612224311,1.276887782725195,1,-0.23578770650348227,joint_n480_fold_1_seed_0,293971,d9a4f1c4b38956d4e74e8016bb3bad65d858283782c74e6eff9bd8487c592edf,20260729,0,0.5166666666666667,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.12076111111111111,0.9666666666666667,joint,306113f8d128543f7dc49453fbd6bd6aad5d6387558c83cf9951a7a569e91d6a,-2.3465513495720423,0.4951163846902394,-0.2752037292797468,0.46048032757050045,0.0869880411157889,1.2313371977147958,1,-0.12841004769741876,joint_n480_fold_1_seed_1,293971,9d5659915dfe6021d12e55200cc8fc1e9ec38bb2b203566350af8d6f0ea8b84a,20261738,1,0.425,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.14532666666666666,0.975,joint,08380283bc4a1242aefa4b078b5edd806582f5afb6fc77066aae6075c359a7f6,-2.9043603442403376,0.5099891417000132,-0.26733957346150417,0.4675332308805082,0.08894922446391623,1.2303977124237766,1,-0.26313172212119473,joint_n480_fold_1_seed_2,293971,aebc853373c28d52b9b7a2cdf2d1943b1d73cc1f4d90930d8137ab8541f4c855,20262756,2,0.48333333333333334,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.033466666666666665,0.575,separate,49cbc1a2a91e4f9a88af54c6aa021a9d58c17ec0520a2e4b3f5347072eea6106,-1.0079361549997643,0.6586585057278475,0.5239382396141689,0.0,0.269440535393854,1.5032231241464615,1,0.01693969299692579,separate_n120_fold_1_seed_0,294036,bf90f73df917772c878c194ddf1c03da14ebf899972eb632ab0bbb1bbefa6eb5,20260729,0,0.18333333333333332,89b84a69a5c92e97a58a40ffd46b93644e495eddc8ac54b82aecca51e6218a42,120
0.031206666666666664,0.6583333333333333,separate,c830c615ab2e9231899873befa349ffb4afd2bc35ce1fe26557e5388048b739e,-0.7828948511965969,0.6370707233125965,0.5053340665996074,0.0,0.26347331184272965,1.7104262217879296,1,-0.02123368758163835,separate_n120_fold_1_seed_1,294036,80a78f3e8f4b37d3166927c1b75204c52df6e154fa2b3e88f1b533e2745a818d,20261738,1,0.16666666666666666,89b84a69a5c92e97a58a40ffd46b93644e495eddc8ac54b82aecca51e6218a42,120
0.022359999999999998,0.475,separate,d88a1ee3562b49f3f3bc33013e211fcca60c87987dc51523e928eacacec4b067,-0.511033812641816,0.6447874065488577,0.5123649582266807,0.0,0.2648448863998055,1.6358704497416814,1,-0.020520630340197778,separate_n120_fold_1_seed_2,294036,af761ae9d3fae4dae212716490887723565235fc6db02a50b88fac51c67665df,20262756,2,0.13333333333333333,89b84a69a5c92e97a58a40ffd46b93644e495eddc8ac54b82aecca51e6218a42,120
0.030295555555555558,0.49166666666666664,separate,abdec944f0e94ab5453c931d70cb0f02a341119f263987b7673cea8321fe71d8,-1.1289194794184783,0.6232755108115574,0.49270414211787283,0.0,0.2611427458701655,1.2603424284607172,1,-0.018748419482214285,separate_n240_fold_1_seed_0,294036,3da6a42e508a6e169163847f80492e9055ead1a7c82c7fa7d392ddcb60020a45,20260729,0,0.16666666666666666,034527d0dbfb7286ce3aa4b31116e029d041ea698ac0f7032619dc35a3b341e4,240
0.025985555555555557,0.5083333333333333,separate,f57bdef40353ca4b8b1ebac122ec64a12e5b7abb7376806a33e1562b6fa705f9,-0.7383217043322589,0.6240137494013955,0.4925605954912802,0.0,0.2629063038698708,1.378163548062245,1,-0.006054639127544389,separate_n240_fold_1_seed_1,294036,f7f80fb2b7c33001501e0bcf7f8e61aa89fea0dc7b5d74a60757dd7e14926a24,20261738,1,0.13333333333333333,034527d0dbfb7286ce3aa4b31116e029d041ea698ac0f7032619dc35a3b341e4,240
0.026542222222222224,0.5583333333333333,separate,605a838332563d21c968b1f712f89362dbb8ea25abfc1b93d65b58b000305c57,-0.788354711739923,0.614275484252721,0.4860041349893436,0.0,0.2565426958647246,1.3443520014484724,1,-0.00871119260706618,separate_n240_fold_1_seed_2,294036,a5dae6ca83f7edc99d10e04f08ee011a01d6c6cc91d90a60fad69f9e7b5e2f0b,20262756,2,0.13333333333333333,034527d0dbfb7286ce3aa4b31116e029d041ea698ac0f7032619dc35a3b341e4,240
0.043070000000000004,0.5833333333333334,separate,8e0578f41c5e37d1642d63493a9a49041570806c38a561a1d5e402fd74a86c74,-1.346666707021322,0.676442638060285,0.5340708177847167,0.0,0.28474364617529013,1.2046983706868357,1,-0.013065015454734367,separate_n360_fold_1_seed_0,294036,ff49dca877a01411195d2be2e744b8c6c48cdd9bc0b8a4fec3a742bdc075c311,20260729,0,0.225,88f5a9a1c88b783e5cd5c3a63c8ba184f09eb9e7f3fd5eb515572152c2a2539b,360
0.02631,0.44166666666666665,separate,f0f6b1e096ff0f2f2fcfab150e132511850306000cca64a0efea4aea9f5c4538,-0.8099917380209213,0.6656809710690544,0.526236868954988,0.0,0.27888820791203117,1.2805676338573297,1,0.03976775821865948,separate_n360_fold_1_seed_1,294036,8e4b926672d9316d770eb684a3a1deec5d085a618b71c18627ed38ae2e92b38e,20261738,1,0.1,88f5a9a1c88b783e5cd5c3a63c8ba184f09eb9e7f3fd5eb515572152c2a2539b,360
0.02554888888888889,0.48333333333333334,separate,119f16d6abb0044f47afcf0be75af85d5d365b964b07c43988aabf1ae336dade,-1.0567159447740953,0.669206336244113,0.5300444042310118,0.0,0.27832386635968254,1.2491050611146621,1,-0.03209461369811877,separate_n360_fold_1_seed_2,294036,f4821f022499aeb28923e8cfa638bb19774551754def3e3122c300c6fdf589b9,20262756,2,0.15833333333333333,88f5a9a1c88b783e5cd5c3a63c8ba184f09eb9e7f3fd5eb515572152c2a2539b,360
0.015793333333333333,0.39166666666666666,separate,0a8b7f300cb1d5fab600726ffe5508525a6c4b6f8ef1160dabdf226f647ace34,-0.3695599708017827,0.6943273044656962,0.5468839216201256,0.0,0.29488676733647784,1.1709116784545281,1,0.04075530816273198,separate_n480_fold_1_seed_0,294036,6ce423d7bee0cb77ef1b127c4f2dcdba203c38c5ddc96a2ebd8d1ac55af1a468,20260729,0,0.041666666666666664,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.018617777777777778,0.4083333333333333,separate,8b3d39a0fae70f5a7d3eb47300d8f2439d5d278bd53bffc4e7f4c334b348569c,-0.5928371210796838,0.693317038177823,0.5465273150242865,0.0,0.2935794420191087,1.226833607070148,1,0.03710835651033954,separate_n480_fold_1_seed_1,294036,c0d93ba8252d6b5defa543c621d609e23f9e40fbc52c10ae5580d592bb18c951,20261738,1,0.06666666666666667,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.013183333333333333,0.3,separate,f211b521b58ee222f5f86868c542a6e19f9444f69925d6201cb42bc76d669649,-0.4930485121635592,0.7087428233663862,0.5591195797082037,0.0,0.2992464901607794,1.2019212438569715,1,0.01539016803636765,separate_n480_fold_1_seed_2,294036,66005ada06ce0ffda903f7820f2077323d68dde0fc39589aa9aa20e3680b27d2,20262756,2,0.06666666666666667,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.07717111111111111,0.8833333333333333,frozen,4620d32f989d2f1fa3d75be270086ac3d63b2954b673fc9cc5c3a6c79e721b71,-1.3580113225244073,0.7791651850488658,-0.12610259617649716,0.622595619020285,0.11087903206450088,1.244307432572047,1,0.029544936159406662,frozen_n480_fold_1_seed_0,145827,6937a31e1b6989df00578f3d7b3d51d22d1fa477a351e6c09250b5fe75202672,20260729,0,0.24166666666666667,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.08275111111111112,0.8416666666666667,frozen,f5617ae9f62c7872f81b56fbcdb29fa4e72c9c1ea80c77f8ef16307f5559db23,-1.7884907468181268,0.7720163688917334,-0.1287943587032108,0.6158904752888096,0.11133542735381828,1.2409619144629687,1,-0.02538578849996232,frozen_n480_fold_1_seed_1,145827,0b34c178502560ab1ef68551b13e612af756cb6fe737280494b46f9fa6d84b3c,20261738,1,0.2833333333333333,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.06627999999999999,0.8916666666666667,frozen,5739426832e6fc94d7442eb9f8119425c99da4d8eec5f3dbb6ed3c6d8c58dbfa,-1.385460170005402,0.7697647833653415,-0.13030540163187349,0.6168578675210786,0.11010267085512168,1.2690495310661694,1,0.02357056099245929,frozen_n480_fold_1_seed_2,145827,7049a9fcbcef8d1ab6f3dcab03d459991745a5ef2f340ce6c8dad6d5f8dc7611,20262756,2,0.25,9e11af63c174dacf4ef75749a04ad540acb395407241af56082516eb886cf2d8,480
0.18108888888888888,0.9916666666666667,joint,c55772d5174363c79cb0c04c8b802c7894a46ba826a83fe262c03658ee0e1ccf,-2.788174937707042,0.2659764591953717,-0.36269547457244095,0.30524437233398205,0.07175460605261226,1.6397128224372863,2,-0.427918218461558,joint_n120_fold_2_seed_0,293971,efece48c8736da4a02ed51a8480292717665c541bb9313705431e2979dda9392,20260730,0,0.55,4e1cb067d89b8612d55b4f280d037f83a59ba4f1d6a13160d91f0f3b601d17ed,120
