action_area,active_scene_prevalence,arm,cvar10_gain,estimate,family_size,lower,max_half_width,resamples,scene_count,seed,severe_harm_prevalence,stratified_by,tail_probability,train_size,upper
0.07396288888888888,0.8333333333333334,frozen,-0.8303935375726268,0.13030446014841868,9,0.046632272434943924,0.09175595809857587,100000,600,20260828,0.155,oof_fold,0.002777777777777778,480,0.22206041824699455
0.15046199999999998,0.9716666666666667,joint,-2.284258551344666,-0.2282391144280202,9,-0.34313519813512444,0.11489608370710425,100000,600,20260829,0.49666666666666665,oof_fold,0.002777777777777778,120,-0.11353619598133106
0.1587528888888889,0.9716666666666667,joint,-2.255717525972315,-0.1274139290810915,9,-0.2563753192008647,0.13279899716716834,100000,600,20260830,0.45666666666666667,oof_fold,0.002777777777777778,240,0.00538506808607682
0.13152711111111112,0.9633333333333334,joint,-1.6571264806876764,0.01841272009886652,9,-0.08831824534801966,0.11131669212238113,100000,600,20260831,0.35833333333333334,oof_fold,0.002777777777777778,360,0.12972941222124765
0.12021666666666668,0.955,joint,-1.5296057114410404,0.03530732228076529,9,-0.06538087726934821,0.104755641699134,100000,600,20260832,0.305,oof_fold,0.002777777777777778,480,0.14006296397989929
0.014519333333333334,0.355,separate,-0.31547017764072477,0.014822432705282142,9,-0.01366436841820112,0.030014995130369405,100000,600,20260833,0.055,oof_fold,0.002777777777777778,120,0.04483742783565155
0.012756,0.2783333333333333,separate,-0.2802259109242796,0.030791311062880092,9,-0.0037066037834803914,0.03827867926038095,100000,600,20260834,0.04,oof_fold,0.002777777777777778,240,0.06906999032326104
0.015159111111111111,0.275,separate,-0.2860896093605673,0.05132754901627549,9,0.008690216285502341,0.04845630221688462,100000,600,20260835,0.045,oof_fold,0.002777777777777778,360,0.09978385123316011
0.010951777777777777,0.20166666666666666,separate,-0.14333516081988004,0.0570304590627997,9,0.021029645305517437,0.043521062690401555,100000,600,20260836,0.021666666666666667,oof_fold,0.002777777777777778,480,0.10055152175320126
