profile,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,usage_WD0375,usage_FS050,usage_A0,group_gate_pass
WD0375_or_FS050_or_A0_oracle,WDMamba_A0_diff_signed_q4,q1,150,3.717171223958333,3.62674219640096,3.794351526208826,3.647567352088722,3.550854760247308,0.002917303244272868,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.7333333333333333,0.26666666666666666,0.0,True
WD0375_or_FS050_or_A0_oracle,WDMamba_A0_diff_signed_q4,q2,150,2.827465794881185,2.707862429300944,3.1103171271246834,2.9559763985711176,2.280257972511085,0.0017990406354268392,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.49333333333333335,0.5066666666666667,0.0,True
WD0375_or_FS050_or_A0_oracle,WDMamba_A0_diff_signed_q4,q3,150,2.372663091023763,2.246609795888265,2.9951405911832243,2.812131837896399,1.9630780606656462,0.0012873109181722004,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.30666666666666664,0.6866666666666666,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,WDMamba_A0_diff_signed_q4,q4,150,2.9952200190226237,2.8812969589233397,3.576970538577518,3.409510447527911,2.274908529745566,0.001590972344080607,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.7666666666666667,0.23333333333333334,0.0,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_abs_q4,q1,150,2.398082326253255,2.2951365833282473,3.163432147051837,2.887190460514378,1.8583811167124156,0.0007776423295338949,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.41333333333333333,0.5866666666666667,0.0,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_abs_q4,q2,150,2.8063730748494464,2.683628300984701,3.4956050048003324,3.3441195178676297,2.1818641456397803,0.001569060484568278,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.7133333333333334,0.28,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_abs_q4,q3,150,3.2218340555826823,3.117475486755371,3.6307273039946684,3.479801763070596,2.989154918773754,0.0021613542238871257,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.6333333333333333,0.36666666666666664,0.0,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_abs_q4,q4,150,3.486230672200521,3.3773680057525635,3.8645399969977303,3.736608561953983,3.0500725411080025,0.0030865701039632164,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.54,0.46,0.0,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_signed_q4,q1,150,3.5671210225423176,3.4400911343892417,3.958420212204392,3.819105488545186,3.1553591135385872,0.003012966314951579,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.58,0.42,0.0,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_signed_q4,q2,150,3.1071294784545898,2.9967303740183513,3.546879175547007,3.4037336916536898,2.734555012470967,0.0019856063524881997,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.6733333333333333,0.32666666666666666,0.0,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_signed_q4,q3,150,2.515212631225586,2.4108413804372155,3.202572281296189,3.034935706370586,2.073789235707876,0.0012925803661346436,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.47333333333333333,0.5266666666666666,0.0,True
WD0375_or_FS050_or_A0_oracle,FSNet_A0_diff_signed_q4,q4,150,2.7230569966634115,2.586542444864909,3.460398699786212,3.2764569462956605,1.9275750856141787,0.0013034741083780925,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.5733333333333334,0.42,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,WD0375_FS050_disagreement_q4,q1,150,2.5870352935791017,2.4772516078948974,3.2739221727525867,3.0964324719197043,1.981730589995513,0.0016682708263397216,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.30666666666666664,0.6933333333333334,0.0,True
WD0375_or_FS050_or_A0_oracle,WD0375_FS050_disagreement_q4,q2,150,2.7264209620157875,2.596058910369873,3.501929257367108,3.3245113140827898,1.9008003441063133,0.0017277312278747559,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.52,0.47333333333333333,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,WD0375_FS050_disagreement_q4,q3,150,3.1662782287597655,3.031191541671753,3.8926502949482686,3.7181155849147487,2.4471588134765625,0.001983319123586019,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.64,0.36,0.0,True
WD0375_or_FS050_or_A0_oracle,WD0375_FS050_disagreement_q4,q4,150,3.43278564453125,3.3368026281992593,3.697589719617689,3.55379496393977,2.990281904065931,0.002215305964152018,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.8333333333333334,0.16666666666666666,0.0,True
WD0375_or_FS050_or_A0_oracle,haze_density_q4,q1,150,2.456780840555827,2.3457167396545406,2.9196774766251847,2.6937214567854597,1.914144567541174,0.0013673512140909832,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.24,0.7533333333333333,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,haze_density_q4,q2,150,2.8786772155761717,2.7272897771199545,3.581649264773807,3.3568909310005806,2.075670809359164,0.0015635319550832113,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.5466666666666666,0.4533333333333333,0.0,True
WD0375_or_FS050_or_A0_oracle,haze_density_q4,q3,150,3.1963698959350584,3.085652858098348,3.816946338962864,3.690173218701337,2.4753823151459566,0.0021053171157836914,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.72,0.28,0.0,True
WD0375_or_FS050_or_A0_oracle,haze_density_q4,q4,150,3.380692176818848,3.281086000442505,3.6698615099932694,3.5452858409366095,2.904965374920819,0.002558426856994629,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.7933333333333333,0.20666666666666667,0.0,True
WD0375_or_FS050_or_A0_oracle,transmission_q4,q1,150,3.380692176818848,3.281086000442505,3.6698615099932694,3.5452858409366095,2.904965374920819,0.002558426856994629,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.7933333333333333,0.20666666666666667,0.0,True
WD0375_or_FS050_or_A0_oracle,transmission_q4,q2,150,3.1963698959350584,3.085652858098348,3.816946338962864,3.690173218701337,2.4753823151459566,0.0021053171157836914,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.72,0.28,0.0,True
WD0375_or_FS050_or_A0_oracle,transmission_q4,q3,150,2.8786772155761717,2.7272897771199545,3.581649264773807,3.3568909310005806,2.075670809359164,0.0015635319550832113,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.5466666666666666,0.4533333333333333,0.0,True
WD0375_or_FS050_or_A0_oracle,transmission_q4,q4,150,2.456780840555827,2.3457167396545406,2.9196774766251847,2.6937214567854597,1.914144567541174,0.0013673512140909832,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.24,0.7533333333333333,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,airlight_q4,q1,150,3.323146578470866,3.1823399677276614,3.827183336824984,3.630937029864337,2.473463625521273,0.0014995348453521729,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.7133333333333334,0.2866666666666667,0.0,True
WD0375_or_FS050_or_A0_oracle,airlight_q4,q2,157,3.129890405448379,3.0061057740715658,3.6664188580635266,3.514092076130402,2.503156221829928,0.002262984111810186,1.0,0.9761156317768539,1.0,0,0.0,0.02388436822314625,0.7388535031847133,0.2611464968152866,0.0,True
WD0375_or_FS050_or_A0_oracle,airlight_q4,q3,143,2.8580790299635668,2.7405937128133706,3.568161937168666,3.3911860738481794,2.282074410574777,0.002047126109783466,1.0,0.9738384762900977,1.0,0,0.0,0.02616152370990237,0.5664335664335665,0.43356643356643354,0.0,True
WD0375_or_FS050_or_A0_oracle,airlight_q4,q4,150,2.5887195841471353,2.4672449893951414,3.387957495612067,3.201925146257555,2.019234631512616,0.0017749087015787761,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.2733333333333333,0.72,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,depth_q4,q1,150,3.0274171447753906,2.9064857165018716,3.648160985998205,3.4815397623422983,2.155531496615023,0.002123357057571411,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.6066666666666667,0.3933333333333333,0.0,True
WD0375_or_FS050_or_A0_oracle,depth_q4,q2,150,2.996339200337728,2.886351126352946,3.6253120319263354,3.4830608264819998,2.1794384105785474,0.0016934943199157714,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.5933333333333334,0.4,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,depth_q4,q3,150,3.11752872467041,2.9758419710795083,3.7360379502579972,3.5340671101131957,2.368337682775549,0.0019337022304534912,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.5666666666666667,0.43333333333333335,0.0,True
WD0375_or_FS050_or_A0_oracle,depth_q4,q4,150,2.771235059102376,2.645930119832357,3.530303594228384,3.31558676023741,2.0918971912280933,0.0018440735340118407,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.5333333333333333,0.4666666666666667,0.0,True
WD0375_or_FS050_or_A0_oracle,dark_channel_q4,q1,150,2.653932228088379,2.519522348403931,3.4991923667289115,3.3035551792866475,1.9164442113927893,0.0013820453484853109,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.44666666666666666,0.5533333333333333,0.0,True
WD0375_or_FS050_or_A0_oracle,dark_channel_q4,q2,150,2.90588326772054,2.7795632362365725,3.539380511722049,3.3190694319235314,2.2134762325802364,0.0015233282248179117,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.5333333333333333,0.46,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,dark_channel_q4,q3,150,3.207464192708333,3.089110280354818,3.7840810208707243,3.6476841694599873,2.4500594267974027,0.001978898048400879,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.62,0.38,0.0,True
WD0375_or_FS050_or_A0_oracle,dark_channel_q4,q4,150,3.1452404403686525,3.0447772121429444,3.7582479425378748,3.613630470069679,2.4881103103225297,0.002710355520248413,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.7,0.3,0.0,True
WD0375_or_FS050_or_A0_oracle,low_texture_q4,q1,150,2.8057756423950195,2.683887212753296,3.6173637493236646,3.4356054022505473,2.0219309007799304,0.0021428219477335614,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.54,0.46,0.0,True
WD0375_or_FS050_or_A0_oracle,low_texture_q4,q2,150,3.037925910949707,2.90253484026591,3.7012754388757654,3.55679870296169,2.155017852783203,0.00180253267288208,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.62,0.37333333333333335,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,low_texture_q4,q3,150,3.0387296930948895,2.9173020458221433,3.6595546103812553,3.5053305883665344,2.4325541934451542,0.0018947744369506836,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.5933333333333334,0.4066666666666667,0.0,True
WD0375_or_FS050_or_A0_oracle,low_texture_q4,q4,150,3.030088882446289,2.892321264266968,3.735893558811497,3.5524214306393183,2.2766663834855363,0.0017544980843861898,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.5466666666666666,0.4533333333333333,0.0,True
WD0375_or_FS050_or_A0_oracle,edge_density_q4,q1,150,2.9184519322713216,2.7880930271148685,3.698313481098897,3.5412830352783202,2.0675256058976457,0.002618062496185303,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.54,0.46,0.0,True
WD0375_or_FS050_or_A0_oracle,edge_density_q4,q2,150,2.8691441726684572,2.738082799275716,3.625885783015071,3.464265962549158,1.9587684837547508,0.0019631679852803547,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.5,0.49333333333333335,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,edge_density_q4,q3,150,3.031052538553874,2.8939030049641925,3.724071657335436,3.5659642554618216,2.313337893099398,0.0014378464221954346,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.62,0.38,0.0,True
WD0375_or_FS050_or_A0_oracle,edge_density_q4,q4,150,3.0938714853922527,2.991593268076579,3.65199259165171,3.510144816218196,2.256913159344647,0.0015755502382914226,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.64,0.36,0.0,True
WD0375_or_FS050_or_A0_oracle,sky_highlight_proxy_q4,q1,150,2.9450631586710614,2.808096419652303,3.8074326901822477,3.627616446727031,2.059481852763408,0.0013833447297414143,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.5066666666666667,0.49333333333333335,0.0,True
WD0375_or_FS050_or_A0_oracle,sky_highlight_proxy_q4,q2,150,2.770230318705241,2.6537686856587728,3.375275431452571,3.1493094856674606,2.070886869688292,0.001623684565226237,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,0.44666666666666666,0.5466666666666666,0.006666666666666667,True
WD0375_or_FS050_or_A0_oracle,sky_highlight_proxy_q4,q3,150,2.932597427368164,2.812044287363688,3.631406629407728,3.4984755309852393,2.2150329383643896,0.002320657968521118,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.58,0.42,0.0,True
WD0375_or_FS050_or_A0_oracle,sky_highlight_proxy_q4,q4,150,3.264629224141439,3.1590358695983887,3.719967352377402,3.5671640447668125,2.6270485955315666,0.0022669398784637453,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,0.7666666666666667,0.23333333333333334,0.0,True
