count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,selector,feature_set,mean_improve_vs_WD0375,easy_improve_vs_WD0375,aggregate_gate_pass
600,2.810155413945516,2.7401499280929564,3.5723462041219074,3.468988557815552,1.8652114105224609,0.0018400954206784566,0.9883333333333333,0.9761156900024708,0.9883333333333333,5,5.0,0.01935801642616759,utility,full,0.2979533640543619,0.6757278696695963,True
600,2.800096025466919,2.7284049204190572,3.5708049138387046,3.4776323890686034,1.8683377329508464,0.0018239072958628336,0.9883333333333333,0.9761156900024708,0.9883333333333333,5,5.0,0.01935801642616759,pairwise,full,0.287893975575765,0.6788541920979818,True
600,2.8167380809783937,2.7462571039199832,3.5779867426554364,3.488848333358765,1.9198418935139974,0.001847192645072937,0.9833333333333333,0.9695944296370503,0.9833333333333333,7,7.0,0.023884309997529277,utility,residual_consensus,0.3045360310872396,0.7303583526611328,True
600,2.787521409988403,2.7094146796862284,3.5780724461873374,3.478964096069336,1.8541204833984375,0.001824983259042104,0.9766666666666667,0.9612173186790244,0.9766666666666667,9,9.0,0.028259922540006213,pairwise,residual_consensus,0.275319360097249,0.6646369425455729,True
600,2.7399897225697836,2.6694975317319236,3.4906857426961264,3.3953867689768473,1.8324007924397787,0.0017565160989761353,0.9883333333333333,0.9761156900024708,0.9883333333333333,5,5.0,0.01935801642616759,utility,image_physics,0.22778767267862943,0.6429172515869142,True
600,2.724748106002808,2.6570514987309775,3.4931693649291993,3.401356563568115,1.783001988728841,0.0017515904704729717,0.9883333333333333,0.9761156900024708,0.9883333333333333,5,5.0,0.01935801642616759,pairwise,image_physics,0.21254605611165367,0.5935184478759765,True
600,2.6978690973917643,2.6270618429183963,3.464777272542318,3.3699194634755454,1.6581036885579428,0.0017762662967046102,0.9816666666666667,0.967471870331063,0.9816666666666667,6,6.0,0.021643835138254512,utility,a0_output,0.18566704750061014,0.4686201477050782,False
600,2.678684673309326,2.598980251312256,3.464777272542318,3.3542176901499428,1.5899890645345052,0.0017685112357139587,0.9816666666666667,0.967471870331063,0.9816666666666667,6,6.0,0.021643835138254512,pairwise,a0_output,0.166482623418172,0.4005055236816406,False
