profile,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,usage_WD0375,usage_FS050,usage_A0,group_gate_pass
nested_utility,split,val_hard,172,3.202222613401191,3.0640431115793625,3.7104147534037746,3.487122852857723,2.4763739829839664,0.0021151120579519936,0.9941860465116279,0.967806209611983,0.9941860465116279,1,3.488372093023256,0.03219379038801681,0.7209302325581395,0.27906976744186046,0.0,True
nested_utility,split,val_regular,166,2.451934527201825,2.303810940593122,3.319542070714439,3.0867588019952543,1.7130516796577266,0.0013261559497879211,0.9759036144578314,0.939688014520301,0.9759036144578314,4,14.457831325301205,0.06031198547969896,0.39759036144578314,0.6024096385542169,0.0,True
nested_utility,A0_PSNR_q4,q1,85,3.6555161420036764,3.535849157221177,3.7864776792980375,3.6711666652134487,3.5035062517438615,0.0029398364179274617,1.0,0.9567589957857581,1.0,0,0.0,0.04324100421424198,0.8470588235294118,0.15294117647058825,0.0,True
nested_utility,A0_PSNR_q4,q2,84,3.173669996715727,3.0348329589480447,3.2843162899925593,2.9306941986083985,3.1482342311314175,0.0017732105084827968,1.0,0.9562667346678565,1.0,0,0.0,0.043733265332143306,0.6666666666666666,0.3333333333333333,0.0,True
nested_utility,A0_PSNR_q4,q3,84,2.545128867739723,2.370510641733805,2.629810333251953,2.181477619352795,2.5048795427594865,0.0014715088265282767,0.9880952380952381,0.9356030079821146,0.9880952380952381,1,7.142857142857142,0.06439699201788533,0.5119047619047619,0.4880952380952381,0.0,True
nested_utility,A0_PSNR_q4,q4,85,1.9612405215992648,1.7403643103206858,2.2238006591796875,1.8173533030918667,1.4365899222237724,0.0007235134349149816,0.9529411764705882,0.8851610525649923,0.9529411764705882,4,28.235294117647058,0.1148389474350076,0.2235294117647059,0.7764705882352941,0.0,True
nested_utility,WDMamba_A0_diff_abs_q4,q1,86,1.9741232228833576,1.8003270947655967,2.1483312334333147,1.855898975190662,1.5114417303176153,0.00077838190766268,0.9534883720930233,0.8864283624928286,0.9534883720930233,4,27.906976744186046,0.11357163750717128,0.1744186046511628,0.8255813953488372,0.0,True
nested_utility,WDMamba_A0_diff_abs_q4,q2,83,2.531595390963267,2.3664401180772896,2.6026153564453125,2.4061851024627683,2.004563903808594,0.0013868823108902897,1.0,0.9557631365612794,1.0,0,0.0,0.04423686343872062,0.5301204819277109,0.46987951807228917,0.0,True
nested_utility,WDMamba_A0_diff_abs_q4,q3,84,3.0454225767226446,2.851913771175203,2.9895667121523903,2.6653335752941314,2.6382675170898438,0.0018247756220045545,0.9880952380952381,0.9356030079821146,0.9880952380952381,1,7.142857142857142,0.06439699201788533,0.6785714285714286,0.32142857142857145,0.0,True
nested_utility,WDMamba_A0_diff_abs_q4,q4,85,3.78930482303395,3.6725209673713235,3.7864776792980375,3.661933635530018,3.8523888360886347,0.002924799217897303,1.0,0.9567589957857581,1.0,0,0.0,0.04324100421424198,0.8705882352941177,0.12941176470588237,0.0,True
