selected_threshold,selected_coverage,selected_spearman,selected_auroc,selected_auprc,selected_precision,selected_recall,selected_false_global,selected_false_p90,selected_false_p95,selected_ldhn_recall,selected_ldhn_precision,safe_points,ldhn_passing_points,safe_and_ldhn_points,best_safe_ldhn_recall,best_safe_false_p90,best_safe_false_p95,best_safe_and_ldhn_threshold,best_safe_and_ldhn_recall,first_ldhn_false_global,first_ldhn_false_p90,first_ldhn_false_p95,selected_gate_pass,variant,target_contract
0.5132026076316833,0.29731608072916665,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.6273696974341849,0.4385866382955924,0.00682846276702573,0.05741626794258373,0.14285714285714285,0.07979159216524152,0.6064891274428846,44,93,0,0.05206574533866273,0.034807149576669805,0.09615384615384616,nan,nan,0.009452097154169602,0.07920792079207921,0.2,False,f4_global_strat_control,global_v2e_contract
0.5132026076316833,0.29731608072916665,0.36832544143567403,0.73683400753047,0.42455527638344676,0.4022108052181244,0.35931001093008413,0.007528425341270163,0.06666666666666667,0.1891891891891892,0.0719086384505575,0.6412744288466832,44,92,0,0.0464408349087542,0.043478260869565216,0.1,nan,nan,0.012207858347510637,0.1111111111111111,0.28125,False,f4_global_strat_control,density_conditioned_contract
0.4599088132381439,0.29629842122395833,0.30537976707443126,0.7115521322360193,0.570540487419249,0.5665952102699459,0.3947441436821419,0.22313643855180482,0.9577464788732394,1.0,0.6660676374862502,0.448887261855733,17,122,0,0.0488110704213876,0.02564102564102564,0.05660377358490566,nan,nan,0.01282169806208099,0.08333333333333333,0.2545454545454545,False,f4_excess_strat_ldhn,global_v2e_contract
0.4599088132381439,0.29629842122395833,0.42523259796331386,0.7706088403437864,0.4873297840711266,0.5104582227269794,0.4544506471245565,0.21033460898318282,0.9622641509433962,1.0,0.6428565916894942,0.5083115971872665,17,122,0,0.04505960878120298,0.02857142857142857,0.06521739130434782,nan,nan,0.012189406324615367,0.08450704225352113,0.3,False,f4_excess_strat_ldhn,density_conditioned_contract
