threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence,variant,target_contract,selected_threshold_train_coverage
6.086912890168605e-06,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.2798194770255002,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.05,0.99478271484375,0.9999799080746578,0.4275132547822338,0.9664761370410633,0.9850592989272783,1.0,1.0,0.9999049399537374,0.28362649313763383,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.05998463602736592,0.9909073893229167,0.9999598161493155,0.42917658691865407,0.9478716044974768,0.9756961262363256,1.0,1.0,0.9998098799074749,0.2858320500045294,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.08251729682087898,0.9827372233072916,0.9999282431237777,0.4327309615245272,0.9171594615014329,0.9577579088523064,1.0,1.0,0.9996786065102552,0.28963303077159147,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.1,0.9769140625,0.9998957133398904,0.4352962100310555,0.8988067723558835,0.9459570613998206,1.0,1.0,0.9995428064441658,0.292013314448716,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.10783246494829656,0.9744315592447916,0.9998727511394992,0.4363951672879529,0.8912195915036326,0.9408305256120714,1.0,1.0,0.9994567997356425,0.29301544749973457,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.13505098819732667,0.9660611979166667,0.9997809023379347,0.44013584411033313,0.8677535250105998,0.9253263658337854,1.0,1.0,0.9991127729015494,0.2962680086068154,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.15,0.9615043131510417,0.9996833129862724,0.4421786268516242,0.8557064844893157,0.9169701439888841,1.0,1.0,0.9987642193985867,0.2980014829841747,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.1623107859243949,0.9576953125,0.9995857236346102,0.44389394773694446,0.8452374500696554,0.9096096576098737,1.0,1.0,0.9984473525777116,0.29953366341742965,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.1882833532989025,0.9494185384114583,0.9992891285462249,0.4476308355880171,0.821057295966999,0.893021284173006,1.0,1.0,0.9974876987773468,0.30315303479082717,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.2,0.9453434244791666,0.999076728192607,0.44946489353826236,0.8085543870163571,0.8847340644473018,1.0,1.0,0.9968539651355963,0.30508164630877227,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.21168580489854016,0.9410970052083333,0.9988260575050039,0.45137968904031406,0.7954999729029255,0.8763805771073145,1.0,1.0,0.9962111781561067,0.30718937826799436,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.2331214229265849,0.932552490234375,0.9982405213950302,0.45524842255636405,0.7679789089123872,0.859072147377009,1.0,1.0,0.9946449507272094,0.31175866335228886,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.25,0.9249495442708333,0.9975956662673795,0.45869399196535565,0.7433747652915167,0.8446129463907289,1.0,1.0,0.9927030097821314,0.31603392917874784,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.2522379338741302,0.9238728841145833,0.997514341807661,0.45919110684383685,0.7398904003034872,0.8425013676176853,1.0,1.0,0.992440462987692,0.31665446226239324,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.26925432433684665,0.9150581868489583,0.9966073348922116,0.46319291619216424,0.7107626391912958,0.8234666605307265,1.0,1.0,0.9897923616989494,0.3220052691182253,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.28441645875573157,0.9062870279947917,0.9954467870141103,0.4671311472097719,0.6824669176599604,0.8057074557027347,1.0,1.0,0.9862253466296687,0.32739857361396213,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.29797988533973696,0.8975740559895833,0.9939571142637362,0.47095986269412904,0.6551498787007431,0.786739620497534,1.0,1.0,0.9816171977203696,0.3327788349395372,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3,0.8962333170572917,0.9936978327509864,0.4715413675670792,0.6510374991631785,0.7839806968359058,1.0,1.0,0.9807526039662673,0.3336012478039482,1.0,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.31022035429875056,0.8888545735677084,0.992183284283522,0.4747311564609657,0.6288848438092749,0.7686401381985736,1.0,1.0,0.9759860216465306,0.33819536488765145,0.9982014388489209,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.32128317405780155,0.880262451171875,0.9901683511992009,0.47839144505261094,0.6038630864524192,0.7524537671920044,1.0,1.0,0.9697844852951162,0.3435834108477403,0.9953161592505855,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3313211426138878,0.871817626953125,0.9879237961109687,0.481930421235343,0.5796574292208475,0.7353765639859319,1.0,1.0,0.9630397486793444,0.34886329349722545,0.990521327014218,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3404143373171489,0.863427734375,0.985426656818434,0.4853833248506098,0.556153108034442,0.7189926002787612,1.0,1.0,0.9557608651369544,0.3541429050654143,0.985781990521327,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.34877026130755745,0.8552115885416667,0.9828156632822934,0.4887480445034847,0.5339016280559922,0.7025433845518525,1.0,1.0,0.9479206746547283,0.35925694639830363,0.9818181818181818,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.35,0.8539306640625,0.9823908625750577,0.4892696152709876,0.5305734697325678,0.7000601858009976,1.0,1.0,0.9466124673514008,0.36002733962075745,0.9814814814814815,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3564089253544807,0.8469319661458333,0.9799473017501024,0.4920856914990728,0.5120199434468117,0.6845858499292852,1.0,1.0,0.9392747371137053,0.3643473466477965,0.9769938650306749,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3634871651728948,0.8387345377604166,0.9769488210823616,0.49537470515807214,0.49103405624077506,0.6689031016546833,1.0,1.0,0.9305246861886806,0.36942156631940637,0.9720853858784894,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3700394580761592,0.8305476888020833,0.9736977562103184,0.4985929528100281,0.4707845718821628,0.6538000028645953,1.0,1.0,0.921045841575643,0.3743448032247916,0.9649122807017544,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3761607900261879,0.8222806803385416,0.9701587070750366,0.5017752545108785,0.4510323985373956,0.6362817959985911,1.0,1.0,0.9110147433605085,0.37928915910148864,0.9545454545454546,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.38184427668650944,0.8140201822916666,0.9664732739122615,0.504941675630931,0.43208357375345485,0.6209908221828608,1.0,1.0,0.9008614250858935,0.38431398297147557,0.9454545454545454,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.38721662188569705,0.8057267252604167,0.9625620457789735,0.5080746244989026,0.4140401100460013,0.606422210141266,1.0,1.0,0.8903188132884892,0.38919461214700835,0.9358974358974359,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.3922662615776062,0.7974483235677083,0.9584786011427522,0.5111712416873277,0.39675536442377274,0.5927466638261425,1.0,1.0,0.8799482149081312,0.3940620673298155,0.9264705882352942,1.0,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
0.39701765154798824,0.7891748046875,0.9542822590212745,0.5142688025012941,0.3804748045025774,0.5796496720250119,1.0,1.0,0.8698311099844735,0.39899543606546484,0.9146341463414634,0.9980353634577603,1.0,599,0.5417153398665451,0.5226141032789422,0.8499852386047211,0.6439747250717298,0.9190511692270712,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5132026076316833
