low_size,K,active_count,explained_weighted_energy,count,open_count,initial_weighted_delta_l1,projection_weighted_delta_l1,weighted_delta_l1_drop,pred_target_corr,mean_output_gain,mean_oracle_gain,oracle_recovery,hard_bottom25_output_gain,hard_bottom25_oracle_gain,easy_top25_output_gain,strong_reference_cut_psnr,strong_reference_regressions,severe_regressions,gate0_pass
32,4,47,0.7963077343637445,64,47,0.01337557753676425,0.005610627374280061,0.5805319539392872,0.6900301330742684,0.514640212059021,0.7584288120269775,0.6785609986039337,1.1503546237945557,1.3604223728179932,0.1371457576751709,39.277915954589844,0,0,False
32,8,47,0.9048727193471764,64,47,0.01337557753676425,0.003951692194808327,0.7045591351889916,0.8346941864236872,0.6191364526748657,0.7584288120269775,0.8163408916654433,1.243089199066162,1.3604223728179932,0.23093152046203613,39.277915954589844,0,0,True
