auroc,cell,retained_severe_prevalence_ratio,rows,severe_capture_at_20pct,severe_rows
0.7221272157411213,ACTION_CONDITIONED,0.6954013698697952,49152,0.4436789041041639,11506
0.7047552604807024,ACTION_AGNOSTIC,0.7062220222081185,49152,0.4350223822335052,11506
0.6441720529233902,SIGN_SWAP,0.8374862341369789,49152,0.3300110126904169,11506
0.6184560537325935,LABEL_SHUFFLE,0.8691233799076205,49152,0.30470129607390356,11506
