score,kind,split,operating_point,target_train_calib_coverage,threshold,selected_coverage,action_positive_coverage,negative_low_risk_coverage,ignore_coverage,low_adjacent_coverage,isolated_ldhn_coverage,action_recall,low_adjacent_recall,negative_false_rate,ignore_hit_rate,isolated_ldhn_hit_rate,action_precision_vs_all_selected,auroc_action_vs_negative,auprc_action_vs_negative,auroc_lowadjacent_vs_negative,auprc_lowadjacent_vs_negative
d7c_topk_score,deployable_prior_candidate,val_inner,coverage,0.15,0.6479074537754059,0.14854899088541668,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.29660807188841454,0.02302944952988444,0.00015939455571955483,0.002116829115139536,0.0019565990750622553,0.6893123038068995,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
d7c_topk_score,deployable_prior_candidate,val_inner,coverage,0.2,0.6224717140197754,0.19647908528645833,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.3787236600481362,0.04473346311560287,0.0004016742804132782,0.004863743960779321,0.004319764191695889,0.6654399658705192,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
d7c_topk_score,deployable_prior_candidate,val_inner,coverage,0.25,0.6002630591392517,0.24495646158854167,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.4579527265783934,0.08362672410222424,0.0010615677410922353,0.010243208776317408,0.009249377445748844,0.6454082607287315,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
d7c_topk_score,deployable_prior_candidate,val_inner,coverage,0.3,0.5810226500034332,0.29253011067708334,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.5326710874018477,0.14178022615250796,0.0024769913958818824,0.01989301489548561,0.018884992630990496,0.6286245239400102,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
d7c_topk_score,deployable_prior_candidate,val_inner,coverage,0.35,0.5650553733110428,0.34119344075520835,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.605571965027003,0.22213478026757238,0.005942229037225005,0.04186833366060389,0.04697362402805306,0.6127281855943291,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
d7c_topk_score,deployable_prior_candidate,val_inner,coverage,0.4,0.5515788674354554,0.39195353190104165,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.6800923121167903,0.3200099407695812,0.01397571464549057,0.073368304529928,0.08713218478426589,0.5990127327370973,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
d7c_topk_score,deployable_prior_candidate,val_inner,coverage,0.45,0.5387254178524018,0.4443611653645833,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.7500324129623561,0.4348672493062171,0.02415146308262695,0.11983712715432138,0.1505056665142044,0.5827022641571632,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
d7c_topk_score,deployable_prior_candidate,val_inner,fixed_v2g_d7c,0.3106689453125,0.5773006677627563,0.3026953125,0.3452254231770833,0.12763956705729165,0.18856974283854167,0.009823811848958334,0.08006591796875,0.5483118150551728,0.15590440293252703,0.0029743024097268933,0.02302618092523342,0.022366214361945417,0.6253521959822773,0.969588596441277,0.9882980517743943,0.9203605300819007,0.5423318407691682
