name,oof_fold,primary_variant,action,action_strength,A0_PSNR,action_PSNR,dPSNR,unsafe_action_label,safe_action_label,delta_abs_mean,delta_rms,delta_abs_max,input_luma_mean,input_luma_std,input_low_mean,input_low_std,best_action_class,best_action_dPSNR
1077_0.94_0.84.png,0,S6_early_mid_final,noop,0.0,40.86440658569336,40.864524841308594,0.000118255615234375,0,1,0.0,0.0,0.0,0.46024149656295776,0.16009394824504852,0.46024149656295776,0.1268489509820938,medium,4.331188201904297
1077_0.94_0.84.png,0,S6_early_mid_final,mild,0.33,40.86440658569336,43.160213470458984,2.295806884765625,0,1,0.002563804814902445,0.004305856224770348,0.07386739552021027,0.46024149656295776,0.16009394824504852,0.46024149656295776,0.1268489509820938,medium,4.331188201904297
1077_0.94_0.84.png,0,S6_early_mid_final,medium,0.67,40.86440658569336,45.195594787597656,4.331188201904297,0,1,0.005205300869420171,0.00874219291533033,0.14997319877147675,0.46024149656295776,0.16009394824504852,0.46024149656295776,0.1268489509820938,medium,4.331188201904297
1077_0.94_0.84.png,0,S6_early_mid_final,strong,1.25,40.86440658569336,44.21630096435547,3.3518943786621094,0,1,0.009711382056896886,0.016310060086349647,0.2798007130622864,0.46024149656295776,0.16009394824504852,0.46024149656295776,0.1268489509820938,medium,4.331188201904297
1082_0.94_0.87.png,0,S6_early_mid_final,noop,0.0,33.75794982910156,33.75788879394531,-6.103515625e-05,0,1,0.0,0.0,0.0,0.6428471803665161,0.2109941989183426,0.6428470015525818,0.20250847935676575,medium,8.571907043457031
1082_0.94_0.87.png,0,S6_early_mid_final,mild,0.33,33.75794982910156,37.38283157348633,3.6248817443847656,0,1,0.0032752367357412973,0.005278871239473422,0.0612967424094677,0.6428471803665161,0.2109941989183426,0.6428470015525818,0.20250847935676575,medium,8.571907043457031
1082_0.94_0.87.png,0,S6_early_mid_final,medium,0.67,33.75794982910156,42.329856872558594,8.571907043457031,0,1,0.006649723664547007,0.01071770784134666,0.12445095926523209,0.6428471803665161,0.2109941989183426,0.6428470015525818,0.20250847935676575,medium,8.571907043457031
1082_0.94_0.87.png,0,S6_early_mid_final,strong,1.25,33.75794982910156,39.20470428466797,5.446754455566406,0,1,0.012406199239194393,0.019995723540584247,0.23218461871147156,0.6428471803665161,0.2109941989183426,0.6428470015525818,0.20250847935676575,medium,8.571907043457031
1090_0.54_0.58.png,0,S6_early_mid_final,noop,0.0,41.2755241394043,41.275489807128906,-3.4332275390625e-05,0,1,0.0,0.0,0.0,0.47589239478111267,0.22493866086006165,0.47589248418807983,0.21856346726417542,medium,7.363780975341797
1090_0.54_0.58.png,0,S6_early_mid_final,mild,0.33,41.2755241394043,44.55011749267578,3.2745933532714844,0,1,0.0025129116838797927,0.004087637993507087,0.06559530645608902,0.47589239478111267,0.22493866086006165,0.47589248418807983,0.21856346726417542,medium,7.363780975341797
1090_0.54_0.58.png,0,S6_early_mid_final,medium,0.67,41.2755241394043,48.639305114746094,7.363780975341797,0,1,0.005101972298386197,0.008299143674472967,0.13317833840847015,0.47589239478111267,0.22493866086006165,0.47589248418807983,0.21856346726417542,medium,7.363780975341797
1090_0.54_0.58.png,0,S6_early_mid_final,strong,1.25,41.2755241394043,46.57752990722656,5.302005767822266,0,1,0.009518605036040148,0.01548347668722272,0.24846704304218292,0.47589239478111267,0.22493866086006165,0.47589248418807983,0.21856346726417542,medium,7.363780975341797
1099_0.54_1.76.png,0,S6_early_mid_final,noop,0.0,33.76907730102539,33.76907730102539,0.0,0,1,0.0,0.0,0.0,0.5036840438842773,0.11471825838088989,0.5036841034889221,0.08056874573230743,medium,7.460887908935547
1099_0.54_1.76.png,0,S6_early_mid_final,mild,0.33,33.76907730102539,37.07038497924805,3.3013076782226562,0,1,0.00444413349032402,0.006791755634670456,0.08960940688848495,0.5036840438842773,0.11471825838088989,0.5036841034889221,0.08056874573230743,medium,7.460887908935547
1099_0.54_1.76.png,0,S6_early_mid_final,medium,0.67,33.76907730102539,41.22996520996094,7.460887908935547,0,1,0.009022937156260014,0.013789321606357893,0.18193425238132477,0.5036840438842773,0.11471825838088989,0.5036841034889221,0.08056874573230743,medium,7.460887908935547
1099_0.54_1.76.png,0,S6_early_mid_final,strong,1.25,33.76907730102539,39.0516357421875,5.282558441162109,0,1,0.01683383823061983,0.02572634567817052,0.3394295573234558,0.5036840438842773,0.11471825838088989,0.5036841034889221,0.08056874573230743,medium,7.460887908935547
1001_0.89_1.66.png,1,S6_early_mid_final,noop,0.0,35.00823211669922,35.008296966552734,6.4849853515625e-05,0,1,0.0,0.0,0.0,0.7049742937088013,0.2538875639438629,0.7049742937088013,0.2508234977722168,medium,7.541759490966797
1001_0.89_1.66.png,1,S6_early_mid_final,mild,0.33,35.00823211669922,38.28664016723633,3.2784080505371094,0,1,0.0023941877492082617,0.004168707644566894,0.051883067935705185,0.7049742937088013,0.2538875639438629,0.7049742937088013,0.2508234977722168,medium,7.541759490966797
1001_0.89_1.66.png,1,S6_early_mid_final,medium,0.67,35.00823211669922,42.549991607666016,7.541759490966797,0,1,0.0048609264971067505,0.008463739417493343,0.10533834248781204,0.7049742937088013,0.2538875639438629,0.7049742937088013,0.2508234977722168,medium,7.541759490966797
1001_0.89_1.66.png,1,S6_early_mid_final,strong,1.25,35.00823211669922,41.29662322998047,6.28839111328125,0,1,0.009068892725432912,0.01579055842012167,0.19652676582336426,0.7049742937088013,0.2538875639438629,0.7049742937088013,0.2508234977722168,medium,7.541759490966797
1007_0.68_1.25.png,1,S6_early_mid_final,noop,0.0,38.78367614746094,38.783756256103516,8.0108642578125e-05,0,1,0.0,0.0,0.0,0.5012893676757812,0.1623402088880539,0.5012893676757812,0.1382916420698166,medium,6.204292297363281
1007_0.68_1.25.png,1,S6_early_mid_final,mild,0.33,38.78367614746094,41.892608642578125,3.1089324951171875,0,1,0.0022567044749545553,0.0041644286053876085,0.07509210705757141,0.5012893676757812,0.1623402088880539,0.5012893676757812,0.1382916420698166,medium,6.204292297363281
1007_0.68_1.25.png,1,S6_early_mid_final,medium,0.67,38.78367614746094,44.98796844482422,6.204292297363281,0,1,0.004581794103917976,0.008455051730076471,0.15245972573757172,0.5012893676757812,0.1623402088880539,0.5012893676757812,0.1382916420698166,medium,6.204292297363281
1007_0.68_1.25.png,1,S6_early_mid_final,strong,1.25,38.78367614746094,42.40522003173828,3.6215438842773438,0,1,0.008548122675468525,0.015774349371592205,0.2844398021697998,0.5012893676757812,0.1623402088880539,0.5012893676757812,0.1382916420698166,medium,6.204292297363281
1011_0.79_0.66.png,1,S6_early_mid_final,noop,0.0,43.75776290893555,43.757568359375,-0.000194549560546875,0,1,0.0,0.0,0.0,0.3375612795352936,0.17945869266986847,0.33756116032600403,0.14983808994293213,medium,6.652484893798828
1011_0.79_0.66.png,1,S6_early_mid_final,mild,0.33,43.75776290893555,47.22921371459961,3.4714508056640625,0,1,0.0013825549006772537,0.002536033629439771,0.05188824608922005,0.3375612795352936,0.17945869266986847,0.33756116032600403,0.14983808994293213,medium,6.652484893798828
1011_0.79_0.66.png,1,S6_early_mid_final,medium,0.67,43.75776290893555,50.410247802734375,6.652484893798828,0,1,0.002807005114542941,0.005148916582887371,0.1053488552570343,0.3375612795352936,0.17945869266986847,0.33756116032600403,0.14983808994293213,medium,6.652484893798828
1011_0.79_0.66.png,1,S6_early_mid_final,strong,1.25,43.75776290893555,46.00806427001953,2.2503013610839844,0,1,0.005236949771642685,0.009606187387059132,0.19654637575149536,0.3375612795352936,0.17945869266986847,0.33756116032600403,0.14983808994293213,medium,6.652484893798828
1018_0.88_0.54.png,1,S6_early_mid_final,noop,0.0,38.6190071105957,38.618961334228516,-4.57763671875e-05,0,1,0.0,0.0,0.0,0.5742235779762268,0.2615916132926941,0.5742234587669373,0.2533341646194458,medium,9.983001708984375
1018_0.88_0.54.png,1,S6_early_mid_final,mild,0.33,38.6190071105957,42.468223571777344,3.8492164611816406,0,1,0.0023871903346541026,0.0041995582869276404,0.05955331400036812,0.5742235779762268,0.2615916132926941,0.5742234587669373,0.2533341646194458,medium,9.983001708984375
1018_0.88_0.54.png,1,S6_early_mid_final,medium,0.67,38.6190071105957,48.60200881958008,9.983001708984375,0,1,0.004846719986138244,0.008526375982910395,0.12091127038002014,0.5742235779762268,0.2615916132926941,0.5742234587669373,0.2533341646194458,medium,9.983001708984375
1018_0.88_0.54.png,1,S6_early_mid_final,strong,1.25,38.6190071105957,44.614173889160156,5.995166778564453,0,1,0.009042388061061502,0.01590741689627369,0.22558072209358215,0.5742235779762268,0.2615916132926941,0.5742234587669373,0.2533341646194458,medium,9.983001708984375
1025_0.95_1.79.png,1,S6_early_mid_final,noop,0.0,34.59271240234375,34.592674255371094,-3.814697265625e-05,0,1,0.0,0.0,0.0,0.732394278049469,0.1798589527606964,0.7323944568634033,0.17551910877227783,strong,7.390338897705078
1025_0.95_1.79.png,1,S6_early_mid_final,mild,0.33,34.59271240234375,37.3873291015625,2.79461669921875,0,1,0.0027158743080993495,0.00552331671739618,0.0981312170624733,0.732394278049469,0.1798589527606964,0.7323944568634033,0.17551910877227783,strong,7.390338897705078
1025_0.95_1.79.png,1,S6_early_mid_final,medium,0.67,34.59271240234375,40.94841384887695,6.355701446533203,0,1,0.0055140476518621044,0.011214006692171097,0.19923609495162964,0.732394278049469,0.1798589527606964,0.7323944568634033,0.17551910877227783,strong,7.390338897705078
1025_0.95_1.79.png,1,S6_early_mid_final,strong,1.25,34.59271240234375,41.98305130004883,7.390338897705078,0,1,0.010287402663379908,0.020921653757492702,0.3717091381549835,0.732394278049469,0.1798589527606964,0.7323944568634033,0.17551910877227783,strong,7.390338897705078
1032_0.6_0.6.png,1,S6_early_mid_final,noop,0.0,43.00468444824219,43.004817962646484,0.000133514404296875,0,1,0.0,0.0,0.0,0.53791344165802,0.31158995628356934,0.5379136800765991,0.30198293924331665,strong,6.061367034912109
1032_0.6_0.6.png,1,S6_early_mid_final,mild,0.33,43.00468444824219,45.75759506225586,2.752910614013672,0,1,0.001539698588506629,0.0027190419690062604,0.03791666403412819,0.53791344165802,0.31158995628356934,0.5379136800765991,0.30198293924331665,strong,6.061367034912109
1032_0.6_0.6.png,1,S6_early_mid_final,medium,0.67,43.00468444824219,48.935543060302734,5.930858612060547,0,1,0.0031260546723691127,0.005520479132731755,0.07698231190443039,0.53791344165802,0.31158995628356934,0.5379136800765991,0.30198293924331665,strong,6.061367034912109
1032_0.6_0.6.png,1,S6_early_mid_final,strong,1.25,43.00468444824219,49.0660514831543,6.061367034912109,0,1,0.005832190935810407,0.010299400892108679,0.1436237096786499,0.53791344165802,0.31158995628356934,0.5379136800765991,0.30198293924331665,strong,6.061367034912109
1042_0.91_0.56.png,1,S6_early_mid_final,noop,0.0,42.3957405090332,42.39562225341797,-0.000118255615234375,0,1,0.0,0.0,0.0,0.5723106861114502,0.25149065256118774,0.5723109245300293,0.24307794868946075,medium,6.369422912597656
1042_0.91_0.56.png,1,S6_early_mid_final,mild,0.33,42.3957405090332,45.38553237915039,2.9897918701171875,0,1,0.0014566533112277587,0.002666901370200018,0.03715340048074722,0.5723106861114502,0.25149065256118774,0.5723109245300293,0.24307794868946075,medium,6.369422912597656
1042_0.91_0.56.png,1,S6_early_mid_final,medium,0.67,42.3957405090332,48.76516342163086,6.369422912597656,0,1,0.0029574475095917783,0.0054146181015918655,0.0754326581954956,0.5723106861114502,0.25149065256118774,0.5723109245300293,0.24307794868946075,medium,6.369422912597656
1042_0.91_0.56.png,1,S6_early_mid_final,strong,1.25,42.3957405090332,47.31627655029297,4.920536041259766,0,1,0.005517626297660172,0.010101898883779844,0.1407325714826584,0.5723106861114502,0.25149065256118774,0.5723109245300293,0.24307794868946075,medium,6.369422912597656
1048_0.73_0.95.png,1,S6_early_mid_final,noop,0.0,33.03868103027344,33.03866958618164,-1.1444091796875e-05,0,1,0.0,0.0,0.0,0.5298068523406982,0.2451547533273697,0.5298068523406982,0.23953460156917572,strong,8.373554229736328
1048_0.73_0.95.png,1,S6_early_mid_final,mild,0.33,33.03868103027344,35.9061164855957,2.8674354553222656,0,1,0.0032445890828967094,0.006299911066889763,0.08999243378639221,0.5298068523406982,0.2451547533273697,0.5298068523406982,0.23953460156917572,strong,8.373554229736328
1048_0.73_0.95.png,1,S6_early_mid_final,medium,0.67,33.03868103027344,39.754638671875,6.7159576416015625,0,1,0.006587498976538579,0.012790728360414505,0.1827119141817093,0.5298068523406982,0.2451547533273697,0.5298068523406982,0.23953460156917572,strong,8.373554229736328
1048_0.73_0.95.png,1,S6_early_mid_final,strong,1.25,33.03868103027344,41.412235260009766,8.373554229736328,0,1,0.012290109880268574,0.02386329819758733,0.340880423784256,0.5298068523406982,0.2451547533273697,0.5298068523406982,0.23953460156917572,strong,8.373554229736328
1052_0.73_1.22.png,1,S6_early_mid_final,noop,0.0,38.58009719848633,38.58012771606445,3.0517578125e-05,0,1,0.0,0.0,0.0,0.5503503084182739,0.19289720058441162,0.5503503680229187,0.17488345503807068,medium,4.943393707275391
1052_0.73_1.22.png,1,S6_early_mid_final,mild,0.33,38.58009719848633,41.13117218017578,2.551074981689453,0,1,0.003214462815473477,0.005372184561565518,0.0920504778623581,0.5503503084182739,0.19289720058441162,0.5503503680229187,0.17488345503807068,medium,4.943393707275391
1052_0.73_1.22.png,1,S6_early_mid_final,medium,0.67,38.58009719848633,43.52349090576172,4.943393707275391,0,1,0.006526333823179205,0.010907162291308245,0.1868903636932373,0.5503503084182739,0.19289720058441162,0.5503503680229187,0.17488345503807068,medium,4.943393707275391
1052_0.73_1.22.png,1,S6_early_mid_final,strong,1.25,38.58009719848633,42.40153503417969,3.8214378356933594,0,1,0.012175995080421368,0.020349182498951752,0.34867602586746216,0.5503503084182739,0.19289720058441162,0.5503503680229187,0.17488345503807068,medium,4.943393707275391
1058_0.6_1.0.png,1,S6_early_mid_final,noop,0.0,42.032283782958984,42.03237533569336,9.1552734375e-05,0,1,0.0,0.0,0.0,0.616821825504303,0.25508028268814087,0.6168214678764343,0.24284087121486664,strong,5.464138031005859
1058_0.6_1.0.png,1,S6_early_mid_final,mild,0.33,42.032283782958984,44.62467575073242,2.5923919677734375,0,1,0.001871684081076334,0.0038316959204773107,0.09987425059080124,0.616821825504303,0.25508028268814087,0.6168214678764343,0.24284087121486664,strong,5.464138031005859
1058_0.6_1.0.png,1,S6_early_mid_final,medium,0.67,42.032283782958984,47.43303680419922,5.400753021240234,0,1,0.0038000857457518578,0.00777950386206309,0.2027749866247177,0.616821825504303,0.25508028268814087,0.6168214678764343,0.24284087121486664,strong,5.464138031005859
1058_0.6_1.0.png,1,S6_early_mid_final,strong,1.25,42.032283782958984,47.496421813964844,5.464138031005859,0,1,0.007089711880932252,0.014513999378929535,0.37831154465675354,0.616821825504303,0.25508028268814087,0.6168214678764343,0.24284087121486664,strong,5.464138031005859
1064_0.54_0.97.png,1,S6_early_mid_final,noop,0.0,37.867576599121094,37.8675651550293,-1.1444091796875e-05,0,1,0.0,0.0,0.0,0.5477922558784485,0.24105696380138397,0.5477921962738037,0.23765207827091217,strong,7.0767974853515625
1064_0.54_0.97.png,1,S6_early_mid_final,mild,0.33,37.867576599121094,40.894073486328125,3.0264968872070312,0,1,0.001720528273532788,0.003313260618597269,0.05489805340766907,0.5477922558784485,0.24105696380138397,0.5477921962738037,0.23765207827091217,strong,7.0767974853515625
1064_0.54_0.97.png,1,S6_early_mid_final,medium,0.67,37.867576599121094,44.80137634277344,6.933799743652344,0,1,0.0034931936922172704,0.006726922622571389,0.11145967990159988,0.5477922558784485,0.24105696380138397,0.5477921962738037,0.23765207827091217,strong,7.0767974853515625
1064_0.54_0.97.png,1,S6_early_mid_final,strong,1.25,37.867576599121094,44.944374084472656,7.0767974853515625,0,1,0.006517152146746715,0.012550228585799536,0.20794716477394104,0.5477922558784485,0.24105696380138397,0.5477921962738037,0.23765207827091217,strong,7.0767974853515625
1070_0.79_1.57.png,1,S6_early_mid_final,noop,0.0,34.46012878417969,34.46010971069336,-1.9073486328125e-05,0,1,0.0,0.0,0.0,0.7073973417282104,0.25166648626327515,0.7073975801467896,0.24954068660736084,strong,6.277919769287109
1070_0.79_1.57.png,1,S6_early_mid_final,mild,0.33,34.46012878417969,37.11513900756836,2.655010223388672,0,1,0.0021383276907727122,0.0044394848713030415,0.1084294468164444,0.7073973417282104,0.25166648626327515,0.7073975801467896,0.24954068660736084,strong,6.277919769287109
1070_0.79_1.57.png,1,S6_early_mid_final,medium,0.67,34.46012878417969,40.24019241333008,5.780063629150391,0,1,0.004341453158607085,0.009013499598950148,0.2201446294784546,0.7073973417282104,0.25166648626327515,0.7073975801467896,0.24954068660736084,strong,6.277919769287109
1070_0.79_1.57.png,1,S6_early_mid_final,strong,1.25,34.46012878417969,40.7380485534668,6.277919769287109,0,1,0.008099725935608149,0.016816229869922,0.41071757674217224,0.7073973417282104,0.25166648626327515,0.7073975801467896,0.24954068660736084,strong,6.277919769287109
1078_0.96_0.54.png,1,S6_early_mid_final,noop,0.0,43.199432373046875,43.19923782348633,-0.000194549560546875,0,1,0.0,0.0,0.0,0.4049278497695923,0.1687716841697693,0.4049278497695923,0.12929874658584595,medium,4.717586517333984
1078_0.96_0.54.png,1,S6_early_mid_final,mild,0.33,43.199432373046875,45.65868377685547,2.4592514038085938,0,1,0.0022533093579113483,0.0036566873701910176,0.040047042071819305,0.4049278497695923,0.1687716841697693,0.4049278497695923,0.12929874658584595,medium,4.717586517333984
1078_0.96_0.54.png,1,S6_early_mid_final,medium,0.67,43.199432373046875,47.91701889038086,4.717586517333984,0,1,0.004574900764661531,0.007424183345089356,0.08130762726068497,0.4049278497695923,0.1687716841697693,0.4049278497695923,0.12929874658584595,medium,4.717586517333984
1078_0.96_0.54.png,1,S6_early_mid_final,strong,1.25,43.199432373046875,46.72403335571289,3.5246009826660156,0,1,0.008535262818137804,0.013851087850828966,0.15169334411621094,0.4049278497695923,0.1687716841697693,0.4049278497695923,0.12929874658584595,medium,4.717586517333984
1086_0.6_0.76.png,1,S6_early_mid_final,noop,0.0,44.294532775878906,44.29432678222656,-0.00020599365234375,0,1,0.0,0.0,0.0,0.48818841576576233,0.16966789960861206,0.48818838596343994,0.12948445975780487,medium,4.8792572021484375
1086_0.6_0.76.png,1,S6_early_mid_final,mild,0.33,44.294532775878906,46.9427490234375,2.6482162475585938,0,1,0.0015958082512952387,0.002905708000374337,0.05342714488506317,0.48818841576576233,0.16966789960861206,0.48818838596343994,0.12948445975780487,medium,4.8792572021484375
1086_0.6_0.76.png,1,S6_early_mid_final,medium,0.67,44.294532775878906,49.173789978027344,4.8792572021484375,0,1,0.003239974224319061,0.005899467505514622,0.1084732934832573,0.48818841576576233,0.16966789960861206,0.48818838596343994,0.12948445975780487,medium,4.8792572021484375
1086_0.6_0.76.png,1,S6_early_mid_final,strong,1.25,44.294532775878906,47.03866958618164,2.7441368103027344,0,1,0.00604472813817362,0.011006469217439493,0.20237553119659424,0.48818841576576233,0.16966789960861206,0.48818838596343994,0.12948445975780487,medium,4.8792572021484375
1091_0.79_1.01.png,1,S6_early_mid_final,noop,0.0,38.78462219238281,38.78462219238281,0.0,0,1,0.0,0.0,0.0,0.5629178881645203,0.2156759798526764,0.562917947769165,0.21121840178966522,medium,6.995765686035156
1091_0.79_1.01.png,1,S6_early_mid_final,mild,0.33,38.78462219238281,41.882598876953125,3.0979766845703125,0,1,0.002271400240715593,0.004200114946191509,0.08087115734815598,0.5629178881645203,0.2156759798526764,0.562917947769165,0.21121840178966522,medium,6.995765686035156
1091_0.79_1.01.png,1,S6_early_mid_final,medium,0.67,38.78462219238281,45.78038787841797,6.995765686035156,0,1,0.00461163076882561,0.008527505677193403,0.16419294476509094,0.5629178881645203,0.2156759798526764,0.562917947769165,0.21121840178966522,medium,6.995765686035156
1091_0.79_1.01.png,1,S6_early_mid_final,strong,1.25,38.78462219238281,44.72282409667969,5.938201904296875,0,1,0.008603788213804364,0.015909525255362194,0.3063301146030426,0.5629178881645203,0.2156759798526764,0.562917947769165,0.21121840178966522,medium,6.995765686035156
109_0.54_0.97.png,1,S6_early_mid_final,noop,0.0,38.60458755493164,38.60448455810547,-0.000102996826171875,0,1,0.0,0.0,0.0,0.5586119890213013,0.19356195628643036,0.5586122274398804,0.18057623505592346,strong,9.705623626708984
109_0.54_0.97.png,1,S6_early_mid_final,mild,0.33,38.60458755493164,41.37347412109375,2.7688865661621094,0,1,0.001594499471442153,0.0032668608085562787,0.06994978338479996,0.5586119890213013,0.19356195628643036,0.5586122274398804,0.18057623505592346,strong,9.705623626708984
109_0.54_0.97.png,1,S6_early_mid_final,medium,0.67,38.60458755493164,45.09906005859375,6.494472503662109,0,1,0.0032373170057932534,0.006632716860622168,0.14201925694942474,0.5586119890213013,0.19356195628643036,0.5586122274398804,0.18057623505592346,strong,9.705623626708984
109_0.54_0.97.png,1,S6_early_mid_final,strong,1.25,38.60458755493164,48.310211181640625,9.705623626708984,0,1,0.006039770708108942,0.012374472183485826,0.264961302280426,0.5586119890213013,0.19356195628643036,0.5586122274398804,0.18057623505592346,strong,9.705623626708984
1003_0.9_1.06.png,2,S6_early_mid_final,noop,0.0,38.65223693847656,38.6522216796875,-1.52587890625e-05,0,1,0.0,0.0,0.0,0.6616791486740112,0.2754765450954437,0.6616792678833008,0.2718944251537323,strong,8.517101287841797
1003_0.9_1.06.png,2,S6_early_mid_final,mild,0.33,38.65223693847656,41.30393600463867,2.6516990661621094,0,1,0.001729159732349217,0.0028830017739286027,0.031158043071627617,0.6616791486740112,0.2754765450954437,0.6616792678833008,0.2718944251537323,strong,8.517101287841797
1003_0.9_1.06.png,2,S6_early_mid_final,medium,0.67,38.65223693847656,44.73539352416992,6.083156585693359,0,1,0.0035107184279089174,0.005853367503732443,0.0632602721452713,0.6616791486740112,0.2754765450954437,0.6616792678833008,0.2718944251537323,strong,8.517101287841797
1003_0.9_1.06.png,2,S6_early_mid_final,strong,1.25,38.65223693847656,47.16933822631836,8.517101287841797,0,1,0.006549847157051166,0.010920461267232895,0.11802288889884949,0.6616791486740112,0.2754765450954437,0.6616792678833008,0.2718944251537323,strong,8.517101287841797
1008_0.52_1.98.png,2,S6_early_mid_final,noop,0.0,39.091495513916016,39.09180450439453,0.000308990478515625,0,1,0.0,0.0,0.0,0.4565616250038147,0.12036248296499252,0.4565616846084595,0.10047769546508789,medium,3.409423828125
1008_0.52_1.98.png,2,S6_early_mid_final,mild,0.33,39.091495513916016,41.11566162109375,2.0241661071777344,0,1,0.0023266469749311605,0.00454830223073562,0.1124766543507576,0.4565616250038147,0.12036248296499252,0.4565616846084595,0.10047769546508789,medium,3.409423828125
1008_0.52_1.98.png,2,S6_early_mid_final,medium,0.67,39.091495513916016,42.500919342041016,3.409423828125,0,1,0.004723798405999939,0.009234431510170301,0.22836169600486755,0.4565616250038147,0.12036248296499252,0.4565616846084595,0.10047769546508789,medium,3.409423828125
1008_0.52_1.98.png,2,S6_early_mid_final,strong,1.25,39.091495513916016,41.09159851074219,2.000102996826172,0,1,0.008813056163489819,0.01722841647764047,0.4260479211807251,0.4565616250038147,0.12036248296499252,0.4565616846084595,0.10047769546508789,medium,3.409423828125
1013_0.63_1.83.png,2,S6_early_mid_final,noop,0.0,39.767333984375,39.76741027832031,7.62939453125e-05,0,1,0.0,0.0,0.0,0.5982113480567932,0.20509113371372223,0.5982113480567932,0.20015481114387512,medium,5.322025299072266
