calibration_scenes,epochs,evaluation_scenes,final_loss,model,risk_correction_strengthen,risk_correction_weaken,train_scenes,utility_correction_strengthen,utility_correction_weaken
150,12,120,0.9107145464164205,oof_fold_0,0.12747088518142702,0.034836476993560794,480,0.7430357133865356,0.12229370296001435
150,12,120,0.89673539903791,oof_fold_1,0.10185619258880615,0.03471564521789551,480,0.6373911393851042,0.07173976383209227
150,12,120,0.8955574803364773,oof_fold_2,0.11243534617424011,0.06456193714141847,480,0.5313719963669776,0.11085084066390995
150,12,120,0.9080970377661288,oof_fold_3,0.060681033039093016,0.04353836011886597,480,0.24328948716322585,0.17633528995513914
150,12,120,0.9103920520399698,oof_fold_4,0.07395744214057921,0.028260794639587406,480,0.21920224151611328,0.017297833061218265
150,12,100,0.905609727744013,frozen_test_development_candidate,0.10521158733367922,0.030615862607955936,600,0.6699561465770006,0.07104129638671877
