direction_selected_count,direction_selected_fraction,hard_vs_old25_count,image_count,max_anchor_excess,max_current_bound_saturation_fraction,max_direction_added_harm,max_direction_bound_saturation_fraction,max_direction_delta_abs,max_direction_grid_value,max_direction_total_harm,max_inherited_harm,max_predecessor_excess,max_shrink_delta_abs,max_shrink_grid_value,max_target_bound_saturation_fraction,mean_current_bound_saturation_fraction,mean_direction_added_harm,mean_direction_bound_saturation_fraction,mean_direction_delta_abs,mean_direction_grid_value,mean_direction_total_harm,mean_direction_vs_current_db,mean_direction_vs_old25_db,mean_direction_vs_shrink_db,mean_inherited_harm,mean_shrink_delta_abs,mean_shrink_grid_value,mean_target_bound_saturation_fraction,min_current_bound_saturation_fraction,min_direction_added_harm,min_direction_bound_saturation_fraction,min_direction_delta_abs,min_direction_grid_value,min_direction_total_harm,min_inherited_harm,min_shrink_delta_abs,min_shrink_grid_value,min_target_bound_saturation_fraction,operator,p05_direction_vs_current_db,p05_direction_vs_old25_db,p05_direction_vs_shrink_db,p10_direction_vs_current_db,p10_direction_vs_old25_db,p10_direction_vs_shrink_db,schema_version,severe_vs_old25_count,split
98,0.765625,0,128,-8.41100700199604e-09,0.0,0.0,0.8580116629600525,0.007323169149458408,1.0,0.0,1.8582912161946297e-05,-1.635635271668434e-08,0.008358129300177097,1.0,0.8580116629600525,0.0,-5.979248385301617e-07,0.19888412591535598,0.0019685019332058573,0.8668212890625,0.0,0.1996049730760603,0.22436089637098577,0.12912196443293458,5.979248385301617e-07,0.0017593000584099627,0.57568359375,0.2723676603563945,0.0,-1.8582912161946297e-05,0.0,1.1870688467752188e-05,0.0,0.0,0.0,0.0,0.0,0.007013942115008831,D_ref,0.0,0.011223451359327544,0.0,0.0,0.03170989875104909,0.0,1,0,heldout128
98,0.765625,0,128,-7.101334631443024e-09,0.0,0.0,0.8897296786308289,0.007322983350604773,1.0,0.0,1.8967315554618835e-05,-1.391163095831871e-08,0.008358062244951725,1.0,0.8897296786308289,0.0,-5.854519571357741e-07,0.19387139927130193,0.001969360286913968,0.8626708984375,0.0,0.1992848657779082,0.22430940043141964,0.12871556454097796,5.854519571357741e-07,0.0017682757643484592,0.5771484375,0.26662487173234695,0.0,-1.8967315554618835e-05,0.0,1.0817880138347391e-05,0.0,0.0,0.0,0.0,0.0,0.007270549889653921,D_rep,0.0,0.010638964741071536,0.0,0.0,0.03150984461775153,0.0,1,0,heldout128
73,0.5703125,0,128,-3.599416231736541e-08,0.0,0.0,0.8320844173431396,0.008704685606062412,1.0,0.0,6.7694345489144325e-06,-6.486516213044524e-08,0.008704685606062412,1.0,0.8320844173431396,0.0,-2.4575085433298227e-07,0.1274052084190771,0.0028634427026474896,0.8289794921875,0.0,0.10795599968292191,0.24126923879793696,0.07563217169557221,2.4575085433298227e-07,0.0027814451273826535,0.7471923828125,0.20699837292340817,0.0,-6.7694345489144325e-06,0.0,2.6259558580932207e-05,0.0,0.0,0.0,0.0,0.0,0.013105508871376514,D_ref,0.0,0.0074257972884389295,0.0,0.0,0.030391464434234912,0.0,1,0,update128
71,0.5546875,0,128,-3.474269760772586e-08,0.0,0.0,0.7743546962738037,0.00870517548173666,1.0,0.0,6.5658241510391235e-06,-5.988840712234378e-08,0.00870517548173666,1.0,0.7743546962738037,0.0,-2.4791302166704554e-07,0.12511162052396685,0.0028574801640246505,0.8458251953125,0.0,0.10700648504328375,0.24069219731689484,0.07475193022373774,2.4791302166704554e-07,0.00278644883623258,0.7470703125,0.20197011716663837,0.0,-6.5658241510391235e-06,0.0,2.6262736355420202e-05,0.0,0.0,0.0,0.0,0.0,0.018075192347168922,D_rep,0.0,0.007316460687411919,0.0,0.0,0.02967544791857578,0.0,1,0,update128
