selected_threshold,selected_coverage,selected_spearman,selected_auroc,selected_auprc,selected_precision,selected_recall,selected_false_global,selected_false_p90,selected_false_p95,selected_ldhn_recall,selected_ldhn_precision,safe_points,ldhn_passing_points,safe_and_ldhn_points,best_safe_ldhn_recall,best_safe_false_p90,best_safe_false_p95,best_safe_and_ldhn_threshold,best_safe_and_ldhn_recall,first_ldhn_false_global,first_ldhn_false_p90,first_ldhn_false_p95,selected_gate_pass,variant,target_contract
0.51926189661026,0.29766764322916667,0.5379870127576577,0.8581930259546239,0.6561607082224895,0.6419237015206111,0.4492918074696038,0.007163191334036795,0.058823529411764705,0.15151515151515152,0.07266208869554983,0.5785755478662054,43,92,0,0.050395404525763535,0.03076923076923077,0.09900990099009901,nan,nan,0.01048816176634671,0.08727810650887574,0.2222222222222222,False,f4_global_strat_control,global_v2e_contract
0.51926189661026,0.29766764322916667,0.38815128808405086,0.749579264357235,0.437380313408314,0.41648121517658443,0.372498245562557,0.00781996730301543,0.08333333333333333,0.21428571428571427,0.06553493576141055,0.6122404844290658,41,91,0,0.036166518770014276,0.037037037037037035,0.09876543209876543,nan,nan,0.012510471522993066,0.13615023474178403,0.3333333333333333,False,f4_global_strat_control,density_conditioned_contract
0.45876044034957886,0.29419637044270835,0.3142851880259926,0.7219063025659945,0.5770951431357644,0.5702853459877154,0.3944963432695877,0.20220155760359848,0.9652173913043478,1.0,0.6252370842820477,0.4522276935971817,18,121,0,0.04948101741409514,0.025,0.08108108108108109,nan,nan,0.009283138925106875,0.09803921568627451,0.24545454545454545,False,f4_excess_strat_ldhn,global_v2e_contract
0.45876044034957886,0.29419637044270835,0.4133059666659334,0.7651765664433599,0.4819599475223141,0.5000228210401692,0.44200208820846876,0.19040273385171216,0.9629629629629629,1.0,0.6061113468883831,0.5143536283510353,18,120,0,0.044990161657471356,0.027777777777777776,0.09090909090909091,nan,nan,0.010812885416628224,0.12903225806451613,0.32558139534883723,False,f4_excess_strat_ldhn,density_conditioned_contract
