label,split,name,fold,bucket,selected_alpha,delta_psnr,delta_ssim,a0_psnr
heldout,val_regular,2002_0.86_1.83.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,41.44721221923828
heldout,val_regular,2036_0.8_0.55.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.421470642089844
heldout,val_regular,2037_0.65_0.92.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.2651252746582
heldout,val_regular,203_0.79_0.99.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,40.774085998535156
heldout,val_regular,2040_0.75_1.75.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,41.331825256347656
heldout,val_regular,2045_0.94_0.71.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,40.68414306640625
heldout,val_regular,2050_0.8_1.8.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,37.12213134765625
heldout,val_regular,2055_0.69_0.57.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.24013900756836
heldout,val_regular,2070_0.86_0.78.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.1800651550293
heldout,val_regular,2075_0.73_2.0.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,37.7745475769043
heldout,val_regular,2076_0.85_1.77.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,37.433387756347656
heldout,val_regular,2080_0.53_1.58.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,40.515220642089844
heldout,val_regular,210_0.87_0.81.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.08632278442383
heldout,val_regular,2125_0.65_0.5.png,4,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,48.20316696166992
heldout,val_regular,212_0.71_1.94.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,37.99172592163086
heldout,val_regular,2131_0.88_1.57.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,40.4472770690918
heldout,val_regular,2151_0.78_0.51.png,4,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.20893096923828
heldout,val_regular,2155_0.7_0.67.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,47.29435348510742
heldout,val_regular,2161_0.69_1.35.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,39.4231071472168
heldout,val_regular,2165_0.88_1.99.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,36.21548843383789
heldout,val_regular,216_0.58_1.1.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,42.399314880371094
heldout,val_regular,2170_0.98_1.62.png,0,mid_by_a0_fulltrain,1.0,-1.7389106750488281,-0.0006416440010070801,36.974342346191406
heldout,val_regular,2186_0.56_1.06.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.25302505493164
heldout,val_regular,2187_0.73_1.15.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.14910125732422
heldout,val_regular,2188_0.86_0.97.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,41.72600173950195
heldout,val_regular,2189_0.81_0.71.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.01202392578125
heldout,val_regular,2193_0.55_1.89.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,40.62284469604492
heldout,val_regular,21_0.84_0.84.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,32.65384292602539
heldout,val_regular,2200_0.75_1.88.png,0,mid_by_a0_fulltrain,1.0,0.26132965087890625,-0.00010752677917480469,39.503395080566406
heldout,val_regular,2216_0.58_1.17.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.88563537597656
heldout,val_regular,2218_0.96_1.73.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,41.60707473754883
heldout,val_regular,221_0.88_1.44.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.85853576660156
heldout,val_regular,2222_0.73_1.79.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.06690216064453
heldout,val_regular,2225_0.9_0.54.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,50.722259521484375
heldout,val_regular,2232_0.72_0.59.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.65442657470703
heldout,val_regular,2235_0.91_1.78.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,41.801918029785156
heldout,val_regular,2242_0.99_1.49.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,41.06024932861328
heldout,val_regular,2257_0.75_1.03.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.90797424316406
heldout,val_regular,2266_0.54_0.77.png,4,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,49.74259948730469
heldout,val_regular,2289_0.83_1.86.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,38.940940856933594
heldout,val_regular,2290_0.92_1.28.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,40.58720016479492
heldout,val_regular,229_0.93_1.79.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.479339599609375
heldout,val_regular,230_0.98_1.69.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,36.8438606262207
heldout,val_regular,2310_0.9_1.71.png,3,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.05088806152344
heldout,val_regular,2311_0.83_1.77.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.87531661987305
heldout,val_regular,2313_0.57_0.7.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.15915298461914
heldout,val_regular,2321_0.92_0.62.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,42.372901916503906
heldout,val_regular,2325_0.93_1.76.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,40.579933166503906
heldout,val_regular,2338_0.62_1.42.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,39.07637023925781
heldout,val_regular,2340_0.98_1.97.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,29.831707000732422
heldout,val_regular,2342_0.63_0.94.png,3,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.71634292602539
heldout,val_regular,2343_0.53_1.69.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.16751480102539
heldout,val_regular,234_0.85_1.32.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,38.47703170776367
heldout,val_regular,2370_0.65_1.01.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.94618225097656
heldout,val_regular,2377_0.59_1.32.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,48.4139289855957
heldout,val_regular,2379_0.79_1.37.png,3,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.56707763671875
heldout,val_regular,2380_0.52_1.3.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.23611068725586
heldout,val_regular,2383_0.59_1.38.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.953697204589844
heldout,val_regular,2397_0.64_0.76.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,40.66936111450195
heldout,val_regular,2405_0.56_0.59.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,48.77013397216797
heldout,val_regular,2409_0.55_1.95.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,42.895606994628906
heldout,val_regular,2411_0.81_0.52.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.5946044921875
heldout,val_regular,2420_0.95_0.63.png,4,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.21178436279297
heldout,val_regular,2421_0.95_1.35.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,36.84862518310547
heldout,val_regular,2427_0.71_0.9.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.347415924072266
heldout,val_regular,2435_0.72_0.78.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.59236526489258
heldout,val_regular,2436_0.83_1.9.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,41.74224090576172
heldout,val_regular,2488_0.64_1.77.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,41.72123336791992
heldout,val_regular,2511_0.82_1.93.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,42.61885070800781
heldout,val_regular,2530_0.54_0.81.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,49.465965270996094
heldout,val_regular,2534_0.74_1.5.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.99406433105469
heldout,val_regular,2551_0.71_1.76.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,42.31659698486328
heldout,val_regular,2561_0.98_0.54.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,47.343605041503906
heldout,val_regular,2566_0.98_1.33.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,42.35923385620117
heldout,val_regular,2609_0.89_1.63.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,41.9489860534668
heldout,val_regular,2612_0.52_1.14.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.38479995727539
heldout,val_regular,2639_0.74_1.16.png,3,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.302494049072266
heldout,val_regular,2641_0.7_1.91.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.9099235534668
heldout,val_regular,2648_0.66_1.92.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,40.695556640625
heldout,val_regular,2662_0.71_1.19.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.013023376464844
heldout,val_regular,2674_0.84_1.83.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.54339599609375
heldout,val_regular,2684_0.56_0.96.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.69032669067383
heldout,val_regular,2717_0.97_0.78.png,3,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.2249870300293
heldout,val_regular,2722_0.85_0.56.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.42241287231445
heldout,val_regular,2733_0.56_1.8.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.048179626464844
heldout,val_regular,2748_0.57_0.6.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,48.4624137878418
heldout,val_regular,2751_0.51_0.98.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.996490478515625
heldout,val_regular,2767_0.69_0.71.png,4,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.41301345825195
heldout,val_regular,2768_1.0_1.26.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,39.542991638183594
heldout,val_regular,2778_0.58_1.79.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,38.042293548583984
heldout,val_regular,2786_0.88_1.47.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,39.63421630859375
heldout,val_regular,2787_0.55_1.38.png,4,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.829429626464844
heldout,val_regular,2818_0.7_1.02.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,42.24473571777344
heldout,val_regular,281_0.93_1.17.png,0,hard_bottom25_by_a0_fulltrain,1.0,0.7228736877441406,0.0010679364204406738,34.7775993347168
heldout,val_regular,2827_0.92_0.93.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,42.228370666503906
heldout,val_regular,282_0.95_1.38.png,3,hard_bottom25_by_a0_fulltrain,1.0,0.2512664794921875,0.001005709171295166,33.93317794799805
heldout,val_regular,2836_0.86_1.64.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.4063720703125
heldout,val_regular,283_0.71_1.63.png,3,hard_bottom25_by_a0_fulltrain,1.0,1.9400253295898438,0.0014670491218566895,35.8787956237793
heldout,val_regular,2841_0.6_1.33.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,41.083251953125
heldout,val_regular,2845_0.61_0.81.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.55198287963867
heldout,val_regular,2850_0.78_1.51.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,37.943172454833984
heldout,val_regular,2869_0.8_0.83.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.68321228027344
heldout,val_regular,2884_0.65_1.22.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,41.60223388671875
heldout,val_regular,2891_0.75_1.3.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,41.537864685058594
heldout,val_regular,2902_0.53_1.49.png,2,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,42.87207794189453
heldout,val_regular,2904_0.97_0.81.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.99161911010742
heldout,val_regular,2909_0.91_1.44.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,41.04631805419922
heldout,val_regular,290_0.6_1.14.png,4,mid_by_a0_fulltrain,1.0,-1.0528793334960938,-3.0338764190673828e-05,41.83475875854492
heldout,val_regular,2915_0.93_1.21.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,41.8138313293457
heldout,val_regular,2919_0.84_0.65.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.827091217041016
heldout,val_regular,2922_0.61_1.92.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,40.00898742675781
heldout,val_regular,2930_0.83_1.16.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,42.43922805786133
heldout,val_regular,2950_0.52_1.03.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,42.49952697753906
heldout,val_regular,2957_0.86_1.61.png,3,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.50737380981445
heldout,val_regular,2973_0.95_1.29.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,38.17295455932617
heldout,val_regular,2978_0.94_1.66.png,3,hard_bottom25_by_a0_fulltrain,1.0,0.6110115051269531,-0.0004966855049133301,32.16834259033203
heldout,val_regular,2992_0.95_0.97.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,39.221702575683594
heldout,val_regular,2999_0.57_1.33.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,41.67556381225586
heldout,val_regular,307_0.69_0.73.png,4,easy_top25_by_a0_fulltrain,1.0,-0.008365631103515625,-2.7418136596679688e-05,42.905879974365234
heldout,val_regular,31_0.54_1.13.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.85630416870117
heldout,val_regular,325_0.68_1.71.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.799888610839844
heldout,val_regular,327_0.89_1.58.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.010520935058594
heldout,val_regular,330_0.59_1.02.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,38.6175651550293
heldout,val_regular,331_0.87_1.64.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.61798858642578
heldout,val_regular,335_0.73_1.53.png,0,hard_bottom25_by_a0_fulltrain,1.0,-1.0393524169921875,-0.0002716183662414551,35.31636047363281
heldout,val_regular,343_0.84_1.57.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,37.717529296875
heldout,val_regular,34_0.67_1.92.png,4,hard_bottom25_by_a0_fulltrain,1.0,0.5936489105224609,0.001588284969329834,29.1072998046875
heldout,val_regular,357_0.76_1.35.png,4,hard_bottom25_by_a0_fulltrain,1.0,1.0282096862792969,0.00041174888610839844,33.073333740234375
heldout,val_regular,368_0.53_1.11.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,42.437171936035156
heldout,val_regular,38_0.79_1.15.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.5946044921875
heldout,val_regular,406_0.63_0.99.png,2,mid_by_a0_fulltrain,1.0,-0.452606201171875,-1.9669532775878906e-05,41.88990020751953
heldout,val_regular,414_0.52_1.27.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,33.5463752746582
heldout,val_regular,416_0.76_0.72.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,36.43710708618164
heldout,val_regular,417_0.87_1.47.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,29.786901473999023
heldout,val_regular,422_0.82_1.34.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.18445587158203
heldout,val_regular,427_0.64_1.21.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.175140380859375
heldout,val_regular,440_0.72_1.73.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,33.276023864746094
heldout,val_regular,441_0.78_0.66.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,39.1256103515625
heldout,val_regular,442_0.83_1.12.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,36.59823989868164
heldout,val_regular,468_0.56_1.55.png,1,hard_bottom25_by_a0_fulltrain,1.0,2.2539405822753906,0.00020009279251098633,33.82410430908203
heldout,val_regular,484_0.58_1.89.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,36.57469940185547
heldout,val_regular,492_0.61_1.32.png,1,hard_bottom25_by_a0_fulltrain,1.0,1.7178115844726562,0.00016456842422485352,31.150848388671875
heldout,val_regular,494_0.54_1.59.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,30.71077537536621
heldout,val_regular,500_0.56_0.68.png,0,mid_by_a0_fulltrain,1.0,0.7094497680664062,2.855062484741211e-05,41.590919494628906
heldout,val_regular,501_0.99_0.7.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.13576126098633
heldout,val_regular,510_0.57_0.99.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.06705093383789
heldout,val_regular,514_0.62_1.93.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,36.503578186035156
heldout,val_regular,530_0.9_0.71.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,37.85417938232422
heldout,val_regular,54_0.69_1.86.png,3,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.72547149658203
heldout,val_regular,55_0.95_1.7.png,4,mid_by_a0_fulltrain,1.0,2.4424781799316406,0.0015442371368408203,36.18450164794922
heldout,val_regular,566_0.6_1.1.png,3,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,33.15572738647461
heldout,val_regular,567_0.99_1.93.png,0,hard_bottom25_by_a0_fulltrain,1.0,-0.8921241760253906,-0.00016635656356811523,31.904747009277344
heldout,val_regular,577_0.51_0.99.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,37.27470779418945
heldout,val_regular,603_0.67_1.99.png,0,hard_bottom25_by_a0_fulltrain,1.0,-0.6592063903808594,-0.0023639798164367676,33.905033111572266
heldout,val_regular,604_0.92_1.7.png,1,hard_bottom25_by_a0_fulltrain,1.0,0.32391357421875,-0.0010561943054199219,35.32501983642578
heldout,val_regular,611_0.99_1.33.png,4,mid_by_a0_fulltrain,1.0,-2.6287803649902344,-0.0012926459312438965,36.1832275390625
heldout,val_regular,627_0.51_0.54.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.876747131347656
heldout,val_regular,655_0.53_1.69.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.63919448852539
heldout,val_regular,680_0.76_1.75.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,36.99039840698242
heldout,val_regular,692_0.69_1.32.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,37.36235809326172
heldout,val_regular,693_0.92_1.29.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.5047607421875
heldout,val_regular,720_0.62_1.27.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,40.50411605834961
heldout,val_regular,728_0.58_1.55.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.53779983520508
heldout,val_regular,737_0.84_1.88.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,31.90890884399414
heldout,val_regular,73_0.93_1.41.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.02628707885742
heldout,val_regular,743_0.75_1.36.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,40.30025100708008
heldout,val_regular,746_0.64_0.98.png,3,mid_by_a0_fulltrain,0.0,0.0,0.0,39.539085388183594
heldout,val_regular,750_0.72_1.91.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,38.21724319458008
heldout,val_regular,754_0.7_1.86.png,1,hard_bottom25_by_a0_fulltrain,1.0,1.5468902587890625,0.0012375712394714355,30.516143798828125
heldout,val_regular,75_0.61_0.9.png,1,mid_by_a0_fulltrain,1.0,2.8584327697753906,4.291534423828125e-06,36.95643997192383
heldout,val_regular,769_0.72_1.83.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,29.209449768066406
heldout,val_regular,778_0.99_1.06.png,0,hard_bottom25_by_a0_fulltrain,1.0,-0.7481269836425781,-0.0007418990135192871,33.903564453125
heldout,val_regular,785_0.71_1.08.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,41.95111083984375
heldout,val_regular,797_0.56_1.33.png,1,mid_by_a0_fulltrain,1.0,-2.4910736083984375,0.0004623532295227051,41.0634765625
heldout,val_regular,801_0.55_1.38.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,36.54558563232422
heldout,val_regular,813_0.7_1.11.png,1,easy_top25_by_a0_fulltrain,1.0,-0.4682884216308594,-0.000118255615234375,42.95757293701172
heldout,val_regular,818_0.72_0.52.png,1,mid_by_a0_fulltrain,1.0,-0.24967193603515625,-0.0001671910285949707,41.177730560302734
heldout,val_regular,82_0.97_1.73.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,36.84977722167969
heldout,val_regular,851_0.78_0.98.png,1,mid_by_a0_fulltrain,1.0,0.6426429748535156,-5.6624412536621094e-05,40.27811050415039
heldout,val_regular,85_1.0_1.41.png,0,hard_bottom25_by_a0_fulltrain,1.0,-0.21226882934570312,0.0011734366416931152,30.512617111206055
heldout,val_regular,861_0.95_0.65.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,40.757442474365234
heldout,val_regular,863_0.87_0.58.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.95512390136719
heldout,val_regular,869_0.66_1.74.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.57478713989258
heldout,val_regular,881_0.6_1.13.png,2,mid_by_a0_fulltrain,1.0,-2.4885826110839844,-4.112720489501953e-06,37.4307861328125
heldout,val_regular,885_0.96_1.05.png,1,mid_by_a0_fulltrain,1.0,-2.759979248046875,-0.00038188695907592773,39.530357360839844
heldout,val_regular,898_0.93_1.53.png,3,mid_by_a0_fulltrain,1.0,0.5268020629882812,0.0005877017974853516,37.852012634277344
heldout,val_regular,902_0.78_1.81.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.64366912841797
heldout,val_regular,934_0.9_1.4.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,38.9363899230957
heldout,val_regular,940_0.91_1.03.png,3,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.266822814941406
heldout,val_regular,983_0.51_0.73.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.62901306152344
heldout,val_regular,984_0.67_1.7.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,36.09822082519531
heldout,val_regular,98_0.97_1.56.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.872798919677734
heldout,val_regular,99_0.79_1.39.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.665138244628906
heldout,val_hard,1002_0.73_1.47.png,3,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,33.684539794921875
heldout,val_hard,101_0.78_1.87.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,31.28585433959961
heldout,val_hard,1024_0.69_1.66.png,3,hard_bottom25_by_a0_fulltrain,1.0,0.1232757568359375,-0.0006381869316101074,35.469032287597656
heldout,val_hard,1028_0.97_1.41.png,4,mid_by_a0_fulltrain,1.0,-0.6027145385742188,0.0003654956817626953,36.58916091918945
heldout,val_hard,102_0.94_1.18.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,32.16835021972656
heldout,val_hard,1033_0.52_1.2.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.23923110961914
heldout,val_hard,1036_0.69_1.69.png,3,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,30.820201873779297
heldout,val_hard,1038_0.87_1.29.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,32.434181213378906
heldout,val_hard,1045_0.58_1.58.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,32.263427734375
heldout,val_hard,1056_0.85_1.39.png,4,mid_by_a0_fulltrain,0.0,0.0,0.0,37.50776290893555
heldout,val_hard,105_0.74_1.06.png,0,mid_by_a0_fulltrain,1.0,0.1229400634765625,0.0002256631851196289,36.51557922363281
heldout,val_hard,1069_0.66_1.4.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,33.7315673828125
heldout,val_hard,106_0.91_1.85.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,30.7450008392334
heldout,val_hard,1074_0.59_1.24.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,34.39814758300781
heldout,val_hard,1075_0.76_1.99.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,29.52604103088379
heldout,val_hard,1083_0.67_0.81.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,36.4403076171875
heldout,val_hard,1084_0.81_1.75.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,29.888851165771484
heldout,val_hard,1092_0.84_1.93.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,33.30583572387695
heldout,val_hard,1094_0.77_1.07.png,4,hard_bottom25_by_a0_fulltrain,1.0,0.2586097717285156,0.0002987980842590332,35.43025207519531
heldout,val_hard,1096_0.72_0.86.png,2,hard_bottom25_by_a0_fulltrain,1.0,0.5206413269042969,0.0002092123031616211,35.662864685058594
heldout,val_hard,1098_0.8_0.51.png,3,hard_bottom25_by_a0_fulltrain,1.0,1.4946098327636719,0.00023549795150756836,33.12972640991211
heldout,val_hard,1101_0.77_1.17.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,27.43017578125
heldout,val_hard,1103_0.88_1.95.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,24.206819534301758
heldout,val_hard,1108_0.58_1.2.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.49208068847656
heldout,val_hard,1111_0.57_1.35.png,0,hard_bottom25_by_a0_fulltrain,1.0,0.9368095397949219,-0.000485837459564209,35.81488800048828
heldout,val_hard,1117_0.61_0.56.png,2,mid_by_a0_fulltrain,0.0,0.0,0.0,36.850799560546875
heldout,val_hard,1137_0.87_0.85.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.985008239746094
heldout,val_hard,113_0.65_1.81.png,2,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,33.190670013427734
heldout,val_hard,1161_0.75_1.93.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.41645812988281
heldout,val_hard,1165_0.76_1.92.png,4,hard_bottom25_by_a0_fulltrain,1.0,-0.6684226989746094,-0.0005602836608886719,34.57636260986328
heldout,val_hard,1166_0.73_1.03.png,4,hard_bottom25_by_a0_fulltrain,1.0,-0.2596397399902344,-0.0005206465721130371,35.935970306396484
heldout,val_hard,1169_0.58_1.98.png,4,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,32.402122497558594
