feature_group,alpha,coverage_target,risk_weight,score,oof_gate_pass,heldout_gate_pass,oof_mean_delta,oof_hard_bottom25_delta,oof_easy_top25_delta,oof_worst_ratio,oof_strong_ratio,heldout_mean_delta,heldout_hard_bottom25_delta,heldout_easy_top25_delta,heldout_worst_ratio,heldout_strong_ratio,gain_features,risk_features
all,0.25,0.3,0.5,0.20840442647746343,False,False,0.15432559490203857,0.010471840484023352,0.31236518219398646,0.008333333333333333,0.035346097201767304,0.07996444702148438,0.007249535161318664,0.4108681477291483,0.011666666666666667,0.04225352112676056,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
all,0.25,0.3,2.0,0.20776630042430438,False,False,0.1537045685450236,0.011442809198011286,0.31278484383809196,0.006666666666666667,0.029455081001472753,0.07559674580891927,0.009641099553619702,0.3955796470104809,0.01,0.04225352112676056,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
post_expert,0.25,0.3,0.5,0.20040051604779194,False,False,0.1379469911257426,0.017403323324538623,0.2849048788663389,0.005416666666666667,0.01914580265095729,0.07567034721374512,0.014430055981276358,0.3196514828104368,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
post_expert,0.25,0.3,1.0,0.19999010194370265,False,False,0.13898837963740032,0.015951520708791606,0.2930612915218842,0.005833333333333334,0.020618556701030927,0.07567034721374512,0.014430055981276358,0.3196514828104368,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
post_expert,0.25,0.3,1.5,0.19825861721266422,False,False,0.1372568949063619,0.015951520708791606,0.29001190455216197,0.005833333333333334,0.020618556701030927,0.07567034721374512,0.014430055981276358,0.3196514828104368,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
post_expert,0.25,0.3,2.0,0.19633611151604963,False,False,0.1353343892097473,0.015951520708791606,0.2872947333311999,0.005833333333333334,0.020618556701030927,0.07567034721374512,0.014430055981276358,0.3196514828104368,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
post_expert,0.5,0.2,0.5,0.19390205180819142,False,False,0.13353212674458823,0.01848383011890337,0.28251127150343164,0.013333333333333334,0.029455081001472753,0.06746840476989746,0.01630378511950219,0.35224753366389744,0.013333333333333334,0.04225352112676056,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
post_expert,0.5,0.2,1.0,0.19390205180819142,False,False,0.13353212674458823,0.01848383011890337,0.28251127150343164,0.013333333333333334,0.029455081001472753,0.06746840476989746,0.01630378511950219,0.35224753366389744,0.013333333333333334,0.04225352112676056,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
post_expert,0.5,0.2,1.5,0.19390205180819142,False,False,0.13353212674458823,0.01848383011890337,0.28251127150343164,0.013333333333333334,0.029455081001472753,0.06746840476989746,0.01630378511950219,0.35224753366389744,0.013333333333333334,0.04225352112676056,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
post_expert,0.5,0.2,2.0,0.19390205180819142,False,False,0.13353212674458823,0.01848383011890337,0.28251127150343164,0.013333333333333334,0.029455081001472753,0.06746840476989746,0.01630378511950219,0.35224753366389744,0.013333333333333334,0.04225352112676056,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
cheap_pre,0.5,0.2,0.5,0.18551983625097662,False,False,0.13645864645640055,0.019375807292549316,0.2770382483683208,0.024583333333333332,0.05154639175257732,0.04757903416951497,0.01179173083453855,0.24752302572760784,0.025,0.09859154929577464,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.25,0.2,2.0,0.17801258271990208,False,False,0.09918801148732503,0.03257139127321719,0.17606995909835524,0.01,0.022091310751104567,0.057047824859619144,0.03545853505910062,0.1918273710868728,0.011666666666666667,0.028169014084507043,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.75,0.3,0.5,0.16890446079830843,False,False,0.1434645438194275,0.09811567277556645,0.1412842572174297,0.0775,0.14285714285714285,0.08758261362711589,0.07206587477951314,0.09540960822306888,0.06333333333333334,0.16901408450704225,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
all,0.75,0.1,0.5,0.1688697847670118,False,False,0.05544349908828736,0.08173465108147412,0.030332607443448546,0.025416666666666667,0.047128129602356406,0.02524648666381836,0.03813678253068231,-0.008725502121616418,0.02666666666666667,0.07042253521126761,"udp_a0_luma_shift_mean,input_highfreq_energy,input_edge_mean","udp_a0_luma_shift_mean,input_edge_mean,input_highfreq_energy"
all,0.75,0.1,1.0,0.1688697847670118,False,False,0.05544349908828736,0.08173465108147412,0.030332607443448546,0.025416666666666667,0.047128129602356406,0.02524648666381836,0.03813678253068231,-0.008725502121616418,0.02666666666666667,0.07042253521126761,"udp_a0_luma_shift_mean,input_highfreq_energy,input_edge_mean","udp_a0_luma_shift_mean,input_edge_mean,input_highfreq_energy"
all,0.75,0.1,1.5,0.1688697847670118,False,False,0.05544349908828736,0.08173465108147412,0.030332607443448546,0.025416666666666667,0.047128129602356406,0.02524648666381836,0.03813678253068231,-0.008725502121616418,0.02666666666666667,0.07042253521126761,"udp_a0_luma_shift_mean,input_highfreq_energy,input_edge_mean","udp_a0_luma_shift_mean,input_edge_mean,input_highfreq_energy"
all,0.75,0.1,2.0,0.1688697847670118,False,False,0.05544349908828736,0.08173465108147412,0.030332607443448546,0.025416666666666667,0.047128129602356406,0.02524648666381836,0.03813678253068231,-0.008725502121616418,0.02666666666666667,0.07042253521126761,"udp_a0_luma_shift_mean,input_highfreq_energy,input_edge_mean","udp_a0_luma_shift_mean,input_edge_mean,input_highfreq_energy"
cheap_pre,0.25,0.2,1.5,0.16831836666944042,False,False,0.10084844907124837,0.02737854566594784,0.19120144176904513,0.008333333333333333,0.020618556701030927,0.05523286819458008,0.024949875669908358,0.2164733779262489,0.011666666666666667,0.028169014084507043,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.75,0.3,1.5,0.16381117382742158,False,False,0.13761975526809692,0.09573908327975655,0.12143755029332831,0.08041666666666666,0.13549337260677466,0.09574994723002116,0.10765472332911508,0.1019716934419014,0.06666666666666667,0.15492957746478872,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
cheap_pre,0.25,0.2,1.0,0.16172214835883603,False,False,0.10212683359781902,0.023931176440058974,0.20260539778202377,0.00875,0.020618556701030927,0.05348193486531576,0.017846341776600345,0.23165119869608275,0.01,0.04225352112676056,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.75,0.3,2.0,0.15694404845289187,False,False,0.13265244404474894,0.08809138482149666,0.11752900248599157,0.08125,0.1325478645066274,0.09294689178466797,0.12695354738862458,0.09106219654351892,0.06666666666666667,0.15492957746478872,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
post_expert,0.75,0.3,0.5,0.15551751274240888,False,False,0.12780673742294313,0.0575163876415592,0.20304564418427548,0.06791666666666667,0.15905743740795286,0.08122021357218424,0.02666856178362889,0.2614557508011939,0.03333333333333333,0.15492957746478872,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
post_expert,0.75,0.3,1.0,0.15551751274240888,False,False,0.12780673742294313,0.0575163876415592,0.20304564418427548,0.06791666666666667,0.15905743740795286,0.08122021357218424,0.02666856178362889,0.2614557508011939,0.03333333333333333,0.15492957746478872,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
post_expert,0.75,0.3,1.5,0.15551751274240888,False,False,0.12780673742294313,0.0575163876415592,0.20304564418427548,0.06791666666666667,0.15905743740795286,0.08122021357218424,0.02666856178362889,0.2614557508011939,0.03333333333333333,0.15492957746478872,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
post_expert,0.75,0.3,2.0,0.15551751274240888,False,False,0.12780673742294313,0.0575163876415592,0.20304564418427548,0.06791666666666667,0.15905743740795286,0.08122021357218424,0.02666856178362889,0.2614557508011939,0.03333333333333333,0.15492957746478872,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
post_expert,0.75,0.2,0.5,0.15486340412210142,False,False,0.0958823800086975,0.023907266314789944,0.1759177307668245,0.03625,0.10456553755522828,0.05059282302856445,0.019554692568663493,0.22953871606101453,0.023333333333333334,0.14084507042253522,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
post_expert,0.75,0.2,1.0,0.15486340412210142,False,False,0.0958823800086975,0.023907266314789944,0.1759177307668245,0.03625,0.10456553755522828,0.05059282302856445,0.019554692568663493,0.22953871606101453,0.023333333333333334,0.14084507042253522,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
post_expert,0.75,0.2,1.5,0.15486340412210142,False,False,0.0958823800086975,0.023907266314789944,0.1759177307668245,0.03625,0.10456553755522828,0.05059282302856445,0.019554692568663493,0.22953871606101453,0.023333333333333334,0.14084507042253522,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
post_expert,0.75,0.2,2.0,0.15486340412210142,False,False,0.0958823800086975,0.023907266314789944,0.1759177307668245,0.03625,0.10456553755522828,0.05059282302856445,0.019554692568663493,0.22953871606101453,0.023333333333333334,0.14084507042253522,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean"
all,0.25,0.2,2.0,0.15220317827134341,False,False,0.10496630827585857,0.009769299025132185,0.23421420966753728,0.00375,0.016200294550810016,0.06466498692830404,0.01027015501240133,0.3261298058738171,0.005,0.028169014084507043,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
cheap_pre,0.75,0.2,2.0,0.14679383904981166,False,False,0.09233614603678385,0.049698951704641746,0.08572343312236803,0.05333333333333334,0.10014727540500737,0.050271256764729814,0.039246225852042335,0.11205383085868728,0.04833333333333333,0.1267605633802817,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
all,0.25,0.2,0.5,0.14477543632625184,False,False,0.10329102357228596,0.007442929480960209,0.24189760548025588,0.004583333333333333,0.016200294550810016,0.05781281153361002,0.01027015501240133,0.30804276802170444,0.006666666666666667,0.028169014084507043,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
cheap_pre,0.25,0.2,0.5,0.14360328492972807,False,False,0.10311977545420328,0.01480301135015591,0.21737516400389187,0.01,0.026509572901325478,0.044527104695638024,0.006833891555099752,0.25244812226631275,0.01,0.04225352112676056,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
all,0.25,0.2,1.5,0.14333536860056342,False,False,0.10385574817657471,0.005367361801048163,0.23502002654265233,0.00375,0.016200294550810016,0.05795436223347982,0.01027015501240133,0.30804276802170444,0.005,0.028169014084507043,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
cheap_pre,0.75,0.2,0.5,0.14255045662175925,False,False,0.09934963146845499,0.04128019204625856,0.10458535825029916,0.05125,0.10456553755522828,0.044814046223958334,0.026527219990133,0.070419257795307,0.045,0.14084507042253522,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
all,0.25,0.2,1.0,0.14243036990746272,False,False,0.10350053469340006,0.0054701600312669465,0.23979520165692023,0.00375,0.016200294550810016,0.0566491953531901,0.01027015501240133,0.30804276802170444,0.005,0.028169014084507043,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
cheap_pre,0.75,0.2,1.5,0.14027431206098118,False,False,0.08854240655899048,0.04933422609937424,0.08168364624562777,0.05291666666666667,0.101620029455081,0.052511984507242836,0.029783374297990106,0.11205383085868728,0.045,0.1267605633802817,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
cheap_pre,0.75,0.2,1.0,0.134958428831158,False,False,0.09195520401000977,0.04811486763447329,0.09152330671037946,0.050833333333333335,0.101620029455081,0.036351343790690105,0.018425370582659764,0.070419257795307,0.04666666666666667,0.14084507042253522,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
post_expert,0.25,0.2,0.5,0.13368620599244396,False,False,0.09578581651051839,0.008508818785694313,0.21637318517041662,0.00125,0.011782032400589101,0.049269253412882484,0.009513887979580044,0.2690531233666648,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
cheap_pre,0.75,0.3,1.0,0.13307143188156806,False,False,0.13436060110727946,0.08827887181346174,0.12549745000690354,0.07875,0.13843888070692195,0.08278736114501953,0.08057655677663414,0.08507430385535872,0.06833333333333333,0.16901408450704225,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
post_expert,0.25,0.2,1.5,0.13162929676434867,False,False,0.09424551328023274,0.007992212787884694,0.21766976088241555,0.0020833333333333333,0.014727540500736377,0.049269253412882484,0.009513887979580044,0.2690531233666648,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
post_expert,0.25,0.2,1.0,0.1314279538637546,False,False,0.09404417037963868,0.007992212787884694,0.2171008147968635,0.0016666666666666668,0.013254786450662739,0.049269253412882484,0.009513887979580044,0.2690531233666648,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
post_expert,0.25,0.2,2.0,0.13117867611310358,False,False,0.09379489262898763,0.007992212787884694,0.2169372041727552,0.0020833333333333333,0.014727540500736377,0.049269253412882484,0.009513887979580044,0.2690531233666648,0.01,0.014084507042253521,"udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean,udp_a0_luma_shift_mean"
all,0.5,0.1,0.5,0.12863125266092806,False,False,0.08083854993184407,0.01743193355403081,0.15520854831970843,0.005,0.013254786450662739,0.04391551335652669,0.016806024993579693,0.1601988026793574,0.0016666666666666668,0.04225352112676056,"input_highfreq_energy,udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_luma_shift_mean"
all,0.5,0.1,1.0,0.12737794500050736,False,False,0.07958524227142334,0.01743193355403081,0.15456569598595418,0.005,0.013254786450662739,0.04391551335652669,0.016806024993579693,0.1601988026793574,0.0016666666666666668,0.04225352112676056,"input_highfreq_energy,udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_luma_shift_mean"
all,0.5,0.1,2.0,0.12701153538085808,False,False,0.07921883265177408,0.01743193355403081,0.15420415931667952,0.004583333333333333,0.010309278350515464,0.04391551335652669,0.016806024993579693,0.1601988026793574,0.0016666666666666668,0.04225352112676056,"input_highfreq_energy,udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_luma_shift_mean"
all,0.5,0.1,1.5,0.12691353421864698,False,False,0.07912083148956299,0.01743193355403081,0.15531319687046954,0.005,0.011782032400589101,0.04391551335652669,0.016806024993579693,0.1601988026793574,0.0016666666666666668,0.04225352112676056,"input_highfreq_energy,udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_luma_shift_mean"
cheap_pre,0.5,0.1,2.0,0.11031581465932226,False,False,0.06450056711832683,0.021709226993056028,0.12842184524648495,0.01125,0.017673048600883652,0.03660003662109375,0.011612004474785088,0.19240484103350572,0.011666666666666667,0.028169014084507043,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.5,0.1,0.5,0.1047098561768725,False,False,0.0721280304590861,0.007533638182534571,0.17059559885286266,0.010833333333333334,0.026509572901325478,0.040354073842366535,0.009742301228137165,0.18946070066640075,0.006666666666666667,0.028169014084507043,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.5,0.1,1.5,0.1022123211665709,False,False,0.06712469418843588,0.01666550212206396,0.14101157658932312,0.012083333333333333,0.020618556701030927,0.03214984893798828,0.004694400774153871,0.18295519116898656,0.01,0.028169014084507043,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.5,0.1,1.0,0.09826947785430265,False,False,0.06944471677144369,0.011188242285474003,0.1539980533021188,0.010833333333333334,0.022091310751104567,0.03460076649983724,0.0006722710949326881,0.166138125137544,0.008333333333333333,0.028169014084507043,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
post_expert,0.5,0.1,0.5,0.0868372485163598,False,False,0.06862990061442058,0.0075558726544493965,0.14826895105645654,0.005833333333333334,0.013254786450662739,0.021849857966105144,-0.0005469074711255136,0.12928105743838028,0.0033333333333333335,0.028169014084507043,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
post_expert,0.5,0.1,1.0,0.0868372485163598,False,False,0.06862990061442058,0.0075558726544493965,0.14826895105645654,0.005833333333333334,0.013254786450662739,0.021849857966105144,-0.0005469074711255136,0.12928105743838028,0.0033333333333333335,0.028169014084507043,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
post_expert,0.5,0.1,1.5,0.0868372485163598,False,False,0.06862990061442058,0.0075558726544493965,0.14826895105645654,0.005833333333333334,0.013254786450662739,0.021849857966105144,-0.0005469074711255136,0.12928105743838028,0.0033333333333333335,0.028169014084507043,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
post_expert,0.5,0.1,2.0,0.0868372485163598,False,False,0.06862990061442058,0.0075558726544493965,0.14826895105645654,0.005833333333333334,0.013254786450662739,0.021849857966105144,-0.0005469074711255136,0.12928105743838028,0.0033333333333333335,0.028169014084507043,"udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio,udp_a0_lowfreq_abs_mean","udp_a0_low_high_abs_ratio,udp_a0_luma_shift_mean,udp_a0_lowfreq_abs_mean"
cheap_pre,0.25,0.1,2.0,0.08103075481413574,False,False,0.048630293210347494,0.014272933926861612,0.09173731740690295,0.004166666666666667,0.007363770250368188,0.02884030024210612,0.007414755111747134,0.15125140337876872,0.0033333333333333335,0.0,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.75,0.1,0.5,0.08093784618970977,False,False,0.044362582365671796,0.02815815476688542,0.05655664547904777,0.023333333333333334,0.055964653902798235,0.009392166137695312,0.007442051976609808,0.014934217426138865,0.025,0.07042253521126761,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
cheap_pre,0.25,0.1,1.5,0.07630858772506138,False,False,0.04972209771474202,0.011590026723071448,0.10232747320925188,0.004166666666666667,0.007363770250368188,0.02649078369140625,0.003502142883089587,0.14732231892330547,0.0033333333333333335,0.0,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.25,0.1,0.5,0.07588168779967196,False,False,0.05379480838775635,0.004271252812118696,0.13051860286841863,0.0025,0.010309278350515464,0.030069503784179687,0.005561749415414144,0.15222930908203125,0.0016666666666666668,0.0,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
cheap_pre,0.75,0.1,1.0,0.07434680229224301,False,False,0.04600999673207601,0.024266257461911946,0.04809289968768697,0.02375,0.050073637702503684,0.007147070566813151,0.0009940256296969614,0.008721633696220291,0.02666666666666667,0.07042253521126761,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
cheap_pre,0.25,0.1,1.0,0.07287743993927606,False,False,0.05097264289855957,0.007881040428310568,0.11386878079623643,0.00375,0.007363770250368188,0.026951414744059245,0.001096098480752595,0.13560034523547534,0.0033333333333333335,0.0,"input_highfreq_energy,input_saturation_std,input_saturation_mean","input_highfreq_energy,input_edge_mean,depth_grad_mean"
all,0.25,0.1,0.5,0.07282003164824068,False,False,0.05367328484853109,0.0037413905344402454,0.14618864326308506,0.00125,0.007363770250368188,0.02562999725341797,0.005180715277120729,0.15275992809886663,0.0016666666666666668,0.014084507042253521,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
all,0.5,0.05,0.5,0.06913884207826242,False,False,0.04371816158294678,0.011256675140976648,0.09434163201715529,0.0016666666666666668,0.0029455081001472753,0.022950185139973957,0.005377825568704044,0.08788799232160541,0.0,0.028169014084507043,"input_highfreq_energy,udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_luma_shift_mean"
all,0.25,0.1,1.5,0.06793296021654512,False,False,0.05160029411315918,0.0030228703761566228,0.13588230880265384,0.0016666666666666668,0.008836524300441826,0.025474192301432292,0.00114539915302633,0.15871714202451034,0.0,0.0,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
all,0.25,0.1,2.0,0.06789401006806817,False,False,0.05141883214314779,0.003488652359637676,0.13491186442536704,0.0016666666666666668,0.008836524300441826,0.024827651977539063,0.00114539915302633,0.15871714202451034,0.0,0.0,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
cheap_pre,0.75,0.1,2.0,0.06772576697258591,False,False,0.045325088500976565,0.022172509977460682,0.04323192478455219,0.02625,0.048600883652430045,0.0064210319519042965,-0.005964694963606996,0.008721633696220291,0.028333333333333332,0.07042253521126761,"input_highfreq_energy,input_edge_mean,filename_param_2","input_edge_mean,input_highfreq_energy,filename_param_1"
all,0.5,0.05,1.0,0.06701362019003813,False,False,0.04159293969472249,0.011256675140976648,0.09133568428050787,0.0016666666666666668,0.0029455081001472753,0.022950185139973957,0.005377825568704044,0.08788799232160541,0.0,0.028169014084507043,"input_highfreq_energy,udp_a0_luma_shift_mean,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_luma_shift_mean"
all,0.25,0.1,1.0,0.06698703530730787,False,False,0.05144071261088053,0.0024369130165613137,0.13638347238082774,0.0016666666666666668,0.010309278350515464,0.025073420206705728,0.00114539915302633,0.16448190178669675,0.0016666666666666668,0.014084507042253521,"input_highfreq_energy,input_saturation_std,udp_a0_low_high_abs_ratio","udp_a0_low_high_abs_ratio,input_highfreq_energy,udp_a0_lowfreq_abs_mean"
all,0.75,0.05,0.5,0.06645720895218639,False,False,0.020148486296335855,0.02856053499234214,-0.002192265506345499,0.014166666666666666,0.033873343151693665,0.015535523096720377,0.019960852230296415,-0.03421251538773658,0.016666666666666666,0.056338028169014086,"udp_a0_luma_shift_mean,input_highfreq_energy,input_edge_mean","udp_a0_luma_shift_mean,input_edge_mean,input_highfreq_energy"
all,0.75,0.05,1.0,0.06645720895218639,False,False,0.020148486296335855,0.02856053499234214,-0.002192265506345499,0.014166666666666666,0.033873343151693665,0.015535523096720377,0.019960852230296415,-0.03421251538773658,0.016666666666666666,0.056338028169014086,"udp_a0_luma_shift_mean,input_highfreq_energy,input_edge_mean","udp_a0_luma_shift_mean,input_edge_mean,input_highfreq_energy"
