baseline_psnr_db,best_global_minus_keep_psnr_db,bidirectional_scene,cross_observation_transfer_psnr_db,cross_observation_transfer_raw_psnr_db,dataset,direction_and_strength_stable_scene,edge_local_minus_global_psnr_db,exact_alpha_agreement_fraction,exact_alpha_stable_cell_count,global_endpoint_selection_fraction,hazy_psnr_db,interior_local_minus_global_psnr_db,joint_useful_bidirectional_scene,keep_supported_scene,local_endpoint_selection_fraction,local_minus_keep_psnr_db,material_utility_scene,maximum_full_image_padded_pixels,near_clear_cell_mitigation_fraction,near_clear_damaged_cell_count,near_clear_damaged_scene,near_clear_exposed_cell_count,near_clear_exposed_scene,near_clear_mitigated_cell_count,near_clear_mitigated_scene,negative_tail_scene,nested_variants,null_local_minus_global_psnr_db,primary_clipped_high,primary_clipped_low,primary_local_minus_global_psnr_db,primary_raw_local_minus_global_psnr_db,repeat_keep_supported_cells,repeat_strengthen_cells,repeat_weaken_cells,scene_id_sha256,selected_candidate_saturation_fraction,spatial_specificity_psnr_db,spatial_specificity_raw_psnr_db,stable_cell_count,unresolved_cell_fraction,whole_image_inference_before_scoring_crop
36.22283795789129,2.1037365532631807,False,-0.25,-2.3956527284693085,HAZE4K_TRAIN,True,-2.2312799966232877,1.0,16,0.0,12.07666154220086,-1.6420257128382636,False,True,0.0,0.0,False,173056,0.0,0,False,0,False,0,False,True,2,0.2337133282384497,False,True,-0.25,-2.1037365532631807,16,0,0,c1d00008971a02fad9929d46db1caf0ed6db4fc56478314f63449835e17c8945,0.0,0.0,0.0,16,0.0,True
44.700698235405554,0.01848769454858278,False,-0.014531872330984862,-0.014531872330984862,HAZE4K_TRAIN,True,-0.03486582127720746,1.0,16,0.0,19.869646149479745,0.04834759949778558,False,True,0.0,0.0,False,307200,0.0,0,False,0,False,0,False,False,2,0.501545246644814,False,False,-0.018487694548582945,-0.018487694548582945,16,0,0,2a1f9007e54caeb1cd5fc78776a12c1405e6b04f4a70ca8d91980625f5f5b8f3,0.0,0.0,0.0,16,0.0,True
32.16638081208396,3.7418223260143813,False,0.25,1.5531028955223538,HAZE4K_TRAIN,True,3.1836571124708115,0.9375,15,0.0,15.451974552526746,-1.163816094980693,False,True,0.0,5.537808079469535,True,173056,0.0,0,False,0,False,0,False,False,2,1.2518865870289846,True,False,0.25,1.795985753455154,9,6,0,18d463702fdd064312dd2e78a1cb0f202a3c8865426ba290dcad25d7224b9497,0.00033958654835390944,0.25,5.428806510108146,15,0.0,True
36.002970457755865,2.3804694288408825,False,-0.25,-2.413941551405647,HAZE4K_TRAIN,True,-2.378428582551405,1.0,16,0.0,11.008054425576269,-2.3912801170359024,False,True,0.0,0.0,False,173056,0.0,0,False,0,False,0,False,True,2,0.7889625374513579,False,True,-0.25,-2.3804694288408825,16,0,0,c41d4e38d4532703df6dad5d6600ee6f6a43b44bfffed1f28d5e1d53caa6b14c,0.0,0.0,0.0,16,0.0,True
37.6157295019283,2.1924611995488017,False,-0.25,-5.008747522420479,HAZE4K_TRAIN,True,-0.2261079277203617,0.75,12,0.0,15.536636287120055,-2.6191500122831917,False,True,0.09375,1.3646362294551597,False,173056,0.0,0,False,0,False,0,False,True,2,0.13311689407758534,False,True,-0.25,-0.8278249700936422,12,1,0,cb28baebecf4238cc1679a20717991914e69f8b610d40f61473886b72bf87978,0.012104552469135802,0.25,5.8410928092771455,13,0.03125,True
35.160866998070816,4.591489118946729,False,-0.25,-5.904939252848332,HAZE4K_TRAIN,True,-3.5971010018157297,0.75,12,0.0,13.877125570126031,-5.135577204824813,False,True,0.0,0.6047913677739879,False,173056,0.0,0,False,3,True,0,False,True,2,0.9865034748151684,False,True,-0.25,-3.9866977511727404,11,1,0,8682540c327a3eae76fb10c10a4ae22ac2dd735164bc48b03cf1676c11aa7121,0.0007957175925925925,0.25,4.415406841261919,12,0.0,True
34.91576014485352,1.3020654084466337,False,-0.25,-0.4366806088125663,HAZE4K_TRAIN,True,-0.5302081851791107,0.875,14,0.0,10.88323702476772,1.2996086847935338,False,True,0.0,1.084979111853189,False,173056,0.0,0,False,0,False,0,False,True,2,0.43886349657637397,False,False,-0.21708629659344458,-0.21708629659344458,12,2,0,fa9ab08e9c5517ec702b8e2bc0977defab157adb4c84d95c31d03bc0c788b0d9,0.005588107638888889,0.25,5.46589765789424,14,0.0,True
37.33451294333168,2.9136713308271016,False,-0.25,-2.605512315948718,HAZE4K_TRAIN,False,-1.018636144117675,0.5625,9,0.0,19.011464791062565,2.020649251929171,False,True,0.0,2.270608983441287,False,307200,0.0,0,False,0,False,0,False,True,2,-0.13594389609437163,False,True,-0.25,-0.6430623473858148,6,3,0,af73a067c6251a2634e127015a8e33d3e8f2d1f38c390d82e0217f94e3e540d9,0.00014660493827160494,0.25,2.7960314515053613,9,0.0,True
35.017633093056865,0.16886359319368038,False,-0.25,-0.7757697991442535,HAZE4K_TRAIN,True,0.15514455260251706,0.8125,13,0.0,14.144255767567202,-0.4107741385862607,False,True,0.0,0.2115938147558916,False,173056,0.0,0,False,0,False,0,False,False,2,-0.3080386224029261,False,False,0.04273022156221104,0.04273022156221104,12,1,0,d87a7c203c097110785ddf96810d3a96b744857d182c7450cd8a6cfee1e21cde,0.0006952481995884773,0.25,3.968560773906483,13,0.0,True
33.60271856653207,4.964656398153613,False,-0.25,-6.328152820984587,HAZE4K_TRAIN,False,-3.2059429173469067,0.6875,11,0.0,11.276597243738644,-7.73873684400154,False,True,0.0,0.678434933359164,False,173056,0.0,0,False,0,False,0,False,True,2,-0.21462288142475394,False,True,-0.25,-4.2862214647944485,11,0,0,bf6e60f567fb2885fcdcc1f20632c38dc1517689ec1784132e2b841ffe05c140,0.0,0.25,2.9385309506718285,11,0.0,True
37.57376501862751,1.9651148168617811,False,-0.25,-5.156078506340097,HAZE4K_TRAIN,False,0.6399061846301237,0.625,10,0.0,15.789931872823146,-3.407177397266963,False,True,0.0,1.8063935426944506,False,173056,0.0,0,False,0,False,0,False,True,2,0.5536915526991764,False,False,-0.15872127416733078,-0.15872127416733078,10,0,0,f99b1868af4c3aef0a9b7b039c84da1a936ff3834be25847a97ab0c674609f74,0.00037977430555555556,0.25,4.455861135766291,10,0.0,True
36.80218240819859,0.36373194438332346,False,-0.25,-1.4578885214471868,HAZE4K_TRAIN,True,-0.13221387636221518,0.9375,15,0.0,12.269646291657672,0.4873648701115365,False,True,0.03125,0.3890884868369525,False,173056,0.0,0,False,0,False,0,False,False,2,0.1843218888873312,False,False,0.025356542453628533,0.025356542453628533,15,0,0,a81b6ab4513042f0213c2a37b48fe18a7b036e085a890983936b7be746d8edab,8.037551440329219e-06,0.25,2.262868836461717,15,0.0,True
42.50532540708309,0.013174045737384538,False,-0.015240924273885636,-0.015240924273885636,HAZE4K_TRAIN,True,-0.0085503379622664,0.9375,15,0.0,16.013924105379914,-0.02422581169213315,False,True,0.0,0.000942647695035325,False,307200,0.0,0,False,0,False,0,False,False,2,0.4823646471502381,False,False,-0.012231398042349299,-0.012231398042349299,15,0,0,aef8e3fa196221c39fbae56165e26fbe36b754620b5ebb29ab960601b803807b,0.0,0.25,2.182205734510725,15,0.03125,True
45.34189227517597,0.1484129230701617,False,-0.1799708666261398,-0.1799708666261398,HAZE4K_TRAIN,True,-0.16389139400631647,1.0,16,0.0,14.73761586159728,-0.07240371747516365,False,True,0.0,0.0,False,307200,0.0,0,False,0,False,0,False,True,2,-0.13994797006918253,False,False,-0.14841292307016163,-0.14841292307016163,16,0,0,feb7ef6e10a4cb78bd1cdc5507a8e771243dd8611decb69b4243fc13ec7a52a3,0.0,0.0,0.0,16,0.0,True
38.79060999581753,0.8751835449591782,False,-0.016395462239650525,-0.016395462239650525,HAZE4K_TRAIN,True,0.6665541712903116,0.875,14,0.0,19.827535359249875,-1.4410626937804725,False,True,0.0,1.1842022629662083,True,173056,0.0,0,False,0,False,0,False,False,2,1.0380109635059172,True,False,0.25,0.30901871800702985,13,0,1,e79b8fd824369b1872dd050c4c2fc81f961dff728497a505ced2252b5f9c4cb1,0.0,0.25,3.3064430818273287,14,0.0,True
38.27250485545888,0.781780803110133,False,-0.25,-1.1611070154689342,HAZE4K_TRAIN,True,-0.2422376527551902,0.75,12,0.0,13.185152066397928,-1.4488694170167273,False,True,0.0,0.2721366305108041,False,173056,0.0,0,False,0,False,0,False,True,2,0.4079367239279722,False,True,-0.25,-0.5096441725993288,12,0,0,7ddc228bfa00e693db31c263236c872db88b7f7a9f88b1d091b951db7614fa92,0.0,0.25,3.8181060237886344,12,0.03125,True
