name,index,anchor_psnr,output_psnr,oracle_psnr,full_oracle_psnr,output_gain,oracle_gain,full_oracle_gain,corr,m_safe_mean,pred_delta_abs_mean,target_abs_mean
1000_0.74_1.6.png,0,36.89458465576172,40.212764739990234,38.11738204956055,38.91822052001953,3.3181800842285156,1.2227973937988281,2.0236358642578125,0.9178856015205383,0.2134159654378891,0.027730891481041908,0.010227726772427559
1001_0.89_1.66.png,1,35.02743911743164,35.16615295410156,35.866371154785156,36.53671646118164,0.13871383666992188,0.8389320373535156,1.50927734375,0.5677617788314819,0.15698379278182983,0.016239747405052185,0.012500278651714325
1002_0.73_1.47.png,2,33.70071029663086,33.79401397705078,33.8538703918457,34.37172317504883,0.09330368041992188,0.15316009521484375,0.6710128784179688,0.2663622498512268,0.08550451695919037,0.024774495512247086,0.008051379583775997
1003_0.9_1.06.png,3,38.71543502807617,38.66268539428711,38.97267532348633,39.25113296508789,-0.0527496337890625,0.25724029541015625,0.5356979370117188,0.0863637775182724,0.05866250395774841,0.019063208252191544,0.007809937000274658
1004_0.91_1.17.png,4,37.05818557739258,38.26832580566406,37.42873001098633,37.75715255737305,1.2101402282714844,0.37054443359375,0.6989669799804688,-0.5959723591804504,0.07627230137586594,0.03383539617061615,0.010421345941722393
1005_0.74_1.81.png,5,38.33662796020508,38.4256591796875,38.40024948120117,39.40576171875,0.08903121948242188,0.06362152099609375,1.0691337585449219,0.36662569642066956,0.11804071068763733,0.011783122085034847,0.002135047921910882
1006_0.89_1.55.png,6,37.09894561767578,37.343910217285156,37.19401168823242,38.87588119506836,0.244964599609375,0.09506607055664062,1.7769355773925781,0.862244188785553,0.1934923231601715,0.018174976110458374,0.002430519089102745
1007_0.68_1.25.png,7,38.79450607299805,38.904911041259766,38.841102600097656,38.97782516479492,0.11040496826171875,0.046596527099609375,0.183319091796875,0.2799240052700043,0.02106962539255619,0.02088373899459839,0.005176282022148371
1008_0.52_1.98.png,8,39.02428436279297,39.034515380859375,39.032142639160156,39.135135650634766,0.01023101806640625,0.0078582763671875,0.11085128784179688,0.28444910049438477,0.01296052522957325,0.01286276988685131,0.002117948606610298
1009_0.84_0.56.png,9,44.44461441040039,44.44453811645508,44.44468688964844,44.445037841796875,-7.62939453125e-05,7.2479248046875e-05,0.000423431396484375,0.3613489270210266,4.93106635985896e-05,0.009064103476703167,0.002395718591287732
