image_id,hazy_file,gt_file,width,height,shard_index,shard_count,input_PSNR,input_SSIM,A0_PSNR,A0_SSIM,WDMamba_PSNR,WDMamba_SSIM,WDMamba_dPSNR,WDMamba_dSSIM,A0_time_sec,WDMamba_time_sec,image_time_sec,input_mean,input_std,input_grad_mean,dark_channel_mean,airlight_proxy_p99,sky_highlight_proxy,a0_mean,a0_std,wdmamba_mean,wdmamba_std,wdmamba_residual_signed_mean,wdmamba_residual_abs_mean,wdmamba_residual_abs_p90,wdmamba_residual_grad_mean,a0_wdmamba_psnr,alpha_a0_PSNR,alpha_a0_SSIM,alpha_a0_dPSNR,alpha_a0_dSSIM,alpha_a0p125_PSNR,alpha_a0p125_SSIM,alpha_a0p125_dPSNR,alpha_a0p125_dSSIM,alpha_a0p25_PSNR,alpha_a0p25_SSIM,alpha_a0p25_dPSNR,alpha_a0p25_dSSIM,alpha_a0p375_PSNR,alpha_a0p375_SSIM,alpha_a0p375_dPSNR,alpha_a0p375_dSSIM,alpha_a0p5_PSNR,alpha_a0p5_SSIM,alpha_a0p5_dPSNR,alpha_a0p5_dSSIM,alpha_a0p75_PSNR,alpha_a0p75_SSIM,alpha_a0p75_dPSNR,alpha_a0p75_dSSIM,alpha_a1_PSNR,alpha_a1_SSIM,alpha_a1_dPSNR,alpha_a1_dSSIM
02,02_hazy.png,02_GT.png,1600,1200,1,3,14.202033042907715,0.6255675554275513,13.916206359863281,0.636438250541687,13.089613914489746,0.6302192211151123,-0.8265924453735352,-0.006219029426574707,0.47665929794311523,0.6487162113189697,1.3432328701019287,0.4393171966075897,0.19792626798152924,0.025991369038820267,0.3921050727367401,0.801307201385498,0.015116145834326744,0.42832639813423157,0.22823886573314667,0.45215633511543274,0.24276697635650635,0.023829976096749306,0.027554232627153397,0.06303584575653076,0.0035481154918670654,28.871278762817383,13.916206359863281,0.636438250541687,0.0,0.0,13.81867504119873,0.636323094367981,-0.09753131866455078,-0.00011515617370605469,13.719141006469727,0.6360039710998535,-0.1970653533935547,-0.0004342794418334961,13.617786407470703,0.6354885101318359,-0.2984199523925781,-0.0009497404098510742,13.514786720275879,0.6347843408584595,-0.40141963958740234,-0.001653909683227539,13.304527282714844,0.6328383684158325,-0.6116790771484375,-0.003599882125854492,13.089613914489746,0.6302192211151123,-0.8265924453735352,-0.006219029426574707
05,05_hazy.png,05_GT.png,1600,1200,1,3,10.178242683410645,0.42952609062194824,11.352209091186523,0.47414788603782654,11.369124412536621,0.4356333911418915,0.016915321350097656,-0.03851449489593506,0.22785472869873047,0.23595190048217773,0.5911240577697754,0.583099901676178,0.14661069214344025,0.009506933391094208,0.49155619740486145,0.9281045794487,0.04698385298252106,0.5162795782089233,0.16950124502182007,0.524008572101593,0.15238407254219055,0.007728987839072943,0.028307585045695305,0.06245976686477661,0.0017919728998094797,28.66939353942871,11.352209091186523,0.47414788603782654,0.0,0.0,11.363142967224121,0.4703638553619385,0.010933876037597656,-0.0037840306758880615,11.371575355529785,0.466261088848114,0.01936626434326172,-0.007886797189712524,11.37749195098877,0.4618513584136963,0.025282859802246094,-0.012296527624130249,11.380882263183594,0.45714685320854187,0.028673171997070312,-0.017001032829284668,11.3800630569458,0.4469035565853119,0.027853965759277344,-0.02724432945251465,11.369124412536621,0.4356333911418915,0.016915321350097656,-0.03851449489593506
08,08_hazy.png,08_GT.png,1600,1200,1,3,14.751609802246094,0.5831030607223511,15.087981224060059,0.7217168807983398,15.214048385620117,0.7711998820304871,0.1260671615600586,0.04948300123214722,0.22980046272277832,0.2353982925415039,0.5986833572387695,0.44163647294044495,0.10403110086917877,0.015867851674556732,0.409894734621048,0.6535948514938354,0.0,0.3982934057712555,0.1632801592350006,0.4637041687965393,0.18176931142807007,0.06541073322296143,0.06756800413131714,0.11577937006950378,0.007568283937871456,22.333486557006836,15.087981224060059,0.7217168807983398,0.0,0.0,15.19437313079834,0.7311475276947021,0.10639190673828125,0.009430646896362305,15.276628494262695,0.7395868301391602,0.18864727020263672,0.017869949340820312,15.333307266235352,0.7470636367797852,0.24532604217529297,0.025346755981445312,15.363384246826172,0.7536091208457947,0.2754030227661133,0.031892240047454834,15.342002868652344,0.764046847820282,0.25402164459228516,0.04232996702194214,15.214048385620117,0.7711998820304871,0.1260671615600586,0.04948300123214722
11,11_hazy.png,11_GT.png,1600,1200,1,3,9.702741622924805,0.35217851400375366,10.576601028442383,0.4365155100822449,10.38665771484375,0.4455583095550537,-0.1899433135986328,0.009042799472808838,0.23124146461486816,0.23531317710876465,0.5838062763214111,0.6575048565864563,0.09999784827232361,0.007160434499382973,0.5987367033958435,0.7908496856689453,0.02896302193403244,0.5989152789115906,0.14262953400611877,0.5912191867828369,0.1625077873468399,-0.0076960613951087,0.027347249910235405,0.06502494215965271,0.0029978968668729067,28.42098617553711,10.576601028442383,0.4365155100822449,0.0,0.0,10.560165405273438,0.4387395977973938,-0.016435623168945312,0.0022240877151489258,10.541581153869629,0.44066321849823,-0.035019874572753906,0.004147708415985107,10.520872116088867,0.44227921962738037,-0.055728912353515625,0.005763709545135498,10.498071670532227,0.44358158111572266,-0.07852935791015625,0.007066071033477783,10.446332931518555,0.44522425532341003,-0.13026809692382812,0.008708745241165161,10.38665771484375,0.4455583095550537,-0.1899433135986328,0.009042799472808838
14,14_hazy.png,14_GT.png,1600,1200,1,3,15.428973197937012,0.6512331962585449,15.594468116760254,0.6786526441574097,15.796134948730469,0.6828168630599976,0.20166683197021484,0.004164218902587891,0.22809791564941406,0.2353956699371338,0.5917215347290039,0.5031392574310303,0.15137523412704468,0.010455058887600899,0.4368082284927368,0.732026219367981,3.9062499126885086e-05,0.49420374631881714,0.1790097951889038,0.4832687973976135,0.18096686899662018,-0.010934925638139248,0.01984829641878605,0.03983047604560852,0.001934438245370984,31.57208251953125,15.594468116760254,0.6786526441574097,0.0,0.0,15.631248474121094,0.6798731088638306,0.036780357360839844,0.0012204647064208984,15.6648588180542,0.6808945536613464,0.07039070129394531,0.0022419095039367676,15.695222854614258,0.6817159652709961,0.1007547378540039,0.0030633211135864258,15.722272872924805,0.6823371648788452,0.12780475616455078,0.003684520721435547,15.766168594360352,0.6829776763916016,0.17170047760009766,0.0043250322341918945,15.796134948730469,0.6828168630599976,0.20166683197021484,0.004164218902587891
17,17_hazy.png,17_GT.png,1600,1200,1,3,11.169374465942383,0.469679057598114,11.67924976348877,0.5331869721412659,12.434707641601562,0.6041313409805298,0.755457878112793,0.07094436883926392,0.2293391227722168,0.23819661140441895,0.6398003101348877,0.5685113072395325,0.0932084396481514,0.007507099770009518,0.5173273086547852,0.7594771385192871,0.0027598957531154156,0.5370849967002869,0.12386984378099442,0.4745160639286041,0.16094455122947693,-0.06256899237632751,0.06655094772577286,0.1247977614402771,0.005030377767980099,22.087238311767578,11.67924976348877,0.5331869721412659,0.0,0.0,11.811150550842285,0.5461676120758057,0.13190078735351562,0.012980639934539795,11.934060096740723,0.558027446269989,0.2548103332519531,0.024840474128723145,12.047082901000977,0.5687310695648193,0.36783313751220703,0.03554409742355347,12.149337768554688,0.5782517790794373,0.47008800506591797,0.04506480693817139,12.318211555480957,0.5936640501022339,0.6389617919921875,0.06047707796096802,12.434707641601562,0.6041313409805298,0.755457878112793,0.07094436883926392
20,20_hazy.png,20_GT.png,1600,1200,1,3,12.187437057495117,0.41214725375175476,12.779485702514648,0.460742712020874,12.220663070678711,0.4534989297389984,-0.5588226318359375,-0.00724378228187561,0.22869277000427246,0.23598361015319824,0.5971448421478271,0.48067301511764526,0.09725688397884369,0.008453267626464367,0.4374642074108124,0.6718955039978027,0.0028010415844619274,0.4160037040710449,0.1292998343706131,0.41798630356788635,0.15033648908138275,0.0019826125353574753,0.028882676735520363,0.05730706453323364,0.002471622545272112,29.102733612060547,12.779485702514648,0.460742712020874,0.0,0.0,12.716475486755371,0.4607776999473572,-0.06301021575927734,3.49879264831543e-05,12.651291847229004,0.46054261922836304,-0.12819385528564453,-0.00020009279251098633,12.58404541015625,0.4600374400615692,-0.19544029235839844,-0.0007052719593048096,12.514847755432129,0.4592626988887787,-0.26463794708251953,-0.001480013132095337,12.371021270751953,0.456909716129303,-0.4084644317626953,-0.003832995891571045,12.220663070678711,0.4534989297389984,-0.5588226318359375,-0.00724378228187561
23,23_hazy.png,23_GT.png,1600,1200,1,3,11.528985977172852,0.6638667583465576,11.20111083984375,0.6870275735855103,10.856771469116211,0.6927310824394226,-0.34433937072753906,0.0057035088539123535,0.23210453987121582,0.2354123592376709,0.6342720985412598,0.5441257953643799,0.24923521280288696,0.034743115305900574,0.4997809827327728,0.9189542531967163,0.24876563251018524,0.5348626971244812,0.2746807634830475,0.5535860061645508,0.28257301449775696,0.018723342567682266,0.02260270155966282,0.04559934139251709,0.003645682241767645,30.907194137573242,11.20111083984375,0.6870275735855103,0.0,0.0,11.161579132080078,0.6882836818695068,-0.039531707763671875,0.001256108283996582,11.120977401733398,0.6893768310546875,-0.08013343811035156,0.002349257469177246,11.079340934753418,0.6903106570243835,-0.12176990509033203,0.003283083438873291,11.036700248718262,0.691088855266571,-0.16441059112548828,0.004061281681060791,10.948543548583984,0.6921954154968262,-0.2525672912597656,0.005167841911315918,10.856771469116211,0.6927310824394226,-0.34433937072753906,0.0057035088539123535
26,26_hazy.png,26_GT.png,1600,1200,1,3,9.273237228393555,0.352716326713562,9.404772758483887,0.3963463008403778,9.688666343688965,0.38907337188720703,0.2838935852050781,-0.007272928953170776,0.22820401191711426,0.23588991165161133,0.6030535697937012,0.5772677063941956,0.16345803439617157,0.008182325400412083,0.4948168694972992,0.7633987665176392,0.0007744791801087558,0.5477932095527649,0.19205042719841003,0.5298380851745605,0.18618366122245789,-0.017955180257558823,0.027687501162290573,0.05479550361633301,0.0017549219774082303,29.14128875732422,9.404772758483887,0.3963463008403778,0.0,0.0,9.444352149963379,0.3960297107696533,0.03957939147949219,-0.0003165900707244873,9.48282527923584,0.39554446935653687,0.07805252075195312,-0.0008018314838409424,9.520163536071777,0.3948907256126404,0.11539077758789062,-0.0014555752277374268,9.556330680847168,0.3940679728984833,0.15155792236328125,-0.0022783279418945312,9.625028610229492,0.39191314578056335,0.22025585174560547,-0.004433155059814453,9.688666343688965,0.38907337188720703,0.2838935852050781,-0.007272928953170776
29,29_hazy.png,29_GT.png,1600,1200,1,3,12.769220352172852,0.34233006834983826,13.162254333496094,0.4402068853378296,12.784676551818848,0.5386564135551453,-0.3775777816772461,0.09844952821731567,0.22803425788879395,0.23528409004211426,0.5625317096710205,0.4592078924179077,0.09772010892629623,0.00977819412946701,0.4250441789627075,0.5973856449127197,0.0006098958547227085,0.36224809288978577,0.1192818209528923,0.38372039794921875,0.14354367554187775,0.02147228829562664,0.03756827116012573,0.07587587833404541,0.0075430916622281075,26.17884635925293,13.162254333496094,0.4402068853378296,0.0,0.0,13.136735916137695,0.4549674689769745,-0.025518417358398438,0.014760583639144897,13.10467529296875,0.4690764844417572,-0.05757904052734375,0.028869599103927612,13.066215515136719,0.48249930143356323,-0.096038818359375,0.04229241609573364,13.021527290344238,0.4952094554901123,-0.14072704315185547,0.055002570152282715,12.914268493652344,0.5184240341186523,-0.24798583984375,0.07821714878082275,12.784676551818848,0.5386564135551453,-0.3775777816772461,0.09844952821731567
