alpha,group,bin,count,A0_mean_PSNR,candidate_mean_PSNR,mean_dPSNR,mean_bootstrap_LCB,median_dPSNR,p5_dPSNR,p95_dPSNR,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,worst_dPSNR,best_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
1.0,input-PSNR_q4,q4,14,14.102343354906354,,-0.1680632999965123,-0.3448172092437744,-0.1263871192932129,-0.7478610515594483,0.3523970127105712,0.04582087198893229,-0.1798731486002604,0.03513272603352865,-0.8265924453735352,0.4506263732910156,0.03767795009272439,0.35714285714285715,0.16344490737202735,0.35714285714285715,6,257.1428571428571,0.6740973309713064
0.0,WDMamba-endpoint-dPSNR_q4,q1,14,12.646000725882393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,WDMamba-endpoint-dPSNR_q4,q1,14,12.646000725882393,,-0.089522157396589,-0.11161348138536725,-0.08198070526123047,-0.16222391128540037,-0.04303531646728517,-0.0862261454264323,-0.09472370147705078,-0.07019106547037761,-0.2459869384765625,-0.017302513122558594,0.004426268594605582,0.0,0.0,0.0,1,42.857142857142854,0.3146926955395781
0.25,WDMamba-endpoint-dPSNR_q4,q1,14,12.646000725882393,,-0.1872438703264509,-0.2315382855279105,-0.17661046981811523,-0.32792611122131343,-0.09801187515258791,-0.1770172119140625,-0.19335015614827475,-0.1561129887898763,-0.49671363830566406,-0.05193805694580078,0.008112032498632158,0.0,0.0,0.0,3,128.57142857142856,0.4758972377320828
0.375,WDMamba-endpoint-dPSNR_q4,q1,14,12.646000725882393,,-0.2925655501229422,-0.3586770023618425,-0.2798914909362793,-0.5022021770477295,-0.1605123043060303,-0.27204354604085285,-0.2975413004557292,-0.2567777633666992,-0.7506589889526367,-0.10349559783935547,0.011091019426073347,0.0,0.0,0.0,12,514.2857142857142,0.9599069262620787
0.5,WDMamba-endpoint-dPSNR_q4,q1,14,12.646000725882393,,-0.4048574311392648,-0.49317357199532647,-0.3871479034423828,-0.7034963130950928,-0.23155813217163088,-0.37096436818440753,-0.409912109375,-0.3710438410441081,-1.0065107345581055,-0.17137813568115234,0.01339287417275565,0.0,0.0,0.0,13,557.1428571428571,0.9872781138877085
0.75,WDMamba-endpoint-dPSNR_q4,q1,14,12.646000725882393,,-0.6477719034467425,-0.7795878342219762,-0.6009368896484375,-1.1437947273254394,-0.3975560665130615,-0.5791352589925131,-0.6510836283365885,-0.6353441874186198,-1.5196218490600586,-0.35292720794677734,0.016071098191397532,0.0,0.0,0.0,14,600.0,1.0
1.0,WDMamba-endpoint-dPSNR_q4,q1,14,12.646000725882393,,-0.9108826092311314,-1.0728712729045322,-0.8076367378234863,-1.6204410552978517,-0.5921268939971924,-0.7988545099894205,-0.9104633331298828,-0.9386777877807617,-2.0290441513061523,-0.5890169143676758,0.016336594309125627,0.0,0.0,0.0,14,600.0,1.0
0.0,WDMamba-endpoint-dPSNR_q4,q2,14,12.52025045667376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,WDMamba-endpoint-dPSNR_q4,q2,14,12.52025045667376,,-0.032493455069405694,-0.04403917789459228,-0.035302162170410156,-0.06440911293029786,0.006841897964477524,-0.03639062245686849,-0.04864692687988281,-0.004127820332845052,-0.06700706481933594,0.034089088439941406,0.003429336207253592,0.07142857142857142,0.012721886112291648,0.07142857142857142,0,0.0,0.21531701192718142
0.25,WDMamba-endpoint-dPSNR_q4,q2,14,12.52025045667376,,-0.0695216315133231,-0.09095226015363421,-0.0731205940246582,-0.13091087341308594,0.00432548522949216,-0.07416184743245442,-0.09826596577962239,-0.018161455790201824,-0.1359567642211914,0.05233955383300781,0.0064120420387813026,0.07142857142857142,0.012721886112291648,0.07142857142857142,0,0.0,0.21531701192718142
0.375,WDMamba-endpoint-dPSNR_q4,q2,14,12.52025045667376,,-0.11100435256958008,-0.14109232425689697,-0.11207723617553711,-0.19939498901367186,-0.0075820446014404665,-0.11328061421712239,-0.1488186518351237,-0.042061805725097656,-0.2067394256591797,0.05455493927001953,0.008948860423905509,0.07142857142857142,0.012721886112291648,0.07142857142857142,1,42.857142857142854,0.3146926955395781
0.5,WDMamba-endpoint-dPSNR_q4,q2,14,12.52025045667376,,-0.15683950696672713,-0.19496267863682337,-0.1525731086730957,-0.26975255012512206,-0.02883796691894535,-0.15371131896972656,-0.20026620229085287,-0.0757137934366862,-0.2792510986328125,0.04070854187011719,0.011042803525924683,0.07142857142857142,0.012721886112291648,0.07142857142857142,5,214.28571428571428,0.6123599531785959
0.75,WDMamba-endpoint-dPSNR_q4,q2,14,12.52025045667376,,-0.2610577174595424,-0.312936224256243,-0.2502765655517578,-0.4156668663024903,-0.09670925140380864,-0.23836167653401694,-0.30568885803222656,-0.1714321772257487,-0.4290428161621094,-0.03438568115234375,0.013923915369170052,0.0,0.0,0.0,11,471.42857142857144,0.9242875166308363
1.0,WDMamba-endpoint-dPSNR_q4,q2,14,12.52025045667376,,-0.380979197365897,-0.4462928363255092,-0.3609585762023926,-0.5678184986114502,-0.1828707218170166,-0.32782236735026044,-0.41423606872558594,-0.3029502232869466,-0.5845251083374023,-0.16973590850830078,0.015113766704286848,0.0,0.0,0.0,12,514.2857142857142,0.9599069262620787
0.0,WDMamba-endpoint-dPSNR_q4,q3,13,12.431799008296085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.22810184305529166
0.125,WDMamba-endpoint-dPSNR_q4,q3,13,12.431799008296085,,0.02607103494497446,0.013975825676551232,0.01911163330078125,-0.003253173828125,0.06741466522216788,0.01647790273030599,0.0016587575276692708,0.058152198791503906,-0.0035924911499023438,0.10639095306396484,0.0026627847781548132,0.8461538461538461,0.5776482949136899,0.8461538461538461,0,0.0,0.22810184305529166
0.25,WDMamba-endpoint-dPSNR_q4,q3,13,12.431799008296085,,0.044769287109375,0.02224716039804312,0.034496307373046875,-0.010527992248535156,0.1176933288574217,0.024803797403971355,-0.0010773340861002605,0.10325908660888672,-0.010817527770996094,0.18864727020263672,0.004647193046716543,0.8461538461538461,0.5776482949136899,0.8461538461538461,0,0.0,0.22810184305529166
0.375,WDMamba-endpoint-dPSNR_q4,q3,13,12.431799008296085,,0.055919573857234076,0.02613693750821627,0.04611682891845703,-0.021465110778808593,0.15858325958251931,0.024885813395182293,-0.008196830749511719,0.13476117451985678,-0.023345947265625,0.24532604217529297,0.005981853375068078,0.8461538461538461,0.5776482949136899,0.8461538461538461,0,0.0,0.22810184305529166
0.5,WDMamba-endpoint-dPSNR_q4,q3,13,12.431799008296085,,0.05941332303560697,0.023707393499521112,0.053615570068359375,-0.03614997863769531,0.18684406280517557,0.01669788360595703,-0.019677162170410156,0.15227444966634116,-0.0405731201171875,0.2754030227661133,0.006702432265648475,0.8461538461538461,0.5776482949136899,0.8461538461538461,0,0.0,0.22810184305529166
0.75,WDMamba-endpoint-dPSNR_q4,q3,13,12.431799008296085,,0.04335784912109375,0.001947450637817384,0.027853965759277344,-0.07659339904785156,0.20462894439697255,-0.024229685465494793,-0.057555834452311196,0.14475186665852866,-0.0888814926147461,0.25402164459228516,0.006453892359366784,0.8461538461538461,0.5776482949136899,0.8461538461538461,0,0.0,0.22810184305529166
1.0,WDMamba-endpoint-dPSNR_q4,q3,13,12.431799008296085,,-0.0028086442213792065,-0.052940163245567905,-0.014538764953613281,-0.134503173828125,0.156307029724121,-0.09680684407552083,-0.14367039998372397,0.08156522115071614,-0.15512943267822266,0.20166683197021484,0.0041951422507946305,0.46153846153846156,0.23205754301488138,0.46153846153846156,0,0.0,0.22810184305529166
