cvar5_gain_db,hard_count,image_count,mean_gain_db,operator,policy,severe_count
-1.9286549331065743e-15,0,55,0.0013105150229882412,D_ref,region_oracle,0
-1.7679336886810268e-15,0,55,0.0013105445799223197,D_rep,region_oracle,0
2.096786392260449e-06,0,55,0.0008616701825578272,D_ref,safe_global_oracle,0
2.1711978904017734e-06,0,55,0.0008615459062705579,D_rep,safe_global_oracle,0
-6.86851422959863e-05,0,55,9.887482291488744e-05,D_ref,spatial_shuffle_control,0
-6.866578094407537e-05,0,55,9.886049672388777e-05,D_rep,spatial_shuffle_control,0
