name,split,a0_psnr,z_img,b_base,rmse0,hard_soft,hard_binary,spatial_bce,zero_residual_max_abs_diff_vs_a0
1000_0.74_1.6.png,train,,0.3495054244995117,0.9484712157389568,0.014301120303571224,0.33181409603062967,,,
1001_0.89_1.66.png,train,,-0.10632467269897461,0.9079632098620104,0.017727050930261612,0.6309423499737917,1.0,,
1002_0.73_1.47.png,train,,-0.6927685737609863,0.8155683123825567,0.02065279521048069,0.886397837369806,1.0,,
1003_0.9_1.06.png,train,,-0.9637763500213623,0.7532081162681209,0.011594302952289581,0.09547377386417434,,,
1004_0.91_1.17.png,train,,-0.7797598838806152,0.7969887338548736,0.014031583443284035,0.3082800262619964,,,
1005_0.74_1.81.png,train,,-0.4559361934661865,0.8594410186853826,0.012197590433061123,0.14814860894199186,,,
1006_0.89_1.55.png,train,,0.10480213165283203,0.929425150777257,0.013982661999762058,0.30400854864738847,,,
1007_0.68_1.25.png,train,,-1.5527515411376953,0.5768665332171727,0.0115326177328825,0.09008785278579966,,,
1008_0.52_1.98.png,train,,-1.7730202674865723,0.5021344251016837,0.011271554045379162,0.06729360108599892,,,
1009_0.84_0.56.png,train,,-3.6134815216064453,0.07518116936270758,0.0060034883208572865,0.0,0.0,,
100_0.65_1.43.png,train,,-0.4075450897216797,0.8672508206804368,0.01555555872619152,0.4413428681879694,,,
1010_0.91_1.13.png,train,,-1.7757415771484375,0.5012035689923259,0.010986248031258583,0.042382679312367645,,,
1011_0.79_0.66.png,train,,-3.420114755630493,0.09577119249626558,0.006502926349639893,0.0,0.0,,
1012_0.85_1.28.png,train,,-1.570967674255371,0.5707713217717585,0.01197196077555418,0.128448208425404,,,
1013_0.63_1.83.png,train,,-0.4778938293457031,0.8557723184662566,0.010206705890595913,0.0,,,
1014_0.74_1.61.png,train,,-0.5180144309997559,0.8488635847926789,0.009951447136700153,0.0,,,
1015_0.7_1.92.png,train,,-0.06359219551086426,0.912734092944308,0.010535413399338722,0.0030189586308502995,,,
1016_0.8_1.72.png,train,,-0.10453510284423828,0.9081676254838361,0.010427091270685196,0.0,,,
1017_0.91_1.44.png,train,,-0.5942723751068115,0.8349846360824689,0.02091475948691368,0.9092707221837595,1.0,,
1018_0.88_0.54.png,train,,-2.187723398208618,0.3638054540599394,0.011726060882210732,0.10697795296617606,,,
1019_0.82_1.87.png,train,,-0.42660021781921387,0.8642203394241726,0.023015256971120834,1.0,1.0,,
101_0.78_1.87.png,train,,1.217785358428955,0.983709460949996,0.027246424928307533,1.0,1.0,,
1020_0.5_0.98.png,train,,-2.2102813720703125,0.35669212920357096,0.00854745227843523,0.0,,,
1021_0.73_0.84.png,train,,-1.725761890411377,0.518291742052114,0.011268083937466145,0.06699061558100114,,,
1022_0.66_1.05.png,train,,-1.5406570434570312,0.5809006468032718,0.009864624589681625,0.0,,,
1023_0.5_1.87.png,train,,-0.9666438102722168,0.7524780808658373,0.013422774150967598,0.25512306529605977,,,
1024_0.69_1.66.png,train,,-0.7167782783508301,0.8105755766749155,0.016870589926838875,0.5561621770980364,1.0,,
1025_0.95_1.79.png,train,,0.9513306617736816,0.9767100070303466,0.018715258687734604,0.7172257261528208,1.0,,
1026_0.77_0.89.png,train,,-1.0190999507904053,0.7388690956973315,0.01633182354271412,0.5091208720257858,1.0,,
1027_0.57_1.77.png,train,,-0.27893662452697754,0.8862339623545664,0.02126908302307129,0.9402077703177965,1.0,,
1028_0.97_1.41.png,train,,0.3967452049255371,0.9515401983400028,0.014790263958275318,0.37452269211809963,,,
1029_0.71_0.56.png,train,,-2.721026659011841,0.21609254520401455,0.006119243334978819,0.0,0.0,,
102_0.94_1.18.png,train,,-0.0030171871185302734,0.9191138410112789,0.02462359145283699,1.0,1.0,,
1030_0.75_1.69.png,train,,0.48203182220458984,0.9566463059772402,0.012337998487055302,0.1604080562593504,,,
1031_0.76_0.7.png,train,,-2.156484603881836,0.37375474253836927,0.007199565880000591,0.0,0.0,,
1032_0.6_0.6.png,train,,-2.842630386352539,0.1892378454315804,0.007016351912170649,0.0,0.0,,
1033_0.52_1.2.png,train,,-1.222168207168579,0.6818416388317559,0.01939748041331768,0.7767925463288907,1.0,,
1034_0.55_0.77.png,train,,-2.27044677734375,0.3380329338192584,0.012837040238082409,0.20398088475345388,,,
1035_0.76_1.14.png,train,,-0.5080595016479492,0.8506027836759639,0.020462293177843094,0.8697645348879759,1.0,,
1036_0.69_1.69.png,train,,0.6016764640808105,0.9629504997743544,0.02873905748128891,1.0,1.0,,
1037_0.89_0.54.png,train,,-2.677567720413208,0.2263353166316488,0.01597282662987709,0.4777757773903857,1.0,,
1038_0.87_1.29.png,train,,-0.9790210723876953,0.7493103216251071,0.023904452100396156,1.0,1.0,,
1039_0.79_1.79.png,train,,0.19670963287353516,0.9372414472309946,0.024715721607208252,1.0,1.0,,
103_0.75_1.59.png,train,,0.5429186820983887,0.9599730046546043,0.02747131884098053,1.0,1.0,,
1040_0.78_2.0.png,train,,0.7203621864318848,0.9683280782473622,0.026458559557795525,1.0,1.0,,
1041_0.64_0.82.png,train,,-1.5001163482666016,0.5943414175267944,0.015566750429570675,0.44232004929735175,1.0,,
1042_0.91_0.56.png,train,,-1.7701482772827148,0.5031168070935451,0.007574064191430807,0.0,,,
1043_0.68_1.87.png,train,,0.7775969505310059,0.9706437094613612,0.01994222030043602,0.8243554158211778,1.0,,
1044_0.69_0.99.png,train,,-0.9885714054107666,0.7468477027914074,0.012486017309129238,0.17333202251037558,,,
1045_0.58_1.58.png,train,,-0.6377677917480469,0.8266203148143512,0.024362124502658844,1.0,1.0,,
1046_0.91_1.69.png,train,,1.0394806861877441,0.979301501702988,0.025616247206926346,1.0,1.0,,
1047_0.89_1.57.png,train,,0.7545161247253418,0.9697303352545615,0.025889215990900993,1.0,1.0,,
1048_0.73_0.95.png,train,,-1.2440052032470703,0.6753250118763721,0.022216035053133965,1.0,1.0,,
1049_0.97_1.09.png,train,,-0.8308610916137695,0.7854407635319123,0.012328458949923515,0.15957513072856874,,,
104_0.88_1.76.png,train,,1.247093677520752,0.9843397824522957,0.026630930602550507,1.0,1.0,,
1050_0.61_1.24.png,train,,-1.6360177993774414,0.5488420373313103,0.009749077260494232,0.0,,,
1051_0.69_0.54.png,train,,-2.714939594268799,0.21750673490523456,0.007295708637684584,0.0,0.0,,
1052_0.73_1.22.png,train,,-1.1595568656921387,0.7001299936355798,0.011826133355498314,0.1157155800415983,,,
1053_0.54_1.81.png,train,,-2.262113094329834,0.3405891644104398,0.013751096092164516,0.28378983637319033,,,
1054_0.86_1.22.png,train,,-2.2189183235168457,0.3539850404878917,0.012533580884337425,0.17748494057954964,,,
1055_0.8_1.95.png,train,,-1.0732474327087402,0.724323681488592,0.018216721713542938,0.6736969712345919,1.0,,
1056_0.85_1.39.png,train,,-1.8991061449050903,0.45909639773897504,0.013327228836715221,0.2467807180219779,,,
1057_0.96_1.31.png,train,,-0.24509382247924805,0.8908198349289682,0.01007601898163557,0.0,,,
1058_0.6_1.0.png,train,,-1.7612817287445068,0.5061494796853727,0.007966465316712856,0.0,,,
1059_0.87_0.7.png,train,,-1.562805414199829,0.5735052254834568,0.00778843741863966,0.0,,,
105_0.74_1.06.png,train,,-0.648916482925415,0.8244231710270821,0.014957946725189686,0.389163576230779,,,
1060_0.94_1.09.png,train,,-0.6758737564086914,0.8190200924571609,0.009524986147880554,0.0,,,
1061_0.91_0.94.png,train,,-0.5319194793701172,0.8464064551271983,0.016846973448991776,0.5541001517529655,1.0,,
1062_0.58_1.51.png,train,,0.03773856163024902,0.9231638741948536,0.018798131495714188,0.7244615989860801,1.0,,
1063_0.51_1.61.png,train,,-0.02301025390625,0.9170566571207852,0.019883016124367714,0.819186122060386,1.0,,
1064_0.54_0.97.png,train,,-1.5060858726501465,0.5923706367963901,0.012872647494077682,0.20708986081694844,,,
1065_0.84_1.48.png,train,,0.8104453086853027,0.9718976639036996,0.009883798658847809,0.0,,,
1066_0.58_1.42.png,train,,-0.39606571197509766,0.8690486879269271,0.011243495158851147,0.06484369574660719,,,
1067_0.62_1.35.png,train,,-0.43764400482177734,0.8624374054038092,0.010510210879147053,0.0008184511829851927,,,
1068_0.69_1.34.png,train,,-0.1788644790649414,0.8993263554033665,0.00977669470012188,0.0,,,
1069_0.66_1.4.png,train,,0.024417400360107422,0.92186098809959,0.020581727847456932,0.8801927332594003,1.0,,
106_0.91_1.85.png,train,,1.9975171089172363,0.9943341933769544,0.028994595631957054,1.0,1.0,,
1070_0.79_1.57.png,train,,0.7042579650878906,0.9676452783328092,0.018950320780277252,0.7377497007957151,1.0,,
1071_0.69_1.75.png,train,,0.8955416679382324,0.974908928558527,0.026098348200321198,1.0,1.0,,
1072_0.58_0.58.png,train,,-2.3111302852630615,0.32569125744925226,0.012431943789124489,0.16861070168222822,,,
1073_0.51_0.98.png,train,,-2.1182615756988525,0.3860745270655531,0.010743456892669201,0.02118385853260363,,,
1074_0.59_1.24.png,train,,-1.5430736541748047,0.5800954335986538,0.01911112107336521,0.7517896555251594,1.0,,
1075_0.76_1.99.png,train,,0.48177242279052734,0.9566315833121396,0.03338656201958656,1.0,1.0,,
1076_0.71_1.18.png,train,,-1.2644338607788086,0.6691664943336281,0.017215924337506294,0.5863143577886384,1.0,,
1077_0.94_0.84.png,train,,-2.086244821548462,0.3965081886232108,0.009063278324902058,0.0,,,
1078_0.96_0.54.png,train,,-2.904637575149536,0.17656257610700357,0.006922733969986439,0.0,0.0,,
1079_0.77_1.21.png,train,,-1.7847800254821777,0.4981118369511787,0.01029165554791689,0.0,,,
107_0.77_1.67.png,train,,0.8850903511047363,0.9745567395209329,0.019315702840685844,0.7696523017709609,1.0,,
1080_0.59_1.22.png,train,,-2.488391876220703,0.2748249615009218,0.009032338857650757,0.0,,,
1081_0.66_1.5.png,train,,0.47513532638549805,0.9562532560517877,0.024238664656877518,1.0,1.0,,
1082_0.94_0.87.png,train,,0.13078641891479492,0.9317219297075434,0.02057669125497341,0.8797529732993821,1.0,,
1083_0.67_0.81.png,train,,-0.9492387771606445,0.7568869586498287,0.01507223304361105,0.39914225665490666,,,
1084_0.81_1.75.png,train,,1.682323932647705,0.9913057141439687,0.03198480233550072,1.0,1.0,,
1085_0.71_1.3.png,train,,-2.0629048347473145,0.40417464025284944,0.009486406110227108,0.0,,,
1086_0.6_0.76.png,train,,-3.668064594268799,0.07015041854881078,0.006119889207184315,0.0,0.0,,
1087_0.68_1.22.png,train,,-2.3559513092041016,0.31236943403963036,0.008481504395604134,0.0,,,
1088_0.57_0.97.png,train,,-3.2911529541015625,0.11217974533349644,0.006598864682018757,0.0,0.0,,
1089_0.76_1.23.png,train,,-1.065251111984253,0.7265030113668685,0.012232102453708649,0.151161956730157,,,
108_0.96_0.98.png,train,,-0.22310423851013184,0.8937119183195926,0.026662811636924744,1.0,1.0,,
1090_0.54_0.58.png,train,,-2.741548538208008,0.21137393061866439,0.008648625575006008,0.0,,,
1091_0.79_1.01.png,train,,-1.5197703838348389,0.5878416934126399,0.011528274975717068,0.08970867366346881,,,
1092_0.84_1.93.png,train,,0.4845161437988281,0.9567870664916484,0.021596498787403107,0.9687954203814104,1.0,,
1093_0.65_1.34.png,train,,-0.7589139938354492,0.8015645623843427,0.020347239449620247,0.859718849617869,1.0,,
1094_0.77_1.07.png,train,,-0.7228314876556396,0.8093006041892563,0.016905056312680244,0.5591715403747295,1.0,,
1095_0.9_0.64.png,train,,-1.36344575881958,0.6385193229118692,0.015507595613598824,0.43715506531427467,,,
1096_0.72_0.86.png,train,,-1.2802045345306396,0.6643720886373028,0.016432080417871475,0.5178745997802175,1.0,,
1097_0.85_1.71.png,train,,0.6929192543029785,0.9671560172401634,0.04732360690832138,1.0,1.0,,
1098_0.8_0.51.png,train,,-1.7749085426330566,0.5014885194711554,0.022030610591173172,1.0,1.0,,
1099_0.54_1.76.png,train,,-0.800605058670044,0.792334886555727,0.020352106541395187,0.8601438099638483,1.0,,
109_0.54_0.97.png,train,,-1.3092305660247803,0.6554593000545015,0.011727213859558105,0.10707862286826603,,,
10_0.78_1.56.png,train,,0.1127312183380127,0.9301334784841182,0.011335072107613087,0.07283955315574121,,,
1100_0.58_1.95.png,train,,-0.22903060913085938,0.8929391900393989,0.02786206640303135,1.0,1.0,,
1101_0.77_1.17.png,train,,0.28592395782470703,0.9440496839074652,0.042528875172138214,1.0,1.0,,
1102_0.65_0.94.png,train,,-0.8736729621887207,0.7754040586764053,0.03275575861334801,1.0,1.0,,
1103_0.88_1.95.png,train,,2.5578932762145996,0.9973600872257973,0.06157739832997322,1.0,1.0,,
1104_0.89_1.59.png,train,,1.869530200958252,0.9932571328864661,0.05330193042755127,1.0,1.0,,
1105_0.82_0.89.png,train,,-0.8390135765075684,0.7835549415643525,0.011103919707238674,0.05265694543447357,,,
1106_0.89_1.69.png,train,,1.0689702033996582,0.9801037629234928,0.02612045593559742,1.0,1.0,,
1107_0.98_1.25.png,train,,0.4174637794494629,0.9528307802727083,0.025422269478440285,1.0,1.0,,
1108_0.58_1.2.png,train,,-0.9745240211486816,0.7504643818294767,0.014960193075239658,0.3893597117750771,,,
1109_0.9_0.79.png,train,,-1.9309196472167969,0.4483078306416353,0.00995546579360962,0.0,,,
110_0.55_1.08.png,train,,-0.9773931503295898,0.7497284985229861,0.011920038610696793,0.123914728852368,,,
1110_0.92_0.77.png,train,,-1.938466191291809,0.44575539264477243,0.010114071890711784,0.0,,,
1111_0.57_1.35.png,train,,-1.6943144798278809,0.5290243233989934,0.016163606196641922,0.49443331220729086,1.0,,
1112_0.61_0.52.png,train,,-2.750814437866211,0.20926827374920007,0.00805753841996193,0.0,,,
