name,scope,cache_path,A0_PSNR,A0_SSIM,WDMamba_PSNR,WDMamba_SSIM,WD0375_PSNR,WD0375_SSIM,WD0375_dPSNR,WD0375_dSSIM
1007_0.68_1.25.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1007_0.68_1.25.png,38.78367614746094,0.9977482557296753,39.992252349853516,0.9975615739822388,40.16855239868164,0.9982128143310547,1.3848762512207031,0.00046455860137939453
1014_0.74_1.61.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1014_0.74_1.61.png,40.07816696166992,0.9961068630218506,40.490562438964844,0.9958075284957886,41.783470153808594,0.9969689846038818,1.7053031921386719,0.00086212158203125
1022_0.66_1.05.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1022_0.66_1.05.png,40.141082763671875,0.9988166689872742,42.49717330932617,0.9985215663909912,43.580543518066406,0.9991545677185059,3.4394607543945312,0.00033789873123168945
1034_0.55_0.77.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1034_0.55_0.77.png,37.81723403930664,0.9962650537490845,45.79057693481445,0.9978105425834656,41.40872573852539,0.9978704452514648,3.59149169921875,0.001605391502380371
1046_0.91_1.69.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1046_0.91_1.69.png,31.82438850402832,0.9705747365951538,36.00056457519531,0.9765642881393433,34.62741470336914,0.9771981239318848,2.8030261993408203,0.006623387336730957
1052_0.73_1.22.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1052_0.73_1.22.png,38.58009719848633,0.9968553781509399,38.5880241394043,0.9958670139312744,39.67951965332031,0.9972959756851196,1.0994224548339844,0.0004405975341796875
1060_0.94_1.09.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1060_0.94_1.09.png,40.53528594970703,0.9960651397705078,40.90704345703125,0.9970269203186035,42.75898361206055,0.9975271224975586,2.2236976623535156,0.0014619827270507812
1068_0.69_1.34.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1068_0.69_1.34.png,40.14018630981445,0.9960957765579224,42.833740234375,0.9961643218994141,43.09928894042969,0.9973210096359253,2.9591026306152344,0.0012252330780029297
1079_0.77_1.21.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1079_0.77_1.21.png,39.780487060546875,0.9962639808654785,41.118831634521484,0.997133731842041,41.3950309753418,0.997236967086792,1.6145439147949219,0.0009729862213134766
108_0.96_0.98.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/108_0.96_0.98.png,31.495180130004883,0.9948986768722534,40.397850036621094,0.9970482587814331,35.8707160949707,0.997368335723877,4.37553596496582,0.002469658851623535
109_0.54_0.97.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/109_0.54_0.97.png,38.60458755493164,0.9984235763549805,46.404144287109375,0.9990400671958923,42.07297897338867,0.9991185665130615,3.4683914184570312,0.0006949901580810547
110_0.55_1.08.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/110_0.55_1.08.png,38.41853332519531,0.9985271692276001,45.69133758544922,0.998984694480896,41.641963958740234,0.9991423487663269,3.223430633544922,0.0006151795387268066
1119_0.62_1.98.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1119_0.62_1.98.png,33.90437316894531,0.9962608218193054,38.87982940673828,0.9960052371025085,36.22114562988281,0.9971961975097656,2.3167724609375,0.0009353756904602051
1126_0.73_0.82.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1126_0.73_0.82.png,40.227272033691406,0.9982460737228394,40.65552520751953,0.9981052875518799,42.011322021484375,0.9987003803253174,1.7840499877929688,0.00045430660247802734
1135_0.55_1.74.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1135_0.55_1.74.png,36.909915924072266,0.9967833757400513,41.182552337646484,0.997062087059021,39.202362060546875,0.9978072047233582,2.2924461364746094,0.0010238289833068848
1143_0.73_1.33.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1143_0.73_1.33.png,38.36022186279297,0.99288409948349,41.17549133300781,0.9945043325424194,40.9355354309082,0.9949089884757996,2.5753135681152344,0.0020248889923095703
1150_0.8_1.27.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1150_0.8_1.27.png,40.393985748291016,0.998124361038208,41.882476806640625,0.9978966116905212,43.08131408691406,0.9986216425895691,2.687328338623047,0.000497281551361084
1158_0.86_1.65.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1158_0.86_1.65.png,32.24142074584961,0.9966702461242676,41.28449249267578,0.9971050024032593,35.33289337158203,0.9976467490196228,3.091472625732422,0.0009765028953552246
1167_0.95_0.68.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1167_0.95_0.68.png,35.82524871826172,0.9972512722015381,40.85624694824219,0.9981269836425781,39.7597541809082,0.9984560012817383,3.9345054626464844,0.0012047290802001953
1175_0.53_1.99.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1175_0.53_1.99.png,36.04685974121094,0.9934173822402954,40.595035552978516,0.9960184097290039,38.956268310546875,0.9959368109703064,2.9094085693359375,0.0025194287300109863
1184_0.56_0.9.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1184_0.56_0.9.png,43.540985107421875,0.9988152384757996,43.32947540283203,0.9980060458183289,44.857295989990234,0.9989153742790222,1.3163108825683594,0.00010013580322265625
1190_0.56_1.66.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1190_0.56_1.66.png,35.30692672729492,0.99591064453125,39.38895797729492,0.994971752166748,38.00257873535156,0.9967597723007202,2.6956520080566406,0.0008491277694702148
