split,name,baseline_psnr,udpnet_psnr,udpnet_delta_psnr,choose_udp,switch_delta_psnr,baseline_ssim,udpnet_ssim,switch_delta_ssim,bucket
val_regular,1642_0.91_0.72.png,42.781009674072266,42.97706985473633,0.1960601806640625,True,0.1960601806640625,0.9979869723320007,0.9980841875076294,9.721517562866211e-05,easy_top25_by_a0
val_regular,164_0.84_0.62.png,36.68079376220703,40.938377380371094,4.2575836181640625,True,4.2575836181640625,0.9980582594871521,0.998367190361023,0.0003089308738708496,mid_by_a0
val_regular,165_0.71_1.57.png,38.146968841552734,38.91609191894531,0.7691230773925781,True,0.7691230773925781,0.9967498779296875,0.9956631660461426,-0.0010867118835449219,mid_by_a0
val_regular,1664_0.8_2.0.png,39.84394836425781,37.242923736572266,-2.601024627685547,False,0.0,0.9955954551696777,0.9952370524406433,0.0,mid_by_a0
val_regular,1674_0.9_1.32.png,41.204315185546875,41.08462905883789,-0.11968612670898438,False,0.0,0.997390866279602,0.9975945353507996,0.0,mid_by_a0
val_regular,1675_0.56_1.81.png,40.729469299316406,42.254730224609375,1.5252609252929688,True,1.5252609252929688,0.9981154799461365,0.9979538917541504,-0.00016158819198608398,mid_by_a0
val_regular,1684_0.61_1.24.png,40.03773498535156,39.827056884765625,-0.2106781005859375,False,0.0,0.9980572462081909,0.9978915452957153,0.0,mid_by_a0
val_regular,1701_0.55_0.71.png,45.161842346191406,45.3714599609375,0.20961761474609375,True,0.20961761474609375,0.9989855289459229,0.9989731311798096,-1.239776611328125e-05,easy_top25_by_a0
val_regular,1704_0.9_1.06.png,42.1196174621582,42.66398620605469,0.5443687438964844,True,0.5443687438964844,0.9978979825973511,0.9979856014251709,8.761882781982422e-05,mid_by_a0
val_regular,1716_0.87_0.59.png,41.12706756591797,41.77262878417969,0.6455612182617188,True,0.6455612182617188,0.9974337816238403,0.9980459213256836,0.0006121397018432617,mid_by_a0
val_regular,1729_0.85_0.57.png,46.27433395385742,44.837745666503906,-1.4365882873535156,False,0.0,0.9988383650779724,0.9986080527305603,0.0,easy_top25_by_a0
val_regular,1739_0.98_1.18.png,35.712276458740234,36.479984283447266,0.7677078247070312,True,0.7677078247070312,0.9900894165039062,0.9906417727470398,0.0005523562431335449,hard_bottom25_by_a0
val_regular,1741_0.52_0.81.png,49.389678955078125,47.394405364990234,-1.9952735900878906,False,0.0,0.9990304708480835,0.9992287158966064,0.0,easy_top25_by_a0
val_regular,1744_0.79_1.18.png,45.941978454589844,44.570281982421875,-1.3716964721679688,False,0.0,0.9984748363494873,0.9982842206954956,0.0,easy_top25_by_a0
val_regular,1753_0.96_1.66.png,38.76080322265625,37.74349594116211,-1.0173072814941406,False,0.0,0.9957380294799805,0.9953517317771912,0.0,mid_by_a0
val_regular,1778_0.61_0.57.png,48.499267578125,48.52613067626953,0.02686309814453125,True,0.02686309814453125,0.9993109703063965,0.9992823600769043,-2.86102294921875e-05,easy_top25_by_a0
val_regular,179_0.79_1.66.png,38.12906265258789,39.30693054199219,1.1778678894042969,True,1.1778678894042969,0.992703378200531,0.9932465553283691,0.0005431771278381348,mid_by_a0
val_regular,1801_0.99_0.78.png,41.88230895996094,38.855751037597656,-3.0265579223632812,False,0.0,0.9976021647453308,0.9965085983276367,0.0,mid_by_a0
val_regular,1811_0.62_1.47.png,45.50151824951172,41.27531433105469,-4.226203918457031,False,0.0,0.9943435192108154,0.992590069770813,0.0,easy_top25_by_a0
val_regular,1823_0.78_0.96.png,46.251502990722656,44.38201904296875,-1.8694839477539062,False,0.0,0.9976987838745117,0.9973207712173462,0.0,easy_top25_by_a0
val_regular,1838_0.88_0.63.png,46.653297424316406,42.41603088378906,-4.237266540527344,False,0.0,0.9969186782836914,0.9966541528701782,0.0,easy_top25_by_a0
val_regular,1840_0.94_1.56.png,40.73064422607422,38.11948776245117,-2.611156463623047,False,0.0,0.9919039607048035,0.99131178855896,0.0,mid_by_a0
val_regular,1847_0.55_2.0.png,41.16526794433594,41.26091766357422,0.09564971923828125,True,0.09564971923828125,0.9967149496078491,0.9964025020599365,-0.00031244754791259766,mid_by_a0
val_regular,1851_0.7_1.14.png,43.70277786254883,45.6776008605957,1.974822998046875,True,1.974822998046875,0.9979128241539001,0.9976714849472046,-0.00024133920669555664,easy_top25_by_a0
val_regular,185_0.65_1.74.png,37.16947555541992,38.509403228759766,1.3399276733398438,True,1.3399276733398438,0.9964470267295837,0.9968013763427734,0.00035434961318969727,mid_by_a0
val_regular,1864_0.63_1.68.png,43.06463623046875,42.24042892456055,-0.8242073059082031,False,0.0,0.9964653253555298,0.994925856590271,0.0,easy_top25_by_a0
val_regular,1870_0.54_1.45.png,45.073936462402344,46.052711486816406,0.9787750244140625,True,0.9787750244140625,0.9971953630447388,0.9968558549880981,-0.000339508056640625,easy_top25_by_a0
val_regular,1893_0.53_1.29.png,42.15018844604492,41.810508728027344,-0.3396797180175781,False,0.0,0.9986956119537354,0.9986948370933533,0.0,mid_by_a0
val_regular,1896_0.7_0.8.png,41.1153564453125,41.335750579833984,0.22039413452148438,True,0.22039413452148438,0.9988803863525391,0.9989279508590698,4.756450653076172e-05,mid_by_a0
val_regular,1900_0.59_0.94.png,46.69776153564453,48.392948150634766,1.6951866149902344,True,1.6951866149902344,0.9992436170578003,0.9994208216667175,0.00017720460891723633,easy_top25_by_a0
val_regular,1901_0.77_1.18.png,45.59328079223633,46.37486267089844,0.7815818786621094,True,0.7815818786621094,0.9976058006286621,0.9976755380630493,6.973743438720703e-05,easy_top25_by_a0
val_regular,1917_0.96_1.37.png,40.48789596557617,41.66835021972656,1.1804542541503906,True,1.1804542541503906,0.9925342798233032,0.9933379888534546,0.0008037090301513672,mid_by_a0
val_regular,1919_0.59_0.94.png,49.67170333862305,49.19795227050781,-0.4737510681152344,False,0.0,0.9974699020385742,0.9968162775039673,0.0,easy_top25_by_a0
val_regular,191_0.53_1.57.png,38.41264343261719,34.196353912353516,-4.216289520263672,False,0.0,0.9895601272583008,0.9773866534233093,0.0,mid_by_a0
val_regular,1944_0.99_1.3.png,37.30205154418945,36.281707763671875,-1.0203437805175781,False,0.0,0.995752215385437,0.9954928159713745,0.0,mid_by_a0
val_regular,1946_0.91_1.18.png,40.00991439819336,39.190711975097656,-0.8192024230957031,False,0.0,0.9934858679771423,0.9916521310806274,0.0,mid_by_a0
val_regular,1953_0.73_0.63.png,46.21620559692383,44.85142135620117,-1.3647842407226562,False,0.0,0.9988735914230347,0.998815655708313,0.0,easy_top25_by_a0
val_regular,1994_0.55_1.79.png,40.03437423706055,40.019866943359375,-0.014507293701171875,False,0.0,0.9965488910675049,0.996314525604248,0.0,mid_by_a0
val_regular,1999_0.93_0.74.png,38.255245208740234,38.3619270324707,0.10668182373046875,True,0.10668182373046875,0.9960941672325134,0.9961050748825073,1.0907649993896484e-05,mid_by_a0
val_regular,2002_0.86_1.83.png,41.44721603393555,42.02820587158203,0.5809898376464844,True,0.5809898376464844,0.9973816275596619,0.9972656965255737,-0.00011593103408813477,mid_by_a0
val_regular,2036_0.8_0.55.png,45.421470642089844,46.347145080566406,0.9256744384765625,True,0.9256744384765625,0.9990679025650024,0.9991607666015625,9.28640365600586e-05,easy_top25_by_a0
val_regular,2037_0.65_0.92.png,46.2651252746582,46.83616256713867,0.5710372924804688,True,0.5710372924804688,0.9980205297470093,0.9979914426803589,-2.9087066650390625e-05,easy_top25_by_a0
val_regular,203_0.79_0.99.png,40.774085998535156,42.73076629638672,1.9566802978515625,True,1.9566802978515625,0.9977590441703796,0.9983040690422058,0.0005450248718261719,mid_by_a0
val_regular,2040_0.75_1.75.png,41.331825256347656,42.19133377075195,0.8595085144042969,True,0.8595085144042969,0.9953753352165222,0.9958738088607788,0.0004984736442565918,mid_by_a0
val_regular,2045_0.94_0.71.png,40.68414306640625,39.799949645996094,-0.8841934204101562,False,0.0,0.996739387512207,0.996589183807373,0.0,mid_by_a0
val_regular,2050_0.8_1.8.png,37.12213134765625,37.815582275390625,0.693450927734375,True,0.693450927734375,0.9917488098144531,0.9934899210929871,0.0017411112785339355,mid_by_a0
val_regular,2055_0.69_0.57.png,45.24013900756836,40.70781707763672,-4.532321929931641,False,0.0,0.998898983001709,0.9983415603637695,0.0,easy_top25_by_a0
val_regular,2070_0.86_0.78.png,44.1800651550293,42.61933135986328,-1.5607337951660156,False,0.0,0.9988532066345215,0.9986824989318848,0.0,easy_top25_by_a0
val_regular,2075_0.73_2.0.png,37.7745475769043,39.62358856201172,1.8490409851074219,True,1.8490409851074219,0.9960987567901611,0.9963924288749695,0.0002936720848083496,mid_by_a0
val_regular,2076_0.85_1.77.png,37.433387756347656,38.15630340576172,0.7229156494140625,True,0.7229156494140625,0.9957640171051025,0.9959018230438232,0.00013780593872070312,mid_by_a0
val_regular,2080_0.53_1.58.png,40.515220642089844,41.96865463256836,1.4534339904785156,True,1.4534339904785156,0.996886134147644,0.9964978098869324,-0.0003883242607116699,mid_by_a0
val_regular,210_0.87_0.81.png,40.08632278442383,41.59408950805664,1.5077667236328125,True,1.5077667236328125,0.9975983500480652,0.9978715777397156,0.0002732276916503906,mid_by_a0
val_regular,2125_0.65_0.5.png,48.20316696166992,48.262481689453125,0.059314727783203125,True,0.059314727783203125,0.9994415640830994,0.9994325041770935,-9.059906005859375e-06,easy_top25_by_a0
val_regular,212_0.71_1.94.png,37.99172592163086,35.35777282714844,-2.633953094482422,False,0.0,0.9950310587882996,0.9941012859344482,0.0,mid_by_a0
val_regular,2131_0.88_1.57.png,40.4472770690918,39.464481353759766,-0.9827957153320312,False,0.0,0.9966951608657837,0.9964996576309204,0.0,mid_by_a0
val_regular,2151_0.78_0.51.png,46.20893096923828,46.035804748535156,-0.173126220703125,False,0.0,0.9975422620773315,0.998982310295105,0.0,easy_top25_by_a0
val_regular,2155_0.7_0.67.png,47.29435348510742,46.44276428222656,-0.8515892028808594,False,0.0,0.9992338418960571,0.9991335868835449,0.0,easy_top25_by_a0
val_regular,2161_0.69_1.35.png,39.4231071472168,38.05470657348633,-1.3684005737304688,False,0.0,0.9941574931144714,0.9938735365867615,0.0,mid_by_a0
val_regular,2165_0.88_1.99.png,36.21548843383789,35.025604248046875,-1.1898841857910156,False,0.0,0.9843729734420776,0.98167884349823,0.0,mid_by_a0
val_regular,216_0.58_1.1.png,42.399314880371094,40.76123809814453,-1.6380767822265625,False,0.0,0.9978753924369812,0.9973494410514832,0.0,mid_by_a0
val_regular,2170_0.98_1.62.png,36.974342346191406,35.23543167114258,-1.7389106750488281,False,0.0,0.9940943717956543,0.9934527277946472,0.0,mid_by_a0
val_regular,2186_0.56_1.06.png,45.25302505493164,38.84491729736328,-6.408107757568359,False,0.0,0.9988775253295898,0.998241126537323,0.0,easy_top25_by_a0
val_regular,2187_0.73_1.15.png,43.14910125732422,38.91754913330078,-4.2315521240234375,False,0.0,0.9984225630760193,0.9977652430534363,0.0,easy_top25_by_a0
val_regular,2188_0.86_0.97.png,41.72600173950195,36.922183990478516,-4.8038177490234375,False,0.0,0.9982408285140991,0.9975552558898926,0.0,mid_by_a0
val_regular,2189_0.81_0.71.png,43.01202392578125,44.22473907470703,1.2127151489257812,True,1.2127151489257812,0.9985349178314209,0.9985756874084473,4.076957702636719e-05,easy_top25_by_a0
val_regular,2193_0.55_1.89.png,40.62284469604492,40.54826354980469,-0.07458114624023438,False,0.0,0.9936200380325317,0.9918310046195984,0.0,mid_by_a0
val_regular,21_0.84_0.84.png,32.65384292602539,33.06786346435547,0.4140205383300781,True,0.4140205383300781,0.993017852306366,0.9933156371116638,0.00029778480529785156,hard_bottom25_by_a0
val_regular,2200_0.75_1.88.png,39.503395080566406,39.76472473144531,0.26132965087890625,True,0.26132965087890625,0.9973997473716736,0.9972922801971436,-0.0001074671745300293,mid_by_a0
val_regular,2216_0.58_1.17.png,43.88563537597656,44.3387565612793,0.4531211853027344,True,0.4531211853027344,0.996975302696228,0.9963089227676392,-0.0006663799285888672,easy_top25_by_a0
val_regular,2218_0.96_1.73.png,41.60707473754883,42.20698547363281,0.5999107360839844,True,0.5999107360839844,0.9890279173851013,0.9886314868927002,-0.00039643049240112305,mid_by_a0
val_regular,221_0.88_1.44.png,36.85853576660156,36.46485900878906,-0.3936767578125,False,0.0,0.9959070086479187,0.9953383207321167,0.0,mid_by_a0
val_regular,2222_0.73_1.79.png,44.06690216064453,38.286293029785156,-5.780609130859375,False,0.0,0.9909200668334961,0.9872710108757019,0.0,easy_top25_by_a0
val_regular,2225_0.9_0.54.png,50.722259521484375,50.06140899658203,-0.6608505249023438,False,0.0,0.9940189719200134,0.9930026531219482,0.0,easy_top25_by_a0
val_regular,2232_0.72_0.59.png,46.65442657470703,47.05063247680664,0.3962059020996094,True,0.3962059020996094,0.9970457553863525,0.9970229864120483,-2.276897430419922e-05,easy_top25_by_a0
val_regular,2235_0.91_1.78.png,41.801918029785156,39.153526306152344,-2.6483917236328125,False,0.0,0.9887329936027527,0.9836620092391968,0.0,mid_by_a0
val_regular,2242_0.99_1.49.png,41.06024932861328,41.48349380493164,0.4232444763183594,True,0.4232444763183594,0.9883105158805847,0.9875984191894531,-0.0007120966911315918,mid_by_a0
val_regular,2257_0.75_1.03.png,44.90797424316406,45.766136169433594,0.8581619262695312,True,0.8581619262695312,0.9982112646102905,0.9984482526779175,0.00023698806762695312,easy_top25_by_a0
val_regular,2266_0.54_0.77.png,49.74259948730469,49.059974670410156,-0.6826248168945312,False,0.0,0.9941446185112,0.9920568466186523,0.0,easy_top25_by_a0
val_regular,2289_0.83_1.86.png,38.940940856933594,39.46562194824219,0.5246810913085938,True,0.5246810913085938,0.9907400012016296,0.9913262724876404,0.0005862712860107422,mid_by_a0
val_regular,2290_0.92_1.28.png,40.58720016479492,41.49284362792969,0.9056434631347656,True,0.9056434631347656,0.9936136603355408,0.9940857887268066,0.00047212839126586914,mid_by_a0
val_regular,229_0.93_1.79.png,36.479339599609375,36.569610595703125,0.09027099609375,True,0.09027099609375,0.9931432604789734,0.9937824010848999,0.0006391406059265137,mid_by_a0
val_regular,230_0.98_1.69.png,36.8438606262207,36.83356475830078,-0.010295867919921875,False,0.0,0.9935337901115417,0.993773341178894,0.0,mid_by_a0
val_regular,2310_0.9_1.71.png,34.05088806152344,34.026180267333984,-0.024707794189453125,False,0.0,0.9947966933250427,0.9949362277984619,0.0,hard_bottom25_by_a0
val_regular,2311_0.83_1.77.png,35.87531661987305,35.22024154663086,-0.6550750732421875,False,0.0,0.995985209941864,0.9958453178405762,0.0,hard_bottom25_by_a0
val_regular,2313_0.57_0.7.png,45.15915298461914,44.961463928222656,-0.19768905639648438,False,0.0,0.9980214834213257,0.9977871775627136,0.0,easy_top25_by_a0
val_regular,2321_0.92_0.62.png,42.372901916503906,41.575660705566406,-0.7972412109375,False,0.0,0.9975293874740601,0.9973096251487732,0.0,mid_by_a0
val_regular,2325_0.93_1.76.png,40.579933166503906,41.306121826171875,0.7261886596679688,True,0.7261886596679688,0.9959794878959656,0.9966801404953003,0.0007006525993347168,mid_by_a0
val_regular,2338_0.62_1.42.png,39.07637023925781,38.49138641357422,-0.5849838256835938,False,0.0,0.997166097164154,0.9969412088394165,0.0,mid_by_a0
val_regular,2340_0.98_1.97.png,29.831707000732422,30.89533805847168,1.0636310577392578,True,1.0636310577392578,0.9862707853317261,0.9875056147575378,0.0012348294258117676,hard_bottom25_by_a0
val_regular,2342_0.63_0.94.png,45.71634292602539,46.834110260009766,1.117767333984375,True,1.117767333984375,0.9984118342399597,0.9986288547515869,0.00021702051162719727,easy_top25_by_a0
val_regular,2343_0.53_1.69.png,44.16751480102539,44.095149993896484,-0.07236480712890625,False,0.0,0.9977458715438843,0.9978861212730408,0.0,easy_top25_by_a0
val_regular,234_0.85_1.32.png,38.47703170776367,39.63744354248047,1.1604118347167969,True,1.1604118347167969,0.995171308517456,0.9949344396591187,-0.00023686885833740234,mid_by_a0
