cell,checkpoint_sha256,epochs,final_epoch_risk_loss,final_epoch_total_loss,final_epoch_utility_loss,first_epoch_risk_loss,first_epoch_total_loss,first_epoch_utility_loss,fold,learner,representation,seed,seed_index,train_scenes
R0_L2,6582aad8b39d0dc8e9656c9e9f27a869384261f3c6517a1d5c78ca24c9707f4f,12,0.36990252386312933,1.7933730666836103,1.6084218002855777,0.5374158360684912,2.1469649977982046,1.8782570826510587,3,L2,R0,20260729,0,480
R0_L2,365efe05ef9440b2056fabb43a2f4204aba38b12241ee43f8fc65414418e1104,12,0.36672648225018445,1.7894774387280146,1.6061141952872275,0.537401367817074,2.1537161538998286,1.885015468299389,3,L2,R0,20261738,1,480
R0_L2,8ae8b9fc19225c3645e8f4ad44a691ceabc373b7d1c2ff1e3ee744a36a2d7b3d,12,0.37266541668601955,1.8009157945712408,1.6145830862224102,0.5251965360095103,2.1369309328496455,1.8743326636652151,3,L2,R0,20262756,2,480
R0_L2,ced508b508e1312c342a54c40f5a55bf95c10518ce9f7c997f721837f99a6453,12,0.3677454897124941,1.7857823672393958,1.6019096200664837,0.5242516179413845,2.1431015908718107,1.880975784858068,4,L2,R0,20260730,0,480
R0_L2,4f316bdd744c3b4f8c42293f999f6e8cbdf7fb6595de204c40d6dabcef3e0873,12,0.3662206726556178,1.7832850873470307,1.6001747506360213,0.554994233744219,2.1853657412032286,1.9078686287005742,4,L2,R0,20261739,1,480
R0_L2,d2629d08cbc03a89d13c3c8811044dfc409254533df011e30c24bc64b14db615,12,0.36940795931344234,1.7897327755888304,1.605028793712457,0.5692515571291248,2.185310819000006,1.9006850361824035,4,L2,R0,20262757,2,480
R1_L0,cbe6bec839f849bbfba0fe6e924e19bb1fd7c86c185735ff470c81ea6a5b314f,12,0.3781675658460396,0.892355973770221,0.7032721894405162,0.5100554290693253,1.1896725944553812,0.9346448776156951,0,L0,R1,20260726,0,480
R1_L0,89e5e94d632772efdf4ed198200a5326d64e78d5d246ca05a1922c5aa2e5819d,12,0.37014705513138324,0.8750598862534389,0.689986357956271,0.5055453716777265,1.1853820316803951,0.9326093446773788,0,L0,R1,20261735,1,480
R1_L0,af3da743a581f5a6efadab27308f5fd461ef4a0e56f6294f1b7ad9e67f3c9927,12,0.37729852173943074,0.8872819230542518,0.6986326613114215,0.5166685247483352,1.1951992405888936,0.93686498189345,0,L0,R1,20262753,2,480
R1_L0,983427441fb98c6fee737183ffb2c4b5d7f4053127150cb5504ac82c562e22be,12,0.37271563461981716,0.8755450663428443,0.6891872497857549,0.5256870499191185,1.243578072466577,0.9807345473983635,1,L0,R1,20260727,0,480
R1_L0,37c8a04fc5bfed40537e89c0881be69e81c24bab11ee98229e11e46b44522a3f,12,0.37339831923600286,0.8795221019885503,0.6928229397318015,0.5145315807312727,1.2006169131956994,0.9433511251894137,1,L0,R1,20261736,1,480
R1_L0,7d0cdb0bfeae34fca0c7bae6748604d28b495a8f2fd9d5bc0a53a6b707ab3fd8,12,0.3731529451751461,0.8712470702826977,0.6846705968336513,0.5395203167417397,1.2023672515836854,0.9326070938492194,1,L0,R1,20262754,2,480
R1_L0,7e61023855f282d9e55df278e94acaf80b21d5c4b6b4ba056be31bfc222ddb3f,12,0.3752745783034091,0.8832409456527481,0.6956036574750518,0.5259854636155069,1.246972278598696,0.9839795461855829,2,L0,R1,20260728,0,480
R1_L0,351b980805a6cbb3add683200c50b78d4e8583ea3946214e08a25c8b6f4b5404,12,0.3723225366867458,0.8758722161098073,0.6897109465634761,0.523748759770145,1.190433468700697,0.9285590865028401,2,L0,R1,20261737,1,480
R1_L0,ebf061afd271f661f17edb0d30d188b31fff3efac5134403f5b8cac6d7771b7d,12,0.3709155251427243,0.8708068939081083,0.6853491322758297,0.51035799770616,1.160618870332837,0.9054398721782491,2,L0,R1,20262755,2,480
R1_L0,74a58a2392216d9194919dbf644ae5fea2b108fe9b7e315ea626e32b09199de3,12,0.3817631349743654,0.9030053104041145,0.712123744164516,0.5245960705913604,1.2075133894880612,0.9452153529583787,3,L0,R1,20260729,0,480
R1_L0,6beb909a27f372eb06ae051bcc2607179e92435a99d8aee8ba2faaf352969a83,12,0.37558362721465527,0.8908957188483327,0.7031039045328119,0.5070945451036095,1.1338231100545575,0.8802758335679148,3,L0,R1,20261738,1,480
R1_L0,9fc4fd8edcf7f298003d4a415501abb203996fcd45739f027f38c1a74eec1685,12,0.37997422758489846,0.8956426579932061,0.7056555441037441,0.5490100145495186,1.1850883116324742,0.9105833058323091,3,L0,R1,20262756,2,480
R1_L0,535453c32b92fcd1a380e06b0a79930ac58c9a3e6a6c3c9d60cc4affe667bac5,12,0.3744165840403487,0.8860657878685743,0.6988574983474488,0.5609812669456005,1.2732301514595747,0.9927395175366353,4,L0,R1,20260730,0,480
R1_L0,1f89b14a9fe0b0ed8605b43b9bfb001f2a6e1c17662df43ae72e2b4154a983b9,12,0.3734635021110686,0.8860353583081936,0.6993036067501331,0.5354850154835731,1.2457519168189417,0.978009408498959,4,L0,R1,20261739,1,480
R1_L0,8c588da183cecd07f73376c54c669bd49ee7cc68dfc1215668b9087aaba2f966,12,0.3774077568979313,0.891719322942663,0.7030154460963483,0.5195108064139883,1.2053801118861884,0.9456247066807312,4,L0,R1,20262757,2,480
R1_L1,3646a3dcb8d1c4940fe56810007dde3c57f5bdd0ad06293c9784a5b2daee9dc6,12,0.37270787220913915,0.8799835129796217,0.693629575741943,0.5050751755479723,1.1844985535057881,0.9319609645133217,0,L1,R1,20260726,0,480
R1_L1,bf97c3f9272347509660833853b8bc3195dfc84bb5346fc3e5fc1011f8de68ca,12,0.3768085110040071,0.8844271978732043,0.696022944546227,0.47597653859605393,1.1519634526378164,0.9139751855827247,0,L1,R1,20261735,1,480
R1_L1,c7e73db7b4a3702706023b737ea7845df9b1ce69dcdf4b2f6272fc19f2205a61,12,0.37603672287853745,0.8816608027981905,0.6936424419361477,0.4650592514934639,1.1459947357264657,0.9134651093588521,0,L1,R1,20262753,2,480
R1_L1,fcb98df65991230232c688908a2adf020b07bca196831540613c17a470408a4b,12,0.3737936902015159,0.879313468230733,0.6924166227458045,0.47966897478327153,1.154551898680317,0.9147174110558505,1,L1,R1,20260727,0,480
R1_L1,29bd05bbe2de251bd0ee4a33e64089603e08b8ae0c1fcf3251ed9ec520a29c57,12,0.37063116195301216,0.8720201963791624,0.6867046156005624,0.4835283254738897,1.1711597504559905,0.9293955890617023,1,L1,R1,20261736,1,480
R1_L1,7a0ab7ebdff827905b4d6abcf0f6789e929d9e8018e1329bffe25171471ee536,12,0.3712793385415959,0.8706291955740502,0.6849895267010045,0.48479317004481953,1.1634844891106089,0.9210879056326424,1,L1,R1,20262754,2,480
R1_L1,37b13d1b8552085616af42a97c547b227589e02806dee5bbe4139997444df6fd,12,0.3713543587286646,0.8696016104271015,0.6839244325179606,0.47931533462057513,1.171688517757381,0.9320308496554692,2,L1,R1,20260728,0,480
R1_L1,82d223d2e171fa0f88b89ade02d57e783866b502c740abf3e29f9822249d6258,12,0.37425488464844725,0.8742675270419568,0.6871400861030755,0.47349164391246934,1.1277418467837075,0.89099602632535,2,L1,R1,20261737,1,480
R1_L1,7d9a4659646184b93014db17a1b75e6ec278c0075c0a76cbf7668e3ff40ddafc,12,0.3743443447863683,0.8815894269306833,0.6944172533849875,0.48659747168421746,1.1385320882933836,0.895233353258421,2,L1,R1,20262755,2,480
R1_L1,0dcd643b6cafe31c329329b95902e1561d01b88cf771951a05781c78d72b4194,12,0.3777136018887783,0.8950980276723082,0.7062412255657061,0.47966108286442855,1.1535413576600453,0.9137108172755688,3,L1,R1,20260729,0,480
R1_L1,6bc649d6ce7fdf113090f591bc6827bbee5b5f23bec950f29413bf07edb4fcf0,12,0.3782086964851866,0.8903829637022379,0.7012786157506828,0.47991604632698,1.1578346965368838,0.9178766730629528,3,L1,R1,20261738,1,480
R1_L1,9b910369d70986191d97eddcbe3245e7c871308ad377d88ecdc19c60d5250885,12,0.3818408396987555,0.8952307334984653,0.7043103140235568,0.47559142620302736,1.1631164732078711,0.9253207627645073,3,L1,R1,20262756,2,480
R1_L1,a329f4387cca3ff2621d1737264632213fc2649ea8ed05718a86bd00954d14aa,12,0.375731504522264,0.8867179367652473,0.6988521841005422,0.4817440330516547,1.2164436917752028,0.9755716760021945,4,L1,R1,20260730,0,480
R1_L1,a4f6796a4c885d0ae897f282587625139f456a3a1b3b42abb7c9591f5ce1db88,12,0.37608327842705574,0.8899051252519712,0.701863486552611,0.4765223219525069,1.2181024380183467,0.9798412748457243,4,L1,R1,20261739,1,480
R1_L1,da10ca62c02c71d2fbecdecd7a9f135a067ed8b2710172f044678573c904a103,12,0.3725137653411366,0.8737497644343724,0.6874928821324526,0.48615062731162956,1.2078223963578543,0.9647470825157749,4,L1,R1,20262757,2,480
R1_L2,1d63cf89f92ac784878066f9c3e373bffd1ef63b932cd6756e96dde2a5bdd7ad,12,0.36200982925171654,1.77482851917545,1.5938236032923063,0.5521977468393743,2.154415419946114,1.878316546479861,0,L2,R1,20260726,0,480
R1_L2,1315a17b4f165f050f3ffc4959395cfd49bdef86ac4a4be6eec6bfb8ac8f6e60,12,0.3610513808593775,1.7745438118775685,1.5940181235472362,0.5389997718234857,2.136487424125274,1.8669875378410021,0,L2,R1,20261735,1,480
R1_L2,c023a8ba3b61991f7190f65cde49d332876f04bc5f1d297bde60f7e6a7c88d95,12,0.3652755392366089,1.7807928842802843,1.5981551160415013,0.5305164768981437,2.127569813032945,1.8623115780452888,0,L2,R1,20262753,2,480
R1_L2,deefde09b4f925a423245e1935ca13a7c09b5dd4004cf3db7fb58908e2e39cab,12,0.3594229352020193,1.7743904769420624,1.5946790084242821,0.5292075805366039,2.12974162325263,1.8651378355920314,1,L2,R1,20260727,0,480
R1_L2,21b6419580ff2caa258d2f5b44f59a502eb2a4a14a8a835cef29bb10393258e5,12,0.3604095350485295,1.7747540786862372,1.5945493131875992,0.5386233579367399,2.1627463353176912,1.8934346539278826,1,L2,R1,20261736,1,480
R1_L2,5d606293e9b1e9fe33224573f0863f11f98f3c24810774389041f248f8a09765,12,0.3568057510924215,1.7686047852039337,1.5902019071082274,0.5099452528947344,2.0938281059265136,1.838855482886235,1,L2,R1,20262754,2,480
R1_L2,64f8b8fee55e998f15ea0a9d009c5d6b31f8550d30a449b0d4bec501cd582f1f,12,0.35918684978969395,1.774529085556666,1.594935661057631,0.5168831847297649,2.1143101592858633,1.8558685665329298,2,L2,R1,20260728,0,480
R1_L2,c20b956918e4bde62b747e6e2e6859ed239d0a92e66cb556f3b6853df6d39b82,12,0.3631212985919168,1.77856723840038,1.5970065839588643,0.5024054823443294,2.0842652022838593,1.8330624595284462,2,L2,R1,20261737,1,480
R1_L2,f47000a36a7ea97d5e88b4573599534ca7fdf1c7e1fc88618bada648fe3014c7,12,0.3552564780615891,1.7642729130884012,1.586644675085942,0.4981472390703857,2.0794923305511475,1.8304187116523585,2,L2,R1,20262755,2,480
R1_L2,a28cf34b4430ceee1b3c72c3cd0cc0c55e626ede5fb46a4a777fff57c058f5e2,12,0.3714336773303027,1.7944036866227786,1.6086868442595006,0.5238381415760766,2.1291681967675684,1.867249133437872,3,L2,R1,20260729,0,480
R1_L2,ece10625cb26ebda126dad0fa36bdc4c59e62ce4be924e29a69c2dd40185a33f,12,0.36440397939877583,1.7830094017088414,1.6008074117203555,0.5179984907619655,2.110556843380133,1.8515575932959716,3,L2,R1,20261738,1,480
R1_L2,48a11e2e412c21d16a02cc57adbf1125ac1edfb387888d84a3ab0c01f3caee89,12,0.3663356196368113,1.7845932513475418,1.601425442347924,0.5359338178299368,2.1500135491291683,1.8820466433962186,3,L2,R1,20262756,2,480
R1_L2,03d77b76e262d0d29df56f184d1bf0221a4540e3d6ab4b71d40c4b6f15db5feb,12,0.3620125611817154,1.7729081009825072,1.591901820898056,0.5193049673301479,2.1164035201072693,1.8567510341604552,4,L2,R1,20260730,0,480
R1_L2,b59378a896d579d73f0ff0ea0e238255e7635a5aa9bb86ce4a54240432d67c5e,12,0.3600108180156288,1.7683817719419797,1.5883763611316681,0.5318544849442939,2.1290531866252422,1.8631259431441625,4,L2,R1,20261739,1,480
R1_L2,caa0c18c8dde2b0b3c96ad768e1622c8a8fcc58b50cf71ed0a6c842b1e6b710f,12,0.36460215533928325,1.7769399888813495,1.5946389086544515,0.5306934460066259,2.119227142383655,1.8538804158568383,4,L2,R1,20262757,2,480
R2_L0,fe6f2f8c4ee904500085766d50db9551794dc30ccfbb8582e66b852baeb6fc4e,12,0.3628339894542781,0.8530149573654247,0.671597963932436,0.5154801477988561,1.1833059119060636,0.9255658386585613,0,L0,R2,20260726,0,480
R2_L0,90299ea7b958dac829b7b6a3d255bf38bb041074b56b4bf3916bac6d0564fe1a,12,0.36406806693024313,0.8608367838314734,0.6788027512355863,0.5377992675329248,1.1923815617958704,0.9234819257942338,0,L0,R2,20261735,1,480
R2_L0,68c1945e8f84ea7c98572a3b26d791f338e1f706863d2d1cf004edaba8271d93,12,0.35823661627558373,0.8417295075681371,0.6626111980527639,0.5092851802396278,1.1447760429233313,0.8901334532070905,0,L0,R2,20262753,2,480
R2_L0,46e26484f188b7d9fb8dd7f3f8137e3238ecd25114aa9506e1b7e534523ed8e4,12,0.35789459576286997,0.840455871153002,0.6615085748858595,0.4991030851379037,1.2015951520918557,0.9520436060459664,1,L0,R2,20260727,0,480
R2_L0,d41ad60f9bd6173666d444319e0bf7523a6894114838782c6646a83cf17e3a7b,12,0.3582622036493073,0.8371435127143437,0.6580124119063839,0.5242943517863751,1.154325047833845,0.8921778729573513,1,L0,R2,20261736,1,480
R2_L0,e08829e4cf9431cef0bc253ed6598ba3d94ab80493b9f03e80c372be8cb0123b,12,0.3571088402376821,0.83824164425799,0.6596872253188243,0.5438765556706736,1.206355649481217,0.934417369371901,1,L0,R2,20262754,2,480
R2_L0,b8d1b04a03689aabe71004b6ac7afb38da9b1efa56b1edebc07b3fc90ca9f881,12,0.3600255911859373,0.8437008538904289,0.6636880584293976,0.5424681303401788,1.1737325966047745,0.9024985318693022,2,L0,R2,20260728,0,480
R2_L0,a557db93318bf27d6024b2023f97fd746c6d2dfbfa86a0ea6425faf4ab430675,12,0.3586600077105686,0.8387146928192427,0.6593846887117252,0.5168829792489608,1.1661278580936292,0.9076863662960629,2,L0,R2,20261737,1,480
R2_L0,6b49551b04b96bd737081098c6a182f07567e376f01f48ffed8d7da8e5fdd53f,12,0.35353221020195635,0.833206832005332,0.6564407269470394,0.5013734752312302,1.1311160282697528,0.8804292934869106,2,L0,R2,20262755,2,480
R2_L0,69f371cb9fd17c5c463e538f5d59655ba4d00bda6e7bc0c555446d31cab9009c,12,0.36059591280839715,0.856346071511507,0.6760481154584946,0.5236402341164649,1.1864701054058968,0.924649987462908,3,L0,R2,20260729,0,480
R2_L0,045b2f7e3d3c276e5a011c8e4ced80ce94fa1c7f31644f2799429d9ddfad1fdb,12,0.360310249911466,0.8518021061046359,0.6716469823693235,0.5347577055605749,1.1681526047643274,0.9007737526902929,3,L0,R2,20261738,1,480
R2_L0,67c27fe1ddfe41fa6d4db3d9cf2b03d28035cb8c803b3bb04ef4ecbf8cf525e8,12,0.36562752894048267,0.8604839808967275,0.6776702172957205,0.5501199633503954,1.1866851995699108,0.9116252188415577,3,L0,R2,20262756,2,480
R2_L0,266cb3629b7772e97e4a297dfb15b80318746538414252c9756a836b5d075a2c,12,0.35885325118433686,0.8503579817169036,0.6709313554941522,0.5332908888037006,1.1782532890637716,0.9116078462451697,4,L0,R2,20260730,0,480
R2_L0,877847f2753328ab99933af142ba546f638058ec2b8b4715e398b714969e781c,12,0.36120632668413843,0.8523837255818459,0.6717805647155425,0.5363306546428551,1.232517675574248,0.9643523507479889,4,L0,R2,20261739,1,480
R2_L0,f543fd6f3826326ee16c98dc880e66c93358386e6fd2c602fc2b148251d54d18,12,0.36114962643478066,0.8504679106835586,0.6698930956345672,0.5545196555554867,1.2001919497114917,0.9229321242310107,4,L0,R2,20262757,2,480
R2_L1,b1c10ba5bf757e121fb43ebbf6be7e30a06f0574d5b7c9f380f3c9a8f4d9e9f8,12,0.3624935254997884,0.8561480929492973,0.6749013293650933,0.47531714552703,1.1442704674166937,0.9066118926159106,0,L1,R2,20260726,0,480
R2_L1,e3385b59884cf31367068ecaf3dc629fe69763ba9f4710a4e7f1a790bf023b3b,12,0.3614967172266915,0.8450162604140738,0.6642679027301104,0.47554131781992814,1.1460508895261834,0.908280232634085,0,L1,R2,20261735,1,480
R2_L1,e24c2223e7dbe13cde302b34fba38b755de368b2eb4f402e175b6c83ea875e44,12,0.36106753334364233,0.841428292740602,0.660894527596732,0.4749926287215203,1.178051179057608,0.9405548644252122,0,L1,R2,20262753,2,480
R2_L1,4849bb19976f1dc2330dc2d086c001725b9cc270c6a608a69b6108dead590a30,12,0.3638329710190495,0.8508997400912146,0.6689832540190158,0.47855369981843976,1.1589521291200071,0.9196752794242153,1,L1,R2,20260727,0,480
R2_L1,7813a7c2609f9b327e2f3c74ce576b1c2427a0f1c4b52919a69a0138bbb17e44,12,0.365949452429777,0.8532819039731597,0.6703071790359293,0.4794529295992106,1.146401910111308,0.9066754491534084,1,L1,R2,20261736,1,480
R2_L1,c8977d70f3efcd032ea2ed4ef140c2ac728eb8e009c9fe857503bc9f1ad9ad95,12,0.3622088449638492,0.8389387890929356,0.6578343651354468,0.46854459842822205,1.1415643522981553,0.9072920511787136,1,L1,R2,20262754,2,480
R2_L1,5879b444c93892805e2cad0dce1a1f3ab5da1b0b343d516a4c0ac4be898d825d,12,0.3607076560690378,0.8388141443099205,0.6584603153634816,0.4628554809760923,1.129370604470993,0.8979428619767229,2,L1,R2,20260728,0,480
R2_L1,9970155381108003ec253049bba8173d90cdd441303caf600584282b7a22758f,12,0.3622755704059576,0.8432227263925597,0.6620849420083686,0.47198552705037095,1.1300699921945732,0.8940772265195847,2,L1,R2,20261737,1,480
R2_L1,1087df08972109877584e4bf00ec742575fb5bd41459130e794adff85f287b47,12,0.36070889471254003,0.8467040350971122,0.6663495882879943,0.47365464850639305,1.162994385495161,0.9261670592008159,2,L1,R2,20262755,2,480
