variant,threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence
density_only_matched_threshold,0.07435406123598416,0.8364892578125,0.9290047034240467,0.47232842808193193,0.48043431828542466,0.5073694107984746,0.9883828996282528,1.0,0.785390628890106,0.35445378288600066,0.6970954356846473,0.8840328861964517,0.9646017699115044,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.07934431731700897,0.828214111328125,0.9225590224225887,0.4737378397273485,0.46911411693822186,0.49425824470709734,0.9792746113989638,1.0,0.7703439815674044,0.3551292458519667,0.6796116504854369,0.8755020080321285,0.9589538685070832,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.08442963249981403,0.8197855631510417,0.9158626707335275,0.4751345730516378,0.4579660617111962,0.48111428379407406,0.9705882352941176,1.0,0.755152480840874,0.3558382055258235,0.65625,0.8672566371681416,0.9556962025316456,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.08957239873707293,0.8115132649739584,0.9091519676692218,0.4764610466938264,0.44710172879335136,0.4694479537793776,0.967741935483871,1.0,0.740033406816258,0.3563732040519596,0.6407766990291263,0.8588235294117647,0.9531420268797676,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.09473470896482468,0.8033955891927084,0.9025044106559917,0.4777563087987642,0.4364732998179714,0.45693036000015197,0.9571428571428572,1.0,0.7254439530493905,0.3569471728875169,0.622568093385214,0.8495575221238938,0.9487577639751553,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.0999134893839558,0.7953548177083334,0.8959611403028714,0.4790874544167182,0.426297551380835,0.44477303274719354,0.9536784741144414,1.0,0.7111713661033982,0.3575513715387224,0.6060606060606061,0.8412698412698413,0.9401993355481728,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.1,0.79523193359375,0.8958530266093632,0.47910366656740155,0.42613815682511547,0.44458541534293916,0.9536784741144414,1.0,0.7109133459778284,0.35754126351735915,0.6060606060606061,0.8412698412698413,0.9401993355481728,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.10518429204821586,0.7871927897135417,0.8891987722876857,0.4804014256140142,0.41622381545935916,0.43226312506867565,0.9375,1.0,0.6965321189789646,0.35808235244837266,0.5818181818181818,0.8286334056399133,0.9322033898305084,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.1104853954166174,0.7792045084635416,0.8826047937420349,0.481727418611124,0.40675896674073203,0.4214299766939048,0.9316239316239316,1.0,0.6833051925418604,0.3589174768708405,0.5727272727272728,0.8191616766467066,0.9255663430420712,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.1158504674832026,0.7709916178385416,0.8756587281237204,0.48302739777357795,0.3967649280971159,0.4097606077150232,0.9259259259259259,1.0,0.6696301258866613,0.3596399953321923,0.5555555555555556,0.8092105263157895,0.9205202312138728,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
