variant,name,threshold,ldhn_pixels,ldhn_recall,pred_high_coverage
density_only_matched_threshold,1471_0.82_1.95.png,0.43738746643066406,116,0.1810344827586207,0.72705078125
d7c_mc_topk_hn_ordinal,1474_0.92_0.89.png,0.5773006677627563,295,0.01694915254237288,0.5234375
d7c_mc_hn_ordinal,1474_0.92_0.89.png,0.5773006677627563,295,0.006779661016949152,0.4873046875
density_only_matched_threshold,1474_0.92_0.89.png,0.43738746643066406,295,0.22372881355932203,0.712890625
d7c_mc_topk_hn_ordinal,1481_0.7_0.89.png,0.5773006677627563,1384,0.000722543352601156,0.048583984375
d7c_mc_hn_ordinal,1481_0.7_0.89.png,0.5773006677627563,1384,0.0036127167630057803,0.054931640625
density_only_matched_threshold,1481_0.7_0.89.png,0.43738746643066406,1384,0.002890173410404624,0.257568359375
d7c_mc_topk_hn_ordinal,1482_0.59_1.05.png,0.5773006677627563,483,0.002070393374741201,0.043701171875
d7c_mc_hn_ordinal,1482_0.59_1.05.png,0.5773006677627563,483,0.045548654244306416,0.074951171875
density_only_matched_threshold,1482_0.59_1.05.png,0.43738746643066406,483,0.006211180124223602,0.253173828125
d7c_mc_topk_hn_ordinal,1485_0.6_1.5.png,0.5773006677627563,1465,0.15699658703071673,0.314453125
d7c_mc_hn_ordinal,1485_0.6_1.5.png,0.5773006677627563,1465,0.23071672354948805,0.399169921875
density_only_matched_threshold,1485_0.6_1.5.png,0.43738746643066406,1465,0.42457337883959045,0.3916015625
d7c_mc_topk_hn_ordinal,1493_0.84_0.8.png,0.5773006677627563,118,0.288135593220339,0.434814453125
d7c_mc_hn_ordinal,1493_0.84_0.8.png,0.5773006677627563,118,0.3898305084745763,0.430908203125
density_only_matched_threshold,1493_0.84_0.8.png,0.43738746643066406,118,0.2033898305084746,0.36572265625
d7c_mc_topk_hn_ordinal,1497_0.99_1.09.png,0.5773006677627563,11,0.0,0.6826171875
d7c_mc_hn_ordinal,1497_0.99_1.09.png,0.5773006677627563,11,0.0,0.541259765625
density_only_matched_threshold,1497_0.99_1.09.png,0.43738746643066406,11,0.2727272727272727,0.495849609375
d7c_mc_topk_hn_ordinal,1500_0.87_1.88.png,0.5773006677627563,6,0.0,0.982666015625
d7c_mc_hn_ordinal,1500_0.87_1.88.png,0.5773006677627563,6,0.0,0.9521484375
density_only_matched_threshold,1500_0.87_1.88.png,0.43738746643066406,6,0.0,0.541259765625
d7c_mc_topk_hn_ordinal,1511_0.63_1.09.png,0.5773006677627563,330,0.06666666666666667,0.15966796875
d7c_mc_hn_ordinal,1511_0.63_1.09.png,0.5773006677627563,330,0.15454545454545454,0.216552734375
density_only_matched_threshold,1511_0.63_1.09.png,0.43738746643066406,330,0.18787878787878787,0.2431640625
d7c_mc_topk_hn_ordinal,1512_0.89_1.11.png,0.5773006677627563,514,0.05252918287937743,0.32861328125
d7c_mc_hn_ordinal,1512_0.89_1.11.png,0.5773006677627563,514,0.07976653696498054,0.330322265625
density_only_matched_threshold,1512_0.89_1.11.png,0.43738746643066406,514,0.09727626459143969,0.2705078125
d7c_mc_topk_hn_ordinal,1517_0.72_1.25.png,0.5773006677627563,76,0.09210526315789473,0.18896484375
d7c_mc_hn_ordinal,1517_0.72_1.25.png,0.5773006677627563,76,0.19736842105263158,0.203369140625
density_only_matched_threshold,1517_0.72_1.25.png,0.43738746643066406,76,0.11842105263157894,0.17724609375
d7c_mc_topk_hn_ordinal,1518_0.62_1.44.png,0.5773006677627563,111,0.18018018018018017,0.152587890625
d7c_mc_hn_ordinal,1518_0.62_1.44.png,0.5773006677627563,111,0.3153153153153153,0.190673828125
density_only_matched_threshold,1518_0.62_1.44.png,0.43738746643066406,111,0.4144144144144144,0.18701171875
d7c_mc_topk_hn_ordinal,1528_0.91_1.9.png,0.5773006677627563,130,0.2076923076923077,0.87890625
d7c_mc_hn_ordinal,1528_0.91_1.9.png,0.5773006677627563,130,0.38461538461538464,0.867919921875
density_only_matched_threshold,1528_0.91_1.9.png,0.43738746643066406,130,0.023076923076923078,0.473388671875
d7c_mc_topk_hn_ordinal,152_0.8_1.99.png,0.5773006677627563,67,0.26865671641791045,0.81005859375
d7c_mc_hn_ordinal,152_0.8_1.99.png,0.5773006677627563,67,0.29850746268656714,0.7861328125
density_only_matched_threshold,152_0.8_1.99.png,0.43738746643066406,67,0.0,0.642822265625
d7c_mc_topk_hn_ordinal,1531_0.52_1.01.png,0.5773006677627563,415,0.007228915662650603,0.04833984375
d7c_mc_hn_ordinal,1531_0.52_1.01.png,0.5773006677627563,415,0.060240963855421686,0.058837890625
density_only_matched_threshold,1531_0.52_1.01.png,0.43738746643066406,415,0.5783132530120482,0.306640625
d7c_mc_topk_hn_ordinal,1537_0.52_1.24.png,0.5773006677627563,433,0.02771362586605081,0.0771484375
d7c_mc_hn_ordinal,1537_0.52_1.24.png,0.5773006677627563,433,0.06697459584295612,0.101318359375
density_only_matched_threshold,1537_0.52_1.24.png,0.43738746643066406,433,0.8244803695150116,0.386962890625
d7c_mc_topk_hn_ordinal,1538_0.61_0.54.png,0.5773006677627563,318,0.0031446540880503146,0.016357421875
d7c_mc_hn_ordinal,1538_0.61_0.54.png,0.5773006677627563,318,0.031446540880503145,0.027587890625
density_only_matched_threshold,1538_0.61_0.54.png,0.43738746643066406,318,0.7767295597484277,0.307373046875
d7c_mc_topk_hn_ordinal,1539_0.58_0.79.png,0.5773006677627563,480,0.00625,0.0419921875
d7c_mc_hn_ordinal,1539_0.58_0.79.png,0.5773006677627563,480,0.01875,0.05029296875
density_only_matched_threshold,1539_0.58_0.79.png,0.43738746643066406,480,0.75,0.3427734375
d7c_mc_topk_hn_ordinal,1543_0.92_1.98.png,0.5773006677627563,38,0.13157894736842105,0.38427734375
d7c_mc_hn_ordinal,1543_0.92_1.98.png,0.5773006677627563,38,0.15789473684210525,0.351806640625
density_only_matched_threshold,1543_0.92_1.98.png,0.43738746643066406,38,0.21052631578947367,0.2412109375
d7c_mc_topk_hn_ordinal,1544_0.87_1.52.png,0.5773006677627563,45,0.13333333333333333,0.27197265625
d7c_mc_hn_ordinal,1544_0.87_1.52.png,0.5773006677627563,45,0.13333333333333333,0.25
density_only_matched_threshold,1544_0.87_1.52.png,0.43738746643066406,45,0.17777777777777778,0.130126953125
d7c_mc_topk_hn_ordinal,1547_0.77_1.84.png,0.5773006677627563,162,0.16666666666666666,0.685546875
d7c_mc_hn_ordinal,1547_0.77_1.84.png,0.5773006677627563,162,0.16666666666666666,0.5048828125
density_only_matched_threshold,1547_0.77_1.84.png,0.43738746643066406,162,0.0,0.131591796875
d7c_mc_topk_hn_ordinal,1548_0.85_1.55.png,0.5773006677627563,165,0.19393939393939394,0.607666015625
d7c_mc_hn_ordinal,1548_0.85_1.55.png,0.5773006677627563,165,0.17575757575757575,0.39599609375
density_only_matched_threshold,1548_0.85_1.55.png,0.43738746643066406,165,0.0,0.112060546875
d7c_mc_topk_hn_ordinal,1549_0.91_1.37.png,0.5773006677627563,171,0.005847953216374269,0.1796875
d7c_mc_hn_ordinal,1549_0.91_1.37.png,0.5773006677627563,171,0.0,0.092041015625
density_only_matched_threshold,1549_0.91_1.37.png,0.43738746643066406,171,0.0,0.09423828125
d7c_mc_topk_hn_ordinal,154_0.97_0.91.png,0.5773006677627563,111,0.0,0.510986328125
d7c_mc_hn_ordinal,154_0.97_0.91.png,0.5773006677627563,111,0.0,0.504150390625
density_only_matched_threshold,154_0.97_0.91.png,0.43738746643066406,111,0.0,0.4169921875
d7c_mc_topk_hn_ordinal,1568_0.8_1.8.png,0.5773006677627563,260,0.03076923076923077,0.2734375
d7c_mc_hn_ordinal,1568_0.8_1.8.png,0.5773006677627563,260,0.03076923076923077,0.202392578125
density_only_matched_threshold,1568_0.8_1.8.png,0.43738746643066406,260,0.08846153846153847,0.225830078125
d7c_mc_topk_hn_ordinal,1573_0.61_1.06.png,0.5773006677627563,267,0.0449438202247191,0.07080078125
d7c_mc_hn_ordinal,1573_0.61_1.06.png,0.5773006677627563,267,0.06367041198501873,0.07421875
density_only_matched_threshold,1573_0.61_1.06.png,0.43738746643066406,267,0.6816479400749064,0.13037109375
d7c_mc_topk_hn_ordinal,1575_0.51_1.39.png,0.5773006677627563,642,0.05451713395638629,0.08154296875
d7c_mc_hn_ordinal,1575_0.51_1.39.png,0.5773006677627563,642,0.09657320872274143,0.093994140625
density_only_matched_threshold,1575_0.51_1.39.png,0.43738746643066406,642,0.5342679127725857,0.1640625
d7c_mc_topk_hn_ordinal,1578_0.57_1.99.png,0.5773006677627563,82,0.15853658536585366,0.763671875
d7c_mc_hn_ordinal,1578_0.57_1.99.png,0.5773006677627563,82,0.21951219512195122,0.609130859375
density_only_matched_threshold,1578_0.57_1.99.png,0.43738746643066406,82,0.024390243902439025,0.277099609375
d7c_mc_topk_hn_ordinal,1580_0.7_1.59.png,0.5773006677627563,44,0.06818181818181818,0.67578125
d7c_mc_hn_ordinal,1580_0.7_1.59.png,0.5773006677627563,44,0.09090909090909091,0.55029296875
density_only_matched_threshold,1580_0.7_1.59.png,0.43738746643066406,44,0.0,0.31396484375
d7c_mc_topk_hn_ordinal,1586_0.74_1.29.png,0.5773006677627563,61,0.03278688524590164,0.355712890625
d7c_mc_hn_ordinal,1586_0.74_1.29.png,0.5773006677627563,61,0.04918032786885246,0.30615234375
density_only_matched_threshold,1586_0.74_1.29.png,0.43738746643066406,61,0.0,0.255615234375
d7c_mc_topk_hn_ordinal,158_0.56_1.42.png,0.5773006677627563,111,0.23423423423423423,0.533935546875
d7c_mc_hn_ordinal,158_0.56_1.42.png,0.5773006677627563,111,0.2072072072072072,0.427490234375
density_only_matched_threshold,158_0.56_1.42.png,0.43738746643066406,111,0.3153153153153153,0.494140625
d7c_mc_topk_hn_ordinal,1592_0.54_1.46.png,0.5773006677627563,328,0.057926829268292686,0.069091796875
d7c_mc_hn_ordinal,1592_0.54_1.46.png,0.5773006677627563,328,0.10670731707317073,0.071044921875
density_only_matched_threshold,1592_0.54_1.46.png,0.43738746643066406,328,0.3170731707317073,0.160888671875
d7c_mc_topk_hn_ordinal,1599_0.71_1.3.png,0.5773006677627563,753,0.006640106241699867,0.1875
d7c_mc_hn_ordinal,1599_0.71_1.3.png,0.5773006677627563,753,0.014608233731739707,0.193115234375
density_only_matched_threshold,1599_0.71_1.3.png,0.43738746643066406,753,0.02257636122177955,0.17626953125
d7c_mc_topk_hn_ordinal,1602_0.92_0.57.png,0.5773006677627563,140,0.02857142857142857,0.01806640625
d7c_mc_hn_ordinal,1602_0.92_0.57.png,0.5773006677627563,140,0.02857142857142857,0.013671875
density_only_matched_threshold,1602_0.92_0.57.png,0.43738746643066406,140,0.0,0.0849609375
d7c_mc_topk_hn_ordinal,1605_1.0_1.37.png,0.5773006677627563,45,0.06666666666666667,0.6162109375
d7c_mc_hn_ordinal,1605_1.0_1.37.png,0.5773006677627563,45,0.08888888888888889,0.48828125
density_only_matched_threshold,1605_1.0_1.37.png,0.43738746643066406,45,0.0,0.15869140625
d7c_mc_topk_hn_ordinal,1612_0.77_1.4.png,0.5773006677627563,27,0.0,0.498291015625
d7c_mc_hn_ordinal,1612_0.77_1.4.png,0.5773006677627563,27,0.0,0.364501953125
density_only_matched_threshold,1612_0.77_1.4.png,0.43738746643066406,27,0.0,0.118408203125
d7c_mc_topk_hn_ordinal,161_0.83_1.56.png,0.5773006677627563,74,0.013513513513513514,0.843994140625
d7c_mc_hn_ordinal,161_0.83_1.56.png,0.5773006677627563,74,0.013513513513513514,0.87744140625
density_only_matched_threshold,161_0.83_1.56.png,0.43738746643066406,74,0.0,0.530517578125
d7c_mc_topk_hn_ordinal,1621_0.5_0.72.png,0.5773006677627563,49,0.0,0.0048828125
d7c_mc_hn_ordinal,1621_0.5_0.72.png,0.5773006677627563,49,0.1836734693877551,0.005126953125
density_only_matched_threshold,1621_0.5_0.72.png,0.43738746643066406,49,0.0,0.0
d7c_mc_topk_hn_ordinal,162_0.75_0.98.png,0.5773006677627563,350,0.008571428571428572,0.5048828125
d7c_mc_hn_ordinal,162_0.75_0.98.png,0.5773006677627563,350,0.054285714285714284,0.572998046875
density_only_matched_threshold,162_0.75_0.98.png,0.43738746643066406,350,0.0,0.426513671875
d7c_mc_topk_hn_ordinal,1631_0.92_1.27.png,0.5773006677627563,23,0.08695652173913043,0.05859375
d7c_mc_hn_ordinal,1631_0.92_1.27.png,0.5773006677627563,23,0.13043478260869565,0.025390625
density_only_matched_threshold,1631_0.92_1.27.png,0.43738746643066406,23,0.0,0.04150390625
d7c_mc_topk_hn_ordinal,1635_0.64_0.55.png,0.5773006677627563,656,0.0,0.005126953125
d7c_mc_hn_ordinal,1635_0.64_0.55.png,0.5773006677627563,656,0.001524390243902439,0.003173828125
density_only_matched_threshold,1635_0.64_0.55.png,0.43738746643066406,656,0.0,0.001220703125
d7c_mc_topk_hn_ordinal,1636_0.96_1.23.png,0.5773006677627563,586,0.0034129692832764505,0.166259765625
d7c_mc_hn_ordinal,1636_0.96_1.23.png,0.5773006677627563,586,0.006825938566552901,0.068603515625
density_only_matched_threshold,1636_0.96_1.23.png,0.43738746643066406,586,0.0,0.06982421875
d7c_mc_topk_hn_ordinal,1647_0.89_1.55.png,0.5773006677627563,73,0.2602739726027397,0.6923828125
d7c_mc_hn_ordinal,1647_0.89_1.55.png,0.5773006677627563,73,0.1506849315068493,0.465087890625
density_only_matched_threshold,1647_0.89_1.55.png,0.43738746643066406,73,0.0,0.03662109375
d7c_mc_topk_hn_ordinal,1648_0.89_1.41.png,0.5773006677627563,106,0.18867924528301888,0.5986328125
d7c_mc_hn_ordinal,1648_0.89_1.41.png,0.5773006677627563,106,0.08490566037735849,0.41552734375
density_only_matched_threshold,1648_0.89_1.41.png,0.43738746643066406,106,0.0,0.030517578125
d7c_mc_topk_hn_ordinal,1657_0.68_1.28.png,0.5773006677627563,35,0.0,0.149658203125
d7c_mc_hn_ordinal,1657_0.68_1.28.png,0.5773006677627563,35,0.02857142857142857,0.148681640625
density_only_matched_threshold,1657_0.68_1.28.png,0.43738746643066406,35,0.02857142857142857,0.110107421875
d7c_mc_topk_hn_ordinal,1663_0.92_1.8.png,0.5773006677627563,113,0.008849557522123894,0.578857421875
d7c_mc_hn_ordinal,1663_0.92_1.8.png,0.5773006677627563,113,0.017699115044247787,0.46142578125
density_only_matched_threshold,1663_0.92_1.8.png,0.43738746643066406,113,0.0,0.211181640625
d7c_mc_topk_hn_ordinal,1664_0.8_2.0.png,0.5773006677627563,30,0.03333333333333333,0.5595703125
d7c_mc_hn_ordinal,1664_0.8_2.0.png,0.5773006677627563,30,0.06666666666666667,0.458251953125
density_only_matched_threshold,1664_0.8_2.0.png,0.43738746643066406,30,0.0,0.226318359375
d7c_mc_topk_hn_ordinal,1666_0.85_0.59.png,0.5773006677627563,79,0.0,0.02099609375
d7c_mc_hn_ordinal,1666_0.85_0.59.png,0.5773006677627563,79,0.0,0.01513671875
density_only_matched_threshold,1666_0.85_0.59.png,0.43738746643066406,79,0.0,0.260009765625
d7c_mc_topk_hn_ordinal,1685_0.79_1.99.png,0.5773006677627563,92,0.09782608695652174,0.664794921875
d7c_mc_hn_ordinal,1685_0.79_1.99.png,0.5773006677627563,92,0.10869565217391304,0.658935546875
density_only_matched_threshold,1685_0.79_1.99.png,0.43738746643066406,92,0.0,0.336669921875
d7c_mc_topk_hn_ordinal,1686_0.51_0.6.png,0.5773006677627563,87,0.0,0.049072265625
d7c_mc_hn_ordinal,1686_0.51_0.6.png,0.5773006677627563,87,0.011494252873563218,0.053466796875
density_only_matched_threshold,1686_0.51_0.6.png,0.43738746643066406,87,0.011494252873563218,0.0146484375
d7c_mc_topk_hn_ordinal,1687_0.83_1.61.png,0.5773006677627563,66,0.09090909090909091,0.61572265625
d7c_mc_hn_ordinal,1687_0.83_1.61.png,0.5773006677627563,66,0.15151515151515152,0.598876953125
density_only_matched_threshold,1687_0.83_1.61.png,0.43738746643066406,66,0.0,0.289794921875
d7c_mc_topk_hn_ordinal,1689_0.74_0.54.png,0.5773006677627563,267,0.00749063670411985,0.024169921875
d7c_mc_hn_ordinal,1689_0.74_0.54.png,0.5773006677627563,267,0.026217228464419477,0.02734375
density_only_matched_threshold,1689_0.74_0.54.png,0.43738746643066406,267,0.003745318352059925,0.005126953125
d7c_mc_topk_hn_ordinal,1691_0.77_1.92.png,0.5773006677627563,252,0.1626984126984127,0.38134765625
d7c_mc_hn_ordinal,1691_0.77_1.92.png,0.5773006677627563,252,0.21428571428571427,0.365966796875
density_only_matched_threshold,1691_0.77_1.92.png,0.43738746643066406,252,0.01984126984126984,0.086181640625
d7c_mc_topk_hn_ordinal,1696_0.74_1.51.png,0.5773006677627563,204,0.058823529411764705,0.064453125
d7c_mc_hn_ordinal,1696_0.74_1.51.png,0.5773006677627563,204,0.08823529411764706,0.054443359375
density_only_matched_threshold,1696_0.74_1.51.png,0.43738746643066406,204,0.0,0.000244140625
d7c_mc_topk_hn_ordinal,1701_0.55_0.71.png,0.5773006677627563,210,0.009523809523809525,0.010009765625
d7c_mc_hn_ordinal,1701_0.55_0.71.png,0.5773006677627563,210,0.01904761904761905,0.01171875
density_only_matched_threshold,1701_0.55_0.71.png,0.43738746643066406,210,0.0,0.002197265625
d7c_mc_topk_hn_ordinal,1705_0.66_1.4.png,0.5773006677627563,918,0.013071895424836602,0.15087890625
d7c_mc_hn_ordinal,1705_0.66_1.4.png,0.5773006677627563,918,0.037037037037037035,0.148681640625
density_only_matched_threshold,1705_0.66_1.4.png,0.43738746643066406,918,0.02178649237472767,0.069580078125
d7c_mc_topk_hn_ordinal,1712_0.9_0.74.png,0.5773006677627563,116,0.017241379310344827,0.177734375
d7c_mc_hn_ordinal,1712_0.9_0.74.png,0.5773006677627563,116,0.02586206896551724,0.16015625
density_only_matched_threshold,1712_0.9_0.74.png,0.43738746643066406,116,0.0,0.010498046875
d7c_mc_topk_hn_ordinal,1718_0.92_1.01.png,0.5773006677627563,156,0.03205128205128205,0.552978515625
d7c_mc_hn_ordinal,1718_0.92_1.01.png,0.5773006677627563,156,0.057692307692307696,0.513671875
density_only_matched_threshold,1718_0.92_1.01.png,0.43738746643066406,156,0.00641025641025641,0.26708984375
d7c_mc_topk_hn_ordinal,1722_0.85_1.51.png,0.5773006677627563,65,0.03076923076923077,0.780029296875
d7c_mc_hn_ordinal,1722_0.85_1.51.png,0.5773006677627563,65,0.09230769230769231,0.72509765625
density_only_matched_threshold,1722_0.85_1.51.png,0.43738746643066406,65,0.03076923076923077,0.400634765625
d7c_mc_topk_hn_ordinal,1726_0.54_0.7.png,0.5773006677627563,199,0.0,0.08642578125
d7c_mc_hn_ordinal,1726_0.54_0.7.png,0.5773006677627563,199,0.02512562814070352,0.112060546875
density_only_matched_threshold,1726_0.54_0.7.png,0.43738746643066406,199,0.12562814070351758,0.06396484375
d7c_mc_topk_hn_ordinal,1730_0.81_1.53.png,0.5773006677627563,80,0.05,0.17431640625
d7c_mc_hn_ordinal,1730_0.81_1.53.png,0.5773006677627563,80,0.1,0.15185546875
density_only_matched_threshold,1730_0.81_1.53.png,0.43738746643066406,80,0.0,0.032470703125
d7c_mc_topk_hn_ordinal,1733_0.57_1.6.png,0.5773006677627563,301,0.07641196013289037,0.34130859375
d7c_mc_hn_ordinal,1733_0.57_1.6.png,0.5773006677627563,301,0.2757475083056478,0.372802734375
density_only_matched_threshold,1733_0.57_1.6.png,0.43738746643066406,301,0.05647840531561462,0.261962890625
d7c_mc_topk_hn_ordinal,173_0.88_1.45.png,0.5773006677627563,627,0.08133971291866028,0.443359375
d7c_mc_hn_ordinal,173_0.88_1.45.png,0.5773006677627563,627,0.10366826156299841,0.44140625
density_only_matched_threshold,173_0.88_1.45.png,0.43738746643066406,627,0.028708133971291867,0.325927734375
d7c_mc_topk_hn_ordinal,1756_0.77_1.19.png,0.5773006677627563,711,0.014064697609001406,0.212890625
d7c_mc_hn_ordinal,1756_0.77_1.19.png,0.5773006677627563,711,0.02531645569620253,0.214111328125
density_only_matched_threshold,1756_0.77_1.19.png,0.43738746643066406,711,0.026722925457102673,0.155517578125
d7c_mc_topk_hn_ordinal,1761_0.99_0.94.png,0.5773006677627563,87,0.022988505747126436,0.62841796875
d7c_mc_hn_ordinal,1761_0.99_0.94.png,0.5773006677627563,87,0.12643678160919541,0.51416015625
density_only_matched_threshold,1761_0.99_0.94.png,0.43738746643066406,87,0.011494252873563218,0.428466796875
d7c_mc_topk_hn_ordinal,1763_0.58_1.25.png,0.5773006677627563,448,0.008928571428571428,0.235107421875
d7c_mc_hn_ordinal,1763_0.58_1.25.png,0.5773006677627563,448,0.11830357142857142,0.3642578125
density_only_matched_threshold,1763_0.58_1.25.png,0.43738746643066406,448,0.22098214285714285,0.348876953125
d7c_mc_topk_hn_ordinal,1765_0.51_1.47.png,0.5773006677627563,1271,0.004720692368214005,0.0556640625
d7c_mc_hn_ordinal,1765_0.51_1.47.png,0.5773006677627563,1271,0.020456333595594022,0.093017578125
density_only_matched_threshold,1765_0.51_1.47.png,0.43738746643066406,1271,0.2682926829268293,0.311767578125
d7c_mc_topk_hn_ordinal,1773_0.58_1.45.png,0.5773006677627563,161,0.012422360248447204,0.13330078125
d7c_mc_hn_ordinal,1773_0.58_1.45.png,0.5773006677627563,161,0.07453416149068323,0.130859375
density_only_matched_threshold,1773_0.58_1.45.png,0.43738746643066406,161,0.18012422360248448,0.089599609375
d7c_mc_topk_hn_ordinal,1784_0.94_1.15.png,0.5773006677627563,15,0.06666666666666667,0.4697265625
d7c_mc_hn_ordinal,1784_0.94_1.15.png,0.5773006677627563,15,0.2,0.42578125
density_only_matched_threshold,1784_0.94_1.15.png,0.43738746643066406,15,0.0,0.331298828125
d7c_mc_topk_hn_ordinal,1795_0.99_1.84.png,0.5773006677627563,1,0.0,0.696044921875
d7c_mc_hn_ordinal,1795_0.99_1.84.png,0.5773006677627563,1,0.0,0.42138671875
density_only_matched_threshold,1795_0.99_1.84.png,0.43738746643066406,1,0.0,0.26513671875
d7c_mc_topk_hn_ordinal,1796_0.93_0.58.png,0.5773006677627563,9,0.0,0.016845703125
d7c_mc_hn_ordinal,1796_0.93_0.58.png,0.5773006677627563,9,0.1111111111111111,0.009765625
density_only_matched_threshold,1796_0.93_0.58.png,0.43738746643066406,9,0.0,0.147705078125
d7c_mc_topk_hn_ordinal,17_0.55_1.91.png,0.5773006677627563,706,0.015580736543909348,0.482421875
d7c_mc_hn_ordinal,17_0.55_1.91.png,0.5773006677627563,706,0.028328611898016998,0.46142578125
density_only_matched_threshold,17_0.55_1.91.png,0.43738746643066406,706,0.37252124645892354,0.5595703125
d7c_mc_topk_hn_ordinal,1801_0.99_0.78.png,0.5773006677627563,152,0.0,0.082275390625
d7c_mc_hn_ordinal,1801_0.99_0.78.png,0.5773006677627563,152,0.0,0.0712890625
density_only_matched_threshold,1801_0.99_0.78.png,0.43738746643066406,152,0.0,0.011962890625
d7c_mc_topk_hn_ordinal,1803_0.99_1.79.png,0.5773006677627563,17,0.058823529411764705,0.2880859375
d7c_mc_hn_ordinal,1803_0.99_1.79.png,0.5773006677627563,17,0.0,0.16796875
density_only_matched_threshold,1803_0.99_1.79.png,0.43738746643066406,17,0.058823529411764705,0.037841796875
d7c_mc_topk_hn_ordinal,1814_0.55_0.54.png,0.5773006677627563,40,0.075,0.00146484375
d7c_mc_hn_ordinal,1814_0.55_0.54.png,0.5773006677627563,40,0.175,0.0029296875
density_only_matched_threshold,1814_0.55_0.54.png,0.43738746643066406,40,0.05,0.025634765625
d7c_mc_topk_hn_ordinal,1817_0.81_2.0.png,0.5773006677627563,250,0.004,0.596435546875
d7c_mc_hn_ordinal,1817_0.81_2.0.png,0.5773006677627563,250,0.008,0.48876953125
density_only_matched_threshold,1817_0.81_2.0.png,0.43738746643066406,250,0.0,0.381591796875
d7c_mc_topk_hn_ordinal,1822_0.51_1.51.png,0.5773006677627563,128,0.078125,0.10888671875
d7c_mc_hn_ordinal,1822_0.51_1.51.png,0.5773006677627563,128,0.15625,0.09375
density_only_matched_threshold,1822_0.51_1.51.png,0.43738746643066406,128,0.0078125,0.067626953125
d7c_mc_topk_hn_ordinal,1835_0.61_1.23.png,0.5773006677627563,649,0.07087827426810478,0.2294921875
d7c_mc_hn_ordinal,1835_0.61_1.23.png,0.5773006677627563,649,0.11864406779661017,0.243408203125
density_only_matched_threshold,1835_0.61_1.23.png,0.43738746643066406,649,0.0061633281972265025,0.106689453125
d7c_mc_topk_hn_ordinal,183_0.77_0.99.png,0.5773006677627563,602,0.03156146179401993,0.41552734375
d7c_mc_hn_ordinal,183_0.77_0.99.png,0.5773006677627563,602,0.2707641196013289,0.43359375
density_only_matched_threshold,183_0.77_0.99.png,0.43738746643066406,602,0.05647840531561462,0.430908203125
d7c_mc_topk_hn_ordinal,1841_0.64_1.79.png,0.5773006677627563,187,0.18181818181818182,0.191162109375
d7c_mc_hn_ordinal,1841_0.64_1.79.png,0.5773006677627563,187,0.19786096256684493,0.173583984375
density_only_matched_threshold,1841_0.64_1.79.png,0.43738746643066406,187,0.053475935828877004,0.105224609375
d7c_mc_topk_hn_ordinal,1844_0.91_1.28.png,0.5773006677627563,106,0.05660377358490566,0.187255859375
d7c_mc_hn_ordinal,1844_0.91_1.28.png,0.5773006677627563,106,0.05660377358490566,0.143798828125
density_only_matched_threshold,1844_0.91_1.28.png,0.43738746643066406,106,0.0,0.072265625
d7c_mc_topk_hn_ordinal,1851_0.7_1.14.png,0.5773006677627563,41,0.04878048780487805,0.1650390625
d7c_mc_hn_ordinal,1851_0.7_1.14.png,0.5773006677627563,41,0.04878048780487805,0.107666015625
density_only_matched_threshold,1851_0.7_1.14.png,0.43738746643066406,41,0.0,0.05859375
d7c_mc_topk_hn_ordinal,1854_0.94_1.49.png,0.5773006677627563,28,0.03571428571428571,0.136474609375
d7c_mc_hn_ordinal,1854_0.94_1.49.png,0.5773006677627563,28,0.2857142857142857,0.117431640625
density_only_matched_threshold,1854_0.94_1.49.png,0.43738746643066406,28,0.0,0.246826171875
d7c_mc_topk_hn_ordinal,1859_0.73_1.32.png,0.5773006677627563,13,0.07692307692307693,0.450439453125
d7c_mc_hn_ordinal,1859_0.73_1.32.png,0.5773006677627563,13,0.38461538461538464,0.344970703125
density_only_matched_threshold,1859_0.73_1.32.png,0.43738746643066406,13,0.0,0.413818359375
d7c_mc_topk_hn_ordinal,1860_0.77_1.07.png,0.5773006677627563,17,0.29411764705882354,0.303466796875
d7c_mc_hn_ordinal,1860_0.77_1.07.png,0.5773006677627563,17,0.35294117647058826,0.210205078125
density_only_matched_threshold,1860_0.77_1.07.png,0.43738746643066406,17,0.0,0.326904296875
d7c_mc_topk_hn_ordinal,1862_0.82_1.52.png,0.5773006677627563,140,0.02857142857142857,0.385009765625
d7c_mc_hn_ordinal,1862_0.82_1.52.png,0.5773006677627563,140,0.04285714285714286,0.352783203125
density_only_matched_threshold,1862_0.82_1.52.png,0.43738746643066406,140,0.0,0.390869140625
d7c_mc_topk_hn_ordinal,1867_0.67_1.54.png,0.5773006677627563,1655,0.016314199395770394,0.073974609375
d7c_mc_hn_ordinal,1867_0.67_1.54.png,0.5773006677627563,1655,0.09728096676737161,0.106689453125
density_only_matched_threshold,1867_0.67_1.54.png,0.43738746643066406,1655,0.026586102719033233,0.17333984375
d7c_mc_topk_hn_ordinal,1875_0.95_0.91.png,0.5773006677627563,126,0.007936507936507936,0.140869140625
d7c_mc_hn_ordinal,1875_0.95_0.91.png,0.5773006677627563,126,0.023809523809523808,0.107177734375
density_only_matched_threshold,1875_0.95_0.91.png,0.43738746643066406,126,0.023809523809523808,0.32177734375
d7c_mc_topk_hn_ordinal,1876_0.97_1.69.png,0.5773006677627563,88,0.0,0.42529296875
