operator_label,fold,gain_0125_to_025_block_count,gain_0125_to_025_beneficial_block_count,gain_0125_to_025_harmful_block_count,gain_0125_to_025_net_sse,gain_0125_to_025_beneficial_sse,gain_0125_to_025_harmful_sse,gain_0125_to_025_harmful_to_beneficial,gain_025_to_05_block_count,gain_025_to_05_beneficial_block_count,gain_025_to_05_harmful_block_count,gain_025_to_05_net_sse,gain_025_to_05_beneficial_sse,gain_025_to_05_harmful_sse,gain_025_to_05_harmful_to_beneficial,gain_05_to_10_block_count,gain_05_to_10_beneficial_block_count,gain_05_to_10_harmful_block_count,gain_05_to_10_net_sse,gain_05_to_10_beneficial_sse,gain_05_to_10_harmful_sse,gain_05_to_10_harmful_to_beneficial
D_ref,ALL,1088675,293415,210558,1093.6843116069942,1825.8206286477812,732.1363170407468,0.40099027557979416,1088675,268962,235009,1730.8015719687846,3375.3005944418073,1644.4990224729565,0.48721557575671764,1088675,224511,279454,1638.1781964673396,5757.873647368823,4119.695450901582,0.715489033487937
D_rep,ALL,1088675,293232,210755,1099.6772647729242,1820.518427829075,720.8411630561693,0.3959537854916169,1088675,268636,235348,1745.731153611375,3365.955702284252,1620.2245486728916,0.4813564681119696,1088675,223987,279991,1679.7067872733965,5743.598298728845,4063.891511455558,0.7075514860353248
