operator_label,selected_alpha,net_sse,beneficial_sse,harmful_sse,count
D_ref,0.0,-0.40338430770457717,1.14706476351097,1.5504490712155472,611931
D_ref,0.25,50.86672377177368,183.13597101728195,132.26924724550827,204488
D_ref,0.5,599.754933982558,1486.538131418398,886.7831974358402,136324
D_ref,1.0,4027.419198869885,6832.211391245737,2804.792192375852,135932
D_rep,0.0,-0.45864312923150463,1.0669458912795773,1.5255890205110818,612186
D_rep,0.25,50.89734034699655,172.96470878045446,122.0673684334579,177340
D_rep,0.5,632.852413792168,1505.2756351453704,872.4232213532025,135944
D_rep,1.0,3980.0204585694596,6774.699477996549,2794.6790194270898,136189
