operator_label,selected_alpha,net_sse,beneficial_sse,harmful_sse,count
D_ref,0.0,-0.52906834561866,1.2505281461942628,1.7795964918129228,613388
D_ref,0.25,50.825583209224256,183.16947567267258,132.34389246344833,203148
D_ref,0.5,602.6222164439437,1492.8843652530281,890.2621488090845,136633
D_ref,1.0,4023.514996883619,6817.551026168829,2794.0360292852097,135506
D_rep,0.0,-0.5157846354444408,1.10094194512658,1.616726580571021,612735
D_rep,0.25,50.84916048955674,172.87921977278748,122.03005928323073,176791
D_rep,0.5,636.6584744437312,1513.6150671853784,876.9565927416472,136493
D_rep,1.0,3974.974472459156,6757.439386905493,2782.464914446337,135640
