n,mean,ci95_low,ci95_high,policy
600,-0.0037713358750726417,-0.00859251941206528,0.0012418342734903539,OOF_COORD_TOP50
600,0.0038429597816313906,-0.00016268348692684775,0.0077660342987576365,OOF_DW3X3_TOP50
600,0.0029494490672410598,-0.0013783572495776083,0.007364606192627096,OOF_LINEAR_TOP50
600,-0.0053938414360112045,-0.010522323690035196,-0.0005284056734361684,RANDOM_TOP50
600,-0.003967929562452864,-0.011111010351625192,0.0029821369441849267,V3H_RESIDUAL_ABS_TOP25
