low_size,K,index,name,anchor_psnr,router_output_psnr,oracle_psnr,router_output_gain,oracle_gain,coeff_mse,coeff_mae,lowspace_weighted_field_l1,lowspace_field_corr,full_field_corr,P_benefit,proxy_score,M_safe_mean,target_abs_mean,pred_abs_mean
48,4,2,1002_0.73_1.47.png,33.70071029663086,34.07757568359375,34.3560905456543,0.3768653869628906,0.6553802490234375,4.73078465290655e-09,5.979090929031372e-05,0.010124444026338705,0.7286105155944824,0.737123429775238,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.012597058899700642
48,8,2,1002_0.73_1.47.png,33.70071029663086,34.223228454589844,34.3560905456543,0.5225181579589844,0.6553802490234375,3.132086368040632e-09,4.17572446167469e-05,0.006594358068841268,0.8917672634124756,0.893247127532959,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.013346507214009762
48,16,2,1002_0.73_1.47.png,33.70071029663086,34.259639739990234,34.3560905456543,0.558929443359375,0.6553802490234375,1.3632016626630161e-09,2.4482375010848045e-05,0.005713586727334845,0.9221585392951965,0.923387348651886,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.013529703952372074
48,32,2,1002_0.73_1.47.png,33.70071029663086,34.30043411254883,34.3560905456543,0.5997238159179688,0.6553802490234375,7.894121467622028e-10,1.5384372090920806e-05,0.004122784468256164,0.957172155380249,0.9587022662162781,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.014103078283369541
48,48,2,1002_0.73_1.47.png,33.70071029663086,34.31399917602539,34.3560905456543,0.6132888793945312,0.6553802490234375,5.043303552554335e-10,1.0992021998390555e-05,0.0034285618957924447,0.9692821502685547,0.9707164764404297,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.014152766205370426
32,4,3,1003_0.9_1.06.png,38.71543502807617,39.01653289794922,39.21985626220703,0.3010978698730469,0.5044212341308594,4.380586116070617e-09,6.222957745194435e-05,0.006253775680641601,0.4178314208984375,0.4051668345928192,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008337735198438168
32,8,3,1003_0.9_1.06.png,38.71543502807617,39.062103271484375,39.21985626220703,0.3466682434082031,0.5044212341308594,2.4072741577896295e-09,3.7840334698557854e-05,0.0049635094813364694,0.6586170792579651,0.6462031006813049,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008378908038139343
32,16,3,1003_0.9_1.06.png,38.71543502807617,39.09236526489258,39.21985626220703,0.37693023681640625,0.5044212341308594,1.5122955110413727e-09,2.7383852284401655e-05,0.0043649410656234604,0.7494197487831116,0.7397524118423462,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008451907895505428
32,32,3,1003_0.9_1.06.png,38.71543502807617,39.139122009277344,39.21985626220703,0.4236869812011719,0.5044212341308594,7.617106945190244e-10,1.721569788060151e-05,0.003312185249176355,0.8587839603424072,0.8563385009765625,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008832317776978016
32,48,3,1003_0.9_1.06.png,38.71543502807617,39.15592956542969,39.21985626220703,0.4404945373535156,0.5044212341308594,5.869941754887975e-10,1.4003780961502343e-05,0.0028227178763951663,0.8972065448760986,0.8963742256164551,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008864650502800941
48,4,3,1003_0.9_1.06.png,38.71543502807617,39.017330169677734,39.21985626220703,0.3018951416015625,0.5044212341308594,9.174082826746144e-09,8.662976324558258e-05,0.006229963532308569,0.4218361973762512,0.4059661626815796,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008353590965270996
48,8,3,1003_0.9_1.06.png,38.71543502807617,39.06230545043945,39.21985626220703,0.34687042236328125,0.5044212341308594,6.787013173692458e-09,6.115064024925232e-05,0.004968887341733397,0.6617047190666199,0.6469590663909912,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008370532654225826
48,16,3,1003_0.9_1.06.png,38.71543502807617,39.092533111572266,39.21985626220703,0.37709808349609375,0.5044212341308594,2.64727018084443e-09,3.615001332946122e-05,0.004365609533343519,0.7507647275924683,0.7395511865615845,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008443824015557766
48,32,3,1003_0.9_1.06.png,38.71543502807617,39.13654708862305,39.21985626220703,0.421112060546875,0.5044212341308594,1.5639333161843183e-09,2.60069064097479e-05,0.0033757210065803967,0.85349440574646,0.8486175537109375,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.008792677894234657
48,48,3,1003_0.9_1.06.png,38.71543502807617,39.159461975097656,39.21985626220703,0.4440269470214844,0.5044212341308594,1.091214119064432e-09,2.022409171331674e-05,0.0027779744578143827,0.9024457335472107,0.9006294012069702,1.0,0.9999078512191772,0.05866250395774841,0.009056659415364265,0.00888922717422247
32,4,4,1004_0.91_1.17.png,37.05818557739258,37.512107849121094,37.72386169433594,0.4539222717285156,0.6656761169433594,1.3269036536200929e-08,0.00010364502668380737,0.006640757876514022,0.4702521860599518,0.46472305059432983,1.0,0.9999440908432007,0.07627230137586594,0.01114090345799923,0.010645340196788311
32,8,4,1004_0.91_1.17.png,37.05818557739258,37.54764175415039,37.72386169433594,0.4894561767578125,0.6656761169433594,8.051666000596924e-09,6.875116378068924e-05,0.005379381415399816,0.6481144428253174,0.6395345330238342,1.0,0.9999440908432007,0.07627230137586594,0.01114090345799923,0.010645669884979725
32,16,4,1004_0.91_1.17.png,37.05818557739258,37.57658386230469,37.72386169433594,0.5183982849121094,0.6656761169433594,4.669764130937892e-09,4.588987212628126e-05,0.0048411650953562434,0.7335144281387329,0.7244318723678589,1.0,0.9999440908432007,0.07627230137586594,0.01114090345799923,0.010873823426663876
32,32,4,1004_0.91_1.17.png,37.05818557739258,37.63154220581055,37.72386169433594,0.5733566284179688,0.6656761169433594,2.2570680879852034e-09,2.8018810553476214e-05,0.0037351588091408005,0.8525508642196655,0.8506371378898621,1.0,0.9999440908432007,0.07627230137586594,0.01114090345799923,0.011070054024457932
32,48,4,1004_0.91_1.17.png,37.05818557739258,37.651031494140625,37.72386169433594,0.5928459167480469,0.6656761169433594,1.704221541665163e-09,2.224937816208694e-05,0.0031537497610251396,0.8923418521881104,0.8925390839576721,1.0,0.9999440908432007,0.07627230137586594,0.01114090345799923,0.0110207824036479
