candidate,candidate_label,target,feature_group,target_positive_count,target_negative_count,feature_count,best_feature,best_auc,best_auc_oriented,mean_oriented_auc_top5,top5_features,deployable
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,Q_input_proxy,5664,3336,2,input_texture_mean,0.46827479753485346,0.5317252024651465,0.5303821561394952,input_texture_mean:0.4683;input_brightness_mean:0.5290,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,D_depth,5664,3336,2,depth_mean,0.46726977528146973,0.5327302247185303,0.5309630208968419,depth_mean:0.4673;depth_std:0.4708,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,T_pred,5664,3336,2,dta_t_pred_mean,0.4549092717351543,0.5450907282648457,0.527410023781822,dta_t_pred_mean:0.4549;dta_t_pred_std:0.5097,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,A_airlight_proxy,5664,3336,1,airlight_fallback_mean,0.5450996988426208,0.5450996988426208,0.5450996988426208,airlight_fallback_mean:0.5451,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,U_uncertainty_conf,5664,3336,6,dta_t_uncertainty_mean,0.5683830319219201,0.5683830319219201,0.5439377735100056,dta_t_uncertainty_mean:0.5684;dta_stage2_conf_min:0.5604;dta_stage3_conf_min:0.5516;dta_t_uncertainty_std:0.5255;dta_stage3_conf_mean:0.5137,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,FDF_action_stats,5664,3336,16,dta_stage2_feature_gate_mean,0.5440215888729695,0.5440215888729695,0.5328461012969286,dta_stage2_feature_gate_mean:0.5440;dta_stage2_feature_gate_max:0.5410;dta_stage2_feature_action_abs_mean:0.5354;dta_stage3_feature_action_abs_mean:0.5246;dta_stage3_feature_delta_abs_mean:0.5192,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,NR_IQA_quality_if_present,5664,3336,0,,,,,,
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,deployable_TQAU_action_all,5664,3336,29,dta_t_uncertainty_mean,0.5683830319219201,0.5683830319219201,0.5541246557838475,dta_t_uncertainty_mean:0.5684;dta_stage2_conf_min:0.5604;dta_stage3_conf_min:0.5516;airlight_fallback_mean:0.5451;dta_t_pred_mean:0.4549,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,diagnostic_T_gt,5664,3336,3,trans_gt_p90,0.5305043306456529,0.5305043306456529,0.5128286142272622,trans_gt_p90:0.5305;trans_gt_mean:0.5079;trans_gt_p10:0.4999,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,positive_action,diagnostic_all_with_T_gt,5664,3336,32,dta_t_uncertainty_mean,0.5683830319219201,0.5683830319219201,0.5541246557838475,dta_t_uncertainty_mean:0.5684;dta_stage2_conf_min:0.5604;dta_stage3_conf_min:0.5516;airlight_fallback_mean:0.5451;dta_t_pred_mean:0.4549,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,Q_input_proxy,4220,4780,2,input_brightness_mean,0.5266433748438398,0.5266433748438398,0.5144237318804656,input_brightness_mean:0.5266;input_texture_mean:0.5022,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,D_depth,4220,4780,2,depth_std,0.463247784013167,0.536752215986833,0.5364355827004303,depth_std:0.4632;depth_mean:0.4639,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,T_pred,4220,4780,2,dta_t_pred_mean,0.46548027920442603,0.534519720795574,0.5203055657459001,dta_t_pred_mean:0.4655;dta_t_pred_std:0.5061,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,A_airlight_proxy,4220,4780,1,airlight_fallback_mean,0.5171576126831783,0.5171576126831783,0.5171576126831783,airlight_fallback_mean:0.5172,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,U_uncertainty_conf,4220,4780,6,dta_t_uncertainty_mean,0.5597942156298955,0.5597942156298955,0.527602614567015,dta_t_uncertainty_mean:0.5598;dta_stage2_conf_min:0.5314;dta_stage3_conf_min:0.5216;dta_t_uncertainty_std:0.5136;dta_stage2_conf_mean:0.4884,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,FDF_action_stats,4220,4780,16,dta_stage2_feature_gate_mean,0.5419265204545004,0.5419265204545004,0.5339338426302326,dta_stage2_feature_gate_mean:0.5419;dta_stage2_feature_action_abs_mean:0.5416;dta_stage2_feature_gate_max:0.5374;dta_final_feature_delta_abs_mean:0.5246;dta_stage3_feature_action_abs_mean:0.5242,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,NR_IQA_quality_if_present,4220,4780,0,,,,,,
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,deployable_TQAU_action_all,4220,4780,29,dta_t_uncertainty_mean,0.5597942156298955,0.5597942156298955,0.5434891034920383,dta_t_uncertainty_mean:0.5598;dta_stage2_feature_gate_mean:0.5419;dta_stage2_feature_action_abs_mean:0.5416;dta_stage2_feature_gate_max:0.5374;depth_std:0.4632,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,diagnostic_T_gt,4220,4780,3,trans_gt_p10,0.48334529734874776,0.5166547026512522,0.5106266483570961,trans_gt_p10:0.4833;trans_gt_p90:0.5137;trans_gt_mean:0.4985,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,good_action_gt_002,diagnostic_all_with_T_gt,4220,4780,32,dta_t_uncertainty_mean,0.5597942156298955,0.5597942156298955,0.5434891034920383,dta_t_uncertainty_mean:0.5598;dta_stage2_feature_gate_mean:0.5419;dta_stage2_feature_action_abs_mean:0.5416;dta_stage2_feature_gate_max:0.5374;depth_std:0.4632,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,Q_input_proxy,2397,6603,2,input_brightness_mean,0.45906504742316656,0.5409349525768334,0.5379937855834862,input_brightness_mean:0.4591;input_texture_mean:0.5351,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,D_depth,2397,6603,2,depth_std,0.5224437179823257,0.5224437179823257,0.5221037693451813,depth_std:0.5224;depth_mean:0.5218,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,T_pred,2397,6603,2,dta_t_pred_mean,0.5357439833261212,0.5357439833261212,0.5208413060623827,dta_t_pred_mean:0.5357;dta_t_pred_std:0.4941,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,A_airlight_proxy,2397,6603,1,airlight_fallback_mean,0.43745561097214314,0.5625443890278569,0.5625443890278569,airlight_fallback_mean:0.4375,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,U_uncertainty_conf,2397,6603,6,dta_stage2_conf_min,0.4251987898700424,0.5748012101299576,0.5452391490170426,dta_stage2_conf_min:0.4252;dta_stage3_conf_min:0.4342;dta_t_uncertainty_mean:0.4459;dta_stage3_conf_mean:0.4815;dta_t_uncertainty_std:0.4870,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,FDF_action_stats,2397,6603,16,dta_stage2_feature_gate_max,0.4676904740648664,0.5323095259351336,0.525800651541369,dta_stage2_feature_gate_max:0.4677;dta_stage2_feature_gate_mean:0.4684;dta_stage2_feature_delta_abs_mean:0.5236;dta_final_feature_gate_mean:0.5222;dta_final_feature_gate_max:0.5192,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,NR_IQA_quality_if_present,2397,6603,0,,,,,,
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,deployable_TQAU_action_all,2397,6603,29,dta_stage2_conf_min,0.4251987898700424,0.5748012101299576,0.5596318748933415,dta_stage2_conf_min:0.4252;dta_stage3_conf_min:0.4342;airlight_fallback_mean:0.4375;dta_t_uncertainty_mean:0.4459;input_brightness_mean:0.4591,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,diagnostic_T_gt,2397,6603,3,trans_gt_p90,0.461180936264227,0.538819063735773,0.5225258224807866,trans_gt_p90:0.4612;trans_gt_mean:0.4844;trans_gt_p10:0.4868,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,strong_regression_le_m005,diagnostic_all_with_T_gt,2397,6603,32,dta_stage2_conf_min,0.4251987898700424,0.5748012101299576,0.5596318748933415,dta_stage2_conf_min:0.4252;dta_stage3_conf_min:0.4342;airlight_fallback_mean:0.4375;dta_t_uncertainty_mean:0.4459;input_brightness_mean:0.4591,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,Q_input_proxy,781,8219,2,input_brightness_mean,0.3953397073923371,0.604660292607663,0.5687189312917401,input_brightness_mean:0.3953;input_texture_mean:0.5328,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,D_depth,781,8219,2,depth_mean,0.5370310104051401,0.5370310104051401,0.5225706682885086,depth_mean:0.5370;depth_std:0.5081,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,T_pred,781,8219,2,dta_t_pred_mean,0.5554053340383195,0.5554053340383195,0.5354891518808345,dta_t_pred_mean:0.5554;dta_t_pred_std:0.4844,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,A_airlight_proxy,781,8219,1,airlight_fallback_mean,0.4360289756768887,0.5639710243231113,0.5639710243231113,airlight_fallback_mean:0.4360,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,U_uncertainty_conf,781,8219,6,dta_stage2_conf_min,0.4488119639092394,0.5511880360907606,0.5334897638104396,dta_stage2_conf_min:0.4488;dta_stage3_conf_min:0.4555;dta_t_uncertainty_mean:0.4634;dta_t_uncertainty_std:0.4798;dta_stage2_conf_mean:0.5149,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,FDF_action_stats,781,8219,16,dta_stage2_feature_delta_abs_mean,0.5870449610915279,0.5870449610915279,0.5609788162994492,dta_stage2_feature_delta_abs_mean:0.5870;dta_final_feature_action_abs_mean:0.5587;dta_final_feature_gate_max:0.5542;dta_final_feature_delta_abs_mean:0.5540;dta_final_feature_gate_mean:0.5509,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,NR_IQA_quality_if_present,781,8219,0,,,,,,
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,deployable_TQAU_action_all,781,8219,29,input_brightness_mean,0.3953397073923371,0.604660292607663,0.5739530948479983,input_brightness_mean:0.3953;dta_stage2_feature_delta_abs_mean:0.5870;airlight_fallback_mean:0.4360;dta_final_feature_action_abs_mean:0.5587;dta_t_pred_mean:0.5554,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,diagnostic_T_gt,781,8219,3,trans_gt_p90,0.48517418261518586,0.5148258173848141,0.5093085584929458,trans_gt_p90:0.4852;trans_gt_mean:0.5071;trans_gt_p10:0.4940,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,severe_regression_le_m020,diagnostic_all_with_T_gt,781,8219,32,input_brightness_mean,0.3953397073923371,0.604660292607663,0.5739530948479983,input_brightness_mean:0.3953;dta_stage2_feature_delta_abs_mean:0.5870;airlight_fallback_mean:0.4360;dta_final_feature_action_abs_mean:0.5587;dta_t_pred_mean:0.5554,False
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,ssim_regression,Q_input_proxy,3222,5778,2,input_texture_mean,0.49344911315185774,0.5065508868481423,0.5038259567369454,input_texture_mean:0.4934;input_brightness_mean:0.5011,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,ssim_regression,D_depth,3222,5778,2,depth_std,0.5418349831409578,0.5418349831409578,0.5209941162555201,depth_std:0.5418;depth_mean:0.4998,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,ssim_regression,T_pred,3222,5778,2,dta_t_pred_std,0.5241931767127994,0.5241931767127994,0.5167165089696808,dta_t_pred_std:0.5242;dta_t_pred_mean:0.4908,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,ssim_regression,A_airlight_proxy,3222,5778,1,airlight_fallback_mean,0.4602197025511911,0.5397802974488088,0.5397802974488088,airlight_fallback_mean:0.4602,True
l2_fdf_lite_s002_g025_bm2,L2_tail_safe,ssim_regression,U_uncertainty_conf,3222,5778,6,dta_stage2_conf_min,0.455028239137343,0.544971760862657,0.5220944875562371,dta_stage2_conf_min:0.4550;dta_stage3_conf_min:0.4636;dta_t_uncertainty_mean:0.4843;dta_t_uncertainty_std:0.5070;dta_stage2_conf_mean:0.5065,True
