variant,coverage_target,count,selected_count,coverage,mean_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,mean_ssim_delta,positive_ratio,selected_positive_ratio,strong_reference_cut_psnr,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus,selected_group_counts
u1_tau_l1_s004_g025_a006,0.55,3002,1651,0.549966688874084,0.13821383875898327,0.12919042205810546,0.14938668823242188,2.674030749341951e-05,0.549966688874084,1.0,42.80786895751953,0,0,0.10919902262728981,0.08156906486272335,0.08937320734642888,"{""gain"": 1316, ""ssim_regression"": 335}"
u1_tau_l1_s004_g025_a006,0.6,3002,1801,0.5999333777481679,0.13993603797216245,0.1310552724202474,0.15040354919433593,2.63090375103528e-05,0.5999333777481679,1.0,42.80786895751953,0,0,0.11202158219491856,0.08395008211688627,0.0920115317764638,"{""gain"": 1395, ""ssim_regression"": 406}"
u1_tau_l1_s004_g025_a006,0.65,3002,1951,0.6499000666222519,0.14018443804594138,0.13135523986816405,0.15061951700846354,2.6381885425636246e-05,0.6335776149233844,0.9748846745258841,42.80786895751953,0,0,0.11417799993485789,0.08572210430066479,0.09397818992965465,"{""gain"": 1395, ""neutral"": 81, ""ssim_regression"": 475}"
u1_tau_l1_s004_g025_a006,0.7,3002,2101,0.6998667554963358,0.13892752706488318,0.13009770711263022,0.14956962076822916,2.5462063847185373e-05,0.6335776149233844,0.9052831984769157,42.80786895751953,0,0,0.1158014064943846,0.08710227752827868,0.0950431988923888,"{""gain"": 1395, ""neutral"": 150, ""ssim_regression"": 556}"
u1_tau_l1_s004_g025_a006,0.75,3002,2252,0.7501665556295802,0.13597373339750224,0.12615465545654297,0.1470674031575521,2.399311313463957e-05,0.6335776149233844,0.844582593250444,42.80786895751953,23,0,0.11602027379696088,0.0871396569868948,0.09516256892784368,"{""gain"": 1395, ""neutral"": 166, ""ssim_regression"": 576, ""strong_regression"": 115}"
u1_tau_l1_s004_g025_a006,0.8,3002,2402,0.8001332445036642,0.13136204142001848,0.12026685841878255,0.14267869059244792,2.1664203603135834e-05,0.6335776149233844,0.7918401332223147,42.80786895751953,59,0,0.11558495800468145,0.08674149891283416,0.09442869843362889,"{""gain"": 1395, ""neutral"": 166, ""ssim_regression"": 576, ""strong_regression"": 265}"
u1_tau_l1_s004_g025_a006,0.85,3002,2552,0.8500999333777481,0.12453463743084038,0.11338156127929687,0.13349583943684895,2.0537393876189473e-05,0.6335776149233844,0.7452978056426333,42.80786895751953,109,0,0.11242637342012063,0.08412640258362102,0.09162362967230017,"{""gain"": 1395, ""neutral"": 166, ""ssim_regression"": 576, ""strong_regression"": 415}"
u1_tau_l1_s004_g025_a006,0.9,3002,2702,0.9000666222518321,0.11453551280347607,0.1072123311360677,0.12326799011230469,1.873738125592053e-05,0.6335776149233844,0.7039230199851961,42.80786895751953,147,72,0.10742437704494204,0.0809848367333968,0.08736888954116852,"{""gain"": 1395, ""neutral"": 166, ""ssim_regression"": 576, ""strong_regression"": 493, ""worst_regression"": 72}"
u1_tau_l1_s004_g025_a006,0.95,3002,2852,0.950033311125916,0.09955153951320864,0.09738300069173177,0.10184006754557291,1.5322047023277613e-05,0.6335776149233844,0.6669004207573632,42.80786895751953,199,222,0.10005112253452125,0.0761868110265357,0.08134947261518037,"{""gain"": 1395, ""neutral"": 166, ""ssim_regression"": 576, ""strong_regression"": 493, ""worst_regression"": 222}"
u1_tau_l1_s004_g025_a006,1.0,3002,3002,1.0,0.07154781130613445,0.08668915303548178,0.04816880798339844,1.0014950315766459e-05,0.6335776149233844,0.6335776149233844,42.80786895751953,268,372,0.08578737349132154,0.06654329954346842,0.0707716983131851,"{""gain"": 1395, ""neutral"": 166, ""ssim_regression"": 576, ""strong_regression"": 493, ""worst_regression"": 372}"
u2_tau_l3_s004_g015_a006,0.05,2400,120,0.05,0.02636876583099365,0.012787208557128907,0.04538137435913086,4.3631593386332195e-06,0.05,1.0,42.80718994140625,0,0,0.014945812225341797,0.010311060746510824,0.01152795950571696,"{""gain"": 114, ""ssim_regression"": 6}"
u2_tau_l3_s004_g015_a006,0.1,2400,240,0.1,0.044134161472320556,0.028796173731486,0.06382514317830404,7.053539156913758e-06,0.1,1.0,42.80718994140625,0,0,0.026801536877950033,0.01864137570063273,0.020668447812398273,"{""gain"": 223, ""ssim_regression"": 17}"
u2_tau_l3_s004_g015_a006,0.15,2400,360,0.15,0.05829487641652425,0.04195118586222331,0.07912223180135092,1.0174910227457683e-05,0.15,1.0,42.80718994140625,0,0,0.03690277099609375,0.026041715939839682,0.028875372409820556,"{""gain"": 330, ""ssim_regression"": 30}"
u2_tau_l3_s004_g015_a006,0.2,2400,480,0.2,0.07005701224009196,0.055669485727945965,0.08939956665039063,1.2747744719187419e-05,0.2,1.0,42.80718994140625,0,0,0.046548238595326745,0.033059064547220865,0.03645111242930094,"{""gain"": 438, ""ssim_regression"": 42}"
u2_tau_l3_s004_g015_a006,0.25,2400,600,0.25,0.07998518308003744,0.06652629852294922,0.09932377497355144,1.530828575293223e-05,0.25,1.0,42.80718994140625,0,0,0.05503186305363973,0.03881855408350627,0.0430462384223938,"{""gain"": 541, ""ssim_regression"": 59}"
u2_tau_l3_s004_g015_a006,0.3,2400,720,0.3,0.088376358350118,0.07678848266601562,0.10579333623250325,1.7113611102104186e-05,0.3,1.0,42.80718994140625,0,0,0.062042374610900876,0.04408100605010987,0.04855570395787557,"{""gain"": 635, ""ssim_regression"": 85}"
u2_tau_l3_s004_g015_a006,0.35,2400,840,0.35,0.09543534914652506,0.08439424514770508,0.11025177001953125,1.939065754413605e-05,0.35,1.0,42.80718994140625,0,0,0.06877368132273357,0.049038513501485186,0.05366790135701498,"{""gain"": 731, ""ssim_regression"": 109}"
u2_tau_l3_s004_g015_a006,0.4,2400,960,0.4,0.10137755314509074,0.09046061515808106,0.11577302932739258,2.0676826437314352e-05,0.4,1.0,42.80718994140625,0,0,0.0750766134262085,0.05359609365463257,0.058706549803415935,"{""gain"": 826, ""ssim_regression"": 134}"
u2_tau_l3_s004_g015_a006,0.45,2400,1080,0.45,0.10617212057113648,0.09539875348409017,0.11897778193155925,2.2123878200848896e-05,0.45,1.0,42.80718994140625,0,0,0.07957464615503947,0.05720378796259562,0.06253912210464478,"{""gain"": 922, ""ssim_regression"": 158}"
u2_tau_l3_s004_g015_a006,0.5,2400,1200,0.5,0.11000423669815064,0.09993460655212402,0.12199203491210937,2.2974212964375813e-05,0.5,1.0,42.80718994140625,0,0,0.08414590915044148,0.06081036806106568,0.06646584033966065,"{""gain"": 1005, ""ssim_regression"": 195}"
u2_tau_l3_s004_g015_a006,0.55,2400,1320,0.55,0.1127081839243571,0.10334056854248047,0.12425808588663736,2.3343836267789206e-05,0.55,1.0,42.80718994140625,0,0,0.08767163197199504,0.06372539281845092,0.07006495555241903,"{""gain"": 1077, ""ssim_regression"": 243}"
u2_tau_l3_s004_g015_a006,0.6,2400,1440,0.6,0.1142279561360677,0.1051227887471517,0.1256712849934896,2.266158660252889e-05,0.6,1.0,42.80718994140625,0,0,0.09028562148412068,0.06590781688690185,0.07246500651041667,"{""gain"": 1133, ""neutral"": 3, ""ssim_regression"": 304}"
u2_tau_l3_s004_g015_a006,0.65,2400,1560,0.65,0.11459208011627198,0.10546222686767578,0.12588349024454754,2.29480117559433e-05,0.6408333333333334,0.985897435897436,42.80718994140625,0,0,0.09246432304382324,0.06771321217219035,0.07442355155944824,"{""gain"": 1133, ""neutral"": 67, ""ssim_regression"": 360}"
u2_tau_l3_s004_g015_a006,0.7,2400,1680,0.7,0.11373904466629028,0.10467467943827312,0.12533462524414063,2.2674351930618287e-05,0.6408333333333334,0.9154761904761904,42.80718994140625,0,0,0.09508149147033691,0.06943792899449666,0.07585635979970297,"{""gain"": 1133, ""neutral"": 128, ""ssim_regression"": 419}"
u2_tau_l3_s004_g015_a006,0.75,2400,1800,0.75,0.11154703537623088,0.10213477770487467,0.12279101053873698,2.1909972031911213e-05,0.6408333333333334,0.8544444444444445,42.80718994140625,14,0,0.0950551184018453,0.06965269565582276,0.07581178426742553,"{""gain"": 1133, ""neutral"": 165, ""ssim_regression"": 469, ""strong_regression"": 33}"
u2_tau_l3_s004_g015_a006,0.8,2400,1920,0.8,0.10790971994400024,0.0976194667816162,0.11920801798502605,2.0545522371927897e-05,0.6408333333333334,0.8010416666666667,42.80718994140625,44,0,0.09549504439036051,0.06969037930170695,0.07557385603586833,"{""gain"": 1133, ""neutral"": 165, ""ssim_regression"": 469, ""strong_regression"": 153}"
u2_tau_l3_s004_g015_a006,0.85,2400,2040,0.85,0.1024357295036316,0.09153100649515787,0.1147375233968099,1.921589175860087e-05,0.6408333333333334,0.753921568627451,42.80718994140625,69,0,0.0938062580426534,0.06852681159973145,0.07405613899230958,"{""gain"": 1133, ""neutral"": 165, ""ssim_regression"": 469, ""strong_regression"": 273}"
u2_tau_l3_s004_g015_a006,0.9,2400,2160,0.9,0.09454293807347615,0.0845755672454834,0.10498464584350586,1.7901609341303506e-05,0.6408333333333334,0.712037037037037,42.80718994140625,107,0,0.09093369325002035,0.06674627224604289,0.07156971057256063,"{""gain"": 1133, ""neutral"": 165, ""ssim_regression"": 469, ""strong_regression"": 393}"
u2_tau_l3_s004_g015_a006,0.95,2400,2280,0.95,0.08241063992182414,0.07680331230163574,0.08864429473876953,1.4737322926521301e-05,0.6408333333333334,0.6745614035087719,42.80718994140625,147,109,0.08547918637593588,0.06341570138931274,0.06730105797449748,"{""gain"": 1133, ""neutral"": 165, ""ssim_regression"": 469, ""strong_regression"": 404, ""worst_regression"": 109}"
u2_tau_l3_s004_g015_a006,1.0,2400,2400,1.0,0.05968958377838135,0.06752067565917969,0.044287192026774086,9.922261039415995e-06,0.6408333333333334,0.6408333333333334,42.80718994140625,202,229,0.07394347588221233,0.055750970045725504,0.0589419682820638,"{""gain"": 1133, ""neutral"": 165, ""ssim_regression"": 469, ""strong_regression"": 404, ""worst_regression"": 229}"
u3_tau_l2_s002_g025_a006,0.05,2400,120,0.05,0.02285034974416097,0.013521531422932942,0.03606451670328776,4.344061017036438e-06,0.05,1.0,42.80718994140625,0,0,0.011360923449198404,0.007627991835276285,0.008466211160024007,"{""gain"": 117, ""ssim_regression"": 3}"
u3_tau_l2_s002_g025_a006,0.1,2400,240,0.1,0.03813147783279419,0.029345642725626626,0.051845887502034504,7.183998823165894e-06,0.1,1.0,42.80718994140625,0,0,0.019797922770182292,0.013572234312693278,0.015071274439493815,"{""gain"": 223, ""ssim_regression"": 17}"
u3_tau_l2_s002_g025_a006,0.15,2400,360,0.15,0.0500890851020813,0.040368502934773766,0.06564671198527018,1.0010749101638793e-05,0.15,1.0,42.80718994140625,0,0,0.028036038875579834,0.019261974493662515,0.021327111721038818,"{""gain"": 330, ""ssim_regression"": 30}"
u3_tau_l2_s002_g025_a006,0.2,2400,480,0.2,0.06003708600997925,0.05264777819315592,0.0738369878133138,1.2365182240804037e-05,0.2,1.0,42.80718994140625,0,0,0.035302898089090984,0.023982400099436443,0.026497076352437338,"{""gain"": 435, ""ssim_regression"": 45}"
u3_tau_l2_s002_g025_a006,0.25,2400,600,0.25,0.06834431886672973,0.06050806999206543,0.08121004740397135,1.4892319838205973e-05,0.25,1.0,42.80718994140625,0,0,0.041343634923299157,0.028430946667989097,0.03157174746195475,"{""gain"": 544, ""ssim_regression"": 56}"
u3_tau_l2_s002_g025_a006,0.3,2400,720,0.3,0.07539543549219767,0.06729722023010254,0.08855326334635416,1.584000885486603e-05,0.3,1.0,42.80718994140625,0,0,0.046403809388478594,0.03209774096806844,0.03530019521713257,"{""gain"": 639, ""ssim_regression"": 81}"
u3_tau_l2_s002_g025_a006,0.35,2400,840,0.35,0.08132561206817628,0.07479142506917318,0.09252041498819986,1.865824063618978e-05,0.35,1.0,42.80718994140625,0,0,0.051462742487589516,0.0357252303759257,0.03918588161468506,"{""gain"": 740, ""ssim_regression"": 100}"
u3_tau_l2_s002_g025_a006,0.4,2400,960,0.4,0.08627065499623617,0.08036514282226563,0.09599016189575195,1.9190808137257892e-05,0.4,1.0,42.80718994140625,0,0,0.05645255486170451,0.03922310511271159,0.04277116775512695,"{""gain"": 830, ""ssim_regression"": 130}"
u3_tau_l2_s002_g025_a006,0.45,2400,1080,0.45,0.09015568892161051,0.08531705220540364,0.09966524124145508,2.0609572529792786e-05,0.45,1.0,42.80718994140625,0,0,0.06063362598419189,0.04240184704462687,0.04633253335952759,"{""gain"": 920, ""ssim_regression"": 160}"
u3_tau_l2_s002_g025_a006,0.5,2400,1200,0.5,0.09316510359446208,0.08853548685709635,0.10185959498087566,2.1403953433036804e-05,0.5,1.0,42.80718994140625,0,0,0.06328784147898356,0.044524827003479005,0.04870179096857707,"{""gain"": 1002, ""ssim_regression"": 198}"
u3_tau_l2_s002_g025_a006,0.55,2400,1320,0.55,0.09523840188980102,0.0908312193552653,0.1035832977294922,2.1221190690994264e-05,0.55,1.0,42.80718994140625,0,0,0.06694314161936442,0.04729689280192057,0.05190035820007324,"{""gain"": 1070, ""ssim_regression"": 250}"
u3_tau_l2_s002_g025_a006,0.6,2400,1440,0.6,0.09639227151870727,0.09188289960225424,0.10463119506835937,2.1652132272720336e-05,0.6,1.0,42.80718994140625,0,0,0.06916739463806153,0.049153118928273516,0.053727532227834066,"{""gain"": 1120, ""neutral"": 19, ""ssim_regression"": 301}"
u3_tau_l2_s002_g025_a006,0.65,2400,1560,0.65,0.09654472986857096,0.09203275044759114,0.10480698903401693,2.1622627973556518e-05,0.6345833333333334,0.9762820512820513,42.80718994140625,0,0,0.070822594165802,0.050563894112904864,0.05525778611501058,"{""gain"": 1120, ""neutral"": 78, ""ssim_regression"": 362}"
u3_tau_l2_s002_g025_a006,0.7,2400,1680,0.7,0.09561164776484171,0.09114125887552897,0.10390806198120117,2.1845996379852294e-05,0.6345833333333334,0.906547619047619,42.80718994140625,0,0,0.07242643117904662,0.05134148756663005,0.056142425537109374,"{""gain"": 1120, ""neutral"": 134, ""ssim_regression"": 426}"
u3_tau_l2_s002_g025_a006,0.75,2400,1800,0.75,0.09370503822962443,0.08905840237935383,0.1016328239440918,2.095763882001241e-05,0.6345833333333334,0.8461111111111111,42.80718994140625,0,0,0.07332952658335368,0.05197767972946167,0.056636095841725666,"{""gain"": 1120, ""neutral"": 183, ""ssim_regression"": 497}"
u3_tau_l2_s002_g025_a006,0.8,2400,1920,0.8,0.09037907600402832,0.08531686782836914,0.09911784489949545,1.9812211394309998e-05,0.6345833333333334,0.7932291666666667,42.80718994140625,22,0,0.07397733529408773,0.0524976921081543,0.05676183303197225,"{""gain"": 1120, ""neutral"": 184, ""ssim_regression"": 498, ""strong_regression"": 118}"
u3_tau_l2_s002_g025_a006,0.85,2400,2040,0.85,0.08556996504465739,0.0791905657450358,0.09413043975830078,1.8462414542833962e-05,0.6345833333333334,0.7465686274509804,42.80718994140625,53,0,0.07354481140772502,0.05214508056640625,0.055929651260375975,"{""gain"": 1120, ""neutral"": 184, ""ssim_regression"": 498, ""strong_regression"": 238}"
u3_tau_l2_s002_g025_a006,0.9,2400,2160,0.9,0.0784787384668986,0.0738396390279134,0.08621388117472331,1.7232075333595275e-05,0.6345833333333334,0.7050925925925926,42.80718994140625,86,0,0.07212702671686809,0.051775914827982585,0.055370285511016845,"{""gain"": 1120, ""neutral"": 184, ""ssim_regression"": 498, ""strong_regression"": 358}"
u3_tau_l2_s002_g025_a006,0.95,2400,2280,0.95,0.06778867880503336,0.06458423614501953,0.07231669108072916,1.3475591937700908e-05,0.6345833333333334,0.6679824561403509,42.80718994140625,124,76,0.06786675453186035,0.04930081049601237,0.05236123243967692,"{""gain"": 1120, ""neutral"": 184, ""ssim_regression"": 498, ""strong_regression"": 402, ""worst_regression"": 76}"
u3_tau_l2_s002_g025_a006,1.0,2400,2400,1.0,0.048003584543863935,0.055441633860270186,0.03771585464477539,9.883219997088114e-06,0.6345833333333334,0.6345833333333334,42.80718994140625,173,196,0.05999862353006999,0.044162674744923906,0.046716821193695066,"{""gain"": 1120, ""neutral"": 184, ""ssim_regression"": 498, ""strong_regression"": 402, ""worst_regression"": 196}"
