count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,max_outer_worst_per_600,policy_id,role,fold,seed,feature_group,action_bank,score_mode,target_intervention,strict_gate_checks,strict_gate_pass,intervention_rate
600,1.0,0.09316808382670085,0.11563086191813152,0.07858685811360677,3.1433204809824626e-05,0.66,42.755948066711426,43,136,136.0,49,49.0,0.08939400990804036,0.06906144142150879,0.07251580556233723,49.0,primary_outputdiff_plus_Q_micro_shrink_pred_gain_t100,primary,0,3407,outputdiff_plus_Q,micro_shrink,pred_gain,1.0,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}",False,1.0
600,1.0,0.07932183901468913,0.052229881286621094,0.09192085266113281,1.455843448638916e-05,0.6416666666666667,42.755948066711426,34,109,109.0,35,35.0,0.07687582015991211,0.05811357498168945,0.06366883277893066,35.0,primary_outputdiff_plus_Q_micro_shrink_pred_gain_t100,primary,0,3411,outputdiff_plus_Q,micro_shrink,pred_gain,1.0,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}",True,1.0
600,1.0,0.0773303731282552,0.08634005228678386,0.051091461181640624,1.812895139058431e-05,0.6583333333333333,42.834919929504395,44,129,129.0,52,52.0,0.08538310368855795,0.06673413912455241,0.0713464609781901,52.0,primary_outputdiff_plus_Q_micro_shrink_pred_gain_t100,primary,1,3407,outputdiff_plus_Q,micro_shrink,pred_gain,1.0,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}",False,1.0
600,1.0,0.06336756706237794,0.0790554428100586,0.03338821411132813,1.2039144833882649e-05,0.675,42.834919929504395,42,109,109.0,50,50.0,0.08282552083333333,0.06341912269592286,0.06788535118103027,50.0,primary_outputdiff_plus_Q_micro_shrink_pred_gain_t100,primary,1,3411,outputdiff_plus_Q,micro_shrink,pred_gain,1.0,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}",False,1.0
