count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,max_outer_worst_per_600,feature_group,action_bank,policy_name,model_type,outer_groups,strict_gate_checks,strict_gate_pass,intervention_rate,mean_alpha,score
2400,1.0,0.00219966729482015,0.0007011477152506511,0.003262513478597005,6.751964489618937e-07,0.14458333333333334,42.80718994140625,4,13,3.25,0,0.0,0.0023301323254903156,0.0018816916147867838,0.002155264218648275,0.0,FDF_action_stats,micro_shrink,positive_breakthrough,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.19291666666666665,0.024916666666666667,0.009779407819112143
2400,1.0,0.0021820974349975584,0.0007107162475585938,0.003198712666829427,6.717195113499959e-07,0.14416666666666667,42.80718994140625,4,13,3.25,0,0.0,0.0023104262351989744,0.0018589083353678386,0.002121763229370117,0.0,FDF_action_stats,micro_shrink,highpos_v2,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.19166666666666668,0.024479166666666666,0.00974578889211019
2400,1.0,0.0021353244781494142,0.0007107162475585938,0.0030473899841308594,6.665537754694621e-07,0.14208333333333334,42.80718994140625,4,13,3.25,0,0.0,0.002268367608388265,0.001827998161315918,0.002091310818990072,0.0,FDF_action_stats,micro_shrink,highpos_v1,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.18916666666666668,0.024041666666666666,0.009594849268595378
2400,1.0,0.0019470755259195964,0.0006131235758463541,0.0028551101684570314,5.951523780822754e-07,0.13875,42.80718994140625,3,11,2.75,0,0.0,0.002035982608795166,0.0016254647572835287,0.0018843491872151694,0.0,FDF_action_stats,micro_shrink,tail_guarded_highpos,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.18458333333333332,0.021374999999999998,0.009191137313842775
2400,1.0,0.0018642346064249675,0.0006144841512044271,0.0025835355122884114,5.885461966196696e-07,0.12416666666666666,42.80718994140625,3,11,2.75,0,0.0,0.001968648433685303,0.001628588040669759,0.001894056002298991,0.0,FDF_action_stats,micro_shrink,gain,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.16416666666666666,0.02141666666666667,0.008379810015360515
2400,1.0,0.0024550660451253255,0.0011479822794596354,0.003326403299967448,6.695340077082316e-07,0.0725,42.80718994140625,6,20,5.0,0,0.0,0.0026029435793558757,0.0020871631304423014,0.002504931290944417,0.0,deployable_TQAU_action_all,shrink,highpos_v1,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09541666666666666,0.0284375,0.006654057184855143
2400,1.0,0.0024049186706542967,0.001090876261393229,0.0033009719848632814,6.522734959920247e-07,0.07166666666666667,42.80718994140625,4,18,4.5,0,0.0,0.002538909117380778,0.0020166707038879396,0.0024189241727193196,0.0,deployable_TQAU_action_all,shrink,tail_guarded_highpos,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09333333333333334,0.027083333333333334,0.006533690134684245
2400,1.0,0.0023711029688517253,0.001128692626953125,0.0034961446126302084,6.362547477086385e-07,0.07083333333333333,42.80718994140625,4,18,4.5,0,0.0,0.0025219003359476726,0.0020537924766540526,0.0024304588635762534,0.0,diagnostic_with_trans_gt,shrink,highpos_v1,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09333333333333334,0.027395833333333335,0.006477115948994955
2400,1.0,0.002338698705037435,0.001128692626953125,0.003304004669189453,6.369004646937052e-07,0.07125,42.80718994140625,6,20,5.0,0,0.0,0.0025435996055603025,0.0020851810773213704,0.0024590309460957847,0.0,diagnostic_with_trans_gt,shrink,highpos_v2,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09458333333333334,0.028125,0.006465545018513997
2400,1.0,0.0024097681045532225,0.0011051686604817707,0.0035004552205403646,6.504108508427938e-07,0.07,42.80718994140625,4,18,4.5,0,0.0,0.0025133760770161945,0.0020097168286641437,0.0024051547050476076,0.0,deployable_TQAU_action_all,shrink,gain,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09041666666666667,0.027083333333333334,0.006462352434794108
2400,1.0,0.0023333104451497395,0.001128692626953125,0.003420836130777995,6.413211425145467e-07,0.07125,42.80718994140625,6,20,5.0,0,0.0,0.0025353074073791505,0.0020750006039937335,0.0024509501457214357,0.0,diagnostic_with_trans_gt,shrink,positive_breakthrough,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09458333333333334,0.028333333333333332,0.006460156758626301
