name,index,anchor_psnr,m_safe_mean,m_safe_p95,delta_star_abs_mean,color_gain,color_target_abs_mean,global_budget,global_score,low_sigma_3p0_gain,low_sigma_3p0_target_abs_mean,low_sigma_3p0_leftover_abs_mean,low_sigma_5p0_gain,low_sigma_5p0_target_abs_mean,low_sigma_5p0_leftover_abs_mean,low_sigma_7p0_gain,low_sigma_7p0_target_abs_mean,low_sigma_7p0_leftover_abs_mean,low_sigma_11p0_gain,low_sigma_11p0_target_abs_mean,low_sigma_11p0_leftover_abs_mean,low_sigma_15p0_gain,low_sigma_15p0_target_abs_mean,low_sigma_15p0_leftover_abs_mean
100_0.65_1.43.png,10,36.16236114501953,0.11936704814434052,0.12801651656627655,0.011198590509593487,0.2196044921875,0.00608653062954545,0.3093787729740143,0.39950090646743774,0.9374237060546875,0.010640623047947884,0.002326327608898282,0.9153022766113281,0.010455092415213585,0.002630235394462943,0.8964080810546875,0.010307835415005684,0.0028664646670222282,0.8625564575195312,0.010091636329889297,0.003250925336033106,0.8315086364746094,0.00992217380553484,0.0035726481582969427
1010_0.91_1.13.png,11,39.185401916503906,0.01370201725512743,0.015225290320813656,0.008225317113101482,0.038425445556640625,0.005894618574529886,0.03341517224907875,0.14482976496219635,0.10529708862304688,0.007629774045199156,0.0020167252514511347,0.10229110717773438,0.007424081210047007,0.0023060471285134554,0.09981155395507812,0.0072586508467793465,0.0025386943016201258,0.095733642578125,0.007004430051892996,0.002899901708588004,0.09232330322265625,0.006805332377552986,0.0031782598234713078
1011_0.79_0.66.png,12,43.748023986816406,9.821240382734686e-05,0.0001066958939190954,0.005347317550331354,0.000202178955078125,0.0027845173608511686,0.0002525477029848844,0.03167270869016647,0.00074005126953125,0.005071819759905338,0.001452433760277927,0.000713348388671875,0.004987151362001896,0.0016298318514600396,0.00069427490234375,0.004914007615298033,0.0017846381524577737,0.00064849853515625,0.004786843899637461,0.002059168880805373,0.00061798095703125,0.004673079587519169,0.0022787393536418676
1012_0.85_1.28.png,13,38.438724517822266,0.02146560698747635,0.02385762892663479,0.009153565391898155,0.06732940673828125,0.006825756281614304,0.05231105536222458,0.172078475356102,0.16809463500976562,0.008506480604410172,0.0021075329277664423,0.16381072998046875,0.008283304050564766,0.002407438587397337,0.16025543212890625,0.008101744577288628,0.0026500488165766,0.15437698364257812,0.0078285438939929,0.0030288021080195904,0.14945220947265625,0.007630420383065939,0.0033127202186733484
1013_0.63_1.83.png,14,39.83412170410156,0.11482831835746765,0.12336373329162598,0.00762800220400095,0.00685882568359375,0.0006895337719470263,0.2874755859375,0.3827495872974396,0.8921775817871094,0.006926439702510834,0.002316928468644619,0.8432960510253906,0.006676742807030678,0.002673280192539096,0.8010787963867188,0.006465843878686428,0.002959673758596182,0.7294921875,0.006115996278822422,0.003416887018829584,0.669708251953125,0.005820299498736858,0.0037807230837643147
1014_0.74_1.61.png,15,40.047698974609375,0.11008141934871674,0.11833582073450089,0.007090642582625151,0.052776336669921875,0.002240492030978203,0.27520912885665894,0.37331661581993103,0.8651885986328125,0.006405199877917767,0.002155458787456155,0.8220863342285156,0.006144729908555746,0.002479452872648835,0.7837104797363281,0.005917365662753582,0.002750137820839882,0.7177009582519531,0.005523855797946453,0.0031883178744465113,0.6624870300292969,0.005176465027034283,0.0035316236317157745
1015_0.7_1.92.png,16,39.555458068847656,0.16993017494678497,0.1837523728609085,0.007901478558778763,0.015544891357421875,0.0008760198252275586,0.4207383394241333,0.4841073453426361,1.3291015625,0.007135141175240278,0.0024762731045484543,1.246734619140625,0.006836359389126301,0.002859035972505808,1.1758270263671875,0.006571392994374037,0.0031702849082648754,1.056854248046875,0.006130598951131105,0.003667064942419529,0.958740234375,0.0057546901516616344,0.004057622514665127
1016_0.8_1.72.png,17,39.64141082763672,0.16453078389167786,0.17799900472164154,0.007572134491056204,0.048519134521484375,0.0017713380511850119,0.40732401609420776,0.4738899767398834,1.2940254211425781,0.00681452639400959,0.0024078506976366043,1.2129440307617188,0.006522682961076498,0.002790939761325717,1.1426773071289062,0.006270615849643946,0.003110185731202364,1.0260086059570312,0.005854248534888029,0.0036179148592054844,0.9319725036621094,0.005488337948918343,0.0040072971023619175
1017_0.91_1.44.png,18,33.59113311767578,0.09871816635131836,0.10903580486774445,0.011659124866127968,0.09968948364257812,0.006256998982280493,0.25241729617118835,0.35565516352653503,0.6212120056152344,0.01121302880346775,0.0018598585156723857,0.6118583679199219,0.011026713065803051,0.002159480005502701,0.6031761169433594,0.010851562954485416,0.0024014622904360294,0.5863800048828125,0.010526645928621292,0.002815243089571595,0.5694122314453125,0.0102293835952878,0.0031775585375726223
1018_0.88_0.54.png,19,38.61735534667969,0.004500661976635456,0.004732758272439241,0.007278871722519398,0.007030487060546875,0.00434491690248251,0.011998020112514496,0.10085835307836533,0.0377960205078125,0.007016237359493971,0.0011801589280366898,0.037471771240234375,0.006930196192115545,0.001303690834902227,0.03714752197265625,0.006849347613751888,0.0014018991496413946,0.036464691162109375,0.006701490376144648,0.0015885727480053902,0.03572845458984375,0.006563583388924599,0.0017625000327825546
1019_0.82_1.87.png,20,32.75981140136719,0.11797859519720078,0.1317436546087265,0.014278657734394073,0.09946441650390625,0.005852641072124243,0.30340030789375305,0.3949384391307831,0.7598838806152344,0.013951082713901997,0.002074465388432145,0.7491798400878906,0.013823856599628925,0.0024269758723676205,0.7393951416015625,0.013712238520383835,0.0027003688737750053,0.7203712463378906,0.013497891835868359,0.0031475804280489683,0.7007713317871094,0.013281882740557194,0.0035386739764362574
101_0.78_1.87.png,21,31.293811798095703,0.3091174364089966,0.34153854846954346,0.019957616925239563,1.2839469909667969,0.017579635605216026,0.7712410688400269,0.7716735601425171,2.5814781188964844,0.019500920549035072,0.002383871003985405,2.540973663330078,0.019295010715723038,0.0027906803879886866,2.5041732788085938,0.01910531148314476,0.0031271278858184814,2.4372329711914062,0.018802737817168236,0.003681648289784789,2.375354766845703,0.018550897017121315,0.004147832281887531
1020_0.5_0.98.png,22,41.363670349121094,0.004220263101160526,0.004394498188048601,0.006907238159328699,0.007404327392578125,0.0031600177753716707,0.011292606592178345,0.09883100539445877,0.03386688232421875,0.0066594998352229595,0.0014538915129378438,0.0329132080078125,0.0065522645600140095,0.0016575909685343504,0.032032012939453125,0.006442382000386715,0.0018176015000790358,0.030303955078125,0.006212040316313505,0.0021205071825534105,0.02864837646484375,0.0059860688634216785,0.0024107370991259813
1021_0.73_0.84.png,23,38.96540451049805,0.014000875875353813,0.014661284163594246,0.006377031560987234,0.0156097412109375,0.003983533475548029,0.037420857697725296,0.15113048255443573,0.10727691650390625,0.0059588258154690266,0.0014637174317613244,0.105255126953125,0.0058137038722634315,0.001665283809415996,0.10329437255859375,0.005690740887075663,0.0018245411338284612,0.09925460815429688,0.005483152344822884,0.002090146066620946,0.0949249267578125,0.005303509533405304,0.002335252007469535
1022_0.66_1.05.png,24,40.1223030090332,0.02091854251921177,0.02198196016252041,0.0063123637810349464,0.006443023681640625,0.0016576260095462203,0.05570158362388611,0.1764397919178009,0.16270828247070312,0.0059090545400977135,0.0016223322600126266,0.15829086303710938,0.0057763587683439255,0.0018527150386944413,0.15433120727539062,0.005666506942361593,0.002025769092142582,0.1468658447265625,0.005482588894665241,0.002290197182446718,0.13940811157226562,0.0053128087893128395,0.002513209590688348
1023_0.5_1.87.png,25,37.44718933105469,0.0583980455994606,0.06206587702035904,0.009730332531034946,0.13381576538085938,0.005689482670277357,0.15406014025211334,0.275549978017807,0.4598503112792969,0.008995412848889828,0.0024309707805514336,0.4401588439941406,0.008701102808117867,0.0028801290318369865,0.4242362976074219,0.008472142741084099,0.0032211551442742348,0.39916229248046875,0.008122370578348637,0.0037145554088056087,0.37870025634765625,0.007870418950915337,0.004077035002410412
1024_0.69_1.66.png,26,35.45882034301758,0.08301740139722824,0.08900414407253265,0.010274035856127739,0.012180328369140625,0.0018424446461722255,0.2174774557352066,0.32810282707214355,0.5719413757324219,0.009800074622035027,0.0020401563961058855,0.5596694946289062,0.009642149321734905,0.002378875855356455,0.548309326171875,0.009499331004917622,0.0026451791636645794,0.5257949829101562,0.009235248900949955,0.00309130665846169,0.5023612976074219,0.008986076340079308,0.0034826197661459446
1025_0.95_1.79.png,27,34.556087493896484,0.28326040506362915,0.3023677170276642,0.013589463196694851,0.22356033325195312,0.005094566848129034,0.7147541642189026,0.7213826775550842,2.26409912109375,0.013053440488874912,0.002640139078721404,2.1973342895507812,0.012826777994632721,0.0030394515488296747,2.133026123046875,0.012588411569595337,0.003384107258170843,2.00506591796875,0.012079467996954918,0.004020554944872856,1.8793678283691406,0.011566003784537315,0.0046159373596310616
1026_0.77_0.89.png,28,35.73930740356445,0.054025571793317795,0.05644755810499191,0.013495231047272682,0.38780975341796875,0.012586059980094433,0.14226341247558594,0.26520276069641113,0.4624290466308594,0.01335170678794384,0.0016524414531886578,0.4594383239746094,0.013300501741468906,0.0018091514939442277,0.4567527770996094,0.013248180970549583,0.0019292167853564024,0.45172119140625,0.013138116337358952,0.002136114053428173,0.4468193054199219,0.013036184012889862,0.002327708061784506
1027_0.57_1.77.png,29,33.44512176513672,0.1344485878944397,0.14060764014720917,0.015174875035881996,0.6391754150390625,0.012636380270123482,0.35044264793395996,0.43071451783180237,1.0370368957519531,0.014729242771863937,0.0023306505754590034,1.0197067260742188,0.014590208418667316,0.0026920177042484283,1.005157470703125,0.01446827407926321,0.0029610611964017153,0.9801483154296875,0.014259694144129753,0.0033817754592746496,0.957855224609375,0.014086122624576092,0.003735668957233429
1028_0.97_1.41.png,30,36.600486755371094,0.22275389730930328,0.2369060516357422,0.010568282566964626,0.134002685546875,0.003155265934765339,0.5668198466300964,0.5979053974151611,1.78424072265625,0.010097796097397804,0.0022324647288769484,1.730438232421875,0.009901365265250206,0.0025335734244436026,1.6778602600097656,0.009701594710350037,0.002799995942041278,1.5720481872558594,0.009301358833909035,0.003314070636406541,1.4676322937011719,0.008901561610400677,0.0038042885717004538
1029_0.71_0.56.png,31,44.27614212036133,0.0009659481002017856,0.0010229634353891015,0.004354690667241812,0.002193450927734375,0.002384868450462818,0.002559869782999158,0.06174396350979805,0.007350921630859375,0.003963513299822807,0.0013046382227912545,0.007152557373046875,0.0038691579829901457,0.0014320078771561384,0.006984710693359375,0.0037890539970248938,0.0015309916343539953,0.0066986083984375,0.0036458573304116726,0.0016902347560971975,0.006443023681640625,0.0035133722703903913,0.0018203624058514833
102_0.94_1.18.png,32,32.1729736328125,0.17329809069633484,0.1884511560201645,0.01697598583996296,0.4460716247558594,0.01269696094095707,0.4405529499053955,0.49924570322036743,1.3831024169921875,0.016690952703356743,0.0018573857378214598,1.3699722290039062,0.01658240705728531,0.00216714758425951,1.3573112487792969,0.016492735594511032,0.0024262676015496254,1.3323097229003906,0.016349246725440025,0.002873122924938798,1.307281494140625,0.01622815430164337,0.003267513355240226
1030_0.75_1.69.png,33,38.17890548706055,0.23671729862689972,0.2635001540184021,0.00945483148097992,0.3388404846191406,0.004849181976169348,0.5920227766036987,0.6182275414466858,1.9982643127441406,0.008917328901588917,0.0023777440655976534,1.9036865234375,0.008733881637454033,0.0027289146091789007,1.8199729919433594,0.008565791882574558,0.0030193894635885954,1.6716270446777344,0.008242400363087654,0.00349345407448709,1.5397148132324219,0.00792782288044691,0.0038828630931675434
1031_0.76_0.7.png,34,42.86333465576172,0.004972994793206453,0.005326168145984411,0.005150323733687401,0.0139312744140625,0.0032212159130722284,0.013038521632552147,0.1037268117070198,0.038257598876953125,0.0047339522279798985,0.0014212640235200524,0.037250518798828125,0.004617942497134209,0.0015709236031398177,0.0363922119140625,0.004519425332546234,0.0016907091485336423,0.03491973876953125,0.004353383556008339,0.0018853116780519485,0.0336456298828125,0.004210329614579678,0.00204138713888824
1032_0.6_0.6.png,35,43.08393096923828,0.000657223048619926,0.0006926474743522704,0.0049619427882134914,0.001430511474609375,0.0027995347045361996,0.0017470206366851926,0.05506351217627525,0.005100250244140625,0.0046090176329016685,0.0013315303949639201,0.004978179931640625,0.00451380480080843,0.0014803098747506738,0.004871368408203125,0.004435374867171049,0.0015940130688250065,0.00469207763671875,0.004302473273128271,0.0017698579467833042,0.00453948974609375,0.004187839105725288,0.0019105301471427083
1033_0.52_1.2.png,36,34.247314453125,0.03913646191358566,0.04124150425195694,0.01652449555695057,0.23718643188476562,0.015430423431098461,0.1019464060664177,0.22755511105060577,0.3319358825683594,0.01638816110789776,0.0019261121051385999,0.32804107666015625,0.016322845593094826,0.0022541459184139967,0.3246345520019531,0.016266850754618645,0.0025194822810590267,0.3187294006347656,0.016165772452950478,0.002950072754174471,0.3137664794921875,0.016069181263446808,0.0032854462042450905
1034_0.55_0.77.png,37,37.833160400390625,0.0036144957412034273,0.0037761686835438013,0.010959395207464695,0.0188140869140625,0.009363031014800072,0.009586535394191742,0.0936003029346466,0.03034210205078125,0.010817017406225204,0.0014717301819473505,0.029937744140625,0.010741598904132843,0.001685553346760571,0.02954864501953125,0.01066876295953989,0.0018683827947825193,0.02884674072265625,0.010543229058384895,0.00218957313336432,0.02822113037109375,0.010433821938931942,0.0024516845587641
1035_0.76_1.14.png,38,33.781837463378906,0.10891582071781158,0.11636298894882202,0.015386625193059444,0.46297454833984375,0.012946165166795254,0.27823615074157715,0.37564852833747864,0.8786964416503906,0.015132328495383263,0.0017847823910415173,0.86749267578125,0.014977260492742062,0.0021085578482598066,0.8565444946289062,0.014832274988293648,0.002400366822257638,0.8357696533203125,0.014608179219067097,0.0028915409930050373,0.8167076110839844,0.014429409988224506,0.003273671492934227
1036_0.69_1.69.png,39,30.831130981445312,0.24977850914001465,0.27107134461402893,0.02186742052435875,1.3993072509765625,0.021417737007141113,0.6259903907775879,0.6460397839546204,2.0171737670898438,0.02163069322705269,0.0021795029751956463,1.9923324584960938,0.02149638719856739,0.0026248646900057793,1.96942138671875,0.02137499675154686,0.003007476683706045,1.9283180236816406,0.021170834079384804,0.0036296488251537085,1.8924713134765625,0.020992130041122437,0.004103526007384062
1037_0.89_0.54.png,40,35.93236541748047,0.0010899457847699523,0.0011251685209572315,0.010350871831178665,0.00385284423828125,0.010177940130233765,0.002927143359556794,0.06431008130311966,0.00824737548828125,0.010262282565236092,0.0011115799425169826,0.008182525634765625,0.010219232179224491,0.001304366858676076,0.008113861083984375,0.01017338503152132,0.0014583333395421505,0.007961273193359375,0.010076960548758507,0.0017480166861787438,0.00780487060546875,0.00997757539153099,0.0020496612414717674
1038_0.87_1.29.png,41,32.43042755126953,0.05793972685933113,0.060892920941114426,0.011140462942421436,0.062408447265625,0.008039586246013641,0.15122662484645844,0.2730860710144043,0.3006477355957031,0.010854133404791355,0.0015984075143933296,0.2970123291015625,0.010691914707422256,0.0018695706967264414,0.2933387756347656,0.010523789562284946,0.0021072879899293184,0.2856788635253906,0.010181945748627186,0.0025689234025776386,0.2775421142578125,0.009832477197051048,0.003022141056135297
1039_0.79_1.79.png,42,32.14054870605469,0.19693250954151154,0.2105444371700287,0.012777267023921013,0.19707870483398438,0.007600941229611635,0.5049813985824585,0.549019455909729,1.09039306640625,0.012446802109479904,0.0018569818930700421,1.0760574340820312,0.012262413278222084,0.002138316398486495,1.0615196228027344,0.012072873301804066,0.0023854507599025965,1.0311393737792969,0.011696653440594673,0.002873482881113887,0.9991798400878906,0.011319484561681747,0.0033573426771909
103_0.75_1.59.png,43,31.222423553466797,0.2416963279247284,0.26367783546447754,0.021030355244874954,1.1685028076171875,0.019111230969429016,0.6095207333564758,0.6324911117553711,2.0003433227539062,0.020612623542547226,0.0021667887922376394,1.9756813049316406,0.020419800654053688,0.002526933327317238,1.9524955749511719,0.0202492568641901,0.0028285086154937744,1.9084320068359375,0.01995410956442356,0.0033536527771502733,1.8660507202148438,0.019672216847538948,0.003819335950538516
1040_0.78_2.0.png,44,31.548690795898438,0.2587778866291046,0.2788988947868347,0.0135722104460001,0.2013683319091797,0.006973255425691605,0.6579395532608032,0.672686755657196,1.3989639282226562,0.013158208690583706,0.002043103100731969,1.3784675598144531,0.012927205301821232,0.0023554449435323477,1.3577766418457031,0.012682748958468437,0.0026326237712055445,1.3147697448730469,0.012200679630041122,0.003183693392202258,1.2700767517089844,0.011764692142605782,0.0037181584630161524
1041_0.64_0.82.png,45,36.15682601928711,0.023144951090216637,0.024626800790429115,0.013264954090118408,0.08395767211914062,0.008608559146523476,0.060495536774396896,0.1824081838130951,0.19338226318359375,0.013046030886471272,0.001800370984710753,0.18986892700195312,0.012944653630256653,0.0021615363657474518,0.18698501586914062,0.012841236777603626,0.002420556265860796,0.18213653564453125,0.012628123164176941,0.0028026190120726824,0.1776885986328125,0.01240515150129795,0.0031248063314706087
1042_0.91_0.56.png,46,42.41590118408203,0.012925146147608757,0.013754750601947308,0.005491608288139105,0.0098724365234375,0.001987539231777191,0.03384539112448692,0.14552389085292816,0.10195541381835938,0.005180597770959139,0.0013671424239873886,0.09820938110351562,0.005056539550423622,0.0015513962134718895,0.0949249267578125,0.004951095208525658,0.0016997060738503933,0.0891265869140625,0.004769960884004831,0.0019429911626502872,0.0838775634765625,0.004614860285073519,0.002149315318092704
1043_0.68_1.87.png,47,34.00482940673828,0.2695181667804718,0.30131709575653076,0.01632850244641304,1.0988121032714844,0.013077964074909687,0.6726903319358826,0.6851619482040405,2.4040298461914062,0.015865107998251915,0.0030293953604996204,2.2979278564453125,0.015697916969656944,0.0036987452767789364,2.2173118591308594,0.015546572394669056,0.0041704862378537655,2.1004486083984375,0.015258475206792355,0.004819502122700214,2.011577606201172,0.015008260495960712,0.005299890413880348
1044_0.69_0.99.png,48,38.07298278808594,0.05774175748229027,0.06220065429806709,0.01037102285772562,0.15036392211914062,0.005771936383098364,0.14906127750873566,0.27119433879852295,0.47092437744140625,0.009981803596019745,0.001994206104427576,0.45441436767578125,0.009860514663159847,0.002386451466009021,0.4415779113769531,0.00975252315402031,0.0026618565898388624,0.4213829040527344,0.009530575014650822,0.003049695398658514,0.40410614013671875,0.009301949292421341,0.0033580739982426167
1045_0.58_1.58.png,49,32.2657356262207,0.0954236090183258,0.10381518304347992,0.018463296815752983,0.3884010314941406,0.012388287112116814,0.23975947499275208,0.3457513153553009,0.7148666381835938,0.017691921442747116,0.0032889775466173887,0.692291259765625,0.017319010570645332,0.00393500505015254,0.6714515686035156,0.016950950026512146,0.004474443383514881,0.6328468322753906,0.01624557189643383,0.0054170675575733185,0.5974006652832031,0.015587389469146729,0.006253241095691919
1046_0.91_1.69.png,50,31.8325252532959,0.3070627748966217,0.3499605059623718,0.018458081409335136,0.5859241485595703,0.011760581284761429,0.7345145344734192,0.7387498021125793,2.2621593475341797,0.017466820776462555,0.0037436087150126696,2.1509037017822266,0.017015498131513596,0.004510754253715277,2.053041458129883,0.016593268141150475,0.005150968674570322,1.8846149444580078,0.01582312025129795,0.006201650016009808,1.7376728057861328,0.015129396691918373,0.007100696675479412
1047_0.89_1.57.png,51,31.737903594970703,0.2774014174938202,0.3140370547771454,0.019461218267679214,0.6636238098144531,0.01214903499931097,0.6667942404747009,0.6801619529724121,2.1091766357421875,0.018530236557126045,0.0035953079350292683,2.018512725830078,0.01810954138636589,0.0043443795293569565,1.9376335144042969,0.017704451456665993,0.004967721179127693,1.7952651977539062,0.016936367377638817,0.005996434483677149,1.6683921813964844,0.016242068260908127,0.006886010989546776
1048_0.73_0.95.png,52,33.066707611083984,0.03854283690452576,0.04172918573021889,0.01736064814031124,0.14243698120117188,0.01072156522423029,0.09812294691801071,0.2237395942211151,0.29754638671875,0.016804449260234833,0.0026144757866859436,0.2904090881347656,0.016509274020791054,0.0031247390434145927,0.2834129333496094,0.01620505377650261,0.0035631281789392233,0.2695884704589844,0.015578163787722588,0.004355417098850012,0.2560844421386719,0.014949935488402843,0.005087563768029213
1049_0.97_1.09.png,53,38.18389892578125,0.07555948942899704,0.08281644433736801,0.00836930237710476,0.0088043212890625,0.0012434585951268673,0.18710622191429138,0.30346304178237915,0.5174064636230469,0.007349086459726095,0.002798249013721943,0.46686553955078125,0.006883518770337105,0.003405792871490121,0.4255638122558594,0.006485396064817905,0.003916967194527388,0.35990142822265625,0.005832417868077755,0.004711016081273556,0.3082122802734375,0.00529857724905014,0.005298293195664883
104_0.88_1.76.png,54,31.492273330688477,0.31226709485054016,0.3462817966938019,0.01800381951034069,0.8751430511474609,0.014081158675253391,0.7768689393997192,0.7767963409423828,2.537473678588867,0.0177321694791317,0.002225802978500724,2.5035953521728516,0.017630212008953094,0.0026015527546405792,2.4726619720458984,0.017539333552122116,0.002905589295551181,2.416013717651367,0.01738693378865719,0.003392782062292099,2.3627071380615234,0.017261387780308723,0.0037916754372417927
1050_0.61_1.24.png,55,40.2548942565918,0.0178068820387125,0.019084615632891655,0.007486491464078426,0.031646728515625,0.004382630344480276,0.04557398334145546,0.16300766170024872,0.119476318359375,0.006537672132253647,0.002572523197159171,0.10806655883789062,0.00621328130364418,0.003053592052310705,0.099456787109375,0.005975551437586546,0.003423196729272604,0.08678817749023438,0.005639847368001938,0.003971188794821501,0.07777786254882812,0.005422887858003378,0.004363746382296085
1051_0.69_0.54.png,56,42.75495529174805,0.0009867633925750852,0.0010380222229287028,0.005644058343023062,0.001529693603515625,0.003007679246366024,0.0026086042635142803,0.06209753453731537,0.007198333740234375,0.0050999196246266365,0.0017180631402879953,0.00665283203125,0.004861071240156889,0.002042603911831975,0.006191253662109375,0.004658422898501158,0.0023045996204018593,0.00543975830078125,0.004341657739132643,0.00272264308296144,0.00485992431640625,0.004105517640709877,0.003043337957933545
1052_0.73_1.22.png,57,38.54981994628906,0.04511784389615059,0.04886142909526825,0.008923325687646866,0.046356201171875,0.004010564181953669,0.11346053332090378,0.23874782025814056,0.3183250427246094,0.007994123734533787,0.002750057028606534,0.2904396057128906,0.0076273404993116856,0.0033237917814403772,0.2679901123046875,0.007335870061069727,0.003790087066590786,0.23279953002929688,0.0068922801874578,0.004512624349445105,0.205963134765625,0.006535531487315893,0.005053152330219746
1053_0.54_1.81.png,58,37.235843658447266,0.0037356046959757805,0.00397461699321866,0.01165575161576271,0.019374847412109375,0.010546877048909664,0.00980834849178791,0.0943097174167633,0.029659271240234375,0.011491324752569199,0.0022534136660397053,0.0290985107421875,0.01145224180072546,0.002542102476581931,0.02867889404296875,0.01142179872840643,0.002749673556536436,0.027984619140625,0.011363169178366661,0.0030635371804237366,0.027400970458984375,0.011299002915620804,0.003308616578578949
