group,bin,expert_selected_rate,unique_win_rate,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
FullUDP-A0_diff_abs_q4,q3,0.92,0.92,150,2.1980393091837565,2.0319578094482424,2.222232973253405,1.8753017863711796,2.3424174334551835,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
FullUDP-A0_diff_abs_q4,q4,0.9,0.9,150,2.3842552947998046,2.2227952766418455,2.5872186196816935,2.217634680464461,2.163251000481683,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
Expert-A0_diff_signed_q4,q1,0.9466666666666667,0.9466666666666667,150,2.83073060353597,2.6415329246520995,3.0056786923795134,2.728154164391595,2.4863783346640096,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
Expert-A0_diff_signed_q4,q2,0.9133333333333333,0.9133333333333333,150,2.038620389302572,1.8991017901102702,1.6925345240412533,1.3895734400362583,2.475550986625053,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
Expert-A0_diff_signed_q4,q3,0.9,0.9,150,1.7942259216308594,1.6806825307210287,1.55570210637273,1.3093734638111012,2.0718006443332984,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
Expert-A0_diff_signed_q4,q4,0.86,0.86,150,1.8005355834960937,1.6749523957570394,1.5775691882984058,1.3303444449966018,1.8529648651947845,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
expert_disagreement_q4,q1,0.8733333333333333,0.8733333333333333,150,1.9667926534016926,1.8394865531921385,1.5204409006479624,1.2304754566501925,1.8463772954167545,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
expert_disagreement_q4,q2,0.8866666666666667,0.8866666666666667,150,1.829052937825521,1.6876267439524333,1.5521394884264148,1.296213217039366,1.900300206364812,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
expert_disagreement_q4,q3,0.8933333333333333,0.8933333333333333,150,1.9906803385416667,1.8444425112406413,1.837985270732158,1.5033205805598078,1.8699724352037586,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
expert_disagreement_q4,q4,0.9666666666666667,0.9666666666666667,150,2.6775865681966144,2.5247454039255777,2.8904362755852775,2.617607057416761,2.3903980770626583,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
residual_cosine_q4,q1,0.92,0.92,150,2.14979367574056,2.000560225168864,2.181384834083351,1.843969151780412,1.915728491705817,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
residual_cosine_q4,q2,0.9466666666666667,0.9466666666666667,150,1.872589454650879,1.7455765641530354,2.1736308432914115,1.8448086841686353,1.7640699438146643,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
residual_cosine_q4,q3,0.8733333333333333,0.8733333333333333,150,1.9037702433268229,1.7730463396708172,1.948177131446632,1.604447197269749,1.733143780682538,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
residual_cosine_q4,q4,0.88,0.88,150,2.5379591242472332,2.380674187342326,2.6340856294374206,2.2508600621610073,2.153353819975982,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
haze_density_q4,q1,0.94,0.94,150,2.2886809158325194,2.1530439860026043,2.7031245360503324,2.4606993546357026,1.8824404123667124,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
haze_density_q4,q2,0.9,0.9,150,2.178064626057943,2.0052717876434327,2.44253869958826,2.0951419108622784,1.831841752335832,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
haze_density_q4,q3,0.8533333333333334,0.8533333333333334,150,2.0104943466186525,1.8710767739613852,2.4151061290019267,2.058205176688529,1.7970659410631336,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
haze_density_q4,q4,0.9266666666666666,0.9266666666666666,150,1.9868726094563802,1.8343707860310872,1.9460549225678314,1.6653091791513805,1.924094329009185,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
haze_density_p90_q4,q1,0.9333333333333333,0.9333333333333333,150,2.219707120259603,2.0620376256306967,2.662551725232923,2.32115376704448,1.8004663828256968,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
haze_density_p90_q4,q2,0.9263803680981595,0.9263803680981595,163,2.1506242927598076,2.0140349013673746,2.118416166305542,1.712879960536957,2.0087890625,0.0,0.9877300613496932,0.9563709952637922,1.0,0,0.0,0.023025432506041655
haze_density_p90_q4,q3,0.8591549295774648,0.8591549295774648,142,2.0718356387715944,1.9174596423834143,1.897423553466797,1.6113572665623257,1.8315189906529017,0.0,0.9859154929577465,0.950103011566163,1.0,0,0.0,0.02634090684688045
haze_density_p90_q4,q4,0.896551724137931,0.896551724137931,145,2.0131612843480604,1.851735466924207,2.3613445493910046,2.0408942408031887,1.9056592517428927,0.0,0.993103448275862,0.9619713263011486,1.0,0,0.0,0.025809988605336138
transmission_q4,q1,0.9266666666666666,0.9266666666666666,150,1.9868726094563802,1.8343707860310872,1.9460549225678314,1.6653091791513805,1.924094329009185,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
transmission_q4,q2,0.8533333333333334,0.8533333333333334,150,2.0104943466186525,1.8710767739613852,2.4151061290019267,2.058205176688529,1.7970659410631336,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
transmission_q4,q3,0.9,0.9,150,2.178064626057943,2.0052717876434327,2.44253869958826,2.0951419108622784,1.831841752335832,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
transmission_q4,q4,0.94,0.94,150,2.2886809158325194,2.1530439860026043,2.7031245360503324,2.4606993546357026,1.8824404123667124,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
airlight_proxy_q4,q1,0.84,0.84,150,2.116227684020996,1.935120813369751,2.2547517209439665,1.9218324248855179,1.7640976776947845,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
airlight_proxy_q4,q2,0.9490445859872612,0.9490445859872612,157,2.0251836473015463,1.8749321214712351,2.2843023935953775,2.003058736752241,1.9538312080578926,0.0,1.0,0.9761156317768539,1.0,0,0.0,0.02388436822314625
airlight_proxy_q4,q3,0.8881118881118881,0.8881118881118881,143,1.9860248565673828,1.85965624789258,1.8877767835344588,1.5723212051391602,1.9859601702008929,0.0,0.972027972027972,0.9302882153718061,1.0,0,0.0,0.02616152370990237
airlight_proxy_q4,q4,0.94,0.94,150,2.3348488998413086,2.2001887385050454,2.749353924313107,2.445950696275041,2.0021883990313554,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
depth_q4,q1,0.8933333333333333,0.8933333333333333,150,2.1424503707885743,1.9879872309366862,2.300221572051177,1.9752709259858003,1.8325696378140837,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
depth_q4,q2,0.92,0.92,150,2.0249852498372394,1.8865230967203774,2.145061389819996,1.825867980235332,2.110937994879645,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
depth_q4,q3,0.9333333333333333,0.9333333333333333,150,2.257941576639811,2.0949049231211347,2.3347275708172774,2.005735356098897,2.2262170121476457,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
depth_q4,q4,0.8733333333333333,0.8733333333333333,150,2.03873530069987,1.8813478501637777,2.217706216348184,1.8426445161974108,1.8562803526182432,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
dark_channel_q4,q1,0.88,0.88,150,2.0447948201497397,1.8804819393157959,2.081733085013725,1.7279508977322964,1.8951582006506018,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
dark_channel_q4,q2,0.8733333333333333,0.8733333333333333,150,2.068208758036296,1.9160340538024903,1.886962942174963,1.5473313718228727,2.1261087366052576,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
dark_channel_q4,q3,0.9266666666666666,0.9266666666666666,150,2.1585861460367837,1.9851079165140788,2.1473390733873523,1.7975656818699193,2.0974451013513513,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
dark_channel_q4,q4,0.94,0.94,150,2.1925227737426756,2.049488958358765,2.441122055053711,2.113650064210634,1.9427675814241976,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
low_texture_q4,q1,0.8866666666666667,0.8866666666666667,150,2.1004874420166018,1.9724510587056479,2.7641260301744617,2.469826270438529,1.9369708911792651,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
low_texture_q4,q2,0.8933333333333333,0.8933333333333333,150,2.07840877532959,1.9507019596099855,2.125968469155801,1.8513484568209262,2.040792826059702,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
low_texture_q4,q3,0.9266666666666666,0.9266666666666666,150,2.078353068033854,1.9058382256825765,2.070094443656303,1.6902022284430427,2.080398765770165,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
low_texture_q4,q4,0.9133333333333333,0.9133333333333333,150,2.206863212585449,2.048524980545044,2.189593083149678,1.8257765950383367,2.0606070853568412,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
edge_density_q4,q1,0.9066666666666666,0.9066666666666666,150,2.240300267537435,2.0949027042388915,2.3210377048801734,1.9774392798140241,1.9029912175358952,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
edge_density_q4,q2,0.9133333333333333,0.9133333333333333,150,2.2486906814575196,2.113497952779134,2.6112951845736116,2.303798443562276,1.8020190677127323,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
edge_density_q4,q3,0.9,0.9,150,2.0217437998453778,1.8522298488616942,2.1302495389371305,1.7848984357473012,2.1510058222590267,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
edge_density_q4,q4,0.9,0.9,150,1.9533777491251627,1.8051899687449138,1.8113449199779614,1.440512786040435,1.9228317673141893,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q1,0.8866666666666667,0.8866666666666667,150,2.1347346750895184,1.973912203470866,2.0661534489812077,1.6672447771639438,1.9346698039286845,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q2,0.8533333333333334,0.8533333333333334,150,2.091489067077637,1.9437969385782876,1.9891965195939347,1.6786743937311945,1.9143587060876794,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q3,0.96,0.96,150,2.09090399424235,1.9561380748748778,2.2832330755285315,1.9811998264209645,1.9964434649493243,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q4,0.92,0.92,150,2.1469847615559896,1.996064888636271,2.4123594954207137,2.0901279294813,1.9000154443689294,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
split,val_hard,0.9,0.9,300,2.149955883026123,2.0414678958257038,2.1795157623291015,1.9315588493347169,2.0806595357259114,0.0,0.9866666666666667,0.9662239391535501,1.0,0,0.0,0.012643429997735661
split,val_regular,0.91,0.91,300,2.082100365956624,1.9776926301320394,2.1598175303141276,1.9205289611816405,1.9908976236979166,0.0,0.9933333333333333,0.9760219257685385,1.0,0,0.0,0.012643429997735661
