split,name,A0_PSNR,A0_SSIM,FullUDP_PSNR,fulludp_dPSNR,feature_input_mean,feature_input_std,feature_input_grad_mean,feature_input_dark_mean,feature_depth_mean,feature_depth_std,feature_depth_grad_mean,feature_a0_mean,feature_a0_std,feature_a0_grad_mean,feature_a0_saturation_high,feature_a0_saturation_low,feature_udp_mean,feature_udp_std,feature_udp_grad_mean,feature_diff_signed_mean,feature_diff_abs_mean,feature_diff_abs_std,feature_diff_abs_p50,feature_diff_abs_p90,feature_diff_abs_p95,feature_diff_abs_max,feature_diff_grad_mean,feature_diff_to_a0_ratio,feature_a0_udp_psnr,input_edge_density,input_low_texture_proxy,dark_channel_mean,sky_highlight_proxy,airlight_proxy_p99,transmission_mean,transmission_std,haze_density_mean,haze_density_p90,S0_dPSNR,S0_action,wdmamba_best_dPSNR,wdmamba_best_action,wdmamba_endpoint_dPSNR,wdmamba_fulludp_mae,wdmamba_residual_cosine,fsudp_best_dPSNR,fsudp_best_action,fsudp_endpoint_dPSNR,fsudp_fulludp_mae,fsudp_residual_cosine,mbtaylor_best_dPSNR,mbtaylor_best_action,mbtaylor_endpoint_dPSNR,mbtaylor_fulludp_mae,mbtaylor_residual_cosine,S1_dPSNR,S1_action,S1_gain_over_S0,S1_selected_expert,S2_dPSNR,S2_action,S2_gain_over_S0,S2_selected_expert,S3_dPSNR,S3_action,S3_gain_over_S0,S3_selected_expert
val_regular,1674_0.9_1.32.png,41.21522903442383,0.9973315000534058,41.0880241394043,-0.12720489501953125,0.5775224566459656,0.24569495022296906,0.025343090295791626,0.513019323348999,0.3575686514377594,0.19661648571491241,0.002241568872705102,0.47404149174690247,0.28733202815055847,0.03434491530060768,0.08332465589046478,0.027823351323604584,0.4726692736148834,0.28714898228645325,0.034355778247117996,-0.0013722338480874896,0.004625923931598663,0.005327469669282436,0.002963349223136902,0.011228445917367935,0.015728361904621124,0.09089216589927673,0.0008851186139509082,0.009758478961884975,43.02935791015625,0.025343090295791626,-0.2456950843334198,0.513019323348999,0.2026432305574417,0.9921568632125854,0.6212636232376099,0.2546139657497406,0.37873637676239014,0.886274516582489,0.7046661376953125,fulludp:alpha=0.5,0.5404434204101562,wdmamba:alpha=0.25,-1.8320884704589844,0.006589190103113651,0.2910606265068054,2.134990692138672,fsudp:alpha=0.5,1.1631050109863281,0.00508438004180789,0.5544384121894836,0.2656593322753906,mbtaylor:alpha=0.25,-2.7005996704101562,0.006277710665017366,0.429207980632782,0.7046661376953125,S0:fulludp_alpha_oracle,0.0,S0,2.134990692138672,fsudp:alpha=0.5,1.4303245544433594,fsudp,2.134990692138672,fsudp:alpha=0.5,1.4303245544433594,fsudp
val_regular,1675_0.56_1.81.png,40.72483444213867,0.998031497001648,42.25225067138672,1.5274162292480469,0.49185338616371155,0.21143794059753418,0.022917887195944786,0.4331847131252289,0.3506505489349365,0.19891038537025452,0.0025270525366067886,0.4755769968032837,0.28783276677131653,0.0343029722571373,0.08466579765081406,0.02868489734828472,0.4741775393486023,0.28736546635627747,0.03439159691333771,-0.0013994661858305335,0.004582791589200497,0.005623915698379278,0.002669394016265869,0.011673425324261189,0.017110677435994148,0.06875526905059814,0.001011241227388382,0.00963627640157938,42.78763198852539,0.022917887195944786,-0.21143805980682373,0.4331847131252289,0.09193359315395355,0.9529411792755127,0.5863690376281738,0.252578467130661,0.41363096237182617,0.9098039269447327,1.5722236633300781,fulludp:alpha=0.5,2.5160789489746094,wdmamba:alpha=0.5,0.7311973571777344,0.0060662622563540936,0.5650281310081482,3.400920867919922,fsudp:alpha=0.5,2.2645225524902344,0.005017315503209829,0.6458445191383362,2.275035858154297,mbtaylor:alpha=0.375,-1.9914703369140625,0.007283518556505442,0.6596881151199341,2.5160789489746094,wdmamba:alpha=0.5,0.9438552856445312,wdmamba,3.400920867919922,fsudp:alpha=0.5,1.8286972045898438,fsudp,3.400920867919922,fsudp:alpha=0.5,1.8286972045898438,fsudp
val_regular,1684_0.61_1.24.png,40.037628173828125,0.9978968501091003,39.822181701660156,-0.21544647216796875,0.5254265069961548,0.2380070686340332,0.01909549906849861,0.47867101430892944,0.2736583650112152,0.17250317335128784,0.0030576749704778194,0.5128951668739319,0.32964107394218445,0.028426121920347214,0.11536892503499985,0.027297092601656914,0.512987494468689,0.3294488191604614,0.02848687395453453,9.239034989150241e-05,0.0038822453934699297,0.0036185854114592075,0.0029050111770629883,0.008680880069732666,0.010843642055988312,0.05900709331035614,0.0008982302970252931,0.007569276727735996,45.50274658203125,0.01909549906849861,-0.23800720274448395,0.47867101430892944,0.11744140833616257,0.9803921580314636,0.4843032956123352,0.24936072528362274,0.5156967043876648,0.9333333373069763,0.21141815185546875,fulludp:alpha=0.375,1.4887809753417969,wdmamba:alpha=0.5,-0.504364013671875,0.008283596485853195,0.1813100427389145,2.385662078857422,fsudp:alpha=0.5,3.60107421875,0.005372167099267244,0.31506213545799255,1.4445304870605469,mbtaylor:alpha=0.5,0.099334716796875,0.007745789829641581,0.10264673829078674,1.4887809753417969,wdmamba:alpha=0.5,1.2773628234863281,wdmamba,2.385662078857422,fsudp:alpha=0.5,2.174243927001953,fsudp,2.385662078857422,fsudp:alpha=0.5,2.174243927001953,fsudp
val_regular,1701_0.55_0.71.png,45.1659049987793,0.9989140033721924,45.375091552734375,0.20918655395507812,0.4951969385147095,0.23637467622756958,0.018987208604812622,0.46146339178085327,0.39663180708885193,0.1946745067834854,0.0037218849174678326,0.49965813755989075,0.2575860917568207,0.020711608231067657,0.06569769978523254,0.010390625335276127,0.4978119134902954,0.2569462060928345,0.020793553441762924,-0.0018462567823007703,0.003601745003834367,0.0036643045023083687,0.0025140345096588135,0.008205614984035492,0.01115633174777031,0.06626246869564056,0.0005077400710433722,0.007208418566733599,45.78401184082031,0.018987208604812622,-0.23637479543685913,0.46146339178085327,0.1733984351158142,0.9960784316062927,0.8353824019432068,0.1510871797800064,0.1646176427602768,0.34509801864624023,1.19384765625,fulludp:alpha=0.5,0.5971908569335938,wdmamba:alpha=0.375,-0.8677024841308594,0.004412372130900621,0.2969426214694977,2.880115509033203,fsudp:alpha=0.5,3.5815200805664062,0.004090126603841782,0.3674565255641937,0.06680679321289062,mbtaylor:alpha=0.0625,-5.274761199951172,0.006279375404119492,0.34711503982543945,1.19384765625,S0:fulludp_alpha_oracle,0.0,S0,2.880115509033203,fsudp:alpha=0.5,1.6862678527832031,fsudp,2.880115509033203,fsudp:alpha=0.5,1.6862678527832031,fsudp
val_regular,1704_0.9_1.06.png,42.12257766723633,0.9977557063102722,42.665985107421875,0.5434074401855469,0.5281025767326355,0.24353408813476562,0.018341276794672012,0.49578768014907837,0.39564892649650574,0.19317476451396942,0.00360920000821352,0.49761512875556946,0.25848641991615295,0.020548393949866295,0.06491102278232574,0.00960286520421505,0.4974946081638336,0.25786343216896057,0.02062828652560711,-0.00012052254896843806,0.004213082604110241,0.004251654259860516,0.0032684653997421265,0.008642792701721191,0.011349204927682877,0.15899226069450378,0.0006461167940869927,0.008466548286378384,44.45793914794922,0.018341276794672012,-0.24353420734405518,0.49578768014907837,0.20438802242279053,1.0,0.8177777528762817,0.1607610583305359,0.18222221732139587,0.3803921341896057,0.995361328125,fulludp:alpha=0.5,0.3906288146972656,wdmamba:alpha=0.25,-2.0734786987304688,0.0062066949903965,0.27723369002342224,2.2895965576171875,fsudp:alpha=0.5,2.7508087158203125,0.00427968567237258,0.48889073729515076,0.13701248168945312,mbtaylor:alpha=0.125,-4.766807556152344,0.009625257924199104,0.26021382212638855,0.995361328125,S0:fulludp_alpha_oracle,0.0,S0,2.2895965576171875,fsudp:alpha=0.5,1.2942352294921875,fsudp,2.2895965576171875,fsudp:alpha=0.5,1.2942352294921875,fsudp
val_regular,1716_0.87_0.59.png,41.12841033935547,0.997353732585907,41.767696380615234,0.6392860412597656,0.49630895256996155,0.24782684445381165,0.022996116429567337,0.44872504472732544,0.38501787185668945,0.211127370595932,0.0033369925804436207,0.43668967485427856,0.27376437187194824,0.027174334973096848,0.05854709446430206,0.009740668348968029,0.436173677444458,0.27284231781959534,0.027131132781505585,-0.000516004569362849,0.004155261442065239,0.005314964335411787,0.002698354423046112,0.009104819968342781,0.0121157206594944,0.0850226879119873,0.0006155899027362466,0.009515364654362202,43.41845703125,0.022996116429567337,-0.2478269785642624,0.44872504472732544,0.13271158933639526,0.9960784316062927,0.6205127239227295,0.29228994250297546,0.37948736548423767,0.9176470637321472,1.0567779541015625,fulludp:alpha=0.5,0.2806434631347656,wdmamba:alpha=0.25,-3.4422683715820312,0.007470937445759773,-0.12131248414516449,2.821117401123047,fsudp:alpha=0.5,3.209644317626953,0.00393671402707696,0.6452072858810425,0.0,mbtaylor:alpha=0.0,-3.6777877807617188,0.006466680206358433,0.3529147505760193,1.0567779541015625,S0:fulludp_alpha_oracle,0.0,S0,2.821117401123047,fsudp:alpha=0.5,1.7643394470214844,fsudp,2.821117401123047,fsudp:alpha=0.5,1.7643394470214844,fsudp
val_regular,1729_0.85_0.57.png,46.273719787597656,0.9988267421722412,44.83652114868164,-1.4371986389160156,0.5023724436759949,0.3183097541332245,0.03229079395532608,0.4440120458602905,0.4327503442764282,0.2127743512392044,0.0018718283390626311,0.4736563563346863,0.34083297848701477,0.0360758975148201,0.13084092736244202,0.04149956628680229,0.47322219610214233,0.34005752205848694,0.03601700812578201,-0.0004341465246398002,0.0027586312498897314,0.002889801748096943,0.0020163357257843018,0.005794853903353214,0.007773824036121368,0.04371750354766846,0.0005721091292798519,0.005824119783937931,47.969398498535156,0.03229079395532608,-0.3183099329471588,0.4440120458602905,0.2395540475845337,0.9960784316062927,0.7596872448921204,0.2104811668395996,0.24031275510787964,0.6000000238418579,0.12703323364257812,fulludp:alpha=0.25,0.7053985595703125,wdmamba:alpha=0.375,-0.5000228881835938,0.003681720467284322,0.17853198945522308,1.5155105590820312,fsudp:alpha=0.5,1.3782997131347656,0.003187288297340274,0.2553853988647461,0.235748291015625,mbtaylor:alpha=0.125,-3.1666908264160156,0.0047804140485823154,-0.09176478534936905,0.7053985595703125,wdmamba:alpha=0.375,0.5783653259277344,wdmamba,1.5155105590820312,fsudp:alpha=0.5,1.3884773254394531,fsudp,1.5155105590820312,fsudp:alpha=0.5,1.3884773254394531,fsudp
val_regular,1739_0.98_1.18.png,35.7130126953125,0.9897042512893677,36.48089599609375,0.76788330078125,0.6360178589820862,0.18542295694351196,0.014214704744517803,0.5965741276741028,0.20481732487678528,0.1675492376089096,0.002889360999688506,0.4613379240036011,0.24360409379005432,0.021865077316761017,0.06300456076860428,0.009708116762340069,0.46246880292892456,0.24264878034591675,0.021901430562138557,0.0011308606481179595,0.008937103673815727,0.008898669853806496,0.0060379356145858765,0.02127121388912201,0.027402224019169807,0.10601916909217834,0.001166941481642425,0.019372140988707542,37.984439849853516,0.014214704744517803,-0.18542306125164032,0.5965741276741028,0.21095703542232513,0.9960784316062927,0.4302311837673187,0.2636500597000122,0.5697688460350037,0.9333333373069763,1.1306610107421875,fulludp:alpha=0.5,1.4869537353515625,wdmamba:alpha=0.5,0.6445465087890625,0.0106505760923028,0.3930506706237793,3.3574371337890625,fsudp:alpha=0.5,4.402973175048828,0.009996864013373852,0.4910300374031067,0.36923980712890625,mbtaylor:alpha=0.375,-1.1669807434082031,0.011227781884372234,0.32972681522369385,1.4869537353515625,wdmamba:alpha=0.5,0.356292724609375,wdmamba,3.3574371337890625,fsudp:alpha=0.5,2.226776123046875,fsudp,3.3574371337890625,fsudp:alpha=0.5,2.226776123046875,fsudp
val_regular,1741_0.52_0.81.png,49.388763427734375,0.9990161657333374,47.396820068359375,-1.991943359375,0.45106419920921326,0.2535744309425354,0.030668288469314575,0.41065987944602966,0.3483522832393646,0.2490522563457489,0.0028493772260844707,0.4370950758457184,0.28376710414886475,0.03505982458591461,0.06845269352197647,0.035441625863313675,0.4365193843841553,0.2842777371406555,0.03507372736930847,-0.0005757027538493276,0.002590598538517952,0.0024034713860601187,0.0018890723586082458,0.005835592746734619,0.007366303354501724,0.03711250424385071,0.000488912221044302,0.005926853511482477,49.03511428833008,0.030668288469314575,-0.25357457995414734,0.41065987944602966,0.13665691018104553,0.9921568632125854,0.7456907033920288,0.1393895298242569,0.2543092966079712,0.37647056579589844,0.2591094970703125,fulludp:alpha=0.25,0.46164703369140625,wdmamba:alpha=0.25,-2.7152748107910156,0.003622765187174082,0.29859527945518494,2.084735870361328,fsudp:alpha=0.5,1.3115921020507812,0.0033139903098344803,0.1820860356092453,0.16429901123046875,mbtaylor:alpha=0.125,-5.793560028076172,0.005919585470110178,-0.14506343007087708,0.46164703369140625,wdmamba:alpha=0.25,0.20253753662109375,wdmamba,2.084735870361328,fsudp:alpha=0.5,1.8256263732910156,fsudp,2.084735870361328,fsudp:alpha=0.5,1.8256263732910156,fsudp
val_regular,1744_0.79_1.18.png,45.94437026977539,0.9984556436538696,44.5705451965332,-1.3738250732421875,0.5055536031723022,0.23923316597938538,0.02883714810013771,0.4675896167755127,0.33834755420684814,0.2563365697860718,0.002933771349489689,0.4367564022541046,0.28400954604148865,0.03500965237617493,0.06859157979488373,0.03631836175918579,0.43681028485298157,0.2846056818962097,0.035084255039691925,5.3868625400355086e-05,0.0032943158876150846,0.003087467746809125,0.002434149384498596,0.0072819627821445465,0.009260902181267738,0.0597493052482605,0.0005975450621917844,0.0075426846742630005,46.906898498535156,0.02883714810013771,-0.23923330008983612,0.4675896167755127,0.14537109434604645,0.9921568632125854,0.7192224264144897,0.1515701413154602,0.2807775139808655,0.4156862497329712,0.255828857421875,fulludp:alpha=0.25,0.21192169189453125,wdmamba:alpha=0.125,-3.6896743774414062,0.005569223780184984,0.02152654342353344,2.4083709716796875,fsudp:alpha=0.5,1.7768630981445312,0.0039739590138196945,0.2196250706911087,0.07315826416015625,mbtaylor:alpha=0.125,-3.568439483642578,0.004818088840693235,0.1283872276544571,0.255828857421875,S0:fulludp_alpha_oracle,0.0,S0,2.4083709716796875,fsudp:alpha=0.5,2.1525421142578125,fsudp,2.4083709716796875,fsudp:alpha=0.5,2.1525421142578125,fsudp
val_regular,1753_0.96_1.66.png,38.762107849121094,0.9954541921615601,37.7420654296875,-1.0200424194335938,0.6861801743507385,0.2364419400691986,0.012598223984241486,0.6511925458908081,0.27476009726524353,0.21721313893795013,0.0023140679113566875,0.5681832432746887,0.30291947722435,0.018241260200738907,0.0713454857468605,0.019575737416744232,0.5688297152519226,0.29980701208114624,0.01824193075299263,0.0006464256439357996,0.007055454421788454,0.009287134744226933,0.004226192831993103,0.016158612444996834,0.023005250841379166,0.13371631503105164,0.0007461193017661572,0.012417568825185299,38.66364288330078,0.012598223984241486,-0.23644207417964935,0.6511925458908081,0.3979199230670929,0.9960784316062927,0.4783938527107239,0.3092764616012573,0.5216061472892761,0.8980392217636108,0.6573867797851562,fulludp:alpha=0.375,2.170886993408203,wdmamba:alpha=0.5,0.27838134765625,0.010130885057151318,0.2643498480319977,2.675647735595703,fsudp:alpha=0.5,3.3526763916015625,0.007163105066865683,0.4645812213420868,0.8250312805175781,mbtaylor:alpha=0.25,-2.3256874084472656,0.012681341730058193,0.04687937721610069,2.170886993408203,wdmamba:alpha=0.5,1.5135002136230469,wdmamba,2.675647735595703,fsudp:alpha=0.5,2.018260955810547,fsudp,2.675647735595703,fsudp:alpha=0.5,2.018260955810547,fsudp
val_regular,1778_0.61_0.57.png,48.499603271484375,0.9992523193359375,48.52519607543945,0.025592803955078125,0.46864116191864014,0.2506366968154907,0.019405394792556763,0.39101192355155945,0.25799867510795593,0.13558824360370636,0.0017393215093761683,0.44138482213020325,0.2856943607330322,0.02224808558821678,0.054218750447034836,0.02898329123854637,0.4412061870098114,0.2854679226875305,0.0222296342253685,-0.00017864396795630455,0.0019536693580448627,0.0017644133185967803,0.0015303194522857666,0.0041348934173583984,0.005348332226276398,0.02508598566055298,0.0003550145775079727,0.004426226951181889,51.592681884765625,0.019405394792556763,-0.25063684582710266,0.39101192355155945,0.1238378956913948,0.9803921580314636,0.45717036724090576,0.18143726885318756,0.5428296327590942,0.8078431487083435,0.5827865600585938,fulludp:alpha=0.5,0.5054702758789062,wdmamba:alpha=0.25,-2.2730064392089844,0.003596370806917548,0.11873782426118851,1.9497451782226562,fsudp:alpha=0.5,1.9467391967773438,0.002385883592069149,0.3427528440952301,0.0,mbtaylor:alpha=0.0,-3.61322021484375,0.003683288348838687,0.011938262730836868,0.5827865600585938,S0:fulludp_alpha_oracle,0.0,S0,1.9497451782226562,fsudp:alpha=0.5,1.3669586181640625,fsudp,1.9497451782226562,fsudp:alpha=0.5,1.3669586181640625,fsudp
val_regular,179_0.79_1.66.png,38.14277648925781,0.9926873445510864,38.7069206237793,0.5641441345214844,0.577985405921936,0.23967009782791138,0.014364363625645638,0.5562331080436707,0.3795275390148163,0.24037449061870575,0.003864687867462635,0.369955837726593,0.35011589527130127,0.024661626666784286,0.0005750000127591193,0.008508333005011082,0.3681891858577728,0.3480255603790283,0.024275947362184525,-0.0017666117055341601,0.0058423844166100025,0.004742969758808613,0.004739254713058472,0.012087827548384666,0.014785015024244785,0.08018934726715088,0.0008617613348178566,0.015792112797498703,42.46959686279297,0.014364363625645638,-0.23967035114765167,0.5562331080436707,0.2742437422275543,0.9215686321258545,0.36369696259498596,0.24046874046325684,0.6363030076026917,0.9764705896377563,0.7222938537597656,fulludp:alpha=0.5,2.5350112915039062,wdmamba:alpha=0.5,2.590564727783203,0.008120625279843807,0.41511744260787964,3.1913719177246094,fsudp:alpha=0.5,4.124885559082031,0.008352087810635567,0.4688498079776764,2.293792724609375,mbtaylor:alpha=0.5,1.5354576110839844,0.008976059034466743,0.45402270555496216,2.5350112915039062,wdmamba:alpha=0.5,1.8127174377441406,wdmamba,3.1913719177246094,fsudp:alpha=0.5,2.4690780639648438,fsudp,3.1913719177246094,fsudp:alpha=0.5,2.4690780639648438,fsudp
val_regular,1801_0.99_0.78.png,41.899410247802734,0.9974073767662048,38.85627365112305,-3.0431365966796875,0.5453088283538818,0.32474103569984436,0.009395483881235123,0.4690101146697998,0.25841355323791504,0.14578379690647125,0.0016739050624892116,0.4870356023311615,0.33480122685432434,0.01054971944540739,0.1534309983253479,0.12035807222127914,0.48754802346229553,0.33427751064300537,0.010598331689834595,0.0005124504095874727,0.004653455689549446,0.007216207217425108,0.0019135382026433945,0.0138094462454319,0.022254901006817818,0.06912432610988617,0.00037371006328612566,0.009554651565849781,41.32366180419922,0.009395483881235123,-0.3247412145137787,0.4690101146697998,0.158587247133255,1.0,0.6645606756210327,0.2273094654083252,0.33543941378593445,0.611764669418335,0.0150146484375,fulludp:alpha=0.0625,3.023693084716797,wdmamba:alpha=0.5,1.0485496520996094,0.00726239662617445,0.01475019846111536,1.7295570373535156,fsudp:alpha=0.5,1.9684562683105469,0.005044689867645502,0.33063992857933044,2.097064971923828,mbtaylor:alpha=0.5,0.12783432006835938,0.008066792041063309,-0.014157867059111595,3.023693084716797,wdmamba:alpha=0.5,3.008678436279297,wdmamba,3.023693084716797,wdmamba:alpha=0.5,3.008678436279297,wdmamba,3.023693084716797,wdmamba:alpha=0.5,3.008678436279297,wdmamba
val_regular,1811_0.62_1.47.png,45.49977111816406,0.9941176176071167,41.29814910888672,-4.201622009277344,0.3751949369907379,0.2152911126613617,0.007816214114427567,0.3451266586780548,0.3409898579120636,0.21274882555007935,0.00235980236902833,0.22929248213768005,0.2884575128555298,0.01258283481001854,0.05644205957651138,0.300921231508255,0.23091696202754974,0.28943684697151184,0.012600733898580074,0.0016244875732809305,0.003725360846146941,0.0064720273949205875,0.0015039145946502686,0.009166351519525051,0.016596220433712006,0.06279239058494568,0.0005784545792266726,0.016247199848294258,42.53635025024414,0.007816214114427567,-0.21529123187065125,0.3451266586780548,0.05874999985098839,0.988235354423523,0.4310920238494873,0.24146798253059387,0.5689080357551575,0.8784313797950745,0.061126708984375,fulludp:alpha=0.0625,0.3214988708496094,wdmamba:alpha=0.25,-3.635761260986328,0.004958693403750658,0.3180246949195862,1.3376693725585938,fsudp:alpha=0.5,-0.6371917724609375,0.002831994788721204,0.6402841210365295,1.0063705444335938,mbtaylor:alpha=0.25,-2.7682723999023438,0.006177655886858702,0.25026267766952515,0.3214988708496094,wdmamba:alpha=0.25,0.2603721618652344,wdmamba,1.3376693725585938,fsudp:alpha=0.5,1.2765426635742188,fsudp,1.3376693725585938,fsudp:alpha=0.5,1.2765426635742188,fsudp
val_regular,1823_0.78_0.96.png,46.246498107910156,0.9975239634513855,44.38373947143555,-1.8627586364746094,0.4220081567764282,0.21553175151348114,0.010995747521519661,0.33691132068634033,0.29594701528549194,0.20969027280807495,0.0017134498339146376,0.32077455520629883,0.2633975148200989,0.014275630936026573,0.05989691987633705,0.09837673604488373,0.3233444392681122,0.26385265588760376,0.014295864850282669,0.002569882431998849,0.0036614974960684776,0.0033159800805151463,0.002935737371444702,0.007362620905041695,0.009383870288729668,0.04395700991153717,0.00041646516183391213,0.011414551176130772,46.125694274902344,0.010995747521519661,-0.2155318707227707,0.33691132068634033,0.07177083194255829,0.9960784316062927,0.5610637664794922,0.24446028470993042,0.4389362037181854,0.7450979948043823,0.26360321044921875,fulludp:alpha=0.25,1.2844619750976562,wdmamba:alpha=0.375,-1.0357704162597656,0.005511854309588671,0.01796639710664749,2.7857894897460938,fsudp:alpha=0.5,1.6227684020996094,0.0048155402764678,0.3085884153842926,0.232086181640625,mbtaylor:alpha=0.25,-2.9319229125976562,0.005629536230117083,0.10502833127975464,1.2844619750976562,wdmamba:alpha=0.375,1.0208587646484375,wdmamba,2.7857894897460938,fsudp:alpha=0.5,2.522186279296875,fsudp,2.7857894897460938,fsudp:alpha=0.5,2.522186279296875,fsudp
val_regular,1838_0.88_0.63.png,46.66019821166992,0.9967225790023804,42.40924835205078,-4.250949859619141,0.40523314476013184,0.2588278353214264,0.012492377310991287,0.3413339853286743,0.33574914932250977,0.17168287932872772,0.0024852748028934,0.3452799618244171,0.28437089920043945,0.013561442494392395,0.09167318046092987,0.07879557460546494,0.34629103541374207,0.28476566076278687,0.013563184067606926,0.0010110759176313877,0.0041229152120649815,0.00540637644007802,0.0023870766162872314,0.009520205669105053,0.016826404258608818,0.06131776422262192,0.00045071233762428164,0.0119407894089818,43.35101318359375,0.012492377310991287,-0.25882795453071594,0.3413339853286743,0.10573242604732513,0.9960784316062927,0.5425014495849609,0.2126028835773468,0.4574986398220062,0.7843137383460999,0.11740493774414062,fulludp:alpha=0.125,0.2117462158203125,wdmamba:alpha=0.125,-4.761241912841797,0.006562535185366869,0.10193753242492676,1.4868278503417969,fsudp:alpha=0.5,0.6088409423828125,0.0036735900212079287,0.4646628201007843,0.0,mbtaylor:alpha=0.0,-4.571575164794922,0.00582346273586154,0.2389347106218338,0.2117462158203125,wdmamba:alpha=0.125,0.09434127807617188,wdmamba,1.4868278503417969,fsudp:alpha=0.5,1.3694229125976562,fsudp,1.4868278503417969,fsudp:alpha=0.5,1.3694229125976562,fsudp
val_regular,1840_0.94_1.56.png,40.745826721191406,0.9914296865463257,38.11211395263672,-2.6337127685546875,0.49284231662750244,0.23411868512630463,0.011250244453549385,0.4378259778022766,0.33870798349380493,0.18296220898628235,0.00269289780408144,0.3478282392024994,0.28367236256599426,0.01346362754702568,0.09173719584941864,0.0772547796368599,0.3482878804206848,0.2849577069282532,0.013483314774930477,0.0004596240760292858,0.006221489515155554,0.00800018385052681,0.003674045205116272,0.01494804210960865,0.02102617733180523,0.0714983344078064,0.000697429059073329,0.017886672168970108,39.88387680053711,0.011250244453549385,-0.23411881923675537,0.4378259778022766,0.1077246144413948,0.9960784316062927,0.49774524569511414,0.21314941346645355,0.5022547245025635,0.8196078538894653,0.12848663330078125,fulludp:alpha=0.125,1.24267578125,wdmamba:alpha=0.5,-0.0414276123046875,0.007534784264862537,0.2300063967704773,2.2476806640625,fsudp:alpha=0.5,1.5587997436523438,0.005662553943693638,0.5110130310058594,0.749603271484375,mbtaylor:alpha=0.25,-2.8345909118652344,0.009022993966937065,0.389286071062088,1.24267578125,wdmamba:alpha=0.5,1.1141891479492188,wdmamba,2.2476806640625,fsudp:alpha=0.5,2.1191940307617188,fsudp,2.2476806640625,fsudp:alpha=0.5,2.1191940307617188,fsudp
val_regular,1847_0.55_2.0.png,41.16305923461914,0.996436357498169,41.252532958984375,0.08947372436523438,0.516243577003479,0.24760925769805908,0.009948608465492725,0.41448330879211426,0.40853017568588257,0.286592572927475,0.0020659631118178368,0.4852631092071533,0.31261539459228516,0.014939650893211365,0.07493272423744202,0.03211154416203499,0.4865884780883789,0.31339287757873535,0.014999350532889366,0.0013253577053546906,0.004476518835872412,0.005487983580678701,0.0025965459644794464,0.011318389326334,0.015795409679412842,0.07540249824523926,0.0006995989242568612,0.009224931709468365,42.99666976928711,0.009948608465492725,-0.24760939180850983,0.41448330879211426,0.059866536408662796,0.9843137264251709,0.5757841467857361,0.31008344888687134,0.42421576380729675,0.929411768913269,0.8306999206542969,fulludp:alpha=0.5,0.4959678649902344,wdmamba:alpha=0.25,-2.038726806640625,0.007906323298811913,0.05125800892710686,0.5505714416503906,fsudp:alpha=0.375,-1.2422904968261719,0.006383261177688837,0.4244350492954254,0.0,mbtaylor:alpha=0.0,-8.857769012451172,0.01408267393708229,-0.4325663149356842,0.8306999206542969,S0:fulludp_alpha_oracle,0.0,S0,0.8306999206542969,S0:fulludp_alpha_oracle,0.0,S0,0.8306999206542969,S0:fulludp_alpha_oracle,0.0,S0
val_regular,1851_0.7_1.14.png,43.699893951416016,0.9976845979690552,45.677406311035156,1.9775123596191406,0.5847967267036438,0.2794685363769531,0.012899897061288357,0.5113167762756348,0.2185608446598053,0.22523179650306702,0.00178411731030792,0.5512522459030151,0.36616358160972595,0.019581494852900505,0.18610025942325592,0.07177083194255829,0.5486558675765991,0.36497557163238525,0.01960713416337967,-0.0025964167434722185,0.003778226673603058,0.003616254311054945,0.0027261078357696533,0.008413763716816902,0.010441556572914124,0.06497266888618469,0.0005970699712634087,0.0068538980558514595,45.63006591796875,0.012899897061288357,-0.27946868538856506,0.5113167762756348,0.2303873747587204,0.9607843160629272,0.3954824209213257,0.3145906627178192,0.6045175790786743,0.9254902005195618,1.8255348205566406,fulludp:alpha=0.5,2.366413116455078,wdmamba:alpha=0.5,0.6778907775878906,0.004744264297187328,0.5427797436714172,0.648284912109375,fsudp:alpha=0.5,0.21705245971679688,0.004711168818175793,0.20158830285072327,3.414073944091797,mbtaylor:alpha=0.375,-4.430858612060547,0.008646202273666859,0.690772533416748,2.366413116455078,wdmamba:alpha=0.5,0.5408782958984375,wdmamba,2.366413116455078,wdmamba:alpha=0.5,0.5408782958984375,wdmamba,3.414073944091797,mbtaylor:alpha=0.375,1.5885391235351562,mbtaylor
