group,bin,expert_selected_rate,unique_win_rate,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
dark_channel_q4,q3,0.78,0.78,150,1.762768669128418,1.5811899897257489,2.224407556894663,1.904691791534424,1.033420768943993,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
dark_channel_q4,q4,0.8333333333333334,0.8333333333333334,150,1.9106095377604166,1.7433384698232015,2.5157978985760665,2.140461609814618,0.9985893868111275,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
low_texture_q4,q1,0.62,0.62,150,1.7800176493326823,1.6073996035257976,3.215579574172561,2.711147875399203,1.042653058026288,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
low_texture_q4,q2,0.7066666666666667,0.7066666666666667,150,1.7826423263549804,1.5969225063323973,2.539579803879197,2.1266134442509834,0.885722186114337,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
low_texture_q4,q3,0.74,0.74,150,1.6792518107096355,1.5265450019836426,2.4841475615630277,2.145370957658098,1.1290544045938027,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
low_texture_q4,q4,0.76,0.76,150,1.759647216796875,1.5969150066375732,2.208266696414432,1.9106250170114878,1.0525220922521643,0.0,0.9666666666666667,0.9243471574929044,1.0,0,0.0,0.02497113914571871
edge_density_q4,q1,0.68,0.68,150,1.754687754313151,1.5462513357798258,2.6853430464461043,2.1614676913699586,1.0148153562803526,0.0,0.9733333333333334,0.9334450938998244,1.0,0,0.0,0.02497113914571871
edge_density_q4,q2,0.6466666666666666,0.6466666666666666,150,1.794081548055013,1.6212835845947267,2.9445997702108846,2.5593431575878243,0.9459571838378906,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
edge_density_q4,q3,0.7266666666666667,0.7266666666666667,150,1.660920384724935,1.49316135597229,2.257754867141311,1.95237445573549,1.0570866352803,0.0,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
edge_density_q4,q4,0.7733333333333333,0.7733333333333333,150,1.7918693161010741,1.6033023726145428,2.2678261318722286,1.9146512547054806,1.1034118033744194,0.0,0.98,0.9428523341357584,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q1,0.68,0.68,150,1.9174583180745444,1.734009287516276,2.5706762365392737,2.224766159057617,1.1032847842654667,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q2,0.52,0.52,150,1.3385088475545248,1.197439816792806,1.952546248564849,1.6014778188756993,0.8380512546848606,0.0,0.9733333333333334,0.9334450938998244,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q3,0.7533333333333333,0.7533333333333333,150,1.6414266077677409,1.442176471710205,2.5049497759020007,2.0504393964200407,1.0347958126583614,0.0,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871
sky_highlight_proxy_q4,q4,0.8733333333333333,0.8733333333333333,150,2.1041652297973634,1.9211527519226073,2.921427907170476,2.5236658276738346,1.1257715998469173,0.0,0.9866666666666667,0.9526921436197237,1.0,0,0.0,0.02497113914571871
split,val_hard,0.8533333333333334,0.8533333333333334,300,2.1060505294799805,1.973173846880595,2.457271728515625,2.1763005854288737,1.6836179606119792,0.0,0.9833333333333333,0.9615840563782942,1.0,0,0.0,0.012643429997735661
split,val_regular,0.56,0.56,300,1.3947289721171061,1.2748529602686565,2.1968803151448566,1.94957719930013,1.0269572448730468,0.0,0.9866666666666667,0.9662239391535501,1.0,0,0.0,0.012643429997735661
