threshold,positive_prevalence,coverage,precision,recall,false_positive_rate,auroc,auprc,feature_set,probe,train_rows,val_rows
0.51936936378479,0.5,0.5,0.6654560991241187,0.6654560991241187,0.3345439008758812,0.7347846209165936,0.7188909423048306,feature_set_1,linear,74996,18724
0.48172515630722046,0.5,0.5,0.7213202307199317,0.7213202307199317,0.2786797692800684,0.8040467571273711,0.8019455243284854,feature_set_1,mlp,74996,18724
0.5172791481018066,0.5,0.5,0.6683400982696005,0.6683400982696005,0.3316599017303995,0.7378561677448016,0.7243479337677764,feature_set_2,linear,74996,18724
0.4924335181713104,0.5,0.5,0.7270882290108951,0.7270882290108951,0.2729117709891049,0.8107264347671554,0.807792756659645,feature_set_2,mlp,74996,18724
0.5186930298805237,0.5,0.5,0.6657765434736167,0.6657765434736167,0.33422345652638324,0.7356819529475518,0.7180283111011082,feature_set_3,linear,74996,18724
0.48686736822128296,0.5,0.5,0.7250587481307413,0.7250587481307413,0.2749412518692587,0.8071682485948984,0.8068204715184969,feature_set_3,mlp,74996,18724
0.5185061693191528,0.5,0.5,0.6669515060884427,0.6669515060884427,0.3330484939115574,0.7363584617868002,0.7254801832042977,feature_set_4,linear,74996,18724
0.4837445616722107,0.5,0.5,0.7245246742149113,0.7245246742149113,0.27547532578508865,0.807444139245586,0.8071559814064585,feature_set_4,mlp,74996,18724
