variant,target_contract,name,threshold,hard_negative_pixels,ldhn_pixels,false_tail_rate,ldhn_recall,pred_high_coverage
f4_global_strat_control,global_target,1539_0.58_0.79.png,0.5487143993377686,1501,480,0.029980013324450366,0.008333333333333333,0.063720703125
f4_global_strat_control,global_target,1543_0.92_1.98.png,0.5487143993377686,988,38,0.004048582995951417,0.13157894736842105,0.329345703125
f4_global_strat_control,global_target,1544_0.87_1.52.png,0.5487143993377686,1390,45,0.0007194244604316547,0.13333333333333333,0.218505859375
f4_global_strat_control,global_target,1547_0.77_1.84.png,0.5487143993377686,206,162,0.21844660194174756,0.19135802469135801,0.63232421875
f4_global_strat_control,global_target,1548_0.85_1.55.png,0.5487143993377686,170,165,0.01764705882352941,0.20606060606060606,0.4580078125
f4_global_strat_control,global_target,1549_0.91_1.37.png,0.5487143993377686,819,171,0.003663003663003663,0.0,0.14697265625
f4_global_strat_control,global_target,154_0.97_0.91.png,0.5487143993377686,0,111,nan,0.009009009009009009,0.302490234375
f4_global_strat_control,global_target,1568_0.8_1.8.png,0.5487143993377686,321,260,0.003115264797507788,0.07692307692307693,0.202392578125
f4_global_strat_control,global_target,1573_0.61_1.06.png,0.5487143993377686,2275,267,0.00967032967032967,0.06741573033707865,0.080322265625
f4_global_strat_control,global_target,1575_0.51_1.39.png,0.5487143993377686,1035,642,0.0,0.12305295950155763,0.104248046875
f4_global_strat_control,global_target,1578_0.57_1.99.png,0.5487143993377686,159,82,0.06918238993710692,0.21951219512195122,0.673095703125
f4_global_strat_control,global_target,1580_0.7_1.59.png,0.5487143993377686,250,44,0.0,0.11363636363636363,0.607177734375
f4_global_strat_control,global_target,1586_0.74_1.29.png,0.5487143993377686,232,61,0.0,0.21311475409836064,0.221923828125
f4_global_strat_control,global_target,158_0.56_1.42.png,0.5487143993377686,0,111,nan,0.27927927927927926,0.39794921875
f4_global_strat_control,global_target,1592_0.54_1.46.png,0.5487143993377686,1359,328,0.010301692420897719,0.11585365853658537,0.08203125
f4_global_strat_control,global_target,1599_0.71_1.3.png,0.5487143993377686,464,753,0.036637931034482756,0.12217795484727756,0.19873046875
f4_global_strat_control,global_target,1602_0.92_0.57.png,0.5487143993377686,1072,140,0.0,0.04285714285714286,0.0107421875
f4_global_strat_control,global_target,1605_1.0_1.37.png,0.5487143993377686,333,45,0.006006006006006006,0.15555555555555556,0.4814453125
f4_global_strat_control,global_target,1612_0.77_1.4.png,0.5487143993377686,603,27,0.0,0.037037037037037035,0.37548828125
f4_global_strat_control,global_target,161_0.83_1.56.png,0.5487143993377686,0,74,nan,0.7162162162162162,0.89599609375
