threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence,variant,selected_threshold,target_coverage
0.5773006677627563,0.3026953125,0.44929659126135196,0.631268281928851,0.0029743024097268933,0.01114564079631026,0.02459016393442623,0.047619047619047616,0.03696025132065564,0.5877906558203153,0.023809523809523808,0.07446808510638298,0.16666666666666666,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333,d7c_mc_topk_hn_ordinal,0.5773006677627563,
0.5773006677627563,0.2943570963541667,0.44903826650695183,0.6487769072119346,0.012620860921874352,0.04215489948791044,0.08450704225352113,0.2,0.10881659295740857,0.6014862633238253,0.06382978723404255,0.17094017094017094,0.3275862068965517,599,0.5635659648529413,0.531993302095937,0.8527028588938265,0.6524008421846383,0.9337922803132767,4,4,0.42529134114583333,d7c_mc_hn_ordinal_at_topk_threshold,0.5773006677627563,
0.43738746643066406,0.3056770833333333,0.38989146533281793,0.5424595863860965,0.0473720619598517,0.05761821612806257,0.18115942028985507,0.32202602230483274,0.13995102144283045,0.4816482318118087,0.01623931623931624,0.125,0.37252124645892354,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333,density_only_matched_threshold,0.43738746643066406,0.3026953125
