name,ldhn_pixels,adjacent_pixels,isolated_pixels,density_gradient_mean_on_ldhn,density_gradient_p90_on_ldhn
2696_0.77_1.3.png,165,112,53,0.03414873778820038,0.09840510785579681
2700_0.59_1.66.png,32,5,27,0.01588210090994835,0.029075976461172104
2703_0.77_1.67.png,154,60,94,0.026211528107523918,0.05775338038802147
2704_0.84_1.81.png,196,90,106,0.03185046836733818,0.09583919495344162
2705_0.68_1.36.png,21,0,21,0.0054469783790409565,0.008640582673251629
2707_0.61_1.6.png,20,0,20,0.005979898385703564,0.008310197852551937
2708_0.72_1.57.png,36,0,36,0.005102225113660097,0.011380663141608238
2710_0.56_1.69.png,213,65,148,0.025995541363954544,0.07957150042057037
2712_0.65_1.83.png,159,56,103,0.023632191121578217,0.05579758062958717
2714_0.9_1.77.png,51,0,51,0.015157458372414112,0.029893063008785248
2739_0.95_1.39.png,136,30,106,0.01771804876625538,0.04399220272898674
2744_0.6_1.82.png,188,65,123,0.029835905879735947,0.06268692761659622
2747_0.87_1.0.png,160,41,119,0.04191835969686508,0.08561718463897705
2754_0.83_1.45.png,281,44,237,0.018560286611318588,0.03364544361829758
2759_0.52_1.32.png,273,76,197,0.027157599106431007,0.07309795171022415
2763_0.83_1.04.png,223,1,222,0.014992677606642246,0.04149971157312393
2767_0.69_0.71.png,346,0,346,0.015211686491966248,0.03876900300383568
2769_0.81_1.94.png,365,51,314,0.022925956174731255,0.053637560456991196
2771_0.52_0.87.png,326,4,322,0.01085869874805212,0.02970200404524803
2775_0.9_0.66.png,69,26,43,0.027063220739364624,0.07109490782022476
2779_0.73_0.56.png,482,3,479,0.010634803213179111,0.0221188236027956
2783_0.78_1.9.png,142,59,83,0.020462721586227417,0.042524345219135284
2784_0.56_0.55.png,101,4,97,0.013601109385490417,0.037947796285152435
2786_0.88_1.47.png,225,0,225,0.013986235484480858,0.020937180146574974
2790_0.56_1.84.png,76,14,62,0.018172290176153183,0.048562370240688324
2791_0.51_1.66.png,84,16,68,0.025152746587991714,0.07255411893129349
2792_0.52_0.69.png,58,17,41,0.019883552566170692,0.07684440910816193
2794_0.8_0.92.png,61,3,58,0.013103730976581573,0.02623874507844448
2800_0.75_0.87.png,1040,0,1040,0.009930158033967018,0.026809997856616974
2807_0.78_0.64.png,55,7,48,0.020347053185105324,0.08609305322170258
2809_0.86_1.19.png,109,44,65,0.025058051571249962,0.08308397233486176
281_0.93_1.17.png,82,56,26,0.029410120099782944,0.08132339268922806
2820_0.87_0.91.png,328,0,328,0.0066419849172234535,0.013552738353610039
2827_0.92_0.93.png,133,64,69,0.025889743119478226,0.06194957718253136
2828_0.98_1.23.png,213,93,120,0.024122195318341255,0.06196080520749092
282_0.95_1.38.png,62,48,14,0.02601347304880619,0.06426119059324265
283_0.71_1.63.png,188,42,146,0.013507910072803497,0.04351911321282387
2843_0.7_0.5.png,296,0,296,0.008677244186401367,0.025898117572069168
2844_0.58_0.74.png,202,1,201,0.010734058916568756,0.03134807199239731
2845_0.61_0.81.png,138,3,135,0.014300406910479069,0.03933877870440483
2862_0.91_1.23.png,265,47,218,0.02635820209980011,0.061782706528902054
2872_0.75_1.98.png,63,30,33,0.02843371033668518,0.06033075600862503
2877_0.98_1.2.png,878,42,836,0.01075007114559412,0.029311224818229675
2884_0.65_1.22.png,316,36,280,0.014111713506281376,0.033858008682727814
288_0.77_1.7.png,965,194,771,0.01504367683082819,0.048539821058511734
2896_0.84_0.74.png,177,2,175,0.02229924686253071,0.048569198697805405
2899_0.92_1.08.png,200,65,135,0.03499283269047737,0.08478432893753052
28_0.54_1.24.png,1459,62,1397,0.007714509963989258,0.017257383093237877
2901_0.59_1.0.png,224,5,219,0.020167138427495956,0.05625816434621811
2905_0.99_0.96.png,652,50,602,0.017822951078414917,0.04137827083468437
2916_0.62_1.39.png,395,129,266,0.027171246707439423,0.07433485984802246
2918_0.6_1.92.png,218,64,154,0.02535102516412735,0.0617988146841526
2926_0.6_1.32.png,3,3,0,0.18045155704021454,0.21064606308937073
2928_0.93_0.58.png,16,8,8,0.06279902160167694,0.15705439448356628
2941_0.7_1.3.png,428,35,393,0.010777965188026428,0.03144633397459984
2953_0.65_1.26.png,248,2,246,0.013613494113087654,0.035401709377765656
2955_0.54_1.51.png,271,16,255,0.018182463943958282,0.04493438079953194
2963_0.61_1.33.png,156,30,126,0.01835666596889496,0.05502300336956978
2966_0.98_0.67.png,421,72,349,0.013960192911326885,0.03714003041386604
2978_0.94_1.66.png,17,7,10,0.041327085345983505,0.07171907275915146
2991_0.88_1.4.png,522,23,499,0.007640373893082142,0.014097853563725948
2994_0.81_0.58.png,230,3,227,0.014624145813286304,0.037495553493499756
2996_0.97_1.99.png,87,33,54,0.048727527260780334,0.10771220922470093
299_0.79_0.75.png,170,0,170,0.015314807184040546,0.03220698982477188
300_0.72_1.88.png,273,83,190,0.01748928241431713,0.0359371155500412
302_0.67_0.9.png,272,23,249,0.017628513276576996,0.037339795380830765
303_0.68_0.54.png,388,1,387,0.012647740542888641,0.03292648121714592
309_0.52_0.96.png,205,24,181,0.03475382551550865,0.06849934160709381
319_0.87_1.65.png,1693,7,1686,0.00828474946320057,0.014959245920181274
325_0.68_1.71.png,287,27,260,0.019244961440563202,0.03834720328450203
326_0.56_0.94.png,529,6,523,0.016426295042037964,0.038270194083452225
33_0.9_0.83.png,544,27,517,0.01818748004734516,0.0313439704477787
344_0.57_1.11.png,271,55,216,0.015061910264194012,0.03365471959114075
349_0.53_1.37.png,823,6,817,0.007799115963280201,0.013600550591945648
34_0.67_1.92.png,554,72,482,0.015349293127655983,0.037146471440792084
355_0.85_0.53.png,461,27,434,0.017165636643767357,0.03285132721066475
356_0.65_0.6.png,884,13,871,0.011246517300605774,0.024049535393714905
361_0.83_0.87.png,1068,192,876,0.015211953781545162,0.03847663104534149
363_0.77_0.88.png,746,146,600,0.016971629112958908,0.04316816106438637
365_0.89_1.63.png,176,14,162,0.022800592705607414,0.0460192933678627
367_0.56_0.63.png,287,0,287,0.006338158622384071,0.012299256399273872
377_0.97_1.14.png,451,37,414,0.02120094560086727,0.04731786623597145
382_0.85_0.82.png,422,0,422,0.014016129076480865,0.025405030697584152
383_0.87_0.78.png,387,0,387,0.014897789806127548,0.025760013610124588
386_0.91_1.27.png,38,20,18,0.032782647758722305,0.08028610050678253
400_0.99_1.08.png,365,42,323,0.021815817803144455,0.04697304219007492
407_0.59_0.69.png,29,13,16,0.041780631989240646,0.08337893337011337
414_0.52_1.27.png,596,58,538,0.01818173937499523,0.05376870185136795
423_0.92_0.7.png,360,0,360,0.0232593584805727,0.04610343649983406
439_0.95_1.86.png,11,11,0,0.07918776571750641,0.23274755477905273
440_0.72_1.73.png,1,1,0,0.14985118806362152,0.14985118806362152
446_0.72_1.25.png,234,2,232,0.009138260968029499,0.013529662042856216
449_0.79_1.15.png,99,5,94,0.016908401623368263,0.02666173130273819
454_0.63_0.9.png,740,7,733,0.015747958794236183,0.03345542401075363
455_0.55_1.99.png,336,41,295,0.030152488499879837,0.05922669544816017
459_0.9_0.51.png,759,0,759,0.013966327533125877,0.023629162460565567
470_0.8_0.94.png,977,32,945,0.013500247150659561,0.029157429933547974
471_0.9_1.29.png,306,14,292,0.027783481404185295,0.048260848969221115
479_0.58_1.54.png,176,55,121,0.019050074741244316,0.04702851548790932
483_0.88_1.16.png,166,0,166,0.010144190862774849,0.016910577192902565
484_0.58_1.89.png,188,39,149,0.022453540936112404,0.05641137808561325
490_0.83_1.67.png,30,2,28,0.03147660940885544,0.05110059678554535
492_0.61_1.32.png,79,0,79,0.01819177158176899,0.03914046660065651
4_0.84_1.98.png,207,14,193,0.005899856798350811,0.00850891787558794
507_0.74_1.31.png,1496,144,1352,0.007216815836727619,0.014299282804131508
508_0.87_0.92.png,918,38,880,0.004326527938246727,0.003993694204837084
50_0.82_1.93.png,644,176,468,0.018028048798441887,0.043239329010248184
517_0.95_1.51.png,256,13,243,0.026909906417131424,0.05618104711174965
525_0.65_1.46.png,227,52,175,0.02137913554906845,0.05023578926920891
531_0.55_1.19.png,388,6,382,0.015181836672127247,0.0273501705378294
533_0.96_1.51.png,130,67,63,0.03383501619100571,0.08057262003421783
535_0.78_1.25.png,1099,229,870,0.011664973571896553,0.03867371380329132
540_0.92_1.97.png,18,7,11,0.029136696830391884,0.05178076773881912
542_0.55_1.46.png,188,106,82,0.035468317568302155,0.07578049600124359
547_0.79_1.67.png,1308,169,1139,0.01914684660732746,0.04170398414134979
551_0.75_1.66.png,1676,169,1507,0.008602827787399292,0.022499674931168556
556_0.86_1.79.png,357,30,327,0.03375303000211716,0.04967069253325462
565_0.76_1.56.png,830,55,775,0.0204243715852499,0.05164116248488426
574_0.65_1.38.png,1434,112,1322,0.007248551119118929,0.009060765616595745
575_0.71_1.7.png,961,62,899,0.006042223423719406,0.009852446615695953
576_0.84_1.69.png,495,11,484,0.006258796900510788,0.008860289119184017
581_0.54_1.36.png,40,1,39,0.026801567524671555,0.042592938989400864
585_0.6_0.89.png,1128,73,1055,0.017913419753313065,0.04870222136378288
590_0.65_0.94.png,1642,0,1642,0.007510199211537838,0.024409284815192223
593_0.64_0.82.png,78,0,78,0.01207313034683466,0.02207874320447445
595_0.78_1.11.png,156,1,155,0.016270343214273453,0.03994936868548393
596_0.55_0.89.png,80,8,72,0.02131212130188942,0.04257427901029587
59_0.59_1.43.png,798,233,565,0.024616792798042297,0.06425299495458603
603_0.67_1.99.png,3,1,2,0.01931411772966385,0.04576411843299866
605_0.58_0.77.png,855,7,848,0.011044490151107311,0.02488693594932556
609_0.58_1.34.png,339,145,194,0.02780296467244625,0.05871248245239258
614_0.95_0.72.png,319,8,311,0.010486926883459091,0.025337008759379387
618_0.66_1.24.png,280,72,208,0.024766579270362854,0.05095313861966133
61_0.71_1.08.png,522,9,513,0.01481076143682003,0.02712881565093994
624_0.88_1.47.png,133,36,97,0.034706249833106995,0.08672579377889633
638_0.73_1.34.png,997,4,993,0.0057374280877411366,0.016473403200507164
653_0.78_0.53.png,79,15,64,0.013487519696354866,0.026479599997401237
659_0.86_0.85.png,1184,0,1184,0.010006261058151722,0.03257931023836136
661_0.6_1.84.png,367,44,323,0.021660471335053444,0.05590898543596268
663_0.87_1.75.png,216,65,151,0.023733116686344147,0.07853388786315918
674_0.93_0.72.png,200,1,199,0.012560075148940086,0.02204952761530876
676_0.53_1.48.png,206,39,167,0.0236439798027277,0.057539843022823334
681_0.66_0.67.png,617,0,617,0.01507285051047802,0.03459181264042854
683_0.9_1.98.png,399,2,397,0.008214769884943962,0.02020149677991867
686_0.62_0.82.png,911,67,844,0.012414956465363503,0.024194974452257156
687_0.89_1.42.png,870,127,743,0.02127865143120289,0.041224751621484756
68_0.75_1.58.png,233,36,197,0.025309177115559578,0.05398745462298393
692_0.69_1.32.png,1834,5,1829,0.016537366434931755,0.03645559400320053
693_0.92_1.29.png,273,26,247,0.014894689433276653,0.03648517280817032
695_0.53_0.7.png,583,7,576,0.010506842285394669,0.019621755927801132
69_0.76_0.64.png,1273,105,1168,0.01250061672180891,0.034029699862003326
706_0.58_1.34.png,1202,0,1202,0.006555601023137569,0.010010570287704468
714_0.84_0.79.png,192,9,183,0.020626066252589226,0.031763799488544464
715_0.73_0.85.png,184,10,174,0.019513048231601715,0.03181895613670349
718_0.91_1.21.png,148,7,141,0.023973828181624413,0.038712162524461746
719_0.61_0.7.png,668,91,577,0.012765878811478615,0.030009375885128975
720_0.62_1.27.png,92,31,61,0.029323915019631386,0.06068061664700508
728_0.58_1.55.png,144,29,115,0.01732911914587021,0.034893400967121124
72_0.7_1.07.png,204,20,184,0.015742018818855286,0.04302343726158142
731_0.85_1.53.png,1079,90,989,0.013917158357799053,0.03635184094309807
735_0.5_1.46.png,509,160,349,0.02608475275337696,0.0488278903067112
743_0.75_1.36.png,33,3,30,0.01598808914422989,0.04014238715171814
744_0.9_0.99.png,51,2,49,0.016163423657417297,0.027594834566116333
746_0.64_0.98.png,282,26,256,0.01798076182603836,0.02915014885365963
748_0.79_0.91.png,526,19,507,0.015485838055610657,0.029910258948802948
751_0.7_1.66.png,81,13,68,0.02652261033654213,0.044957470148801804
752_0.78_0.7.png,367,32,335,0.016685595735907555,0.029862087219953537
755_0.86_0.67.png,1191,41,1150,0.016247279942035675,0.03204542398452759
756_0.9_1.88.png,323,161,162,0.039437055587768555,0.07809016853570938
778_0.99_1.06.png,527,16,511,0.00794817041605711,0.025651531293988228
781_0.51_1.6.png,877,74,803,0.021463021636009216,0.040121447294950485
785_0.71_1.08.png,115,20,95,0.021886784583330154,0.04555550962686539
787_0.88_0.71.png,117,21,96,0.020227942615747452,0.049691341817379
791_0.89_1.37.png,214,62,152,0.018537480384111404,0.048956867307424545
793_0.71_0.66.png,366,42,324,0.013508293777704239,0.018533339723944664
799_0.65_0.7.png,20,9,11,0.07134438306093216,0.13017314672470093
79_0.62_1.54.png,710,249,461,0.01959049515426159,0.05675319954752922
7_0.89_0.6.png,347,6,341,0.010842285118997097,0.023309092968702316
805_0.75_1.2.png,769,104,665,0.01961302012205124,0.044254153966903687
80_0.99_1.95.png,73,25,48,0.022988617420196533,0.054363980889320374
810_0.78_1.52.png,1756,2,1754,0.008646160364151001,0.023212233558297157
812_0.59_0.82.png,2311,0,2311,0.007745558861643076,0.020195579156279564
814_0.63_1.29.png,162,130,32,0.027523964643478394,0.0779026597738266
819_0.5_1.85.png,978,49,929,0.02213839627802372,0.03890756517648697
826_0.81_1.2.png,114,95,19,0.044552311301231384,0.09851231426000595
83_0.64_1.88.png,62,28,34,0.02875840663909912,0.054261960089206696
844_0.99_1.22.png,349,0,349,0.02047332189977169,0.040908083319664
849_0.55_0.6.png,401,0,401,0.016296762973070145,0.034370776265859604
85_1.0_1.41.png,405,27,378,0.02568047121167183,0.04725732281804085
860_0.73_1.11.png,1177,148,1029,0.010666432790458202,0.020457185804843903
862_0.69_1.5.png,401,20,381,0.01853698492050171,0.03507823497056961
872_0.51_0.78.png,1430,1,1429,0.0141227375715971,0.029508454725146294
875_0.87_1.74.png,156,13,143,0.021431518718600273,0.05375299230217934
881_0.6_1.13.png,180,8,172,0.010785605758428574,0.02122015692293644
882_0.95_1.36.png,742,161,581,0.012508956715464592,0.028412267565727234
886_0.89_0.98.png,1216,234,982,0.012296786531805992,0.02324005775153637
88_0.98_1.99.png,380,55,325,0.03264898061752319,0.061852723360061646
899_0.93_1.74.png,133,3,130,0.021316276863217354,0.04559553414583206
900_0.91_0.72.png,251,1,250,0.008272077888250351,0.015674902126193047
903_0.81_0.73.png,257,15,242,0.012864871881902218,0.022504543885588646
921_0.67_1.07.png,450,57,393,0.01863030344247818,0.03945164009928703
922_0.74_0.99.png,299,44,255,0.024816634133458138,0.03994975611567497
923_0.59_1.48.png,437,56,381,0.01730085350573063,0.047858189791440964
928_0.52_1.15.png,701,13,688,0.016727641224861145,0.04115332290530205
92_0.7_0.93.png,114,1,113,0.01832745224237442,0.03205453231930733
940_0.91_1.03.png,58,0,58,0.02296854369342327,0.03400488570332527
944_0.59_1.51.png,5,0,5,0.007500295992940664,0.014132576063275337
94_0.62_1.46.png,423,85,338,0.022521134465932846,0.0522143691778183
952_0.74_0.72.png,1634,0,1634,0.011815301142632961,0.028226276859641075
953_0.95_0.84.png,1,0,1,0.0,0.0
955_0.94_0.9.png,2,0,2,0.006371746771037579,0.012743493542075157
956_0.55_1.4.png,1085,0,1085,0.003514413023367524,0.005803331732749939
95_0.85_1.33.png,42,9,33,0.031162245199084282,0.06841173768043518
965_0.67_1.91.png,55,15,40,0.027008283883333206,0.07356099784374237
975_0.8_1.05.png,521,99,422,0.017279572784900665,0.044840309768915176
979_0.96_0.5.png,740,10,730,0.0181924719363451,0.024427130818367004
984_0.67_1.7.png,60,12,48,0.03817613795399666,0.0991637110710144
985_0.85_0.52.png,550,7,543,0.009260480292141438,0.025127293542027473
987_0.56_1.81.png,495,218,277,0.016961542889475822,0.05034729093313217
98_0.97_1.56.png,187,34,153,0.019564710557460785,0.04358621686697006
993_0.96_1.77.png,198,45,153,0.029152128845453262,0.07026610523462296
996_0.93_0.78.png,427,0,427,0.0288410447537899,0.045726627111434937
999_0.77_1.81.png,173,65,108,0.023097286000847816,0.03596997261047363
99_0.79_1.39.png,437,110,327,0.020977811887860298,0.040054045617580414
9_0.71_0.66.png,6,4,2,0.0235599335283041,0.0481242910027504
