name,pixels,global_high_coverage,global_ldhn_coverage,density_conditioned_q_high_coverage,density_conditioned_q_ldhn_coverage,excess_over_density_q_high_coverage,excess_over_density_q_ldhn_coverage
1002_0.73_1.47.png,4096,0.7431640625,0.301025390625,0.635009765625,0.30517578125,0.635009765625,0.30517578125
1007_0.68_1.25.png,4096,0.62744140625,0.063232421875,0.38037109375,0.074462890625,0.38037109375,0.074462890625
1012_0.85_1.28.png,4096,0.99462890625,0.014892578125,0.961669921875,0.014892578125,0.961669921875,0.014892578125
1016_0.8_1.72.png,4096,0.51708984375,0.017578125,0.205810546875,0.0185546875,0.205810546875,0.0185546875
1022_0.66_1.05.png,4096,0.251953125,0.118896484375,0.227294921875,0.1337890625,0.227294921875,0.1337890625
1023_0.5_1.87.png,4096,0.388671875,0.067138671875,0.31982421875,0.083251953125,0.31982421875,0.083251953125
1029_0.71_0.56.png,4096,0.158935546875,0.14990234375,0.186279296875,0.1845703125,0.186279296875,0.1845703125
103_0.75_1.59.png,4096,0.8671875,0.19189453125,0.711181640625,0.1923828125,0.711181640625,0.1923828125
1042_0.91_0.56.png,4096,0.345458984375,0.08251953125,0.26318359375,0.13427734375,0.26318359375,0.13427734375
1045_0.58_1.58.png,4096,0.79296875,0.111328125,0.5732421875,0.111328125,0.5732421875,0.111328125
1060_0.94_1.09.png,4096,0.328857421875,0.0,0.178955078125,0.000244140625,0.178955078125,0.000244140625
1064_0.54_0.97.png,4096,0.6083984375,0.05712890625,0.427001953125,0.064453125,0.427001953125,0.064453125
1072_0.58_0.58.png,4096,0.30615234375,0.0234375,0.15869140625,0.03466796875,0.15869140625,0.03466796875
1073_0.51_0.98.png,4096,0.2392578125,0.181396484375,0.229248046875,0.18603515625,0.229248046875,0.18603515625
1075_0.76_1.99.png,4096,0.81884765625,0.107177734375,0.61181640625,0.108642578125,0.61181640625,0.108642578125
1080_0.59_1.22.png,4096,0.463134765625,0.091064453125,0.2919921875,0.095947265625,0.2919921875,0.095947265625
1083_0.67_0.81.png,4096,0.381103515625,0.008544921875,0.2724609375,0.009521484375,0.2724609375,0.009521484375
1090_0.54_0.58.png,4096,0.22314453125,0.055419921875,0.171142578125,0.07568359375,0.171142578125,0.07568359375
1096_0.72_0.86.png,4096,0.558837890625,0.196044921875,0.43701171875,0.238037109375,0.43701171875,0.238037109375
1098_0.8_0.51.png,4096,0.623291015625,0.203857421875,0.672119140625,0.252685546875,0.672119140625,0.252685546875
1099_0.54_1.76.png,4096,0.721435546875,0.3583984375,0.775634765625,0.41259765625,0.775634765625,0.41259765625
1102_0.65_0.94.png,4096,0.87548828125,0.079345703125,0.82666015625,0.093994140625,0.82666015625,0.093994140625
110_0.55_1.08.png,4096,0.455078125,0.02587890625,0.267578125,0.0263671875,0.267578125,0.0263671875
1113_0.9_0.52.png,4096,0.21826171875,0.15576171875,0.267822265625,0.235107421875,0.267822265625,0.235107421875
1122_0.94_0.53.png,4096,0.42578125,0.052001953125,0.369140625,0.07080078125,0.369140625,0.07080078125
1124_0.74_1.17.png,4096,0.53662109375,0.062255859375,0.42626953125,0.0771484375,0.42626953125,0.0771484375
1134_0.69_1.2.png,4096,0.67041015625,0.132080078125,0.487060546875,0.13232421875,0.487060546875,0.13232421875
1140_0.67_1.42.png,4096,0.570556640625,0.308837890625,0.69482421875,0.462890625,0.69482421875,0.462890625
1143_0.73_1.33.png,4096,0.650146484375,0.003173828125,0.19921875,0.00390625,0.19921875,0.00390625
1145_0.9_1.2.png,4096,0.78271484375,0.117919921875,0.712890625,0.13330078125,0.712890625,0.13330078125
1146_0.89_0.87.png,4096,0.478271484375,0.144287109375,0.41455078125,0.176513671875,0.41455078125,0.176513671875
114_0.75_1.45.png,4096,0.4521484375,0.0576171875,0.286865234375,0.058349609375,0.286865234375,0.058349609375
1150_0.8_1.27.png,4096,0.321044921875,0.039794921875,0.12646484375,0.039794921875,0.12646484375,0.039794921875
1155_0.63_1.27.png,4096,0.38525390625,0.1240234375,0.314697265625,0.146728515625,0.314697265625,0.146728515625
1162_0.65_1.7.png,4096,0.51806640625,0.0029296875,0.230224609375,0.0029296875,0.230224609375,0.0029296875
1164_0.79_1.96.png,4096,0.474853515625,0.00244140625,0.24072265625,0.00244140625,0.24072265625,0.00244140625
1168_0.56_0.69.png,4096,0.308349609375,0.2919921875,0.429443359375,0.41455078125,0.429443359375,0.41455078125
116_0.64_1.08.png,4096,0.508056640625,0.12158203125,0.4072265625,0.142822265625,0.4072265625,0.142822265625
1170_0.71_1.78.png,4096,0.77197265625,0.029052734375,0.52197265625,0.0341796875,0.52197265625,0.0341796875
1179_0.56_1.96.png,4096,0.523193359375,0.176025390625,0.42626953125,0.189453125,0.42626953125,0.189453125
1187_0.82_1.57.png,4096,0.643310546875,0.191650390625,0.45166015625,0.193603515625,0.45166015625,0.193603515625
119_0.6_1.7.png,4096,0.607177734375,0.103515625,0.371337890625,0.108154296875,0.371337890625,0.108154296875
1200_0.97_0.52.png,4096,0.83447265625,0.05517578125,0.781982421875,0.059814453125,0.781982421875,0.059814453125
1205_0.78_1.01.png,4096,0.743408203125,0.01025390625,0.415283203125,0.0107421875,0.415283203125,0.0107421875
1208_0.63_0.83.png,4096,0.4423828125,0.018798828125,0.259521484375,0.01904296875,0.259521484375,0.01904296875
1211_0.88_1.93.png,4096,0.948974609375,0.015380859375,0.910400390625,0.017578125,0.910400390625,0.017578125
1231_0.98_1.26.png,4096,0.56201171875,0.119140625,0.417724609375,0.13671875,0.417724609375,0.13671875
123_0.94_1.22.png,4096,0.740478515625,0.017333984375,0.58447265625,0.019775390625,0.58447265625,0.019775390625
1240_0.64_0.5.png,4096,0.420166015625,0.1826171875,0.40771484375,0.20849609375,0.40771484375,0.20849609375
1246_0.62_2.0.png,4096,0.530029296875,0.085693359375,0.373046875,0.09423828125,0.373046875,0.09423828125
1250_0.57_0.61.png,4096,0.941162109375,0.338134765625,0.9248046875,0.338134765625,0.9248046875,0.338134765625
1254_0.97_1.31.png,4096,0.627197265625,0.004638671875,0.301025390625,0.004638671875,0.301025390625,0.004638671875
1263_0.9_1.41.png,4096,0.603759765625,0.01220703125,0.508056640625,0.01220703125,0.508056640625,0.01220703125
1266_0.96_1.34.png,4096,0.660888671875,0.0146484375,0.408935546875,0.016357421875,0.408935546875,0.016357421875
126_0.75_1.47.png,4096,0.60302734375,0.145263671875,0.44189453125,0.1513671875,0.44189453125,0.1513671875
1271_0.65_1.66.png,4096,0.829345703125,0.07470703125,0.791748046875,0.08154296875,0.791748046875,0.08154296875
1281_0.89_0.85.png,4096,0.541259765625,0.066162109375,0.49267578125,0.10205078125,0.49267578125,0.10205078125
1282_0.62_0.6.png,4096,0.67138671875,0.6162109375,0.73095703125,0.67578125,0.73095703125,0.67578125
1292_0.66_1.45.png,4096,0.740966796875,0.169189453125,0.699951171875,0.17333984375,0.699951171875,0.17333984375
1297_0.99_0.69.png,4096,0.060791015625,0.002197265625,0.026611328125,0.011962890625,0.026611328125,0.011962890625
129_0.95_1.3.png,4096,0.423828125,0.010498046875,0.22509765625,0.01123046875,0.22509765625,0.01123046875
1305_1.0_1.54.png,4096,0.952880859375,0.017578125,0.901123046875,0.02099609375,0.901123046875,0.02099609375
1306_0.6_0.6.png,4096,0.54541015625,0.05908203125,0.55224609375,0.09619140625,0.55224609375,0.09619140625
1308_0.84_1.04.png,4096,0.756103515625,0.317626953125,0.589599609375,0.325927734375,0.589599609375,0.325927734375
1322_0.64_1.06.png,4096,0.596435546875,0.033203125,0.486328125,0.04443359375,0.486328125,0.04443359375
1323_0.89_0.88.png,4096,0.449462890625,0.172607421875,0.326171875,0.17724609375,0.326171875,0.17724609375
1324_0.55_1.43.png,4096,0.591064453125,0.015625,0.452880859375,0.025146484375,0.452880859375,0.025146484375
1326_0.77_0.97.png,4096,0.520263671875,0.2314453125,0.37353515625,0.24609375,0.37353515625,0.24609375
1341_0.94_0.51.png,4096,0.673095703125,0.076171875,0.6298828125,0.086181640625,0.6298828125,0.086181640625
1347_0.75_1.79.png,4096,0.884521484375,0.013671875,0.830322265625,0.01806640625,0.830322265625,0.01806640625
136_0.6_1.01.png,4096,0.8125,0.18798828125,0.805908203125,0.20458984375,0.805908203125,0.20458984375
1376_0.65_1.6.png,4096,0.526123046875,0.009765625,0.20703125,0.009765625,0.20703125,0.009765625
1377_0.5_0.79.png,4096,0.6884765625,0.486572265625,0.71484375,0.515869140625,0.71484375,0.515869140625
1380_0.67_1.78.png,4096,0.766845703125,0.423095703125,0.677001953125,0.434326171875,0.677001953125,0.434326171875
1386_0.99_1.78.png,4096,0.54541015625,0.0126953125,0.36279296875,0.014892578125,0.36279296875,0.014892578125
1397_0.94_0.79.png,4096,0.66796875,0.029052734375,0.580810546875,0.03564453125,0.580810546875,0.03564453125
139_0.87_1.52.png,4096,0.52587890625,0.196044921875,0.38037109375,0.2060546875,0.38037109375,0.2060546875
1403_0.73_1.26.png,4096,0.74169921875,0.00341796875,0.553955078125,0.00341796875,0.553955078125,0.00341796875
1407_0.6_1.92.png,4096,0.906982421875,0.097900390625,0.739990234375,0.097900390625,0.739990234375,0.097900390625
1410_0.76_1.08.png,4096,0.35107421875,0.152099609375,0.290771484375,0.1806640625,0.290771484375,0.1806640625
141_0.71_1.48.png,4096,0.642333984375,0.111328125,0.56103515625,0.12109375,0.56103515625,0.12109375
1425_0.84_1.75.png,4096,0.70263671875,0.1904296875,0.46337890625,0.190673828125,0.46337890625,0.190673828125
1432_0.91_1.29.png,4096,0.58349609375,0.072265625,0.540771484375,0.0927734375,0.540771484375,0.0927734375
1433_0.9_1.85.png,4096,0.45263671875,0.0185546875,0.18359375,0.020751953125,0.18359375,0.020751953125
1435_0.87_0.57.png,4096,0.103759765625,0.010498046875,0.064453125,0.02001953125,0.064453125,0.02001953125
1436_0.66_1.76.png,4096,0.4033203125,0.016845703125,0.16845703125,0.02099609375,0.16845703125,0.02099609375
1440_0.65_1.26.png,4096,0.818115234375,0.105224609375,0.765380859375,0.11376953125,0.765380859375,0.11376953125
1442_0.62_0.81.png,4096,0.799560546875,0.1484375,0.729248046875,0.1533203125,0.729248046875,0.1533203125
1443_0.76_1.22.png,4096,0.8232421875,0.300537109375,0.665283203125,0.32568359375,0.665283203125,0.32568359375
1446_0.85_0.59.png,4096,0.660400390625,0.1357421875,0.61279296875,0.1357421875,0.61279296875,0.1357421875
1449_0.94_0.78.png,4096,0.33984375,0.143798828125,0.234619140625,0.15673828125,0.234619140625,0.15673828125
1452_0.81_1.88.png,4096,0.39697265625,0.12939453125,0.259765625,0.156494140625,0.259765625,0.156494140625
1454_0.62_1.48.png,4096,0.6337890625,0.28125,0.527099609375,0.291259765625,0.527099609375,0.291259765625
1456_0.66_1.83.png,4096,0.645263671875,0.30859375,0.48681640625,0.309814453125,0.48681640625,0.309814453125
1457_0.88_0.58.png,4096,0.364501953125,0.147216796875,0.28662109375,0.178955078125,0.28662109375,0.178955078125
145_0.5_1.08.png,4096,0.283203125,0.034912109375,0.207275390625,0.051513671875,0.207275390625,0.051513671875
1461_0.59_0.54.png,4096,0.724853515625,0.47216796875,0.79248046875,0.539306640625,0.79248046875,0.539306640625
