selected_threshold,selected_coverage,selected_spearman,selected_auroc,selected_auprc,selected_precision,selected_recall,selected_false_global,selected_false_p90,selected_false_p95,selected_ldhn_recall,selected_ldhn_precision,safe_points,ldhn_passing_points,safe_and_ldhn_points,best_safe_ldhn_recall,best_safe_false_p90,best_safe_false_p95,best_safe_and_ldhn_threshold,best_safe_and_ldhn_recall,first_ldhn_false_global,first_ldhn_false_p90,first_ldhn_false_p95,selected_gate_pass,variant,target_contract
0.5487143993377686,0.2994160970052083,0.516754228519225,0.8451209260147164,0.6454036885415487,0.6475956213604768,0.45592405634923977,0.033839464179261494,0.2647058823529412,0.75,0.2634385482067601,0.6191170212765957,33,105,0,0.04626255584777718,0.01775147928994083,0.050239234449760764,nan,nan,0.011125739989224928,0.05456255879586077,0.2,False,f4_global_strat_control,global_v2e_contract
0.5487143993377686,0.2994160970052083,0.4023275424164992,0.7579440785681583,0.44090053698263204,0.4577132412396632,0.4117805278228104,0.03341661346333399,0.3333333333333333,0.8076923076923077,0.24058412747405378,0.663372340425532,34,105,0,0.05727458621088777,0.03333333333333333,0.1,nan,nan,0.01120406830200795,0.06818181818181818,0.2727272727272727,False,f4_global_strat_control,density_conditioned_contract
0.48039510846138,0.29399007161458335,0.2724344273600081,0.6900358670473856,0.5515678486608819,0.5408437253463619,0.37386767649321273,0.270349105955937,0.9814814814814815,1.0,0.7104425724153852,0.4273651362456806,13,127,0,0.043170841009809294,0.019347037484885126,0.07547169811320754,nan,nan,0.009703940552206499,0.07142857142857142,0.2777777777777778,False,f4_cond_strat_core,global_v2e_contract
0.48039510846138,0.29399007161458335,0.41706898261416864,0.7637718398152914,0.49724484491951465,0.5032179485405046,0.4445145404351983,0.2535640082222214,0.9798994974874372,1.0,0.6930051313708091,0.48910660846691956,13,127,0,0.03985879084841236,0.012345679012345678,0.047619047619047616,nan,nan,0.008362456776136368,0.06172839506172839,0.31746031746031744,False,f4_cond_strat_core,density_conditioned_contract
0.49714240431785583,0.29229817708333333,0.25262956963300887,0.6797569754194757,0.5460975655274256,0.5339081675835802,0.3669493568670374,0.284076165094505,0.9761904761904762,1.0,0.7342935906895475,0.4224370960265418,13,125,0,0.03316237613902306,0.022189349112426034,0.06666666666666667,nan,nan,0.01363142240513633,0.12745098039215685,0.3333333333333333,False,f4_cond_strat_ldhn,global_v2e_contract
0.49714240431785583,0.29229817708333333,0.4043827224639696,0.7576164499259039,0.49185339747038,0.5021744214535492,0.44103989847492314,0.2655024670354611,0.9798994974874372,1.0,0.7209961804081948,0.4866561805009401,13,124,0,0.031089162390524325,0.01835985312117503,0.07142857142857142,nan,nan,0.01530041738475789,0.16666666666666666,0.4,False,f4_cond_strat_ldhn,density_conditioned_contract
0.4967157542705536,0.2944185384114583,0.3236037956357422,0.721120647877852,0.5724842091160945,0.5638002495981691,0.39030478493985815,0.24980952350591512,0.9787234042553191,1.0,0.7004974809087741,0.4431579972279178,13,127,0,0.04586873565611802,0.008695652173913044,0.0625,nan,nan,0.014932081979807898,0.03536977491961415,0.3333333333333333,False,f4_excess_strat_ldhn,global_v2e_contract
0.4967157542705536,0.2944185384114583,0.44452259479516293,0.780599071283075,0.5105735917916855,0.5195304348066443,0.4595929216090453,0.23744432102091353,0.9615384615384616,1.0,0.6777267641498514,0.5030412719504233,13,127,0,0.04189204830433273,0.0078125,0.07692307692307693,nan,nan,0.012968081690795762,0.0380952380952381,0.3048780487804878,False,f4_excess_strat_ldhn,density_conditioned_contract
