name,blur_radius,ldhn_q66_coverage,ldhn_q80_coverage
1407_0.6_1.92.png,9,0.097900390625,0.08349609375
1407_0.6_1.92.png,15,0.09765625,0.084228515625
1410_0.76_1.08.png,5,0.15185546875,0.10107421875
1410_0.76_1.08.png,9,0.152099609375,0.102294921875
1410_0.76_1.08.png,15,0.156494140625,0.103515625
141_0.71_1.48.png,5,0.109619140625,0.064453125
141_0.71_1.48.png,9,0.111328125,0.0625
141_0.71_1.48.png,15,0.115966796875,0.06201171875
1425_0.84_1.75.png,5,0.189697265625,0.18408203125
1425_0.84_1.75.png,9,0.1904296875,0.183837890625
1425_0.84_1.75.png,15,0.1904296875,0.18359375
1432_0.91_1.29.png,5,0.071044921875,0.0341796875
1432_0.91_1.29.png,9,0.072265625,0.0341796875
1432_0.91_1.29.png,15,0.07470703125,0.03662109375
1433_0.9_1.85.png,5,0.016845703125,0.004150390625
1433_0.9_1.85.png,9,0.0185546875,0.004150390625
1433_0.9_1.85.png,15,0.02294921875,0.004150390625
1435_0.87_0.57.png,5,0.010009765625,0.002197265625
1435_0.87_0.57.png,9,0.010498046875,0.00244140625
1435_0.87_0.57.png,15,0.010009765625,0.00244140625
1436_0.66_1.76.png,5,0.015380859375,0.00390625
1436_0.66_1.76.png,9,0.016845703125,0.00341796875
1436_0.66_1.76.png,15,0.018798828125,0.001953125
1440_0.65_1.26.png,5,0.104248046875,0.078369140625
1440_0.65_1.26.png,9,0.105224609375,0.0791015625
1440_0.65_1.26.png,15,0.107177734375,0.078857421875
1442_0.62_0.81.png,5,0.145751953125,0.0849609375
1442_0.62_0.81.png,9,0.1484375,0.085693359375
1442_0.62_0.81.png,15,0.15283203125,0.087646484375
1443_0.76_1.22.png,5,0.30029296875,0.213134765625
1443_0.76_1.22.png,9,0.300537109375,0.21435546875
1443_0.76_1.22.png,15,0.306396484375,0.215576171875
1446_0.85_0.59.png,5,0.13427734375,0.018798828125
1446_0.85_0.59.png,9,0.1357421875,0.018798828125
1446_0.85_0.59.png,15,0.139892578125,0.0185546875
1449_0.94_0.78.png,5,0.142578125,0.08642578125
1449_0.94_0.78.png,9,0.143798828125,0.08642578125
1449_0.94_0.78.png,15,0.144287109375,0.086669921875
1452_0.81_1.88.png,5,0.12744140625,0.066162109375
1452_0.81_1.88.png,9,0.12939453125,0.06591796875
1452_0.81_1.88.png,15,0.13427734375,0.0654296875
1454_0.62_1.48.png,5,0.28076171875,0.254150390625
