threshold,pred_high_coverage,target_high_recall,target_high_precision,low_context_false_strong_global,low_context_false_strong_per_image_mean,low_context_false_strong_per_image_p90,low_context_false_strong_per_image_p95,high_need_recall_in_low_density_regions,AUPRC_high,AUROC_high_vs_low,AUROC_high_vs_hard_negative,hard_negative_top5_mean
0.05,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.1,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.15,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.2,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.25,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.3,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.35,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.39999999999999997,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.44999999999999996,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.48972368240356445,0.9999809265136719,1.0,0.3854863259568397,0.9999244161144843,0.9999492385786802,1.0,1.0,1.0,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.49832921400666236,0.9959869384765625,0.999643744247954,0.3868942748150077,0.981607921191202,0.9904246340607987,1.0,1.0,0.9981242295942977,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
0.49999999999999994,0.9916534423828125,0.9985551850055913,0.38816184277339244,0.9642236275226121,0.9806337542953454,1.0,1.0,0.9926576986976794,0.5318572419309097,0.7638507565864897,0.9058314269530323,0.5159822702407837
