threshold,pred_high_coverage,target_high_recall,target_high_precision,low_context_false_strong_global,low_context_false_strong_per_image_mean,low_context_false_strong_per_image_p90,low_context_false_strong_per_image_p95,high_need_recall_in_low_density_regions,AUPRC_high,AUROC_high_vs_low,AUROC_high_vs_hard_negative,hard_negative_top5_mean
0.05,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.1,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.15,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.2,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.25,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.3,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.35,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.39999999999999997,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.44999999999999996,1.0,1.0,0.3854789733886719,1.0,1.0,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.4886516034603119,0.9999160766601562,1.0,0.3855113267867634,0.999622080572422,0.9999079077049209,1.0,1.0,1.0,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.49118072390556333,0.9920120239257812,0.9995843682892797,0.38842145741203615,0.9574966617117231,0.9797972374001664,1.0,1.0,0.9977490755131572,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.4916482329368591,0.9865264892578125,0.9988916487714125,0.3903105811021917,0.934242019601421,0.9653279426290325,1.0,1.0,0.9942119084624041,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
0.49200049191713335,0.9797325134277344,0.9978228815152744,0.3925966880945057,0.9069562369302865,0.9473923588180143,1.0,1.0,0.9892813119674152,0.5539999085442594,0.7816198781531304,0.8759819905401621,0.5013718605041504
