variant,epoch,steps,loss_mean,smooth_l1_mean,hard_negative_loss_mean,positive_response_loss_mean,topk_loss_mean,elapsed_sec
d7c_mc_hn_ordinal,1,8,0.7548811212182045,0.034732848638668656,0.00011058810696340515,0.021595782367512584,0.0,2.22204852104187
d7c_mc_topk_hn_ordinal,1,8,0.7716789022088051,0.03697908250615001,7.783919603034475e-09,0.027358469553291798,1.556744081485632e-07,0.9903514385223389
d7c_shuffled_mc_topk,1,8,0.7676292806863785,0.03753199800848961,0.0006424722923838999,0.018279872369021177,0.0008983848383650184,0.9824755191802979
