feature_set,feature_dim,low_size,K,method,fold,valid_count,coeff_mse,coeff_mae,coeff_r2,coeff_corr,pred_std,truth_std,pred_true_norm_ratio,lowspace_weighted_field_l1
current_global_stats,73,32,16,ridge_10,2,265,0.021686652675271034,0.09435384720563889,0.32998457971612316,0.5909702777862549,0.11099541187286377,0.18251100182533264,0.6030564041499465,0.00979847270778194
current_global_stats,73,32,16,ridge_10,3,265,0.02057095244526863,0.09639481455087662,0.29171976335987626,0.555709958076477,0.10377481579780579,0.17223531007766724,0.5924443522297752,0.00977382883949091
current_global_stats,73,32,16,ridge_10,4,264,0.02093692496418953,0.09402421861886978,0.35265045612800816,0.6055211424827576,0.11104238033294678,0.18180789053440094,0.6011990091315571,0.009852755248593692
current_global_stats,73,32,16,ridge_10,mean,1324,0.021339087188243865,0.09573686867952347,0.31996389152506116,0.580447542667389,0.11007526814937592,0.1792716383934021,0.6020459321919557,0.009944282522397057
current_global_stats,73,32,16,pls_4,0,265,0.026784619316458702,0.1034887358546257,0.17623921153879418,0.43250060081481934,0.08441980183124542,0.18137775361537933,0.46213424883047094,0.011234110585997275
current_global_stats,73,32,16,pls_4,1,265,0.025559086352586746,0.10271770507097244,0.17062368184280352,0.4441201686859131,0.0776597112417221,0.17842623591423035,0.4285141705999221,0.01077483498100426
current_global_stats,73,32,16,pls_4,2,265,0.026754748076200485,0.10095757246017456,0.17340430331576384,0.4440072178840637,0.07767138630151749,0.18251100182533264,0.4248103006848658,0.010973855437842253
current_global_stats,73,32,16,pls_4,3,265,0.024899085983633995,0.10328599810600281,0.14269742446138944,0.40558645129203796,0.08051512390375137,0.17223531007766724,0.4586442664762669,0.010655834471248871
current_global_stats,73,32,16,pls_4,4,264,0.026489248499274254,0.10137204080820084,0.1809779629603394,0.4459855556488037,0.0787792056798935,0.18180789053440094,0.4244104562116048,0.011050692454182933
current_global_stats,73,32,16,pls_4,mean,1324,0.026097357645630835,0.10236441045999527,0.16878851682381807,0.4344399988651276,0.07980904579162598,0.1792716383934021,0.4397026885606261,0.010937865586055119
current_global_stats,73,32,16,pls_8,0,265,0.024046720936894417,0.09989479184150696,0.26044325794428647,0.5210000872612,0.1031702309846878,0.18137775361537933,0.5422548858176357,0.010659568390100405
current_global_stats,73,32,16,pls_8,1,265,0.024579588323831558,0.10007189214229584,0.20240777840731128,0.4851761758327484,0.1019689291715622,0.17842623591423035,0.5134573460300051,0.010586744433543347
current_global_stats,73,32,16,pls_8,2,265,0.02386651560664177,0.09713269770145416,0.26263708261764096,0.5324609279632568,0.09757339954376221,0.18251100182533264,0.5221202768035833,0.010182206507769511
current_global_stats,73,32,16,pls_8,3,265,0.022865639999508858,0.10067199170589447,0.21271117840219556,0.4798041582107544,0.08806398510932922,0.17223531007766724,0.49701564909517165,0.010210343860937663
current_global_stats,73,32,16,pls_8,4,264,0.02312285453081131,0.09768649935722351,0.2850636204150644,0.5485590696334839,0.09679201245307922,0.18180789053440094,0.5212274344611073,0.01023935627062474
current_global_stats,73,32,16,pls_8,mean,1324,0.023696263879537584,0.09909157454967499,0.24465258355729974,0.5134000837802887,0.09751371145248414,0.1792716383934021,0.5192151184415006,0.010375643892595134
current_global_stats,73,32,16,pls_16,0,265,0.02361702173948288,0.09931951016187668,0.2736586538951772,0.5346202254295349,0.10787715017795563,0.18137775361537933,0.5765739671017488,0.010620052889276085
current_global_stats,73,32,16,pls_16,1,265,0.02259717881679535,0.09784475713968277,0.26673572328547845,0.5445714592933655,0.11138968169689178,0.17842623591423035,0.5853332821955726,0.01022532783759574
current_global_stats,73,32,16,pls_16,2,265,0.02338206209242344,0.09623415768146515,0.27760441435838135,0.5466354489326477,0.1047893762588501,0.18251100182533264,0.5681871958252668,0.0100455521371391
current_global_stats,73,32,16,pls_16,3,265,0.02185824327170849,0.0986529067158699,0.24739694196396222,0.5159549117088318,0.09835200756788254,0.17223531007766724,0.561612239565123,0.009986011850864344
current_global_stats,73,32,16,pls_16,4,264,0.021964702755212784,0.09544365108013153,0.3208725572551484,0.5793867707252502,0.10589266568422318,0.18180789053440094,0.5731277072112828,0.010069570567915765
current_global_stats,73,32,16,pls_16,mean,1324,0.02268384173512459,0.09749899655580521,0.2772536581516295,0.544233763217926,0.10566017627716065,0.1792716383934021,0.5729668783797988,0.010189303056558206
current_global_stats,73,32,16,kernel_knn_5,0,265,0.01984877698123455,0.08851832151412964,0.38955099630610746,0.6299837231636047,0.11518866568803787,0.18137775361537933,0.6376978032124894,0.009952923154530308
current_global_stats,73,32,16,kernel_knn_5,1,265,0.020582931116223335,0.09118562191724777,0.3320967975708252,0.5958669185638428,0.11341968923807144,0.17842623591423035,0.6398922861045285,0.009827242785376106
current_global_stats,73,32,16,kernel_knn_5,2,265,0.01967398263514042,0.08751370012760162,0.39216660397884295,0.6400314569473267,0.11384401470422745,0.18251100182533264,0.6307377446590341,0.00959939217390661
current_global_stats,73,32,16,kernel_knn_5,3,265,0.02051355130970478,0.09333772212266922,0.2936961468058419,0.5660193562507629,0.1160213053226471,0.17223531007766724,0.6663427600852383,0.009796612666462689
current_global_stats,73,32,16,kernel_knn_5,4,264,0.02119351178407669,0.0905800610780716,0.3447170389188613,0.6004077792167664,0.11643093824386597,0.18180789053440094,0.643731084079273,0.009930259555059433
current_global_stats,73,32,16,kernel_knn_5,mean,1324,0.020362550765275954,0.09022708535194397,0.35044551671609575,0.6064618468284607,0.11498092263936996,0.1792716383934021,0.6436803356281127,0.00982128606706703
current_global_stats,73,32,16,kernel_knn_9,0,265,0.02146676555275917,0.09281931817531586,0.33978976857862075,0.5917112231254578,0.09816471487283707,0.18137775361537933,0.5502463960385796,0.010386177469810198
current_global_stats,73,32,16,kernel_knn_9,1,265,0.02054159715771675,0.09242551773786545,0.3334380585943275,0.5967249274253845,0.10000421106815338,0.17842623591423035,0.561117376393504,0.009817991987241531
current_global_stats,73,32,16,kernel_knn_9,2,265,0.020836269482970238,0.0907854363322258,0.3562574149260246,0.617601752281189,0.0975007638335228,0.18251100182533264,0.5466244406256456,0.009953247785755246
current_global_stats,73,32,16,kernel_knn_9,3,265,0.02060890570282936,0.0946548730134964,0.290412991477636,0.5528830289840698,0.09852132201194763,0.17223531007766724,0.5702067745271596,0.009852912125214984
current_global_stats,73,32,16,kernel_knn_9,4,264,0.021613091230392456,0.09282869845628738,0.33174404676957747,0.5904983878135681,0.09851358085870743,0.18180789053440094,0.5523793768082522,0.010194436775116575
current_global_stats,73,32,16,kernel_knn_9,mean,1324,0.021013325825333596,0.09270276874303818,0.3303284560692373,0.5898838639259338,0.09854091852903366,0.1792716383934021,0.5561148728786283,0.010040953228627707
convir_spatial_features,1440,32,16,ridge_0.01,0,265,0.05055125057697296,0.12713836133480072,-0.5547033743876595,0.547857403755188,0.2650720775127411,0.18137775361537933,1.4148346702549408,0.01112455959941898
convir_spatial_features,1440,32,16,ridge_0.01,1,265,0.06008822098374367,0.14004066586494446,-0.9498250757726954,0.5346205830574036,0.28865596652030945,0.17842623591423035,1.5277469500496508,0.01222483352733298
convir_spatial_features,1440,32,16,ridge_0.01,2,265,0.05264294892549515,0.12966687977313995,-0.6264191656242994,0.5619845986366272,0.2752635180950165,0.18251100182533264,1.4557921262306057,0.010786243635222542
convir_spatial_features,1440,32,16,ridge_0.01,3,265,0.06800482422113419,0.14531037211418152,-1.3414799640496642,0.4918385446071625,0.298056036233902,0.17223531007766724,1.5975793956033846,0.012891607946362058
convir_spatial_features,1440,32,16,ridge_0.01,4,264,2.077530860900879,0.19213448464870453,-63.23525219125851,0.06719540059566498,1.4420812129974365,0.18180789053440094,1.9256816665336192,0.018755540815330218
convir_spatial_features,1440,32,16,ridge_0.01,mean,1324,0.461763621121645,0.14685815274715425,-13.341535954218566,0.44069930613040925,0.5138257622718811,0.1792716383934021,1.5843269617344402,0.013156557104733355
convir_spatial_features,1440,32,16,ridge_0.1,0,265,0.031576383858919144,0.09978969395160675,0.028868524989886235,0.6353111863136292,0.2244146764278412,0.18137775361537933,1.232458180753207,0.009820257885720957
convir_spatial_features,1440,32,16,ridge_0.1,1,265,0.03140386939048767,0.10445529967546463,-0.019035861128743337,0.6567301750183105,0.23247207701206207,0.17842623591423035,1.2704020624838155,0.009834205596029011
convir_spatial_features,1440,32,16,ridge_0.1,2,265,0.02985546924173832,0.09930873662233353,0.07760662416171338,0.6694918274879456,0.22921834886074066,0.18251100182533264,1.2481775633091496,0.009150207710050111
convir_spatial_features,1440,32,16,ridge_0.1,3,265,0.03489724546670914,0.10801403224468231,-0.20155006643526652,0.6178010702133179,0.2350214123725891,0.17223531007766724,1.319760387031714,0.01024059511155152
convir_spatial_features,1440,32,16,ridge_0.1,4,264,2.078416585922241,0.15300166606903076,-63.26263795538364,0.05617222934961319,1.440099835395813,0.18180789053440094,1.7221127124410243,0.017309703525204126
convir_spatial_features,1440,32,16,ridge_0.1,mean,1324,0.4412299107760191,0.11291388571262359,-12.67534974675921,0.5271012976765632,0.4722452700138092,0.1792716383934021,1.3585821812037822,0.011270993965711145
convir_spatial_features,1440,32,16,ridge_1,0,265,0.02046120911836624,0.08155502378940582,0.37071565001270024,0.7117801904678345,0.19405891001224518,0.18137775361537933,1.0876364376128018,0.008947540199041261
convir_spatial_features,1440,32,16,ridge_1,1,265,0.01808149926364422,0.08212853223085403,0.41326669196351884,0.7525011301040649,0.1995832324028015,0.17842623591423035,1.1085164137704924,0.008559132345759871
convir_spatial_features,1440,32,16,ridge_1,2,265,0.016596615314483643,0.07803317159414291,0.48724275932617567,0.7630472779273987,0.19099755585193634,0.18251100182533264,1.0633885277340211,0.007980470488259074
convir_spatial_features,1440,32,16,ridge_1,3,265,0.019077250733971596,0.08368804305791855,0.3431495357227283,0.7242742776870728,0.19523893296718597,0.17223531007766724,1.1305448108086225,0.008700616262947344
convir_spatial_features,1440,32,16,ridge_1,4,264,0.8026258945465088,0.11345633119344711,-23.816419203069195,0.1152484118938446,0.8981264233589172,0.18180789053440094,1.3606745486447742,0.013109698651466732
convir_spatial_features,1440,32,16,ridge_1,mean,1324,0.1753684937953949,0.08777222037315369,-4.440408913208814,0.6133702576160431,0.33560101091861727,0.1792716383934021,1.1501521477141423,0.009459491589494856
convir_spatial_features,1440,32,16,ridge_10,0,265,0.013924194499850273,0.07130631804466248,0.5717614910122842,0.7724760174751282,0.16564735770225525,0.18137775361537933,0.9383922793614762,0.008432670441747264
convir_spatial_features,1440,32,16,ridge_10,1,265,0.012336734682321548,0.07146964222192764,0.5996806987636899,0.7983887195587158,0.17056499421596527,0.17842623591423035,0.959210744877701,0.00791188930141501
convir_spatial_features,1440,32,16,ridge_10,2,265,0.012347395531833172,0.06951797753572464,0.6185236361485154,0.8007257580757141,0.1659928560256958,0.18251100182533264,0.9275081730845641,0.007642776112898311
convir_spatial_features,1440,32,16,ridge_10,3,265,0.013507591560482979,0.07382357120513916,0.5349189507704348,0.7698330879211426,0.1703195571899414,0.17223531007766724,0.9886942464180428,0.008099722482819264
convir_spatial_features,1440,32,16,ridge_10,4,264,0.22396253049373627,0.08947503566741943,-5.924705619737101,0.2420857697725296,0.483024001121521,0.18180789053440094,1.0991931636975756,0.010310248865174102
convir_spatial_features,1440,32,16,ridge_10,mean,1324,0.05521568935364485,0.07511850893497467,-0.7199641686084354,0.676701870560646,0.23110975325107574,0.1792716383934021,0.9825997214878719,0.00847946144081079
convir_spatial_features,1440,32,16,pls_4,0,265,0.02738807536661625,0.10353174060583115,0.1576799247404187,0.4101299047470093,0.07837645709514618,0.18137775361537933,0.4368727246996338,0.011434784456620363
convir_spatial_features,1440,32,16,pls_4,1,265,0.025446660816669464,0.10074508190155029,0.17427181995539642,0.4481438994407654,0.0780511125922203,0.17842623591423035,0.4488095600774393,0.010904630139622956
convir_spatial_features,1440,32,16,pls_4,2,265,0.027396846562623978,0.10090084373950958,0.15356648446531274,0.4227563738822937,0.08332563936710358,0.18251100182533264,0.4638826629531894,0.011045185167602067
convir_spatial_features,1440,32,16,pls_4,3,265,0.02358626388013363,0.1004822850227356,0.1878993154582982,0.4537809491157532,0.08361407369375229,0.17223531007766724,0.48271169707297146,0.010435211755853506
convir_spatial_features,1440,32,16,pls_4,4,264,0.02608700469136238,0.100713811814785,0.19341495387578944,0.4593864381313324,0.08181757479906082,0.18180789053440094,0.4540322791414299,0.011147898933106918
convir_spatial_features,1440,32,16,pls_4,mean,1324,0.02598097026348114,0.10127475261688232,0.1733664996990431,0.4388395130634308,0.08103697150945663,0.1792716383934021,0.45726178478893276,0.010993542090561161
convir_spatial_features,1440,32,16,pls_8,0,265,0.02540801465511322,0.10114070773124695,0.21857667871841946,0.4783913791179657,0.09223230928182602,0.18137775361537933,0.5256465947207091,0.011069145938709054
convir_spatial_features,1440,32,16,pls_8,1,265,0.02391226403415203,0.0990072637796402,0.22406203297479743,0.49957284331321716,0.09378961473703384,0.17842623591423035,0.5388113843535861,0.010548851773027045
convir_spatial_features,1440,32,16,pls_8,2,265,0.023603620007634163,0.09719786792993546,0.2707593183493322,0.5399757027626038,0.10040231794118881,0.18251100182533264,0.5629515911598717,0.010429973487751374
convir_spatial_features,1440,32,16,pls_8,3,265,0.02035265788435936,0.0957980528473854,0.29923588220121033,0.5630614161491394,0.10659316182136536,0.17223531007766724,0.6178967663934577,0.009830661558826444
convir_spatial_features,1440,32,16,pls_8,4,264,0.024304745718836784,0.09840857237577438,0.2485206838193973,0.5151999592781067,0.09799642860889435,0.18180789053440094,0.546416733679304,0.010659701055892602
convir_spatial_features,1440,32,16,pls_8,mean,1324,0.02351626046001911,0.09831049293279648,0.25223091921263135,0.5192402601242065,0.09820276647806167,0.1792716383934021,0.5583446140613857,0.010507666762841305
convir_spatial_features,1440,32,16,pls_16,0,265,0.022766588255763054,0.09732495248317719,0.2998137300157616,0.5562558770179749,0.1077614575624466,0.18137775361537933,0.6166165732416323,0.010478828518119689
convir_spatial_features,1440,32,16,pls_16,1,265,0.021769458428025246,0.09553849697113037,0.2935947306471526,0.563334047794342,0.10646145045757294,0.17842623591423035,0.6115142743261602,0.010131530500898838
convir_spatial_features,1440,32,16,pls_16,2,265,0.022203868255019188,0.09434542804956436,0.31400505446474647,0.5776805877685547,0.10852092504501343,0.18251100182533264,0.6157127427973548,0.010135997366730893
convir_spatial_features,1440,32,16,pls_16,3,265,0.019683878868818283,0.09359139949083328,0.32226267012693566,0.5872008204460144,0.11674883216619492,0.17223531007766724,0.6783956825132771,0.009630570559899713
convir_spatial_features,1440,32,16,pls_16,4,264,0.02387489192187786,0.0943036675453186,0.26181134898961433,0.5438967347145081,0.12321488559246063,0.18180789053440094,0.6509329350326185,0.010254601329598946
convir_spatial_features,1440,32,16,pls_16,mean,1324,0.022059737145900725,0.09502078890800476,0.29829750684884215,0.5656736135482788,0.11254151016473771,0.1792716383934021,0.6346344415822086,0.010126305655049616
convir_spatial_features,1440,32,16,kernel_knn_5,0,265,0.017885534092783928,0.08294908702373505,0.4499305182482831,0.6761018633842468,0.12682609260082245,0.18137775361537933,0.7018730333815103,0.009398957090400695
convir_spatial_features,1440,32,16,kernel_knn_5,1,265,0.017174584791064262,0.08163377642631531,0.4426954976639901,0.6787881851196289,0.12349272519350052,0.17842623591423035,0.7038041053829566,0.009199497970079675
convir_spatial_features,1440,32,16,kernel_knn_5,2,265,0.017513906583189964,0.08137676119804382,0.4589027797024039,0.6888030171394348,0.1282343715429306,0.18251100182533264,0.713185493080714,0.009071191433282721
convir_spatial_features,1440,32,16,kernel_knn_5,3,265,0.01579613983631134,0.08273129165172577,0.45612174783689363,0.6875039935112,0.13076740503311157,0.17223531007766724,0.7528855779528835,0.008734578266725398
convir_spatial_features,1440,32,16,kernel_knn_5,4,264,0.0190891120582819,0.08365023136138916,0.40978305052026154,0.6526054739952087,0.12862972915172577,0.18180789053440094,0.7080242795837756,0.00956940824851811
convir_spatial_features,1440,32,16,kernel_knn_5,mean,1324,0.01749185547232628,0.08246822953224182,0.44348671879436646,0.6767605066299438,0.1275900647044182,0.1792716383934021,0.715954497876368,0.009194726601801321
convir_spatial_features,1440,32,16,kernel_knn_9,0,265,0.019404925405979156,0.08735624700784683,0.40320164854320906,0.6412224173545837,0.11089064925909042,0.18137775361537933,0.6159175495072571,0.00976922366224579
convir_spatial_features,1440,32,16,kernel_knn_9,1,265,0.018711131066083908,0.08646197617053986,0.3928355349613336,0.6425458192825317,0.11027109622955322,0.17842623591423035,0.6313695979846645,0.009495226188527849
convir_spatial_features,1440,32,16,kernel_knn_9,2,265,0.01939506083726883,0.08681144565343857,0.4007839737696345,0.6468079090118408,0.11358338594436646,0.18251100182533264,0.6329381870690346,0.009571396838922086
convir_spatial_features,1440,32,16,kernel_knn_9,3,265,0.01702265255153179,0.08683774620294571,0.41389158282680105,0.6535465717315674,0.11784397065639496,0.17223531007766724,0.675414597970623,0.00899475980652866
convir_spatial_features,1440,32,16,kernel_knn_9,4,264,0.020166076719760895,0.08794189244508743,0.3764843410121975,0.6248912811279297,0.11511963605880737,0.18180789053440094,0.6318196211224307,0.00989369103420362
convir_spatial_features,1440,32,16,kernel_knn_9,mean,1324,0.018939969316124915,0.08708186149597168,0.3974394162226351,0.6418027997016906,0.11354174762964249,0.1792716383934021,0.637491910730802,0.009544859506085602
current_spatial_priors,240,32,16,ridge_0.01,0,265,0.023586638271808624,0.09926074743270874,0.274593097240883,0.55874103307724,0.13230019807815552,0.18137775361537933,0.7481337254561053,0.010396874525585001
current_spatial_priors,240,32,16,ridge_0.01,1,265,0.023233652114868164,0.09886238723993301,0.24608256404187445,0.5465959906578064,0.1276681125164032,0.17842623591423035,0.7313448723333108,0.010290280693198553
current_spatial_priors,240,32,16,ridge_0.01,2,265,0.024784330278635025,0.09857310354709625,0.23428093229761082,0.5537773966789246,0.1421610414981842,0.18251100182533264,0.7836892965316692,0.01037854200973659
current_spatial_priors,240,32,16,ridge_0.01,3,265,0.023785559460520744,0.09978349506855011,0.18103735215283223,0.5272225141525269,0.139417827129364,0.17223531007766724,0.7975393711654748,0.010139002441726634
current_spatial_priors,240,32,16,ridge_0.01,4,264,0.022599490359425545,0.09475649893283844,0.3012455362506037,0.592465877532959,0.14146177470684052,0.18180789053440094,0.7785240483657302,0.01009726557279432
current_spatial_priors,240,32,16,ridge_0.01,mean,1324,0.02359793409705162,0.0982472464442253,0.24744789639676085,0.5557605624198914,0.1366017907857895,0.1792716383934021,0.7678462627704581,0.01026039304860822
current_spatial_priors,240,32,16,ridge_0.1,0,265,0.022952673956751823,0.09791577607393265,0.29409066552278706,0.5660412311553955,0.1270567625761032,0.18137775361537933,0.7206711789315818,0.010328254333339655
current_spatial_priors,240,32,16,ridge_0.1,1,265,0.022780656814575195,0.09758811444044113,0.2607819773587935,0.5500641465187073,0.1221594586968422,0.17842623591423035,0.701683475032079,0.01025347844954278
current_spatial_priors,240,32,16,ridge_0.1,2,265,0.024069951847195625,0.09723730385303497,0.25635186099968743,0.5576669573783875,0.1352178305387497,0.18251100182533264,0.7488678132706214,0.010278939027760798
current_spatial_priors,240,32,16,ridge_0.1,3,265,0.022132892161607742,0.09758121520280838,0.23794048236403087,0.5484821200370789,0.1317465901374817,0.17223531007766724,0.7599035181020871,0.009963875363327376
current_spatial_priors,240,32,16,ridge_0.1,4,264,0.021913843229413033,0.09342066198587418,0.32244508478172307,0.5997340083122253,0.1361907571554184,0.18180789053440094,0.7511176427813655,0.010025938628456698
current_spatial_priors,240,32,16,ridge_0.1,mean,1324,0.022770003601908683,0.09674861431121826,0.27432201420540436,0.5643976926803589,0.13047427982091903,0.1792716383934021,0.7364487256235469,0.010170097160485461
current_spatial_priors,240,32,16,ridge_1,0,265,0.02255244180560112,0.0966680571436882,0.3063998026624303,0.567825436592102,0.11913569271564484,0.18137775361537933,0.6762009757563666,0.010284295486911838
current_spatial_priors,240,32,16,ridge_1,1,265,0.02237703464925289,0.09670794010162354,0.27387926341916813,0.5530022382736206,0.11528895795345306,0.17842623591423035,0.6656882943126831,0.010201442806889326
current_spatial_priors,240,32,16,ridge_1,2,265,0.023329338058829308,0.09602642059326172,0.27923333865834554,0.5605475306510925,0.12434237450361252,0.18251100182533264,0.6941405140163467,0.01021569629308235
current_spatial_priors,240,32,16,ridge_1,3,265,0.02112691104412079,0.09612536430358887,0.2725775049250857,0.5603765845298767,0.12434060871601105,0.17223531007766724,0.7165567758153024,0.009873847993182815
current_spatial_priors,240,32,16,ridge_1,4,264,0.02158327028155327,0.09280315786600113,0.33266608177050994,0.5984110832214355,0.12765106558799744,0.18180789053440094,0.7053844735615811,0.010051486001087226
current_spatial_priors,240,32,16,ridge_1,mean,1324,0.022193799167871474,0.0956661880016327,0.2929511982871079,0.5680325746536254,0.12215173989534378,0.1792716383934021,0.691594206692456,0.01012535371623071
current_spatial_priors,240,32,16,ridge_10,0,265,0.022846370935440063,0.09673382341861725,0.29736001423433567,0.5560693144798279,0.11168841272592545,0.18137775361537933,0.630735083674231,0.010399681002178586
current_spatial_priors,240,32,16,ridge_10,1,265,0.021986249834299088,0.09633209556341171,0.2865599855133414,0.558104395866394,0.10771778225898743,0.17842623591423035,0.6229446972318151,0.010174863597391354
current_spatial_priors,240,32,16,ridge_10,2,265,0.022829284891486168,0.09536382555961609,0.29468262620394003,0.5641857385635376,0.11399237811565399,0.18251100182533264,0.6368075780793648,0.010188625409903972
current_spatial_priors,240,32,16,ridge_10,3,265,0.021312380209565163,0.09675100445747375,0.2661916001042032,0.5466810464859009,0.11676818132400513,0.17223531007766724,0.673994236480941,0.009915327103539703
current_spatial_priors,240,32,16,ridge_10,4,264,0.021485716104507446,0.09315435588359833,0.3356823629159711,0.5931313037872314,0.11510763317346573,0.18180789053440094,0.6404163364927503,0.010116296470863649
current_spatial_priors,240,32,16,ridge_10,mean,1324,0.022092000395059586,0.09566702097654342,0.29609531779435827,0.5636343598365784,0.11305487751960755,0.1792716383934021,0.6409795863918205,0.010158958716775452
current_spatial_priors,240,32,16,pls_4,0,265,0.027509210631251335,0.10517285019159317,0.15395441048437186,0.40689486265182495,0.08066590130329132,0.18137775361537933,0.44448720524789564,0.011342557448671237
current_spatial_priors,240,32,16,pls_4,1,265,0.026784254238009453,0.10371556878089905,0.13086775254553096,0.39851754903793335,0.07319062203168869,0.17842623591423035,0.41884514434267667,0.011086553214528424
current_spatial_priors,240,32,16,pls_4,2,265,0.026906879618763924,0.10155611485242844,0.16870415521290305,0.43867227435112,0.07750498503446579,0.18251100182533264,0.4271042288602969,0.01101992566648206
current_spatial_priors,240,32,16,pls_4,3,265,0.024606779217720032,0.1029941737651825,0.15276186391230417,0.4153180718421936,0.07918297499418259,0.17223531007766724,0.4596310758936951,0.01059170782288899
current_spatial_priors,240,32,16,pls_4,4,264,0.026325641199946404,0.10140205174684525,0.18603654299418682,0.45219698548316956,0.07744953781366348,0.18180789053440094,0.4236756433079844,0.011082712259191375
current_spatial_priors,240,32,16,pls_4,mean,1324,0.02642655298113823,0.10296815186738968,0.15846494502985936,0.4223199486732483,0.07759880423545837,0.1792716383934021,0.43474865953050973,0.011024691282352417
current_spatial_priors,240,32,16,pls_8,0,265,0.02647695131599903,0.10385875403881073,0.1857015388412101,0.4462980031967163,0.09177498519420624,0.18137775361537933,0.5190877525841945,0.011199055203535499
current_spatial_priors,240,32,16,pls_8,1,265,0.025144075974822044,0.10159418731927872,0.18409050825276563,0.458778440952301,0.08480776846408844,0.17842623591423035,0.48952972482081836,0.010739331882938734
current_spatial_priors,240,32,16,pls_8,2,265,0.02510557323694229,0.09903723001480103,0.2243560379883608,0.4963209331035614,0.09052126854658127,0.18251100182533264,0.5083947895838107,0.010568192990863748
