sample_name,target_fold,source_fold,a0_psnr,difficulty_bucket,a0_psnr_quartile,lowfreq_std_quartile,input_luma_mean,input_luma_std,input_low_mean,input_low_std,prototype_id,prototype_source_bucket,stage_set,prototype_source_count,prototype_aggregate,action_name,action_strength,deployable_candidate,diagnostic_negative_control,action_psnr,dpsnr,is_noop_preferred,is_unsafe,is_severe,is_strong_regression,delta_abs_mean,delta_rms,delta_abs_max,delta_alignment
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,noop,noop,noop,0,median,noop,0.0,1,0,36.9222412109375,0.0,1,0,0,0,0.0,0.0,0.0,0.0
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,mild_0.33,0.33,1,0,37.644874572753906,0.7226333618164062,0,0,0,0,0.0006731281415947402,0.0012370965559966862,0.01812705770134926,0.22298926363388696
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,medium_0.67,0.67,1,0,38.363399505615234,1.4411582946777344,0,0,0,0,0.0013666540811148782,0.0025116808246821165,0.03680342063307762,0.2229892686009407
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,strong_1.25,1.25,1,0,39.406925201416016,2.4846839904785156,0,0,0,0,0.0025497275831488273,0.004685971575478713,0.068663090467453,0.2229892686009407
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,overstrong_1.5,1.5,0,1,39.726905822753906,2.8046646118164062,0,0,0,0,0.0030596730454514423,0.005623165983706713,0.08239571005105972,0.22298925866683325
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,overstrong_2.0,2.0,0,1,40.01416778564453,3.0919265747070312,0,0,0,0,0.004079564202887316,0.007497554334501426,0.10986094921827316,0.22298925121625265
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,overstrong_3.0,3.0,0,1,39.07567596435547,2.1534347534179688,0,0,0,0,0.0061193460909028845,0.011246331967413425,0.16479142010211945,0.22298925866683325
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,sign_flip,0.67,0,1,35.473411560058594,-1.4488296508789062,0,1,1,0,0.0013666540811148782,0.0025116808246821165,0.03680342063307762,-0.2229892686009407
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_all_S6_early_mid_final,all,S6_early_mid_final,64,median,wrong_stage,0.67,0,1,37.337249755859375,0.415008544921875,0,0,0,0,0.002494107000529766,0.003670741571113467,0.03680342063307762,0.20986749231815338
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_mid_50_S6_early_mid_final,mid_50,S6_early_mid_final,33,median,mild_0.33,0.33,1,0,37.81785583496094,0.8956146240234375,0,0,0,0,0.0007603224560928842,0.0013901033671572804,0.019597962498664856,0.17966498931248984
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_mid_50_S6_early_mid_final,mid_50,S6_early_mid_final,33,median,medium_0.67,0.67,1,0,38.73815155029297,1.8159103393554688,0,0,0,0,0.001543685095384717,0.002822331036441028,0.03978980332612991,0.17966498682896295
1000_0.74_1.6.png,0,not_0,36.9222412109375,mid_50,a0_q2,lowstd_q1,0.6500923037528992,0.16767676174640656,0.6500924229621887,0.15515077114105225,oof_not_fold0_median_mid_50_S6_early_mid_final,mid_50,S6_early_mid_final,33,median,strong_1.25,1.25,1,0,40.12449645996094,3.2022552490234375,0,0,0,0,0.002880009162860612,0.0052655429268876714,0.07423470169305801,0.1796649768948555
