alpha,role,count,A0_mean_PSNR,candidate_mean_PSNR,mean_dPSNR,mean_bootstrap_LCB,median_dPSNR,p5_dPSNR,p95_dPSNR,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,worst_dPSNR,best_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
0.0,a0_nhhaze_baseline,55,26.104706989635122,26.104706989635122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.06528714378942788
0.125,diagnostic_grid,55,26.104706989635122,26.190992424704813,0.08628543506969105,0.06295492345636541,0.07127761840820312,-0.05098934173583984,0.2806081771850586,0.12470832237830529,0.06965967325063852,0.08222726675180289,-0.07696914672851562,0.41197776794433594,0.0002541726285761053,0.7818181818181819,0.6562971335952182,0.7818181818181819,0,0.0,0.06528714378942788
0.25,diagnostic_grid,55,26.104706989635122,26.1442513552579,0.03954436562278054,-0.011118703321977095,0.010799407958984375,-0.25391426086425783,0.4542060852050778,0.1653612576998197,0.04030829209547777,0.02845133267916166,-0.4081611633300781,0.7813491821289062,-0.0017161586067893288,0.509090909090909,0.38076038407484447,0.509090909090909,8,87.27272727272727,0.2616116208829674
0.375,inherited_fixed_alpha_diagnostic,55,26.104706989635122,25.97112263766202,-0.13358435197310015,-0.21742375633933328,-0.15956878662109375,-0.631229019165039,0.5283550262451164,0.12234834524301383,-0.07909178367027868,-0.15575849092923677,-0.9566783905029297,1.0928192138671875,-0.0059857173399491745,0.3090909090909091,0.20282124520577244,0.3090909090909091,26,283.6363636363636,0.6020868092837061
0.5,diagnostic_grid,55,26.104706989635122,25.688630988381124,-0.416076001253995,-0.5353099008039995,-0.4720344543457031,-1.183920669555664,0.53942756652832,0.0005047137920673077,-0.2865881039546086,-0.4540028205284706,-1.6437244415283203,1.3308429718017578,-0.012603865970264782,0.16363636363636364,0.08855320558522452,0.16363636363636364,38,414.54545454545456,0.7971787547942275
0.75,diagnostic_grid,55,26.104706989635122,24.885894601995293,-1.218812387639826,-1.4060053530606356,-1.1717357635498047,-2.6156110763549805,0.10707263946533041,-0.4457580859844501,-0.9036347462580754,-1.2998680701622596,-3.190176010131836,1.5356292724609375,-0.0327680230140686,0.05454545454545454,0.01872287596750009,0.05454545454545454,48,523.6363636363636,0.936958695825198
1.0,wdmamba_nhhaze_endpoint,55,26.104706989635122,23.906956481933594,-2.197750507701527,-2.4335778409784488,-2.137615203857422,-4.110325622558594,-0.2889757156372095,-1.0939191671518178,-1.6966305659367489,-2.3276060544527493,-4.730592727661133,1.345193862915039,-0.06118222691796043,0.05454545454545454,0.01872287596750009,0.05454545454545454,52,567.2727272727273,0.9812771240324998
