image_id,hazy_file,gt_file,width,height,shard_index,shard_count,input_PSNR,input_SSIM,A0_PSNR,A0_SSIM,WDMamba_PSNR,WDMamba_SSIM,WDMamba_dPSNR,WDMamba_dSSIM,A0_time_sec,WDMamba_time_sec,image_time_sec,input_mean,input_std,input_grad_mean,dark_channel_mean,airlight_proxy_p99,sky_highlight_proxy,a0_mean,a0_std,wdmamba_mean,wdmamba_std,wdmamba_residual_signed_mean,wdmamba_residual_abs_mean,wdmamba_residual_abs_p90,wdmamba_residual_grad_mean,a0_wdmamba_psnr,alpha_a0_PSNR,alpha_a0_SSIM,alpha_a0_dPSNR,alpha_a0_dSSIM,alpha_a0p125_PSNR,alpha_a0p125_SSIM,alpha_a0p125_dPSNR,alpha_a0p125_dSSIM,alpha_a0p25_PSNR,alpha_a0p25_SSIM,alpha_a0p25_dPSNR,alpha_a0p25_dSSIM,alpha_a0p375_PSNR,alpha_a0p375_SSIM,alpha_a0p375_dPSNR,alpha_a0p375_dSSIM,alpha_a0p5_PSNR,alpha_a0p5_SSIM,alpha_a0p5_dPSNR,alpha_a0p5_dSSIM,alpha_a0p75_PSNR,alpha_a0p75_SSIM,alpha_a0p75_dPSNR,alpha_a0p75_dSSIM,alpha_a1_PSNR,alpha_a1_SSIM,alpha_a1_dPSNR,alpha_a1_dSSIM
01,01_hazy.png,01_GT.png,1600,1200,0,3,11.271428108215332,0.4976890981197357,29.874534606933594,0.9375380873680115,28.3516845703125,0.9046441316604614,-1.5228500366210938,-0.03289395570755005,0.4862830638885498,0.46721529960632324,1.1906180381774902,0.4441870152950287,0.1493256837129593,0.009806245565414429,0.38361015915870667,0.7764706611633301,0.009034374728798866,0.23916111886501312,0.2178240865468979,0.24218744039535522,0.2205156832933426,0.003026307560503483,0.018706170842051506,0.04110457003116608,0.004510620143264532,31.774320602416992,29.874534606933594,0.9375380873680115,0.0,0.0,29.95396614074707,0.9378134608268738,0.07943153381347656,0.0002753734588623047,29.944887161254883,0.9368021488189697,0.07035255432128906,-0.000735938549041748,29.847848892211914,0.934504508972168,-0.026685714721679688,-0.003033578395843506,29.66854476928711,0.9309301376342773,-0.20598983764648438,-0.006607949733734131,29.10476303100586,0.9200688600540161,-0.7697715759277344,-0.01746922731399536,28.3516845703125,0.9046441316604614,-1.5228500366210938,-0.03289395570755005
02,02_hazy.png,02_GT.png,1600,1200,1,3,14.202033042907715,0.6255675554275513,26.699359893798828,0.9541382789611816,23.724246978759766,0.8983215093612671,-2.9751129150390625,-0.05581676959991455,0.4396185874938965,0.40070509910583496,1.0263004302978516,0.4393171966075897,0.19792626798152924,0.025991369038820267,0.3921050727367401,0.801307201385498,0.015116145834326744,0.3234039545059204,0.17694781720638275,0.32872509956359863,0.17813609540462494,0.005321138072758913,0.033792007714509964,0.0733872726559639,0.011011332273483276,26.086231231689453,26.699359893798828,0.9541382789611816,0.0,0.0,26.71230697631836,0.9543673992156982,0.01294708251953125,0.00022912025451660156,26.570838928222656,0.9523715972900391,-0.12852096557617188,-0.0017666816711425781,26.28924560546875,0.9481924772262573,-0.4101142883300781,-0.005945801734924316,25.89301109313965,0.9419054985046387,-0.8063488006591797,-0.012232780456542969,24.875308990478516,0.9234684705734253,-1.8240509033203125,-0.030669808387756348,23.724246978759766,0.8983215093612671,-2.9751129150390625,-0.05581676959991455
03,03_hazy.png,03_GT.png,1600,1200,2,3,8.851949691772461,0.42019233107566833,26.317054748535156,0.924727201461792,22.839916229248047,0.8139828443527222,-3.4771385192871094,-0.11074435710906982,0.4330761432647705,0.41461777687072754,1.0237102508544922,0.635598361492157,0.15903115272521973,0.01294868253171444,0.565034031867981,0.8535947799682617,0.17967240512371063,0.3828848898410797,0.2487349659204483,0.3769676983356476,0.2508419454097748,-0.005917209200561047,0.038820721209049225,0.08421450853347778,0.009875984862446785,25.116527557373047,26.317054748535156,0.924727201461792,0.0,0.0,26.27741241455078,0.9227422475814819,-0.039642333984375,-0.0019849538803100586,26.06588363647461,0.9173761606216431,-0.2511711120605469,-0.007351040840148926,25.705890655517578,0.9084556102752686,-0.6111640930175781,-0.016271591186523438,25.2318115234375,0.8959211707115173,-1.0852432250976562,-0.028806030750274658,24.082035064697266,0.8605159521102905,-2.2350196838378906,-0.06421124935150146,22.839916229248047,0.8139828443527222,-3.4771385192871094,-0.11074435710906982
04,04_hazy.png,04_GT.png,1600,1200,0,3,10.43805980682373,0.4366517663002014,27.449321746826172,0.956152081489563,23.816442489624023,0.8788065314292908,-3.6328792572021484,-0.07734555006027222,0.22861766815185547,0.18656039237976074,0.5435972213745117,0.7208288908004761,0.14970271289348602,0.006184887140989304,0.6701208353042603,0.9411765336990356,0.3833291828632355,0.5464819669723511,0.2521110773086548,0.5615110397338867,0.24679042398929596,0.015029065310955048,0.04002360999584198,0.09491491317749023,0.009157327935099602,24.68522071838379,27.449321746826172,0.956152081489563,0.0,0.0,27.640926361083984,0.9558923244476318,0.1916046142578125,-0.00025975704193115234,27.569368362426758,0.9527719020843506,0.12004661560058594,-0.0033801794052124023,27.24700164794922,0.9468032717704773,-0.20232009887695312,-0.009348809719085693,26.72426986694336,0.9380499720573425,-0.7250518798828125,-0.01810210943222046,25.335779190063477,0.91276615858078,-2.1135425567626953,-0.04338592290878296,23.816442489624023,0.8788065314292908,-3.6328792572021484,-0.07734555006027222
05,05_hazy.png,05_GT.png,1600,1200,1,3,10.178242683410645,0.42952609062194824,25.671560287475586,0.9172298312187195,23.362770080566406,0.8056848049163818,-2.3087902069091797,-0.11154502630233765,0.22815704345703125,0.1869797706604004,0.5408291816711426,0.583099901676178,0.14661069214344025,0.009506933391094208,0.49155619740486145,0.9281045794487,0.04698385298252106,0.3624851703643799,0.19935084879398346,0.35792139172554016,0.20160511136054993,-0.004563787952065468,0.037007007747888565,0.07947435975074768,0.010447372682392597,25.991470336914062,25.671560287475586,0.9172298312187195,0.0,0.0,25.732337951660156,0.9154391288757324,0.06077766418457031,-0.0017907023429870605,25.666194915771484,0.9101702570915222,-0.0053653717041015625,-0.007059574127197266,25.47873306274414,0.9012883901596069,-0.1928272247314453,-0.01594144105911255,25.184825897216797,0.8887478709220886,-0.48673439025878906,-0.02848196029663086,24.361541748046875,0.8531517386436462,-1.310018539428711,-0.06407809257507324,23.362770080566406,0.8056848049163818,-2.3087902069091797,-0.11154502630233765
06,06_hazy.png,06_GT.png,1600,1200,2,3,12.889902114868164,0.45831626653671265,28.47101593017578,0.9638711810112,26.798587799072266,0.945557713508606,-1.6724281311035156,-0.018313467502593994,0.22611045837402344,0.18549180030822754,0.5361580848693848,0.43143659830093384,0.09703236818313599,0.007988860830664635,0.3993077874183655,0.5607843399047852,0.0,0.42941024899482727,0.24549923837184906,0.4119034707546234,0.24193011224269867,-0.017506800591945648,0.027249256148934364,0.05546955764293671,0.007054940331727266,29.036436080932617,28.47101593017578,0.9638711810112,0.0,0.0,28.636127471923828,0.9646080732345581,0.16511154174804688,0.0007368922233581543,28.680879592895508,0.9645112752914429,0.20986366271972656,0.0006400942802429199,28.601547241210938,0.963557243347168,0.13053131103515625,-0.0003139376640319824,28.40467643737793,0.9617290496826172,-0.06633949279785156,-0.0021421313285827637,27.723949432373047,0.9554128050804138,-0.7470664978027344,-0.008458375930786133,26.798587799072266,0.945557713508606,-1.6724281311035156,-0.018313467502593994
07,07_hazy.png,07_GT.png,1600,1200,0,3,11.421245574951172,0.43153858184814453,26.463790893554688,0.9427582621574402,23.399402618408203,0.874806821346283,-3.0643882751464844,-0.06795144081115723,0.22968459129333496,0.18758273124694824,0.5385794639587402,0.47899922728538513,0.13365623354911804,0.011341753415763378,0.45856979489326477,0.6732026934623718,0.0,0.44565925002098083,0.2889030873775482,0.4550350606441498,0.286877304315567,0.009375853464007378,0.030775444582104683,0.0755661129951477,0.009049800224602222,26.066608428955078,26.463790893554688,0.9427582621574402,0.0,0.0,26.427963256835938,0.9416637420654297,-0.03582763671875,-0.001094520092010498,26.24854850769043,0.938470721244812,-0.2152423858642578,-0.004287540912628174,25.94232177734375,0.9331122636795044,-0.5214691162109375,-0.009645998477935791,25.534513473510742,0.9255563616752625,-0.9292774200439453,-0.017201900482177734,24.523250579833984,0.9039962291717529,-1.9405403137207031,-0.038762032985687256,23.399402618408203,0.874806821346283,-3.0643882751464844,-0.06795144081115723
08,08_hazy.png,08_GT.png,1600,1200,1,3,14.751609802246094,0.5831030607223511,30.132076263427734,0.9813709259033203,27.995838165283203,0.9694113731384277,-2.1362380981445312,-0.011959552764892578,0.22811603546142578,0.18638324737548828,0.5427560806274414,0.44163647294044495,0.10403110086917877,0.015867851674556732,0.409894734621048,0.6535948514938354,0.0,0.4532017409801483,0.23462070524692535,0.4460066854953766,0.23068532347679138,-0.007195041980594397,0.023102091625332832,0.04801192879676819,0.008799509145319462,29.784202575683594,30.132076263427734,0.9813709259033203,0.0,0.0,30.30516815185547,0.9819369316101074,0.17309188842773438,0.0005660057067871094,30.32880401611328,0.9819110631942749,0.19672775268554688,0.0005401372909545898,30.200565338134766,0.9812902212142944,0.06848907470703125,-8.07046890258789e-05,29.933231353759766,0.9800741076469421,-0.19884490966796875,-0.0012968182563781738,29.08238410949707,0.975877046585083,-1.049692153930664,-0.005493879318237305,27.995838165283203,0.9694113731384277,-2.1362380981445312,-0.011959552764892578
09,09_hazy.png,09_GT.png,1600,1200,2,3,11.958256721496582,0.46443045139312744,26.889957427978516,0.948788583278656,23.754405975341797,0.9123346209526062,-3.1355514526367188,-0.036453962326049805,0.2277989387512207,0.185685396194458,0.5964725017547607,0.506106436252594,0.10987652093172073,0.004993889946490526,0.48134198784828186,0.66143798828125,0.0,0.4867854118347168,0.31240764260292053,0.4736853837966919,0.30413034558296204,-0.013100002892315388,0.030153518542647362,0.06048955023288727,0.007984914816915989,26.128997802734375,26.889957427978516,0.948788583278656,0.0,0.0,26.881305694580078,0.94708651304245,-0.0086517333984375,-0.0017020702362060547,26.714523315429688,0.944063127040863,-0.17543411254882812,-0.004725456237792969,26.406763076782227,0.9405378103256226,-0.48319435119628906,-0.008250772953033447,25.986024856567383,0.9364795088768005,-0.9039325714111328,-0.012309074401855469,24.929628372192383,0.9261494874954224,-1.9603290557861328,-0.022639095783233643,23.754405975341797,0.9123346209526062,-3.1355514526367188,-0.036453962326049805
10,10_hazy.png,10_GT.png,1600,1200,0,3,11.8403959274292,0.5256402492523193,28.443185806274414,0.9700028896331787,26.652599334716797,0.9548144340515137,-1.7905864715576172,-0.015188455581665039,0.22968411445617676,0.18666720390319824,0.5450608730316162,0.4640803039073944,0.1710900068283081,0.011867424473166466,0.4261953830718994,0.7633986473083496,0.0016963541274890304,0.3332817256450653,0.27087974548339844,0.34860682487487793,0.26238131523132324,0.01532507874071598,0.026777949184179306,0.05103635787963867,0.007223568856716156,28.67526626586914,28.443185806274414,0.9700028896331787,0.0,0.0,28.620012283325195,0.9706302881240845,0.17682647705078125,0.0006273984909057617,28.666736602783203,0.9705066084861755,0.22355079650878906,0.0005037188529968262,28.57915496826172,0.969643771648407,0.1359691619873047,-0.0003591179847717285,28.365062713623047,0.9680553674697876,-0.07812309265136719,-0.0019475221633911133,27.633426666259766,0.9627701044082642,-0.8097591400146484,-0.007232785224914551,26.652599334716797,0.9548144340515137,-1.7905864715576172,-0.015188455581665039
