alpha,group,bin,count,A0_mean_PSNR,candidate_mean_PSNR,mean_dPSNR,mean_bootstrap_LCB,median_dPSNR,p5_dPSNR,p95_dPSNR,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,worst_dPSNR,best_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
0.375,A0-PSNR_q4,q2,14,25.821631159101212,,-0.24672222137451172,-0.40149850164140977,-0.15717220306396484,-0.6815232276916504,0.26176614761352535,-0.1974945068359375,-0.37246259053548175,-0.6116097768147787,-0.6879787445068359,0.39629554748535156,-0.013080860887254988,0.21428571428571427,0.07571248336916371,0.21428571428571427,6,257.1428571428571,0.6740973309713064
0.5,A0-PSNR_q4,q2,14,25.821631159101212,,-0.5911538260323661,-0.8239774431501116,-0.43166255950927734,-1.2782746315002442,0.06380558013916009,-0.4793103535970052,-0.7015838623046875,-1.0982602437337239,-1.2782783508300781,0.2063922882080078,-0.023974784782954624,0.07142857142857142,0.012721886112291648,0.07142857142857142,11,471.42857142857144,0.9242875166308363
0.75,A0-PSNR_q4,q2,14,25.821631159101212,,-1.5211474554879325,-1.887783820288522,-1.217677116394043,-2.6885453224182125,-0.6761587142944336,-1.269528071085612,-1.5583120981852214,-2.2737388610839844,-2.704814910888672,-0.5690097808837891,-0.05539502416338239,0.0,0.0,0.0,14,600.0,1.0
1.0,A0-PSNR_q4,q2,14,25.821631159101212,,-2.609454563685826,-3.0849462236676897,-2.2321643829345703,-4.151968765258789,-1.588226318359375,-2.233999252319336,-2.5554930369059243,-3.5346012115478516,-4.182918548583984,-1.4517269134521484,-0.09767127462795802,0.0,0.0,0.0,14,600.0,1.0
0.0,A0-PSNR_q4,q3,13,27.052869209876427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.22810184305529166
0.125,A0-PSNR_q4,q3,13,27.052869209876427,,0.07385782095102164,0.017328438392052285,0.01874542236328125,-0.04975051879882812,0.3265663146972655,-0.014017740885416666,-0.030275980631510418,0.10789235432942708,-0.07063484191894531,0.4018707275390625,-0.0006193335239703839,0.6153846153846154,0.3552248097226855,0.6153846153846154,0,0.0,0.22810184305529166
0.25,A0-PSNR_q4,q3,13,27.052869209876427,,-0.003242052518404447,-0.1188729139474722,-0.10207748413085938,-0.29240989685058594,0.5152248382568356,-0.1556854248046875,-0.18633524576822916,0.033847808837890625,-0.4081611633300781,0.6529922485351562,-0.0033182272544273962,0.38461538461538464,0.17709446581236818,0.38461538461538464,2,92.3076923076923,0.4223517050863101
0.375,A0-PSNR_q4,q3,13,27.052869209876427,,-0.22261678255521333,-0.39671952174260067,-0.3064594268798828,-0.6955528259277344,0.5461708068847652,-0.4126809438069661,-0.48435084025065106,-0.20930608113606772,-0.9566783905029297,0.7245063781738281,-0.008075649921710674,0.15384615384615385,0.04325726318273798,0.15384615384615385,9,415.38461538461536,0.873195028383819
0.5,A0-PSNR_q4,q3,13,27.052869209876427,,-0.5629940032958984,-0.7993777861961952,-0.70831298828125,-1.2150562286376951,0.4156051635742183,-0.7648957570393881,-0.8883012135823568,-0.5939788818359375,-1.6437244415283203,0.6074905395507812,-0.014896250688112699,0.15384615384615385,0.04325726318273798,0.15384615384615385,11,507.6923076923077,0.9567427368172621
0.75,A0-PSNR_q4,q3,13,27.052869209876427,,-1.4959537799541767,-1.8405343495882474,-1.6438179016113281,-2.5441959381103514,-0.26247024536132846,-1.663076400756836,-1.9017105102539062,-1.651400883992513,-3.190176010131836,-0.11648941040039062,-0.03453032328532292,0.0,0.0,0.0,12,553.8461538461539,0.9862899336203037
1.0,A0-PSNR_q4,q3,13,27.052869209876427,,-2.596959480872521,-3.018711412869967,-2.6848697662353516,-4.0719646453857425,-1.2984554290771486,-2.6880575815836587,-3.0346298217773438,-2.8885389963785806,-4.730592727661133,-1.2501544952392578,-0.06119979803378765,0.0,0.0,0.0,13,600.0,1.0
0.0,A0-PSNR_q4,q4,14,28.79861545562744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,A0-PSNR_q4,q4,14,28.79861545562744,,0.0818312508719308,0.05454730987548828,0.06796455383300781,0.006242656707763672,0.17439899444580076,0.0416253407796224,0.01906267801920573,0.10376040140787761,0.0011310577392578125,0.17682647705078125,-7.018021174839564e-05,1.0,0.7846829880728186,1.0,0,0.0,0.21531701192718142
0.25,A0-PSNR_q4,q4,14,28.79861545562744,,0.02177374703543527,-0.037371683120727535,-0.0038232803344726562,-0.1425234794616699,0.21465415954589842,-0.07895342508951823,-0.11080106099446614,0.059117635091145836,-0.15893936157226562,0.22355079650878906,-0.0016783986772809709,0.5,0.2679886791947528,0.5,0,0.0,0.21531701192718142
0.375,A0-PSNR_q4,q4,14,28.79861545562744,,-0.17356927054268972,-0.26405209813799174,-0.18059158325195312,-0.43878879547119143,0.13243455886840821,-0.3483378092447917,-0.4109598795572917,-0.12790870666503906,-0.4634132385253906,0.1359691619873047,-0.004861857209886823,0.2857142857142857,0.11721187910109102,0.2857142857142857,7,300.0,0.7320113208052473
0.5,A0-PSNR_q4,q4,14,28.79861545562744,,-0.4859288079398019,-0.6213089125497,-0.4410848617553711,-0.9037070274353027,-0.07399883270263671,-0.7394847869873047,-0.8695386250813802,-0.43787701924641925,-0.9087963104248047,-0.06633949279785156,-0.009633771010807582,0.0,0.0,0.0,10,428.57142857142856,0.882788120898909
0.75,A0-PSNR_q4,q4,14,28.79861545562744,,-1.3616819381713867,-1.5815288816179547,-1.2332963943481445,-2.146854019165039,-0.7618247985839844,-1.7588062286376953,-2.0482870737711587,-1.3188018798828125,-2.165262222290039,-0.7470664978027344,-0.02382619891847883,0.0,0.0,0.0,14,600.0,1.0
1.0,A0-PSNR_q4,q4,14,28.79861545562744,,-2.4146337509155273,-2.704357583182199,-2.21182918548584,-3.5045443534851075,-1.620075798034668,-2.9165077209472656,-3.348933537801107,-2.3804378509521484,-3.5459938049316406,-1.5228500366210938,-0.04364345754895892,0.0,0.0,0.0,14,600.0,1.0
0.0,input-PSNR_q4,q1,14,25.63438265664237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,input-PSNR_q4,q1,14,25.63438265664237,,0.039479664393833706,0.014653212683541434,0.03899574279785156,-0.043444156646728516,0.11908779144287107,0.0785051981608073,0.024831136067708332,0.04467900594075521,-0.05050468444824219,0.1480712890625,0.0002536347934177944,0.6428571428571429,0.3876400468214041,0.6428571428571429,0,0.0,0.21531701192718142
0.25,input-PSNR_q4,q1,14,25.63438265664237,,-0.058678627014160156,-0.12114810943603516,-0.1126852035522461,-0.24026975631713865,0.16184291839599607,0.06750170389811198,-0.05827013651529948,-0.038508097330729164,-0.2511711120605469,0.22635841369628906,-0.002321456159864153,0.35714285714285715,0.16344490737202735,0.35714285714285715,3,128.57142857142856,0.4758972377320828
0.375,input-PSNR_q4,q1,14,25.63438265664237,,-0.28326756613595144,-0.394902685710362,-0.32891178131103516,-0.6345731735229492,0.1320485115051269,-0.030965805053710938,-0.24218304951985678,-0.24242846171061197,-0.6780471801757812,0.23099136352539062,-0.007842157568250383,0.14285714285714285,0.04009307373792117,0.14285714285714285,9,385.7142857142857,0.8365550926279727
0.5,input-PSNR_q4,q1,14,25.63438265664237,,-0.6130347933088031,-0.7909964220864433,-0.6336870193481445,-1.1906620979309082,0.029204082489013603,-0.20992724100748697,-0.5136260986328125,-0.5509751637776693,-1.2782783508300781,0.16173744201660156,-0.016382332359041487,0.07142857142857142,0.012721886112291648,0.07142857142857142,12,514.2857142857142,0.9599069262620787
0.75,input-PSNR_q4,q1,14,25.63438265664237,,-1.488551412309919,-1.8162787437438965,-1.5336666107177734,-2.628955459594726,-0.3728371620178224,-0.7658519744873047,-1.2520612080891926,-1.3958059946695964,-2.704814910888672,-0.18154335021972656,-0.04238171236855643,0.0,0.0,0.0,13,557.1428571428571,0.9872781138877085
1.0,input-PSNR_q4,q1,14,25.63438265664237,,-2.510235377720424,-2.942886461530413,-2.5716819763183594,-4.128775024414063,-0.9777547836303712,-1.5041465759277344,-2.1442667643229165,-2.406305948893229,-4.182918548583984,-0.7443122863769531,-0.0789357338632856,0.0,0.0,0.0,14,600.0,1.0
0.0,input-PSNR_q4,q2,14,26.82237938472203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,input-PSNR_q4,q2,14,26.82237938472203,,0.06165967668805804,0.028210197176252096,0.06873035430908203,-0.058600330352783205,0.19318408966064454,0.029084523518880207,-0.025563557942708332,0.0602728525797526,-0.07063484191894531,0.19611740112304688,-0.0006752567631857735,0.7857142857142857,0.5241027622679172,0.7857142857142857,0,0.0,0.21531701192718142
0.25,input-PSNR_q4,q2,14,26.82237938472203,,-0.02778489249093192,-0.10327320098876953,-0.021753311157226562,-0.31206111907958983,0.19127311706542965,-0.05765342712402344,-0.1906274159749349,-0.006318410237630208,-0.4081611633300781,0.2612113952636719,-0.003798931837081909,0.42857142857142855,0.21380509930400526,0.42857142857142855,3,128.57142857142856,0.4758972377320828
0.375,input-PSNR_q4,q2,14,26.82237938472203,,-0.25730133056640625,-0.38050551414489747,-0.21416950225830078,-0.7271585464477539,0.11747226715087887,-0.25186729431152344,-0.47931798299153644,-0.19309171040852866,-0.9566783905029297,0.18932723999023438,-0.009465792349406652,0.21428571428571427,0.07571248336916371,0.21428571428571427,8,342.85714285714283,0.7861949006959947
0.5,input-PSNR_q4,q2,14,26.82237938472203,,-0.6035229819161552,-0.8001218318939209,-0.5050077438354492,-1.2590143203735353,-0.04625244140625002,-0.538415273030599,-0.867645263671875,-0.4842567443847656,-1.6437244415283203,-0.012971878051757812,-0.017724049942834035,0.0,0.0,0.0,11,471.42857142857144,0.9242875166308363
0.75,input-PSNR_q4,q2,14,26.82237938472203,,-1.5329395021711076,-1.8475923129490444,-1.3034191131591797,-2.523982048034668,-0.6746947288513184,-1.3142757415771484,-1.839345932006836,-1.2952359517415364,-3.190176010131836,-0.5648269653320312,-0.041821462767464776,0.0,0.0,0.0,14,600.0,1.0
1.0,input-PSNR_q4,q2,14,26.82237938472203,,-2.616485459463937,-3.0430972576141357,-2.2787532806396484,-4.017078971862793,-1.435409450531006,-2.2450853983561196,-2.9289525349934897,-2.276137669881185,-4.730592727661133,-1.273019790649414,-0.07471291933740888,0.0,0.0,0.0,14,600.0,1.0
0.0,input-PSNR_q4,q3,13,26.14523110022912,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.22810184305529166
0.125,input-PSNR_q4,q3,13,26.14523110022912,,0.08416395920973557,0.03953419465285082,0.058757781982421875,-0.04219970703124999,0.2815589904785156,0.11939048767089844,-0.01902008056640625,0.08277448018391927,-0.07696914672851562,0.2872638702392578,-2.5382408728966347e-05,0.6923076923076923,0.4236888781333764,0.6923076923076923,0,0.0,0.22810184305529166
0.25,input-PSNR_q4,q3,13,26.14523110022912,,0.03199900113619291,-0.0697975965646597,-0.012376785278320312,-0.2512840270996094,0.4641788482666014,0.13718223571777344,-0.15682029724121094,0.002696355183919271,-0.26245689392089844,0.5240154266357422,-0.0022403460282545825,0.46153846153846156,0.23205754301488138,0.46153846153846156,2,92.3076923076923,0.4223517050863101
0.375,input-PSNR_q4,q3,13,26.14523110022912,,-0.14934598482572115,-0.3231312678410457,-0.15956878662109375,-0.6011398315429688,0.5306201934814448,0.05663871765136719,-0.4026222229003906,-0.23042424519856772,-0.6879787445068359,0.7321071624755859,-0.006683230400085449,0.3076923076923077,0.1268049716161809,0.3076923076923077,6,276.92307692307696,0.7085656756816795
0.5,input-PSNR_q4,q3,13,26.14523110022912,,-0.4418692955603966,-0.6871976412259616,-0.4926624298095703,-1.0565868377685548,0.4820972442626943,-0.11201222737630208,-0.7390289306640625,-0.5925210316975912,-1.2782726287841797,0.8956546783447266,-0.013409041441403903,0.15384615384615385,0.04325726318273798,0.15384615384615385,9,415.38461538461536,0.873195028383819
0.75,input-PSNR_q4,q3,13,26.14523110022912,,-1.2652896000788763,-1.6580038657555214,-1.4328155517578125,-2.3540790557861326,0.08593559265136486,-0.655584971110026,-1.6022930145263672,-1.579694112141927,-2.6797847747802734,1.0683536529541016,-0.03363492855658898,0.07692307692307693,0.013710066379696304,0.07692307692307693,12,553.8461538461539,0.9862899336203037
1.0,input-PSNR_q4,q3,13,26.14523110022912,,-2.259906475360577,-2.7903439301710864,-2.557619094848633,-3.7434566497802733,-0.4641277313232457,-1.379452387491862,-2.5980091094970703,-2.7340545654296875,-4.135303497314453,1.0172710418701172,-0.06200779859836285,0.07692307692307693,0.013710066379696304,0.07692307692307693,12,553.8461538461539,0.9862899336203037
0.0,input-PSNR_q4,q4,14,25.81972939627511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,input-PSNR_q4,q4,14,25.81972939627511,,0.15968690599714006,0.10454221452985492,0.1568002700805664,0.011563873291015624,0.40540819168090825,0.273312250773112,0.19782511393229166,0.13170941670735678,0.00899505615234375,0.41197776794433594,0.0014437266758510045,1.0,0.7846829880728186,1.0,0,0.0,0.21531701192718142
0.25,input-PSNR_q4,q4,14,25.81972939627511,,0.2121030262538365,0.0952979496547154,0.20329570770263672,-0.13032808303833007,0.6979171752929687,0.4903888702392578,0.3415985107421875,0.1391302744547526,-0.1336841583251953,0.7813491821289062,0.0014586576393672398,0.7857142857142857,0.5241027622679172,0.7857142857142857,0,0.0,0.21531701192718142
0.375,input-PSNR_q4,q4,14,25.81972939627511,,0.15445164271763392,-0.023504706791469026,0.09951019287109375,-0.41143407821655276,0.8534158706665038,0.641882578531901,0.40712229410807294,0.02128283182779948,-0.41388511657714844,1.0928192138671875,-1.5114034925188337e-06,0.5714285714285714,0.3259026690286936,0.5714285714285714,3,128.57142857142856,0.4758972377320828
0.5,input-PSNR_q4,q4,14,25.81972939627511,,-0.007719312395368304,-0.257624660219465,-0.13259220123291016,-0.8064656257629395,0.8606638908386228,0.7207800547281901,0.3842455546061198,-0.21218299865722656,-0.8066825866699219,1.3308429718017578,-0.002957552671432495,0.42857142857142855,0.21380509930400526,0.42857142857142855,6,257.1428571428571,0.6740973309713064
0.75,input-PSNR_q4,q4,14,25.81972939627511,,-0.5917888368879046,-0.9718046528952462,-0.8263626098632812,-1.8177367210388184,0.8659912109374996,0.649590810139974,0.10695648193359375,-0.9509239196777344,-1.8240509033203125,1.5356292724609375,-0.01329591018812997,0.14285714285714285,0.04009307373792117,0.14285714285714285,9,385.7142857142857,0.8365550926279727
1.0,input-PSNR_q4,q4,14,25.81972939627511,,-1.4088144302368164,-1.8976061820983887,-1.694727897644043,-2.9619179725646974,0.6794970512390133,0.2916418711344401,-0.4205271402994792,-1.9091250101725261,-2.9751129150390625,1.345193862915039,-0.029131425278527395,0.14285714285714285,0.04009307373792117,0.14285714285714285,12,514.2857142857142,0.9599069262620787
0.0,WDMamba-endpoint-dPSNR_q4,q1,14,26.88870416368757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,WDMamba-endpoint-dPSNR_q4,q1,14,26.88870416368757,,0.011302539280482702,-0.014833300454275947,-0.0005960464477539062,-0.058600330352783205,0.11690559387207027,0.00823211669921875,-0.031641642252604164,0.04552396138509115,-0.07063484191894531,0.1916046142578125,-0.0013011438505990164,0.5,0.2679886791947528,0.5,0,0.0,0.21531701192718142
0.25,WDMamba-endpoint-dPSNR_q4,q1,14,26.88870416368757,,-0.1761955533708845,-0.227873877116612,-0.19533824920654297,-0.31206111907958983,-0.00025634765625007216,-0.20543924967447916,-0.24992815653483072,-0.1045672098795573,-0.4081611633300781,0.12004661560058594,-0.005458248513085502,0.07142857142857142,0.012721886112291648,0.07142857142857142,7,300.0,0.7320113208052473
0.375,WDMamba-endpoint-dPSNR_q4,q1,14,26.88870416368757,,-0.5382097789219448,-0.6157987458365305,-0.5285778045654297,-0.7820236206054687,-0.33413314819335943,-0.6107597351074219,-0.6532217661539713,-0.4313507080078125,-0.9566783905029297,-0.20232009887695312,-0.01244221840585981,0.0,0.0,0.0,14,600.0,1.0
0.5,WDMamba-endpoint-dPSNR_q4,q1,14,26.88870416368757,,-1.0336040769304549,-1.1443202291216168,-0.9302711486816406,-1.406184482574463,-0.7778948783874512,-1.1578750610351562,-1.233346939086914,-0.8979053497314453,-1.6437244415283203,-0.7250518798828125,-0.022246305431638445,0.0,0.0,0.0,14,600.0,1.0
0.75,WDMamba-endpoint-dPSNR_q4,q1,14,26.88870416368757,,-2.2522273744855608,-2.4235449041639052,-2.1384897232055664,-2.874691295623779,-1.877585697174072,-2.4776535034179688,-2.665912628173828,-2.082789103190104,-3.190176010131836,-1.8240509033203125,-0.04990972365651812,0.0,0.0,0.0,14,600.0,1.0
1.0,WDMamba-endpoint-dPSNR_q4,q1,14,26.88870416368757,,-3.5648806435721263,-3.797049140930176,-3.479681968688965,-4.374604511260986,-2.985674571990967,-3.869053522745768,-4.155152638753255,-3.386280059814453,-4.730592727661133,-2.9751129150390625,-0.08653364862714495,0.0,0.0,0.0,14,600.0,1.0
0.0,WDMamba-endpoint-dPSNR_q4,q2,14,26.277154105050222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,WDMamba-endpoint-dPSNR_q4,q2,14,26.277154105050222,,0.031240599496023997,0.007479688099452428,0.0231475830078125,-0.03930225372314453,0.10958995819091796,-0.0014737447102864583,-0.016997019449869793,0.057413736979166664,-0.07696914672851562,0.1269245147705078,-0.0010512939521244594,0.7142857142857143,0.4535045882751561,0.7142857142857143,0,0.0,0.21531701192718142
0.25,WDMamba-endpoint-dPSNR_q4,q2,14,26.277154105050222,,-0.06842436109270368,-0.1110670839037214,-0.07666492462158203,-0.19379310607910155,0.08596506118774414,-0.11967658996582031,-0.15486590067545572,-0.024849573771158855,-0.26245689392089844,0.11629867553710938,-0.004763811826705933,0.21428571428571427,0.07571248336916371,0.21428571428571427,1,42.857142857142854,0.3146926955395781
0.375,WDMamba-endpoint-dPSNR_q4,q2,14,26.277154105050222,,-0.29046753474644255,-0.3501760755266462,-0.2910881042480469,-0.4591618537902832,-0.0687771797180176,-0.34536488850911456,-0.4026476542154948,-0.23896662394205728,-0.5432472229003906,-0.030893325805664062,-0.011275636298315865,0.0,0.0,0.0,10,428.57142857142856,0.882788120898909
0.5,WDMamba-endpoint-dPSNR_q4,q2,14,26.277154105050222,,-0.6172125680106026,-0.6956060545785087,-0.6271028518676758,-0.8399169921875,-0.34135417938232426,-0.6625328063964844,-0.7459157307942709,-0.5664545694986979,-0.9016380310058594,-0.30147552490234375,-0.02065615568842207,0.0,0.0,0.0,14,600.0,1.0
0.75,WDMamba-endpoint-dPSNR_q4,q2,14,26.277154105050222,,-1.4938407625470842,-1.6037647656032017,-1.5175542831420898,-1.8000657081604003,-1.1532019615173341,-1.4934755961100261,-1.6275450388590496,-1.4631055196126301,-1.8143367767333984,-1.122426986694336,-0.04781731963157654,0.0,0.0,0.0,14,600.0,1.0
1.0,WDMamba-endpoint-dPSNR_q4,q2,14,26.277154105050222,,-2.5266872133527483,-2.6460334369114467,-2.5778141021728516,-2.9382632255554197,-2.1492653846740724,-2.4667657216389975,-2.642451604207357,-2.5276616414388022,-2.954813003540039,-2.137615203857422,-0.0847511717251369,0.0,0.0,0.0,14,600.0,1.0
0.0,WDMamba-endpoint-dPSNR_q4,q3,13,26.998742030217098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.22810184305529166
0.125,WDMamba-endpoint-dPSNR_q4,q3,13,26.998742030217098,,0.10036967350886418,0.07452983856201172,0.09343910217285156,0.0071372985839843785,0.18454284667968748,0.08356348673502605,0.0728289286295573,0.13561439514160156,-0.01917266845703125,0.19611740112304688,-5.2905999697171726e-05,0.9230769230769231,0.6668546607175265,0.9230769230769231,0,0.0,0.22810184305529166
0.25,WDMamba-endpoint-dPSNR_q4,q3,13,26.998742030217098,,0.08525393559382512,0.0399344224196214,0.06125068664550781,-0.07932243347167968,0.23861503601074213,0.05945714314778646,0.038698832194010414,0.1436926523844401,-0.12329292297363281,0.2612113952636719,-0.001976480850806603,0.8461538461538461,0.5776482949136899,0.8461538461538461,0,0.0,0.22810184305529166
0.375,WDMamba-endpoint-dPSNR_q4,q3,13,26.998742030217098,,-0.044598946204552285,-0.10516440318180964,-0.07352447509765625,-0.2540397644042969,0.15731239318847648,-0.07054328918457031,-0.10434977213541667,0.023095448811848957,-0.3064594268798828,0.18932723999023438,-0.005883890848893385,0.38461538461538464,0.17709446581236818,0.38461538461538464,2,92.3076923076923,0.4223517050863101
0.5,WDMamba-endpoint-dPSNR_q4,q3,13,26.998742030217098,,-0.27959779592660755,-0.3492022074185885,-0.2804393768310547,-0.5068450927734375,-0.05206260681152353,-0.29728253682454425,-0.344540278116862,-0.2161108652750651,-0.5590610504150391,-0.012971878051757812,-0.011847436428070068,0.0,0.0,0.0,8,369.2307692307692,0.8229055341876319
0.75,WDMamba-endpoint-dPSNR_q4,q3,13,26.998742030217098,,-0.9970996563251202,-1.0665965373699482,-1.049692153930664,-1.1928966522216797,-0.779397201538086,-0.9802989959716797,-1.053524653116862,-0.9718214670817057,-1.2246379852294922,-0.7338542938232422,-0.0299380559187669,0.0,0.0,0.0,13,600.0,1.0
1.0,WDMamba-endpoint-dPSNR_q4,q3,13,26.998742030217098,,-1.917367935180664,-1.9868664227999175,-1.9187088012695312,-2.1269248962402343,-1.717047119140625,-1.8565966288248699,-1.9715118408203125,-1.9485111236572266,-2.1362380981445312,-1.7170276641845703,-0.055509984493255615,0.0,0.0,0.0,13,600.0,1.0
0.0,WDMamba-endpoint-dPSNR_q4,q4,14,24.318087305341447,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,WDMamba-endpoint-dPSNR_q4,q4,14,24.318087305341447,,0.20323494502476283,0.15373247010367258,0.17531394958496094,0.06170215606689453,0.40540819168090825,0.23262977600097656,0.1287689208984375,0.2154712677001953,0.028776168823242188,0.41197776794433594,0.003400100128991263,1.0,0.7846829880728186,1.0,0,0.0,0.21531701192718142
0.25,WDMamba-endpoint-dPSNR_q4,q4,14,24.318087305341447,,0.32080841064453125,0.2289975166320801,0.28527259826660156,0.04139728546142578,0.6979171752929687,0.41447703043619794,0.1963952382405599,0.3110694885253906,-0.012376785278320312,0.7813491821289062,0.005315312317439488,0.9285714285714286,0.6853073044604219,0.9285714285714286,0,0.0,0.21531701192718142
0.375,WDMamba-endpoint-dPSNR_q4,q4,14,24.318087305341447,,0.3452949523925781,0.2081395081111363,0.3229789733886719,-0.05987672805786133,0.8583563804626464,0.5386269887288412,0.20061111450195312,0.27611732482910156,-0.12151718139648438,1.0928192138671875,0.005666149514062064,0.8571428571428571,0.600580922361363,0.8571428571428571,0,0.0,0.21531701192718142
0.5,WDMamba-endpoint-dPSNR_q4,q4,14,24.318087305341447,,0.27585887908935547,0.09386157308306012,0.20972728729248047,-0.23667879104614256,1.0479705810546873,0.5996468861897787,0.14197921752929688,0.11172040303548177,-0.2936725616455078,1.3308429718017578,0.004388464348656791,0.6428571428571429,0.3876400468214041,0.6428571428571429,2,85.71428571428571,0.399419077638637
