count,mean_margin_db,median_margin_db,operator,p10_margin_db,tie_le_1e_4_fraction,tie_le_1e_6_fraction
768,0.1611612861355146,0.08700752258300781,D_ref,0.005103683471679688,0.005208333333333333,0.0
768,0.16089333097139993,0.08582115173339844,D_rep,0.005828475952148438,0.006510416666666667,0.0
