name,oof_fold,variant,A0_PSNR,candidate_PSNR,dPSNR,o2_oracle_dPSNR,o3_oracle_dPSNR,o3_minus_o2_dPSNR,mid_pred_delta_abs_mean,mid_pred_delta_rms,mid_pred_delta_abs_max,mid_pred_spatial_entropy,mid_pred_local_peak_ratio,final_pred_delta_abs_mean,final_pred_delta_rms,final_pred_delta_abs_max,final_pred_spatial_entropy,final_pred_local_peak_ratio,mid_target_delta_abs_mean,mid_target_delta_rms,final_target_delta_abs_mean,final_target_delta_rms,cosine_to_o3_delta,dot_to_o3_delta,wrong_direction,hard_bottom25,easy_top25,strong_reference,middle50,combined_pred_delta_rms,combined_target_delta_rms,mid_shape_ratio,final_shape_ratio
2804_0.51_1.83.png,2,P1_final_mid_global_context_predictor,39.663482666015625,32.86346435546875,-6.800018310546875,5.428981781005859,7.2002105712890625,1.7712287902832031,0.010298790410161018,0.021646013483405113,0.346844345331192,0.9663469791412354,3.0794754028320312,0.003995480015873909,0.011590905487537384,0.10846368968486786,0.9727706909179688,2.9888789653778076,0.013633470050990582,0.028640685603022575,0.0033729742281138897,0.006554996129125357,-0.013262650381865738,-0.04440326243638992,1,0,0,0,1,0.02455400150168563,0.02938123288876818,0.7557784678562554,1.7682551231474146
1058_0.6_1.0.png,1,P1_final_mid_global_context_predictor,42.032283782958984,36.25728225708008,-5.775001525878906,6.7905426025390625,7.757392883300781,0.9668502807617188,0.007047642488032579,0.015991149470210075,0.2569991648197174,0.980605959892273,2.483644723892212,0.0015621546190232038,0.0042945160530507565,0.06964892148971558,0.969668447971344,3.8878283500671387,0.00815767701715231,0.01961384154856205,0.0026822169311344624,0.006801540032029152,0.0008265690493395489,0.0012651421129703522,0,0,0,0,1,0.01655776946054361,0.020759665871573994,0.8152992074814857,0.6314034810980217
609_0.58_1.34.png,2,P1_final_mid_global_context_predictor,36.41230773925781,31.08261489868164,-5.329692840576172,9.846317291259766,11.036834716796875,1.1905174255371094,0.009209592826664448,0.019475677981972694,0.3435574173927307,0.9830582141876221,2.2096242904663086,0.0031229520682245493,0.008097219280898571,0.09104965627193451,0.9769240617752075,3.1142373085021973,0.01022670790553093,0.023241927847266197,0.0033461626153439283,0.00870474148541689,-0.06181146762694793,-0.15044118463993073,1,1,0,0,0,0.021091870304466874,0.024818536104804122,0.8379544980070789,0.9302078981281519
1229_0.6_0.6.png,3,P1_final_mid_global_context_predictor,38.94429016113281,33.83473587036133,-5.109554290771484,8.40325927734375,10.395858764648438,1.9925994873046875,0.013019339181482792,0.023836130276322365,0.24110496044158936,0.9775009751319885,2.1683480739593506,0.0037800362333655357,0.010917460545897484,0.11363775283098221,0.9620674252510071,2.7897236347198486,0.010571838356554508,0.02053549885749817,0.002117305528372526,0.005565546918660402,0.43504578024457446,1.1129544973373413,0,0,0,0,1,0.026217399781844116,0.02127632547763168,1.1607280856300712,1.961615040795534
1488_0.71_1.67.png,0,P1_final_mid_global_context_predictor,38.68069076538086,34.67056655883789,-4.010124206542969,5.856243133544922,7.117633819580078,1.2613906860351562,0.011725237593054771,0.025190049782395363,0.30264678597450256,0.9786787629127502,1.9491658210754395,0.0045131114311516285,0.012448178604245186,0.20626701414585114,0.972622275352478,4.00844144821167,0.013141890987753868,0.03025180660188198,0.003695910330861807,0.007952962070703506,0.4255453568087736,1.7288652658462524,0,0,0,0,1,0.028097967161393442,0.03127972839357335,0.8326791888464696,1.56522544601348
58_0.53_0.53.png,0,P1_final_mid_global_context_predictor,40.94138717651367,37.04856491088867,-3.892822265625,5.961341857910156,8.554458618164062,2.5931167602539062,0.005905554164201021,0.01807129941880703,0.37890109419822693,0.9689154028892517,2.7284257411956787,0.0012448492925614119,0.003568208310753107,0.044990893453359604,0.9677151441574097,3.275484800338745,0.011064250022172928,0.020434342324733734,0.0018909911159425974,0.004656786564737558,0.3285607407356565,0.542110800743103,0,0,0,0,1,0.018420205569784038,0.020958244376710677,0.8843592385615231,0.7662383193106898
452_0.51_0.55.png,2,P1_final_mid_global_context_predictor,47.397239685058594,44.07305145263672,-3.324188232421875,4.6185150146484375,5.7080078125,1.0894927978515625,0.0019641804974526167,0.00474449573084712,0.11312654614448547,0.9576287865638733,4.7799577713012695,0.0009029184002429247,0.0024397186934947968,0.03890985995531082,0.9704314470291138,3.688108444213867,0.004613678902387619,0.011770520359277725,0.0016538396012037992,0.003305526217445731,-0.04084981881847435,-0.012431442737579346,1,0,1,1,0,0.0053350226844329825,0.012225860014837097,0.40308292123274125,0.7380727100630994
358_0.51_1.67.png,1,P1_final_mid_global_context_predictor,38.47641372680664,35.424530029296875,-3.0518836975097656,4.924846649169922,6.059246063232422,1.1343994140625,0.006761058233678341,0.01746824011206627,0.32733020186424255,0.9607903957366943,2.5578160285949707,0.003822869388386607,0.00952589325606823,0.1322467178106308,0.9721229076385498,3.1321041584014893,0.012892619706690311,0.025062453001737595,0.004823298659175634,0.009381880983710289,0.09212771635891896,0.23605875670909882,0,0,0,0,1,0.01989678504027239,0.026760908827183176,0.6969884436633232,1.0153500425562836
1985_0.57_1.93.png,4,P1_final_mid_global_context_predictor,40.89802169799805,37.87451171875,-3.023509979248047,4.362911224365234,5.4703826904296875,1.1074714660644531,0.00810484029352665,0.01759120635688305,0.2791948914527893,0.9597832560539246,2.7603282928466797,0.001777290366590023,0.004003522917628288,0.0448901504278183,0.9645569324493408,3.4218552112579346,0.010603738948702812,0.02718336321413517,0.0030972380191087723,0.006258254870772362,0.42424154448002244,0.9180251359939575,0,0,0,0,1,0.01804102926227929,0.027894461630566438,0.6471313434731923,0.6397187395364411
1531_0.52_1.01.png,3,P1_final_mid_global_context_predictor,44.34563446044922,41.341556549072266,-3.004077911376953,4.117317199707031,5.626747131347656,1.509429931640625,0.005664526019245386,0.012420655228197575,0.17250986397266388,0.9510610699653625,2.444366455078125,0.0010393608827143908,0.002859592903405428,0.04408332332968712,0.9537220597267151,4.001195907592773,0.009635752998292446,0.021659614518284798,0.0018980762688443065,0.004088281188160181,0.3414785238733397,0.4095851182937622,0,0,1,1,0,0.012745585426764768,0.02204207213839384,0.5734476584388055,0.6994609156745183
1897_0.5_0.84.png,0,P1_final_mid_global_context_predictor,44.388084411621094,41.40695571899414,-2.981128692626953,4.142986297607422,5.853496551513672,1.71051025390625,0.004510430619120598,0.011091825552284718,0.20966875553131104,0.9445163607597351,2.877284526824951,0.0008205886697396636,0.002813382539898157,0.0724731981754303,0.9249153733253479,8.719566345214844,0.007782358676195145,0.016075193881988525,0.0015257839113473892,0.003250829176977277,0.09165280509653762,0.07396391034126282,0,0,1,1,0,0.011443064073844907,0.01640060208289342,0.6899963778796204,0.8654353664052347
